"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Aruba","ABW","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.9113817723646","29.7377326565144","33.6032388663968","34.4638949671772","31.9426366990943","27.7234978808681","25.4941135775374","23.7016585837016","26.9144870141831","29.2076293554958","28.7904087127879","33.5731575793889","35.2077777060012","32.3990145790349","32.6902259279936","30.2929294961648","28.1214980564567","27.9830703019115","","","","","",
"Afghanistan","AFG","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","16.115709744894","16.5991981789571","19.1057020506971","14.2011896117076","13.8888936728392","11.2582791310323","8.41269813681027","5.1792826071544","6.4724917522858","6.46687681860702","5.46379407704636","5.46117106687832","6.54596174882259","7.30769221351085","8.76288652354129","9.76525842685535","13.6521735928166","12.4153493064084","13.8720537510231","","","","","","","","","","","","","","","","","","","","","","","","12.3333155211811","16.845665636774","18.7923049655371","21.5682096326524","23.3562336686245","19.8649409466711","18.869671971305","17.8922473354938","17.8687825791077","16.5582354137958","16.813904232401","17.2317365358989","18.0541450755707","19.3694492578105","17.7066191381672",
"Angola","AGO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","12.5","3.84615384615385","11.1524163568773","16.5914221218962","","34.8220272342198","25.5598489540669","35.6608712344437","28.89957428222","12.7550274310787","13.4509187218559","11.820695131725","12.8429932409773","9.16679668264238","8.77925086099174","15.3614024661304","13.5049789714935","16.2188948861999","15.2290615202862","14.4325907603713","12.9057397993353","14.9315420306976","14.6982407537968","15.3404328884697","9.14551448079087","9.93051738915334",
"Albania","ALB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","34.5475610409806","35.1210118529273","37.9170690280464","36.0739058133324","31.7807393592929","32.7521789183936","30.9085685399162","28.4182479994551","28.9040433913452","31.7220712580808","29.3053297324451","7.33875897352034","5.19999220018049","13.199999649274","17.8999995516017","20.9999999781975","21.1543336753997","20.4910001648595","21.0235564873176","22.986393346093","31.7342530911314","38.35996915856","37.9022212780578","40.472862045517","37.1997954788508","36.9851829760934","38.9796664272499","38.6555320484345","35.7784282074885","34.5577932562257","30.3086797245943","31.4135800027445","28.3285496916783","28.358618506873","24.5909412321678","26.3140596603374","27.0522164319374",
"Andorra","AND","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4179076860719","23.2283732791417","23.122235289438","23.5819209589444","22.3596092298456","22.4590208168791","21.0595614197904","20.4581575772692","23.2741559810921","20.450047509134","20.221327996837","22.6033019937207","21.6913915826611","22.3292183587534","21.9349126820143","22.2505683588824","23.3098868131871","26.4798351217602","27.4340591651784","29.1714341548853","27.2510387689345","24.4804590099969","24.1091693671386","24.9692517633766","25.8812593935382","29.5165344725862","28.6701040515685",
"United Arab Emirates","ARE","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5024511612706","22.5457475824448","22.1297151941699","19.9784484743546","20.1668586314818","19.2705121714111","25.0936183286053","25.0981259739132","31.6334805138158","27.072418294113","23.4111218644443","22.0660237157245","19.4138387638016","20.8625833572877","24.8852178851214","25.1214403385994",
"Argentina","ARG","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","23.4792342590099","27.7664470644615","21.7309350217721","18.2728788276194","21.4739126232485","22.4276757468008","20.5425466290179","21.2150357873283","21.6904972921362","23.9906052021963","24.4400952475051","24.1130324177909","23.8915446190398","20.8938115320811","22.2603317856376","29.4410469590453","30.7294395903282","30.9416888037918","27.8001595709474","25.8567694613329","25.2577862895999","22.6910887215998","21.7549479464592","20.8877523061467","19.9640924492996","17.5890669180019","17.4617642050861","19.5548660012086","18.6400388971926","15.5146982752804","13.9969815756662","14.6369773950796","16.7024057741857","19.0564341083985","19.9389178060907","17.9378119165568","18.0821404392251","19.3701576526588","19.9349720227498","18.0139706478839","16.1926962610451","14.1791815494605","11.9606180817711","15.1375530546581","17.5512703642799","18.889707837033","18.6804872364334","20.099113202908","19.5727758777106","16.0531123592112","17.7055338062046","18.39845891735","16.5019865298875","17.3057789012596","17.2625174121047","16.8904109851509","16.1613036212447",
"Armenia","ARM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1476843569867","39.7791441837119","1.6312581769234","9.87220269199894","23.4501370785411","18.4244899669896","20.0062301465649","19.065563132874","19.1362639283337","18.352317733991","18.6435818392471","19.7579627389536","21.6670922412554","24.2579306822355","24.8783586783982","30.4663212389031","35.906131406724","37.7825666626255","40.8711428609543","34.6697134723112","32.8692333544506","27.2806442739673","25.3279058835773","22.263532692302","20.8718657726733","20.7854590807118","18.5199330953398",
"American Samoa","ASM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","17.6208127271302","16.4366795884255","20.5421846494536","29.1379396827741","35.3030154617287","33.100712014567","17.2024959479582","19.6602706651023","23.2976568906183","30.2210540222222","38.914856903018","33.8476806984974","35.1003535863682","27.6470467322792","32.0419594818451","29.5291207929979","27.0283082687384","27.4923672283543","29.0891266717907","30.1565211109966","33.4451381866848","36.6696186632402","38.373169795234","29.0202315369204","20.6110444538518","22.259248127839","23.3623928173243","23.6640916280303","27.1185874148692","36.4548599122064","37.6384667025419","37.7083680283114","38.0197583029434","28.1356914336894","20.6630689800092","21.8239225643187","23.4397872606244","22.6726839447612","21.8047108827912","",
"Australia","AUS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","31.5202987591856","33.0808656036446","28.4549187243377","30.8500676308397","30.7203389830508","33.5691484772669","32.6520561438069","32.9565953687001","33.0181245074862","33.6632755934378","33.0034435074971","32.1262145548285","30.4571492755251","28.4118757783938","30.6068995242279","26.8458826668914","26.4614054469475","26.9957349422657","25.8425895936137","27.8765201122544","27.1096607296839","28.6934765763518","29.8541935704086","25.318388066324","26.6391160076193","28.0359571574294","28.5160597106566","27.3794922864581","27.9800952102174","29.6130394887582","28.9507237495614","24.2229999711152","22.3441433017393","23.5940877569061","24.2503371075105","25.9369142396453","24.779172126783","24.7971273010484","25.4656477670285","26.0980676328502","26.2765016666289","23.422827537172","24.3996510339049","25.9254453976923","27.0608743254324","27.4254073002509","27.6579485566744","27.8458581622894","29.1260076908134","27.9060256654596","27.5528937008481","27.1134155108824","28.3266331085624","28.4405075124597","27.2049259720493","26.7376451438947","25.537022981949",
