"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Aruba","ABW","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5564888702226","86.4636209813875","88.7044534412956","86.2509117432531","83.629654478363","84.6420499317403","70.6868685663848","68.5340400957737","69.4004420703629","70.8537283071642","68.5728397290291","77.9331336129419","77.9736251972573","76.4503978520037","74.9266149219327","76.2765783831758","74.8163425163962","86.4363547541281","","","","","",
"Afghanistan","AFG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","7.02479336623182","8.09716629841498","9.34959330590257","16.8639103340214","18.0555553858025","21.4128034842526","18.571428537415","14.2098270385479","15.2103564269331","14.9842272480072","11.9441077843955","16.1407951985264","18.1058497936081","14.7435907141683","14.8453612226592","14.2723007777117","14.8695654136106","14.8231754979077","13.8720537510231","","","","","","","","","","","","","","","","","","","","","","","","65.2877040064813","94.344170165331","87.1393244439261","77.4671450090535","74.0850567541813","58.3500468255022","55.0725455538748","42.199228474704","44.9434783455166","44.1939480697298","39.1423974375544","49.7577749036104","45.7738771440416","48.8016150277632","49.0249772881177",
"Angola","AGO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","33.3333333333333","33.3333333333333","25","73.0769230769231","55.3903345724907","75.8465011286682","","69.3878105501782","69.1818059864652","73.1443610067921","92.6972919457224","62.8277576988658","74.9465152594378","56.6689705374146","62.0289348517124","54.1448686757385","53.6387999959363","38.9782646690929","43.5156263984588","51.2265514321667","55.408683890844","42.9499678542794","42.1629619662298","39.7394325241013","39.3800087920838","42.2115325283405","36.1428811080115","32.6769608829775",
"Albania","ALB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","22.7094872101267","21.5149631152552","23.8775380802708","20.8090179528047","19.3773469450191","18.4498610792827","15.4675093992668","15.56251100968","19.218015639699","20.7183770714543","23.1963365823411","27.5918067713693","88.5122484875216","62.2925456463398","38.950324804661","34.5120477295929","32.0244357332342","34.1899954264872","34.6370379172469","32.213016956772","38.0533447039288","38.9987901608209","44.3353664737092","45.084711039297","44.3748890249123","47.4712276387193","48.5210536488903","54.7882006816762","56.4371444196739","53.7586956176053","53.0245435113221","56.7491781199186","51.9868678276661","53.4805517998226","47.224797560416","44.5201896374578","45.5801111610836",
"Andorra","AND","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","21.9579322090316","20.6759922037808","21.1382029127541","23.9034994072677","24.7784618177225","31.8626697296428","31.9091361710294","36.9460109759149","38.5241857420585","35.9149000806389","34.2740160545559","40.0300388316351","43.1084553167554","40.645926153496","39.2248224905248","35.0104905655156","32.6786202068159","31.2376544492238","32.6571035619718","36.1625812552932","33.5150431543983","40.0554026742349","33.7093403416081","31.9244907815287","29.2458776412593","30.569676540714","29.206065314794","31.1122573196945","33.4176330489691","30.1380342240664","28.2097094639672","31.5495130954787","32.1086619414557","34.3462873243187","36.1564651728642","36.4312572774993","35.8861124778471","39.7259764665941","40.8785098700678","42.2964068719621","40.6500174054503","39.8639278105581","41.0510728978465","41.8580237758348","43.275110981502","46.8941193582754","44.7910475662023",
"United Arab Emirates","ARE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7053546013305","43.5683114306968","46.3769702756087","53.0548827099662","51.9676896079697","50.8428719062721","64.4140553654625","69.6456553241827","73.8086264961866","79.032891182016","81.6310987510199","85.3134603682833","85.2288542417973","89.0228461946054","96.023909088258","101.439798384974",
"Argentina","ARG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","7.60404697912324","5.99494531619397","9.38368289056535","7.89045203275027","5.56371407476368","4.15058297228058","4.98968803354159","4.99706414666865","5.40371142251908","6.3987133165299","4.73587740491927","6.60795603425504","6.837877358188","5.70950079036544","6.28900906002225","5.97867249611964","5.92149632801213","7.32639415527493","5.71540643432856","6.32976917431398","6.48369977949523","7.37192799858578","6.52099302139343","5.83614942003836","4.75648611743286","6.27332704995288","6.32405524784407","7.57576406955165","6.21184563577101","6.57938879331971","4.63132240741775","6.07801081056698","8.13279311431564","9.31379987179322","10.6043155686762","10.0910062424488","11.0778165329933","12.7753458148802","12.9344292866742","11.5554999065332","11.6361061386417","10.2732913591251","13.3700972551027","14.7137808435275","16.8450266849578","17.3210151529969","17.4067852681036","18.2824203070644","18.341772996414","14.4961418494061","16.0371898581987","16.7569458546489","14.2886829096862","14.7167556136651","14.0013150558519","11.8481403559703","13.4030474005238",
"Armenia","ARM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3327370304114","60.1204668088844","61.2560012247461","60.7541713991923","73.1007908707496","62.1869335075419","55.9895587867838","58.2744746307762","52.839432630691","49.8021595924125","50.5432892388463","46.1488057252256","46.5868685566093","50.0350015421852","45.3023812945591","43.2297051528683","39.250207195284","39.1508144360714","40.6557586180882","43.0044011890563","45.3171919668174","47.3540116617878","48.4000215166647","48.1970692931673","47.0465461367346","41.9613126874346","43.3062544917802",
"American Samoa","ASM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.75486381323","108.349146110057","110.7421875","122.0675944334","127.822580645161","119.423076923077","133.92539964476","82.0058997050148","93.2291666666667","97.3867595818815","99.8447204968944","100.312989045383","106.269592476489","103.90015600624","",
"Antigua and Barbuda","ATG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","44.9194518096818","49.4449038285663","63.8064023028977","72.5855948113051","80.4614143201677","89.9172166740161","64.3507552322733","70.7830176924662","77.7008756106507","101.040770304687","89.9071928939826","71.1924564574966","77.2368150841459","74.1201700997085","74.292228606164","77.402392817941","74.4619338925851","71.5820737927484","76.0333569006158","73.7484736913867","70.2728275679228","67.3098979678445","69.084177008282","60.3898985858758","61.1290599210865","58.5905531219316","62.895729385846","64.8278083094651","67.2644527708291","71.2267219809585","71.5893793004485","70.0290056826493","58.0163998701763","59.1432108468487","56.1684134347152","57.7266858496677","60.2723480993374","58.2731630228211","49.4534940690701","47.3861808850976",
