Zambia,6.266996069976443
Turkmenistan,6.234990371948651
Mauritania,6.196219995632983
Burkina Faso,5.42232575976718
Haiti,5.353928386258415
Djibouti,5.35100602009361
Moldova,5.0995733700300026
Liberia,5.088603553374523
Myanmar,5.0590592232105145
China,5.043531971132556
Mozambique,4.975589261950791
Lesotho,4.951204301877514
India,4.892800307230237
Russian Federation,4.855068259117347
Suriname,4.691849853128249
Gabon,4.6754589722910405
Vietnam,4.6707956302137354
Maldives,4.638402068809528
Angola,4.605903155733069
South Africa,4.583924652335679
