Rwanda,2.9610133092977917
Mexico,2.957692144230416
Costa Rica,2.9495425036087215
Cuba,2.892869818381222
Lebanon,2.854355975719097
Senegal,2.829240663390612
Tajikistan,2.8233668697418888
Togo,2.7892107796565138
Solomon Islands,2.7418041113821245
Philippines,2.7062158210823046
Jamaica,2.6981382834224443
Tanzania,2.6692381003074437
Malawi,2.6508494539575693
Vanuatu,2.6127611663751096
Uganda,2.5249479899474445
"Gambia, The",2.322461138964667
Eritrea,2.2951509129564305
Madagascar,2.2808533628877425
Burundi,2.214332574530319
South Sudan,2.0672812924803057
