,age_dependency_ratio_normalized,ages_65_and_older_percentage_normalized,agricultproductstotal-export_value_base_price_normalized,agricultproductstotal-import_value_base_period_price_normalized,annual_co_emissions_per_country_normalized,births_per_1000_normalized,co_emissions_per_capita_international_normalized,daily_per_capita_fat_supply_normalized,daily_per_capita_protein_supply_normalized,daily_per_capita_supply_of_calories_normalized,deaths_per_1000_normalized,democracy_scores_normalized,exports_of_goods_and_services_percentage_of_gdp_normalized,fertility_rate_normalized,food_excl_fish-export_value_base_price_normalized,food_excl_fish-import_value_base_period_price_normalized,gross_capital_formation_normalized,historical_gov_spending_gdp_normalized,imports_of_goods_and_services_percentage_of_gdp_normalized,infant_mortality_per_1000_normalized,life_expectancy_female_normalized,life_expectancy_male_normalized,life_expectancy_normalized,military_expenditure_as_share_of_gdp_normalized,population_estimates_and_projections_normalized,pupil-teacher_ratio_processed,rural_population_percentage_normalized,share_of_a_countrys_population_that_is_not_born_within_the_country_normalized,surface_area_sq_km,trade_as_share_of_gdp_normalized,young_pregnancies_normalized
0,-0.03988625692601136,0.09341621507041781,0.011999055425135833,0.03384632500996788,0.026174052272313248,0.0364946153815365,-0.005233574880515433,0.09884551971810876,0.07453444674374571,-0.002503851493484236,0.04345641428929083,-0.012718362849711277,0.07628518550641535,0.04359416614618833,0.05107887644715603,-0.03845995452345039,0.3160314852607662,0.09772474687362617,0.20769129900763558,0.06669151426174524,0.3871472287374708,0.3105638631426673,0.40064455711314484,0.003612478950965824,0.011332473287516766,0.19479476086250572,-0.07417125166122998,0.009086653604539677,0.04635794790502841,0.0310459089204899,-0.06113137395525051
1,0.04032832513283292,0.10083726839851229,-0.001333229896736078,0.03774291677945318,-0.0816416167858932,0.09769374924215499,0.02624447891083391,-0.04985364829626034,0.03574355466229556,-0.029193077082542613,0.09305045254212027,0.06727085045775308,-0.0023510718139174774,0.09037861417039023,-0.06382838440185266,0.10670124487552837,0.4051291120429265,0.08326573742776133,-0.027764564921971713,0.17749112462100025,0.11573401722094095,0.3565508349248145,0.17497879787761844,0.026395416597845636,0.04489995050294831,0.17684915779322155,0.11978732063620094,0.028096705614627588,0.12028171252638363,0.13915122998720741,0.2907702503098888
2,-0.08295772340892346,-0.061617587880225894,0.0024279664241293186,-0.009695195109154434,-0.0514188974712078,-0.20412870485024323,-0.04726307509823145,-0.019037240559757283,-0.03868599649846078,-0.09491037395474376,-0.07807642139929259,0.00023437337738084948,-0.030816535383596466,-0.17470942392721187,-0.003204040722206277,-0.020585595884206644,-0.06855940819032853,0.019099681424120763,-0.039504205224423966,-0.029130143885019593,-0.04213250611130401,-0.024668334554497587,-0.014049204904647929,-0.012686346668895359,0.01973047083605387,0.09124752056387725,-0.044832665499564384,-0.02582458979925857,-0.02016806659649587,0.0046745438231595,-0.141389024189112
3,0.04755557446678518,-0.057571515554942804,-0.025158638819001572,-0.05681813168424862,-0.01077406943038046,0.05288332065962058,-0.002500196581702326,-0.02095190827840626,-0.04307404199528727,-0.05678410711026197,0.022832930906790262,-0.03304917614912208,-0.06529238331721825,0.0625459089903602,-0.07563302948529084,-0.020798557505416256,-0.09087656568682827,-0.1272632765970601,-0.06298021989767358,-0.17702865771487142,-0.06259036428011068,-0.03019142468821001,-0.07840798922515042,-0.008763632140910034,-0.03714342618842406,-0.15730373753940638,0.04977350367833992,-0.01057343430599941,-0.011162427078285526,-0.035990606751031724,-0.06306769356112464
4,0.038619588791599685,-0.053451741182813435,0.0235221242908034,0.011578756403763086,0.05843952690726274,0.10510366468457444,0.011178955972473854,0.19446219724887215,0.17648366541055507,0.39028303896763417,0.025069629318109053,0.09002471930856104,-0.05364285863561965,-0.03836997066084432,0.0577047170187316,0.02659273045294185,0.06254553632907445,0.002238770538115544,-0.0382252727829293,-0.07029429941947776,0.028349288982205505,-0.12187175884643235,-0.017458074167193454,0.03830802579658312,0.01804559447606768,-0.1591200624380518,-0.09849828583247947,-0.21974939005766214,0.00027487672213428554,0.049421532674662184,-0.020199936217356922
5,0.04350279190646651,0.05915689382134093,-0.037735889170796656,0.05577604145100574,-0.029674701530836137,0.25106832018153163,-0.03312395807844778,0.019063836955882058,0.048207293359104654,-0.04573262121878526,0.2805669939433682,0.028873726769054475,-0.02214820358226347,0.21433579208452563,-0.059700435363481845,0.055823968158170145,-0.05096631830791982,-0.005238912652362648,0.0711576053982397,0.0052172383348117225,0.15680703469192583,0.30373746909404453,0.29313872284587555,0.03561638116428609,-0.04684662393055989,-0.020486260403472876,0.007043975024865318,-0.06948779015072953,-0.20107721363380307,0.019506970133303977,0.1073111885417432
6,-0.05147550411034911,0.010417518144477358,-0.0016891491951901243,-0.01451605777164889,-0.008731279742662119,0.010286551907234771,-0.06907443454186835,-0.07097585822166003,-0.023456605253406485,-0.015109655520580325,-0.008454023770238517,0.028752800570397825,0.04024151510909732,0.03249825512954356,0.00399184368393053,-0.0347612525653097,-0.057080631419951185,0.004757210965513298,-0.01045485661668482,-0.12934307221765337,-0.05479093884297089,-0.12526897841856582,-0.05559827251494545,0.023636798980275417,0.031950928915167216,-0.204639504586958,0.006649934133812134,-0.01303779564575288,-0.01697397871675747,-0.0806924773948509,0.16430725043190572
7,-0.03149806138134113,-0.0659252444278046,0.042912260429805185,-0.01761071818148855,0.0043230342807809114,-0.1433208081554508,0.021943751730904706,0.11504103219741592,0.11074014761067237,0.08608385573046298,-0.030852371022501428,0.13189183017411082,-0.03276524654770217,-0.06282476899094183,0.05340921049647682,0.02605593901247557,-0.12944152746852028,-0.009917775533766136,-0.057091777934485194,-0.04235607073837126,0.027676070001007677,-0.1280313485863772,-0.03376581848907247,0.00814751738514992,-0.0779224235299221,-0.2634291001392374,-0.03883410133465114,-0.0009379324856547195,0.032531159880549824,-0.03660427794370655,0.018980330970880074
8,-0.10645629357364628,-0.029932402356501814,-0.06941992655536096,-0.015664405591796327,-0.06268114443894592,-0.08395003656856985,-0.07955067474255462,0.035463170511210465,-0.03946479005382809,-0.020195424613609857,-0.17719320393269808,-0.029348226829642703,-0.0816163358812029,-0.23715648909633286,-0.02028667186779077,-0.022532359851134328,-0.1717419493452265,-0.05852324009739846,-0.07257333289741565,-0.059795204546122305,-0.007000956972180404,-0.01845496497463829,0.003243984495135873,-0.02039129083763598,-0.11012340504898897,-0.1440507065786286,-0.08358050417257225,0.023037890735203313,-0.06137405531758903,-0.11927750161645746,0.045424316644589485
9,-0.03834104847512093,0.022714839237657554,-0.010497815176598443,-0.022732117600295625,0.04946643574257272,0.11703497506520362,0.06176294808614388,0.07205048740191539,0.08030065488052172,0.15465955970764952,0.1256755636716154,-0.08938666318754751,0.07958104642657508,0.11398143471932937,-0.012619476838877005,-0.012403759073237498,-0.015246398460330688,0.06862743139323386,-0.007082567998699742,0.004633940921994934,0.013814573670040013,-0.19041418191944587,-0.04610199950701836,-0.02713481565927977,-0.0068467819966621345,-0.09049155411939938,-0.05364626723444239,-0.010412200181848987,0.00828667110658239,0.04879855152718466,0.13397093436000396
