,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,Syrian Arab Republic,Brazil,Australia & New Zealand,United Republic of Tanzania,Nepal,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Malawi,Melanesia,South Africa,Eritrea,New Caledonia,Rwanda,Portugal,Mozambique,Yugoslav SFR,Mongolia,Guatemala,Algeria,Slovenia,United Arab Emirates,Madagascar,Tajikistan,Latvia,Norway,Uganda,Luxembourg,Botswana,Zambia,Belgium,Chad,Lesotho,Switzerland,Uruguay,Azerbaijan,Egypt,Mauritania,China,Malta,Colombia,Libya,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,France,Kenya,Poland,"China, mainland",Russian Federation,Mali,Ukraine,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Germany,Armenia,Uzbekistan,South Sudan,Namibia,United Kingdom,Canada,Republic of Korea,Japan,Afghanistan,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Spain,Morocco,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Thailand,Somalia,Pakistan,Kuwait,Nigeria,Czechia,Bhutan,Paraguay,Georgia,India,Sudan (former),Austria,Niger,Czechoslovakia,Ethiopia PDR,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Oman,Ireland,Albania,Slovakia,Yemen,Italy,Swaziland,Australia,Sudan,Lithuania,Finland,Netherlands,Bosnia and Herzegovina,Angola,Turkey,New Zealand,Republic of Moldova,Belgium-Luxembourg
1971,8300.0,1036.0,-1.0,-1.0,64233.0,30100.0,1252000.0,2268926.0,7235380.0,78308.0,228400.0,-1.0,120567.0,-1.0,976600.0,850000.0,22005.0,125900.0,300.0,15.0,2010000.0,-1.0,15.0,1372.0,514800.0,13000.0,1930000.0,333000.0,31067.0,2148070.0,-1.0,-1.0,-1.0,-1.0,-1.0,2892.0,4000.0,-1.0,200.0,100.0,-1.0,4176.0,95030.0,94930.0,339600.0,-1.0,569628.0,310.0,25615036.0,1130.0,46900.0,53490.0,48294.0,-1.0,-1.0,727410.0,1273000.0,-1.0,-1.0,-1.0,4294640.0,3947000.0,121403.0,2060500.0,25614000.0,-1.0,1500.0,-1.0,59910.0,138535.0,135000.0,-1.0,-1.0,-1.0,2177684.0,-1.0,-1.0,-1,400.0,1097425.0,7853503.0,86649.0,166300.0,2350000.0,948250.0,-1.0,1407.0,81606.0,3655600.0,2006000.0,1013194.0,19297168.0,5096656.0,4066.0,-1.0,600.0,5977609.0,-1.0,11500.0,-1.0,6500.0,51500.0,-1.0,18240496.0,121403.0,273849.0,320.0,1099756.0,1091600.0,245455.0,10.0,614180.0,64035008.0,2500900.0,75960.0,821.0,243944.0,112950.0,1200.0,90934.0,138477.0,-1.0,45406.0,3910000.0,174.0,7137852.0,-1.0,-1.0,173000.0,142048.0,-1.0,14000.0,8779000.0,97528.0,-1.0,212702.0
1972,8500.0,672.0,-1.0,-1.0,48925.0,38721.0,1354000.0,2319955.0,7710678.0,91302.0,239183.0,-1.0,134781.0,-1.0,885000.0,950000.0,22303.0,127259.0,400.0,20.0,2017000.0,-1.0,20.0,2554.0,511300.0,9000.0,1925000.0,314000.0,34111.0,2471160.0,-1.0,-1.0,-1.0,-1.0,-1.0,3459.0,3000.0,-1.0,200.0,100.0,-1.0,4738.0,106392.0,97500.0,185000.0,-1.0,523420.0,360.0,26276672.0,1044.0,60700.0,109737.0,50504.0,-1.0,-1.0,711820.0,1317000.0,-1.0,-1.0,-1.0,4965100.0,3938000.0,113766.0,2047700.0,26276000.0,-1.0,1500.0,-1.0,64310.0,134910.0,125000.0,-1.0,-1.0,-1.0,2315879.0,-1.0,-1.0,-1,400.0,1127412.0,8639797.0,62735.0,113700.0,2897100.0,1910000.0,-1.0,1442.0,80268.0,3587500.0,1998400.0,960772.0,19142576.0,5469000.0,3813.0,-1.0,800.0,5797000.0,-1.0,11500.0,-1.0,6700.0,32200.0,-1.0,19138896.0,120983.0,274404.0,288.0,1192462.0,1113400.0,268034.0,10.0,686665.0,58492000.0,2523400.0,56054.0,800.0,223667.0,108675.0,1200.0,67986.0,150000.0,-1.0,44000.0,3804000.0,372.0,7604082.0,-1.0,-1.0,178600.0,156221.0,-1.0,13000.0,8708000.0,106596.0,-1.0,222877.0
1973,7246.0,386.0,-1.0,-1.0,48721.0,31165.0,1475769.0,1839391.0,9055957.0,55372.0,259438.0,-1.0,122877.0,-1.0,845000.0,950000.0,21588.0,120132.0,300.0,20.0,2025000.0,-1.0,20.0,3300.0,442100.0,6000.0,1697000.0,307000.0,27950.0,2346900.0,-1.0,-1.0,-1.0,-1.0,-1.0,5189.0,3000.0,-1.0,250.0,100.0,-1.0,3000.0,75000.0,91170.0,283202.0,-1.0,524867.0,300.0,26412386.0,912.0,56500.0,148949.0,50125.0,-1.0,-1.0,533790.0,1294038.0,-1.0,-1.0,-1.0,3957900.0,3961000.0,100000.0,1961700.0,26412000.0,-1.0,1500.0,-1.0,68860.0,136095.0,115000.0,-1.0,-1.0,-1.0,2299046.0,-1.0,-1.0,-1,400.0,1146412.0,9575012.0,43218.0,74900.0,2300000.0,1156000.0,-1.0,1483.0,84281.0,3152700.0,2039300.0,933928.0,21912608.0,5690000.0,2669.0,-1.0,3500.0,5970649.0,-1.0,10500.0,-1.0,6900.0,20300.0,-1.0,19463600.0,104100.0,266287.0,825.0,1230071.0,806000.0,290405.0,10.0,640456.0,63155008.0,2359100.0,46504.0,800.0,113392.0,100610.0,1800.0,58478.0,165700.0,-1.0,68713.0,3590200.0,487.0,8948257.0,-1.0,-1.0,187700.0,137879.0,-1.0,13000.0,8465000.0,107700.0,-1.0,211923.0
1974,7863.0,304.0,-1.0,-1.0,54126.0,83257.0,1537220.0,2471150.0,8374955.0,46000.0,273925.0,-1.0,110571.0,-1.0,916000.0,950000.0,26819.0,123437.0,260.0,20.0,1865000.0,-1.0,20.0,3406.0,464400.0,6000.0,1843000.0,305000.0,43441.0,2200950.0,-1.0,-1.0,-1.0,-1.0,-1.0,14175.0,4000.0,-1.0,270.0,435.0,-1.0,2000.0,76592.0,88720.0,429678.0,-1.0,577000.0,300.0,27034304.0,968.0,45100.0,132681.0,52006.0,-1.0,-1.0,571010.0,1324849.0,-1.0,-1.0,-1.0,4233000.0,4146000.0,105000.0,2002200.0,27034000.0,-1.0,1500.0,-1.0,73575.0,137825.0,105000.0,-1.0,-1.0,-1.0,2359547.0,-1.0,-1.0,-1,400.0,1233432.0,8938000.0,36477.0,82800.0,2277600.0,1633325.0,-1.0,1575.0,86957.0,3164400.0,1917000.0,904000.0,26453120.0,5892000.0,5400.0,-1.0,3500.0,6112691.0,-1.0,12000.0,-1.0,7100.0,30300.0,-1.0,18583008.0,176000.0,269131.0,1620.0,1266604.0,816000.0,338062.0,15.0,774149.0,59676000.0,2396700.0,56261.0,600.0,246196.0,111630.0,1800.0,57021.0,160000.0,-1.0,91094.0,3712300.0,386.0,8307541.0,-1.0,-1.0,217200.0,130095.0,-1.0,13000.0,8808000.0,67414.0,-1.0,198483.0
1975,8000.0,1268.0,-1.0,-1.0,85309.0,62101.0,1692267.0,2931508.0,8612858.0,56000.0,290823.0,-1.0,101806.0,-1.0,925000.0,950000.0,31417.0,126037.0,300.0,24.0,1839000.0,-1.0,24.0,2734.0,468523.0,3000.0,1614800.0,316000.0,38601.0,2222780.0,-1.0,-1.0,-1.0,-1.0,-1.0,15644.0,6000.0,-1.0,270.0,1144.0,-1.0,1400.0,55118.0,89788.0,455717.0,-1.0,585592.0,310.0,27634276.0,1061.0,30100.0,200500.0,52000.0,-1.0,-1.0,686190.0,1250873.0,-1.0,-1.0,-1.0,5270600.0,3875900.0,104000.0,1842100.0,27633008.0,-1.0,1500.0,-1.0,76860.0,133640.0,95000.0,-1.0,-1.0,-1.0,2257525.0,-1.0,-1.0,-1,400.0,1035432.0,9478739.0,43710.0,89600.0,2350000.0,1407650.0,-1.0,1450.0,26756.0,2661200.0,1691100.0,912000.0,28124848.0,5993000.0,5400.0,-1.0,3500.0,5812310.0,-1.0,11000.0,-1.0,7300.0,25200.0,-1.0,18010304.0,248267.0,269567.0,1400.0,1176024.0,765100.0,301085.0,20.0,778237.0,61985008.0,2344674.0,70233.0,600.0,118532.0,104490.0,1800.0,44575.0,160000.0,-1.0,71655.0,3544500.0,301.0,8555202.0,-1.0,-1.0,218800.0,106932.0,-1.0,13000.0,9309000.0,57656.0,-1.0,190323.0
1976,7345.0,502.0,-1.0,-1.0,86669.0,73746.0,1590259.0,3539891.0,9060001.0,49000.0,328574.0,-1.0,126516.0,-1.0,931000.0,1000000.0,33325.0,150102.0,440.0,25.0,1959000.0,-1.0,25.0,3602.0,537229.0,5000.0,1723300.0,324000.0,36663.0,2295100.0,-1.0,-1.0,174.0,-1.0,-1.0,20138.0,4975.0,-1.0,270.0,800.0,-1.0,3150.0,55872.0,90990.0,508072.0,-1.0,586000.0,420.0,28380502.0,1118.0,32800.0,296600.0,37000.0,-1.0,-1.0,697570.0,1325285.0,-1.0,-1.0,-1.0,6794900.0,4275000.0,119704.0,1832193.0,28380000.0,-1.0,1500.0,-1.0,80815.0,133925.0,90000.0,-1.0,750.0,-1.0,2393376.0,-1.0,-1.0,-1,400.0,1231000.0,11251700.0,36721.0,89100.0,2350000.0,1499300.0,-1.0,1382.0,28763.0,2772100.0,1921600.0,918100.0,28702736.0,5759310.0,5400.0,-1.0,3500.0,6110599.0,-1.0,10000.0,-1.0,7500.0,24200.0,-1.0,20453808.0,291536.0,289328.0,900.0,1275988.0,536800.0,395061.0,30.0,894140.0,59500000.0,2394100.0,76471.0,600.0,136946.0,108220.0,1200.0,50384.0,190000.0,-1.0,72788.0,3544000.0,95.0,8956259.0,-1.0,-1.0,219700.0,130501.0,-1.0,13000.0,9282500.0,103742.0,-1.0,211899.0
1977,7500.0,558.0,-1.0,-1.0,86979.0,71599.0,1527718.0,3153333.0,10051101.0,28500.0,348280.0,-1.0,116008.0,-1.0,939000.0,953000.0,42217.0,160047.0,200.0,27.0,1828000.0,-1.0,27.0,4313.0,262704.0,5000.0,1603700.0,351000.0,44800.0,1907170.0,-1.0,12.0,324.0,-1.0,-1.0,20987.0,6293.0,-1.0,300.0,1585.0,-1.0,3000.0,41676.0,89280.0,321428.0,-1.0,509304.0,400.0,28037566.0,1003.0,33600.0,201839.0,45000.0,-1.0,-1.0,628010.0,1311219.0,-1.0,-1.0,-1.0,4153000.0,4125000.0,120000.0,1833867.0,28037008.0,-1.0,1500.0,-1.0,85165.0,115124.0,85000.0,-1.0,2506.0,-1.0,2330285.0,-1.0,-1.0,-1,400.0,1076230.0,10115400.0,26515.0,86000.0,2345000.0,857600.0,-1.0,1411.0,27425.0,2715000.0,2029400.0,910300.0,26986496.0,5450710.0,5500.0,-1.0,3500.0,6390069.0,-1.0,10000.0,-1.0,7800.0,28800.0,-1.0,20921504.0,265911.0,285158.0,1200.0,1280803.0,548400.0,374014.0,42.0,708863.0,62030000.0,2269340.0,40900.0,600.0,126452.0,103880.0,600.0,48400.0,200000.0,-1.0,79326.0,2796438.0,400.0,9954865.0,-1.0,-1.0,127400.0,126409.0,-1.0,13000.0,9365000.0,96236.0,-1.0,193782.0
1978,5000.0,1151.0,-1.0,-1.0,91354.0,59912.0,1555375.0,2811189.0,10339877.0,52000.0,367240.0,-1.0,121891.0,-1.0,993800.0,946000.0,45135.0,188938.0,200.0,27.0,1895000.0,-1.0,27.0,5288.0,359522.0,5000.0,1715414.0,415000.0,52400.0,1864300.0,-1.0,165.0,260.0,-1.0,-1.0,20508.0,6600.0,-1.0,300.0,1600.0,-1.0,3000.0,42610.0,88860.0,219143.0,-1.0,579710.0,340.0,29184159.0,1063.0,29700.0,266180.0,45000.0,-1.0,-1.0,579590.0,1324270.0,-1.0,-1.0,-1.0,4868600.0,4166600.0,119000.0,1852302.0,29183008.0,-1.0,1500.0,-1.0,87655.0,103610.0,85000.0,-1.0,2000.0,-1.0,2305177.0,-1.0,-1.0,-1,400.0,1258417.0,10575100.0,17091.0,112000.0,2348000.0,1495650.0,-1.0,1499.0,16054.0,2751947.0,1753600.0,934800.0,22862960.0,5442000.0,5400.0,-1.0,3500.0,6360000.0,-1.0,10000.0,-1.0,8000.0,31500.0,-1.0,21455696.0,247427.0,286038.0,895.0,1270062.0,492800.0,287375.0,48.0,759526.0,62898000.0,2284395.0,26878.0,1000.0,134570.0,86940.0,600.0,49412.0,200000.0,-1.0,75000.0,3472000.0,400.0,10248895.0,-1.0,-1.0,115600.0,120650.0,-1.0,17000.0,9296000.0,90982.0,-1.0,194479.0
1979,6000.0,977.0,-1.0,-1.0,82662.0,71949.0,1445075.0,3830544.0,11239870.0,54500.0,356180.0,-1.0,114284.0,-1.0,990500.0,1024000.0,36868.0,264753.0,400.0,58.0,1903000.0,-1.0,58.0,3951.0,285600.0,4000.0,1524400.0,423000.0,36120.0,1945510.0,-1.0,350.0,82.0,-1.0,-1.0,16692.0,3000.0,-1.0,300.0,2100.0,-1.0,3000.0,35307.0,86040.0,319510.0,-1.0,587231.0,400.0,29320977.0,1227.0,30750.0,264000.0,45000.0,-1.0,-1.0,560470.0,1135350.0,-1.0,-1.0,-1.0,4911800.0,4087000.0,117000.0,1549071.0,29320000.0,-1.0,1500.0,-1.0,98070.0,96229.0,85000.0,-1.0,1786.0,-1.0,2339502.0,-1.0,-1.0,-1,400.0,1370760.0,10523100.0,13090.0,149000.0,2162000.0,1077800.0,-1.0,1110.0,11371.0,2551000.0,1656400.0,957563.0,25274512.0,5351698.0,4900.0,-1.0,3500.0,6687100.0,-1.0,10000.0,-1.0,8200.0,47000.0,-1.0,22641200.0,241126.0,270188.0,900.0,1091551.0,511300.0,243128.0,55.0,584226.0,57662000.0,2105423.0,30366.0,900.0,98957.0,85580.0,302.0,48846.0,197000.0,-1.0,81000.0,3452300.0,400.0,11152714.0,-1.0,-1.0,99100.0,140716.0,-1.0,15000.0,9380000.0,87156.0,-1.0,197743.0
1980,8414.0,1137.0,-1.0,-1.0,82114.0,67226.0,1449056.0,3122107.0,11369003.0,64000.0,366860.0,-1.0,139271.0,-1.0,1012000.0,853000.0,38461.0,433221.0,400.0,235.0,1627000.0,-1.0,235.0,3081.0,354575.0,3000.0,1516000.0,408000.0,39773.0,2071250.0,-1.0,376.0,200.0,-1.0,-1.0,15521.0,8000.0,-1.0,300.0,2400.0,-1.0,3000.0,28952.0,90400.0,227346.0,-1.0,556995.0,400.0,29191137.0,1248.0,37600.0,272000.0,15000.0,-1.0,-1.0,545740.0,1275598.0,-1.0,-1.0,-1.0,5113400.0,4590000.0,100000.0,1608623.0,29190000.0,-1.0,1500.0,-1.0,100370.0,82129.0,85000.0,-1.0,1914.0,-1.0,2374806.0,-1.0,-1.0,-1,600.0,1440909.0,11208400.0,27868.0,191100.0,2032000.0,1373975.0,-1.0,1090.0,9632.0,2698700.0,1714700.0,967689.0,28783600.0,5953700.0,5100.0,-1.0,3500.0,6923700.0,-1.0,10000.0,-1.0,8500.0,49200.0,-1.0,22171696.0,190716.0,268753.0,1000.0,1188671.0,536190.0,287861.0,54.0,723804.0,61450000.0,2244404.0,32100.0,900.0,133182.0,97630.0,718.0,53000.0,196800.0,-1.0,73000.0,3408100.0,400.0,11283051.0,-1.0,-1.0,124300.0,142239.0,-1.0,12000.0,8956000.0,85952.0,-1.0,196499.0
1981,11102.0,1019.0,-1.0,-1.0,105196.0,73502.0,1254974.0,1920142.0,11966243.0,51000.0,391790.0,-1.0,150192.0,-1.0,1064000.0,783000.0,36845.0,591216.0,720.0,186.0,1812000.0,-1.0,186.0,1351.0,343511.0,5500.0,1386000.0,409700.0,31500.0,1813170.0,-1.0,375.0,182.0,-1.0,-1.0,12639.0,4000.0,-1.0,500.0,3600.0,-1.0,3000.0,19932.0,86880.0,295850.0,-1.0,587830.0,450.0,28279019.0,1239.0,39000.0,215700.0,17000.0,-1.0,-1.0,432160.0,1150656.0,-1.0,-1.0,-1.0,5972300.0,4742000.0,99900.0,1417734.0,28278000.0,-1.0,1500.0,-1.0,95955.0,114106.0,85000.0,-1.0,1914.0,-1.0,2306455.0,-1.0,-1.0,-1,700.0,1491000.0,12426600.0,19692.0,224400.0,2000000.0,1192500.0,-1.0,1052.0,8696.0,2635400.0,1647000.0,1032351.0,32635008.0,6268885.0,5200.0,-1.0,3500.0,6983700.0,-1.0,10000.0,-1.0,8500.0,79900.0,-1.0,22278800.0,183575.0,274286.0,1700.0,1083429.0,552200.0,223511.0,56.0,859760.0,59204000.0,2111246.0,37187.0,1100.0,99150.0,103890.0,302.0,49300.0,193000.0,-1.0,76381.0,3258713.0,400.0,11885000.0,-1.0,-1.0,107600.0,131635.0,-1.0,9500.0,9288000.0,81243.0,-1.0,173113.0
1982,10000.0,1008.0,-1.0,-1.0,92884.0,151058.0,1222307.0,2827929.0,11591168.0,45350.0,399890.0,-1.0,180874.0,-1.0,1056000.0,714000.0,37378.0,534068.0,700.0,357.0,2013000.0,-1.0,357.0,2602.0,356153.0,5000.0,1558200.0,431000.0,29610.0,1637900.0,-1.0,890.0,200.0,-1.0,-1.0,16671.0,5000.0,-1.0,500.0,3700.0,-1.0,3000.0,23894.0,88330.0,238421.0,-1.0,576917.0,450.0,27928016.0,1804.0,45300.0,242000.0,18000.0,-1.0,-1.0,373690.0,1309536.0,-1.0,-1.0,-1.0,7364200.0,4843000.0,118800.0,1456271.0,27927008.0,-1.0,1500.0,-1.0,96422.0,96921.0,85000.0,-1.0,612.0,-1.0,2168642.0,-1.0,-1.0,-1,800.0,1663000.0,12521000.0,19656.0,227800.0,1944000.0,1168450.0,-1.0,930.0,8482.0,2662000.0,1685800.0,1059481.0,31540304.0,6191777.0,5400.0,-1.0,3500.0,7222900.0,-1.0,10000.0,-1.0,9500.0,105700.0,-1.0,22144400.0,138206.0,289090.0,2100.0,1068210.0,684910.0,283291.0,79.0,1008056.0,57278000.0,2155699.0,33058.0,1100.0,101965.0,89590.0,302.0,57100.0,194900.0,-1.0,71756.0,3326698.0,400.0,11519662.0,-1.0,-1.0,142900.0,130900.0,-1.0,8000.0,9031000.0,71506.0,-1.0,182944.0
1983,10000.0,1238.0,-1.0,-1.0,102966.0,245071.0,1290353.0,1879078.0,13001534.0,47620.0,483820.0,-1.0,241834.0,-1.0,984000.0,930000.0,21547.0,519385.0,2103.0,462.0,1819000.0,-1.0,462.0,3900.0,333824.0,4000.0,1609000.0,444200.0,33180.0,1401500.0,-1.0,900.0,200.0,-1.0,-1.0,22860.0,5000.0,-1.0,500.0,3044.0,-1.0,11000.0,29004.0,91080.0,252780.0,-1.0,554500.0,460.0,29051110.0,1949.0,46300.0,248000.0,18000.0,-1.0,-1.0,359180.0,1354926.0,-1.0,-1.0,-1.0,7123800.0,4826000.0,120000.0,1537317.0,29049872.0,-1.0,1500.0,-1.0,75507.0,88368.0,85000.0,-1.0,225.0,-1.0,2409210.0,-1.0,-1.0,-1,1000.0,1695000.0,13680500.0,26446.0,229400.0,1833000.0,1191325.0,-1.0,798.0,7625.0,2603600.0,1976000.0,1127890.0,24843296.0,6042201.0,5600.0,-1.0,3600.0,7397900.0,-1.0,14000.0,-1.0,10000.0,85000.0,-1.0,23567408.0,94518.0,312883.0,2100.0,1189538.0,714010.0,335616.0,59.0,857043.0,50823008.0,2226959.0,25754.0,1100.0,110659.0,102610.0,302.0,59000.0,188800.0,-1.0,71756.0,3332993.0,400.0,12930637.0,-1.0,-1.0,159600.0,148208.0,-1.0,6400.0,9257414.0,70897.0,-1.0,203207.0
1984,9000.0,1017.0,-1.0,-1.0,133961.0,404079.0,1107100.0,1741673.0,12146680.0,52010.0,471750.0,-1.0,334000.0,-1.0,867000.0,900000.0,16891.0,526097.0,1980.0,333.0,1942000.0,-1.0,333.0,3668.0,293288.0,4000.0,1458000.0,460765.0,32200.0,1547000.0,-1.0,952.0,200.0,-1.0,-1.0,33390.0,4000.0,-1.0,500.0,3490.0,-1.0,2079.0,29513.0,95300.0,226002.0,-1.0,495034.0,500.0,29577481.0,1370.0,42900.0,257000.0,15000.0,-1.0,-1.0,471320.0,1360565.0,-1.0,-1.0,-1.0,5929800.0,5105000.0,105000.0,1706480.0,29576464.0,-1.0,1500.0,-1.0,98907.0,84892.0,85000.0,-1.0,270.0,-1.0,2380860.0,-1.0,-1.0,-1,1200.0,1939000.0,13160900.0,6411.0,231900.0,1781000.0,492700.0,-1.0,793.0,6020.0,2305700.0,1855800.0,1126362.0,27085008.0,5736390.0,5700.0,-1.0,3600.0,7343200.0,-1.0,16000.0,-1.0,10620.0,100600.0,-1.0,24672000.0,140727.0,315126.0,4360.0,1201346.0,625610.0,315191.0,64.0,1033854.0,51061008.0,2360000.0,24499.0,1100.0,64232.0,86370.0,302.0,77300.0,190000.0,-1.0,68337.0,3273876.0,400.0,12078000.0,-1.0,-1.0,154000.0,143471.0,-1.0,4800.0,8982570.0,68680.0,-1.0,194340.0
1985,16596.0,1053.0,-1.0,-1.0,118334.0,587421.0,1265000.0,2676725.0,11753843.0,42450.0,451890.0,-1.0,338537.0,-1.0,883000.0,1033000.0,37988.0,676125.0,1126.0,200.0,1983000.0,-1.0,200.0,5006.0,284715.0,4000.0,1347673.0,482070.0,31500.0,1667990.0,-1.0,970.0,200.0,-1.0,-1.0,39000.0,4000.0,-1.0,500.0,5000.0,-1.0,4450.0,36270.0,96898.0,211708.0,-1.0,498000.0,500.0,29219053.0,1326.0,44500.0,200000.0,17000.0,-1.0,-1.0,506190.0,1357776.0,-1.0,-1.0,-1.0,5404300.0,4797400.0,132664.0,1884536.0,29218000.0,-1.0,798.0,-1.0,100242.0,81052.0,85000.0,-1.0,252.0,-1.0,2367540.0,-1.0,-1.0,-1,1500.0,1902000.0,13729000.0,3070.0,234000.0,1695000.0,1540225.0,-1.0,818.0,5084.0,2043285.0,1894000.0,1066999.0,26184000.0,6194534.0,5800.0,-1.0,3600.0,7258500.0,20.0,55000.0,-1.0,11000.0,125700.0,-1.0,23564896.0,48300.0,319837.0,3485.0,1209059.0,660220.0,277000.0,60.0,1217082.0,50265008.0,2366000.0,18116.0,1000.0,94356.0,82270.0,228.0,78100.0,192000.0,-1.0,71000.0,3034002.0,400.0,11682000.0,-1.0,-1.0,157000.0,128069.0,-1.0,4800.0,9274500.0,71843.0,-1.0,194409.0
1986,7385.0,1134.0,-1.0,-1.0,110880.0,566418.0,1098000.0,3897719.0,11226353.0,39500.0,482820.0,-1.0,352965.0,-1.0,908000.0,540000.0,42000.0,540310.0,1513.0,311.0,1946000.0,-1.0,311.0,5319.0,317376.0,4000.0,1346381.0,467300.0,26390.0,1520000.0,-1.0,991.0,365.0,-1.0,-1.0,39600.0,5362.0,-1.0,500.0,3600.0,-1.0,861.0,19028.0,96450.0,186426.0,-1.0,507000.0,500.0,29617134.0,1300.0,46200.0,220000.0,20000.0,-1.0,-1.0,569170.0,1328000.0,-1.0,-1.0,-1.0,4914100.0,4858900.0,138672.0,2025005.0,29616000.0,-1.0,1498.0,-1.0,106250.0,97994.0,90000.0,-1.0,300.0,-1.0,2396842.0,-1.0,-1.0,-1,2000.0,1997000.0,14229400.0,1547.0,245500.0,1619000.0,1240000.0,-1.0,848.0,5084.0,2114000.0,2222620.0,1126738.0,24559008.0,6304020.0,7100.0,176.0,3600.0,7403300.0,21.0,67000.0,-1.0,12000.0,151000.0,-1.0,22997408.0,151200.0,324415.0,4040.0,1204825.0,778360.0,310900.0,55.0,1202232.0,48728000.0,2500000.0,41100.0,1000.0,46599.0,90300.0,263.0,76100.0,199000.0,-1.0,71356.0,3135660.0,400.0,11135000.0,-1.0,-1.0,165800.0,117546.0,-1.0,3000.0,9355932.0,91353.0,-1.0,196473.0
1987,7400.0,1288.0,-1.0,-1.0,110843.0,601703.0,1183034.0,3454844.0,9087963.0,39500.0,535530.0,-1.0,397525.0,-1.0,891000.0,971000.0,37000.0,584766.0,2525.0,160.0,1749000.0,-1.0,160.0,7310.0,324310.0,4000.0,1498000.0,467777.0,22680.0,1510600.0,-1.0,790.0,189.0,-1.0,-1.0,57980.0,4620.0,-1.0,500.0,7397.0,-1.0,1071.0,27603.0,95240.0,167068.0,-1.0,577000.0,510.0,28799224.0,1300.0,40800.0,191491.0,25240.0,-1.0,-1.0,676560.0,1300639.0,-1.0,-1.0,-1.0,4828900.0,4932100.0,157611.0,2132600.0,28797936.0,-1.0,1152.0,-1.0,94880.0,102435.0,90000.0,-1.0,300.0,-1.0,2418963.0,-1.0,-1.0,-1,1800.0,1994000.0,13457700.0,1235.0,271100.0,1790000.0,858975.0,-1.0,924.0,5619.0,2221000.0,2288200.0,1085439.0,22646000.0,6591066.0,7000.0,320.0,3700.0,7706200.0,35.0,72000.0,-1.0,10000.0,129000.0,-1.0,23131200.0,118460.0,320366.0,4000.0,1211845.0,668820.0,325130.0,88.0,988097.0,46684000.0,2357300.0,39400.0,1100.0,79981.0,94900.0,335.0,56900.0,191100.0,-1.0,74102.0,3086861.0,400.0,9005000.0,-1.0,-1.0,139100.0,110851.0,-1.0,3000.0,9310681.0,82963.0,-1.0,192866.0
1988,11250.0,860.0,-1.0,-1.0,119770.0,726370.0,1100819.0,3476288.0,8877431.0,53700.0,596750.0,-1.0,308118.0,-1.0,893000.0,288700.0,45000.0,597422.0,2593.0,50.0,2009000.0,-1.0,50.0,7589.0,294754.0,4000.0,1506620.0,490319.0,24990.0,1023090.0,-1.0,673.0,600.0,-1.0,-1.0,43610.0,6000.0,-1.0,500.0,8742.0,-1.0,2300.0,29904.0,93800.0,176666.0,-1.0,597350.0,512.0,28785660.0,1300.0,38300.0,193093.0,25743.0,-1.0,-1.0,576630.0,1280729.0,-1.0,-1.0,-1.0,4686615.0,4721000.0,149740.0,2178661.0,28784800.0,-1.0,738.0,-1.0,81680.0,115513.0,90000.0,-1.0,300.0,-1.0,2508698.0,-1.0,-1.0,-1,1750.0,1886000.0,12944300.0,753.0,282000.0,1620000.0,1041125.0,-1.0,955.0,5352.0,2338800.0,2316400.0,1181520.0,21525008.0,6552570.0,7200.0,595.0,3700.0,7308400.0,8.0,40000.0,-1.0,6410.0,238000.0,-1.0,23062704.0,144090.0,291938.0,2000.0,1239357.0,657830.0,250280.0,71.0,912762.0,48058000.0,2372700.0,39440.0,1200.0,69904.0,88160.0,468.0,58600.0,199000.0,-1.0,82132.0,2875916.0,400.0,8826822.0,-1.0,-1.0,109300.0,114447.0,-1.0,3000.0,9387855.0,50609.0,-1.0,202268.0
