,USSR,Syrian Arab Republic,Australia & New Zealand,Australia,Pakistan,Uruguay,Kenya,Romania,Democratic People's Republic of Korea,Lebanon,Yemen,Tunisia,Albania,Brazil,Paraguay,Serbia,Slovenia,El Salvador,Hungary,Argentina,Colombia,Spain,India,Malta,Ecuador,Madagascar,Republic of Moldova,Canada,Turkey,Jordan,Belgium-Luxembourg,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,New Zealand,Montenegro,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Peru,United States of America,"China, mainland",Cyprus,Kazakhstan,Lithuania,Portugal,Netherlands,Guatemala,Slovakia,Bhutan,Turkmenistan,Norway,Iraq,Czechia,Belgium,Nepal,Luxembourg,Libya,Poland,Italy,Germany,Croatia,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Morocco,Switzerland,Chile,Honduras,Denmark,Zimbabwe,Ireland,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Afghanistan,Grenada,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Russian Federation,Austria,Georgia,Saint Vincent and the Grenadines,Latvia,Ukraine,Bolivia (Plurinational State of),Tajikistan,South Africa,Bulgaria,China
1971,31970.0,41252.0,167671.0,151489.0,79927.0,,,,85000.0,119829.0,,42500.0,,102676.0,,,,,,,,133367.0,41509.0,,29408.0,12829.0,,104725.0,116726.0,14100.0,622222.0,,,110813.0,,338525.0,109468.0,88095.0,267424.0,,,105043.0,,39610.0,111452.0,177612.0,32846.0,61346.0,,,46673.0,,52874.0,,20000.0,,,,,,,,,,223918.0,,,,,,572082.0,,,,938628.0,106429.0,,,74286.0,130000.0,45020.0,,339565.0,,170508.0,,70261.0,,160690.0,,,,,,,,,60345.0,,143041.0,117914.0,32846.0
1972,28627.0,40672.0,149669.0,123607.0,67668.0,,,,100000.0,172524.0,,43529.0,,99669.0,,,,,,,,140870.0,47271.0,,23349.0,12980.0,,104916.0,118056.0,61702.0,585556.0,,,87948.0,,308348.0,125370.0,83333.0,304234.0,,,76012.0,,38957.0,110237.0,162615.0,30357.0,51320.0,,,47161.0,,52747.0,,21600.0,,,,,,,,,,242484.0,,,,,,224972.0,,,,608757.0,105556.0,,,77143.0,130000.0,45920.0,,293478.0,,164794.0,,84444.0,,121041.0,,,,,,,,,60345.0,,176521.0,118283.0,30357.0
1973,34466.0,29798.0,181995.0,162734.0,83525.0,,,,127500.0,151968.0,,43478.0,,58887.0,,,,,,,,166410.0,50889.0,,14284.0,12158.0,,104604.0,114865.0,15000.0,546667.0,,,135065.0,,395403.0,125890.0,63492.0,281104.0,,,56925.0,,40000.0,108763.0,175948.0,30256.0,47717.0,,,55220.0,,53333.0,,21154.0,,,,,,,,,,273333.0,,,,,,236128.0,,,,848972.0,104960.0,,,80000.0,148750.0,45736.0,122700.0,336400.0,,169192.0,,85981.0,,158078.0,,,,,,,,,60345.0,,157717.0,127116.0,30320.0
1974,31166.0,28464.0,171212.0,143421.0,78598.0,,,,145000.0,127663.0,,42727.0,,61827.0,,,,,,,,158262.0,54562.0,,69598.0,15435.0,,104779.0,126107.0,78880.0,464333.0,,,93795.0,,345437.0,107976.0,66667.0,296234.0,,,66617.0,,39535.0,108522.0,186239.0,30026.0,38485.0,,,43236.0,,53061.0,,21053.0,,,,,,,,,,246872.0,,,,,,197880.0,,,,510313.0,105991.0,,,82857.0,125000.0,45525.0,109350.0,274815.0,,154618.0,,85015.0,,124000.0,,,,,,,,,60414.0,,157563.0,87139.0,30108.0
1975,33466.0,34390.0,199291.0,172751.0,83144.0,,,,108333.0,90000.0,,42000.0,,66742.0,,,,,,,,160760.0,44080.0,,78127.0,11879.0,,104788.0,117391.0,16642.0,515016.0,,,135014.0,,400858.0,90585.0,48214.0,306426.0,,,60457.0,,40000.0,108125.0,213351.0,32639.0,46182.0,,,45098.0,,53061.0,,21642.0,,,,,,,,,,280607.0,,,,,,326698.0,,,,881638.0,103828.0,,,75000.0,128750.0,50174.0,92950.0,358148.0,,168778.0,,85321.0,,120839.0,,,,,,,,,61667.0,,187202.0,123780.0,32689.0
1976,39269.0,38986.0,180088.0,140507.0,85093.0,,,,121667.0,50909.0,,43750.0,,70627.0,,,,,,,,149009.0,41494.0,,88454.0,17190.0,,104755.0,121951.0,18704.0,467182.0,,,132669.0,,326696.0,78858.0,52031.0,326773.0,,,96016.0,,54286.0,106068.0,179918.0,32037.0,53789.0,,,46861.0,,52885.0,,22015.0,,,,,,,,,,293562.0,,,,,,243067.0,,,,473223.0,103437.0,,,77500.0,135000.0,45700.0,118160.0,349635.0,,171089.0,,80122.0,,117258.0,,,,,,,,,61912.0,,195273.0,145450.0,32117.0
1977,43354.0,32090.0,185923.0,161430.0,90207.0,,,,133333.0,96364.0,,42500.0,,69961.0,,,,,,,,116613.0,41399.0,,84461.0,20420.0,,104794.0,109250.0,38889.0,217620.0,,,117842.0,,228684.0,91996.0,48109.0,271174.0,,,46620.0,,58824.0,105520.0,187260.0,36345.0,50801.0,,,28133.0,,52778.0,,22222.0,,,,,,,,,,253626.0,,,,,,124231.0,,,,531530.0,114784.0,,,80000.0,163333.0,50471.0,108960.0,333115.0,,189112.0,,47256.0,,93103.0,,,,,,,,,61412.0,,148091.0,107942.0,36470.0
1978,34410.0,32027.0,189564.0,145146.0,91423.0,,,,143333.0,81818.0,,42857.0,,72056.0,,,,,,,,172347.0,43383.0,,97574.0,15804.0,,104688.0,127536.0,32654.0,494000.0,,,104686.0,,422476.0,95776.0,82085.0,330851.0,,,66070.0,,50000.0,101552.0,210615.0,37917.0,50397.0,,,34137.0,,52885.0,,22028.0,,,,,,,,,,266494.0,,,,,,148301.0,,,,661573.0,126812.0,,,80933.0,126250.0,48678.0,146436.0,365979.0,,166469.0,,69846.0,,130400.0,,,,,,,,,59750.0,,190715.0,122543.0,38133.0
1979,40282.0,34503.0,222460.0,192816.0,91470.0,,,,146667.0,119469.0,22388.0,43656.0,,81446.0,,,,,,,,192334.0,50780.0,,97580.0,15413.0,,104669.0,155769.0,17332.0,585000.0,,,157169.0,,337073.0,96264.0,83730.0,315338.0,,,67816.0,,57895.0,99202.0,223457.0,36942.0,60774.0,,,38988.0,,52798.0,,22222.0,,,,,,,,,,284557.0,,,,,,227813.0,,,,814446.0,142518.0,,,81400.0,125000.0,45520.0,156585.0,412416.0,,168185.0,,68571.0,,121000.0,,,,,,,,,60000.0,,181732.0,105546.0,37156.0
1980,32420.0,37416.0,210449.0,162929.0,94435.0,,,,102222.0,93636.0,20000.0,43143.0,,79837.0,,,,,,195510.0,,156487.0,47372.0,,96529.0,16846.0,,104617.0,154040.0,36767.0,599455.0,,,153307.0,,396990.0,88886.0,58539.0,358062.0,,,55270.0,,60000.0,93023.0,239794.0,31805.0,58653.0,,,46771.0,,54848.0,,22109.0,,,,,,,,,,278261.0,,,,,,185185.0,,,,634684.0,158065.0,,,81022.0,148333.0,50740.0,130809.0,347586.0,,187520.0,,70794.0,,119067.0,,,,,,,,,60199.0,,203062.0,143814.0,32007.0
1981,40997.0,41630.0,228150.0,167716.0,96104.0,,,,96000.0,59091.0,19688.0,42857.0,,103305.0,,,,,,189096.0,,181022.0,56329.0,,105943.0,16117.0,,123821.0,155358.0,15714.0,243091.0,,,179304.0,,196580.0,112058.0,95082.0,420120.0,,,69455.0,,69424.0,98195.0,209090.0,41348.0,48258.0,,,35927.0,,54159.0,,22000.0,,,,,,,,,,249871.0,,,,,,264901.0,,,,465696.0,176568.0,,,83745.0,130000.0,50839.0,105765.0,451712.0,,162635.0,,71753.0,,79931.0,,,,,,,,,58636.0,,187697.0,160852.0,41473.0
1982,43529.0,54107.0,213198.0,161800.0,99463.0,,,,90909.0,123810.0,19701.0,43182.0,,131756.0,,,,,,155965.0,,151908.0,60291.0,,107257.0,15994.0,,123705.0,168421.0,17059.0,458136.0,,,140078.0,,276503.0,123339.0,92000.0,363882.0,,,72503.0,,97206.0,98359.0,217631.0,33703.0,53807.0,,,40456.0,,53524.0,,22226.0,,,,,,,,,,368133.0,,,,,,318091.0,,,,1052019.0,196023.0,,,83333.0,150000.0,49951.0,77939.0,373101.0,,174105.0,,72297.0,,125207.0,,,,,,,,,61680.0,,219518.0,157190.0,33790.0
1983,48852.0,48674.0,213167.0,164385.0,96263.0,,,,96364.0,123810.0,19701.0,43478.0,,91176.0,,,,,,157722.0,,185751.0,59774.0,,112502.0,16101.0,,123750.0,181034.0,20000.0,356870.0,,,162106.0,,280714.0,141904.0,31325.0,345300.0,,,64726.0,,94760.0,87225.0,221224.0,48815.0,56075.0,,,45672.0,,52610.0,,21935.0,,,,,,,,,,270408.0,,,,,,331263.0,,,,485846.0,201657.0,,,84092.0,172500.0,49825.0,71549.0,344010.0,,194434.0,,72982.0,,103833.0,,,,,,,,,47038.0,,179774.0,172982.0,48867.0
1984,43505.0,45350.0,203437.0,146702.0,96183.0,,,,93333.0,128000.0,20597.0,43396.0,,134624.0,,,,,,179424.0,,180721.0,59773.0,,103360.0,17198.0,,123858.0,192243.0,23879.0,398017.0,,,160701.0,,412288.0,134776.0,91837.0,350444.0,,,85595.0,,84249.0,95457.0,220621.0,38851.0,56075.0,,,36042.0,250323.0,51712.0,,22609.0,,,,,,,,,,292091.0,,,,,,273973.0,,,,780805.0,219251.0,,,80767.0,195600.0,49810.0,73511.0,324863.0,,149484.0,,73260.0,,119517.0,,,,,,,,,20597.0,,230331.0,196505.0,38935.0
1985,45937.0,54870.0,244913.0,190889.0,95307.0,205556.0,,84229.0,85294.0,130000.0,20870.0,43077.0,50556.0,143886.0,77000.0,,,,179924.0,185968.0,,156658.0,59773.0,133333.0,105654.0,16082.0,,140766.0,188899.0,25000.0,381250.0,,,134119.0,85445.0,247263.0,141273.0,98639.0,382776.0,,,81014.0,73529.0,91686.0,92690.0,205967.0,47743.0,65421.0,,,44124.0,173433.0,50861.0,,23125.0,,127408.0,120000.0,,,,,89412.0,87217.0,263391.0,188887.0,,113417.0,,,150000.0,,,133333.0,254462.0,214646.0,,180420.0,78923.0,156571.0,53000.0,73795.0,267895.0,,167335.0,,71805.0,42667.0,109071.0,,,,182082.0,,66667.0,,,18784.0,,201116.0,128399.0,47806.0
1986,51392.0,59385.0,233863.0,150000.0,105767.0,216667.0,,119807.0,88235.0,120909.0,22817.0,43133.0,50000.0,169632.0,79300.0,,,,208823.0,112481.0,,134220.0,76242.0,136667.0,106455.0,15792.0,,155270.0,185264.0,13325.0,464931.0,,,144901.0,105099.0,245561.0,147556.0,80952.0,439821.0,,,87371.0,127465.0,93926.0,101184.0,199117.0,28422.0,60748.0,,,100000.0,253165.0,96100.0,,22778.0,,64826.0,88889.0,,,,,92941.0,156102.0,257098.0,298878.0,,111667.0,,,150000.0,,,133333.0,359232.0,238979.0,,160804.0,93662.0,140000.0,50874.0,85492.0,312703.0,,180274.0,,74903.0,43333.0,112074.0,,,,228651.0,,66667.0,,,56527.0,,210448.0,214955.0,28512.0
1987,35569.0,52253.0,239386.0,170021.0,110976.0,183333.0,,73358.0,91912.0,146501.0,25890.0,43068.0,53333.0,158869.0,80800.0,,,,180409.0,202946.0,,158994.0,48311.0,140000.0,109461.0,15297.0,,163350.0,163361.0,8858.0,381129.0,,,162985.0,69164.0,285988.0,142693.0,67100.0,393710.0,,,100361.0,84095.0,97995.0,101241.0,266204.0,29556.0,65421.0,,,105000.0,215190.0,95660.0,,22632.0,,92816.0,72322.0,,,,,94118.0,66372.0,284421.0,156787.0,,71667.0,,,120000.0,,,150000.0,218961.0,262800.0,,105968.0,93446.0,148571.0,50216.0,87102.0,318384.0,71429.0,182099.0,,74439.0,44000.0,118613.0,,,,157804.0,,53333.0,,,60000.0,,195778.0,141607.0,29631.0
1988,39237.0,67946.0,218683.0,156721.0,98676.0,151667.0,,75235.0,92647.0,146200.0,26757.0,43571.0,50000.0,194177.0,72700.0,,,,201926.0,178707.0,,141765.0,53776.0,140000.0,104690.0,15789.0,,169715.0,187500.0,38710.0,411515.0,,,165807.0,104890.0,274681.0,148260.0,69830.0,341262.0,,,86117.0,101406.0,101467.0,102654.0,220676.0,26164.0,70093.0,,,100000.0,228302.0,92639.0,,23158.0,,103768.0,80000.0,,,,,94118.0,137915.0,292558.0,316443.0,,108333.0,,,140000.0,,,168571.0,451169.0,275470.0,,180000.0,106785.0,148571.0,49975.0,49330.0,318080.0,66667.0,190146.0,,72532.0,44000.0,116696.0,,,,247039.0,,46667.0,,,60880.0,,262911.0,146341.0,26198.0
1989,42848.0,67909.0,238554.0,163451.0,103798.0,208889.0,,86099.0,93824.0,145608.0,16244.0,43011.0,51429.0,228933.0,72100.0,,,,199807.0,160265.0,,133005.0,58080.0,143333.0,95674.0,15897.0,,169981.0,177885.0,36292.0,454085.0,,,177508.0,122765.0,276923.0,144189.0,66964.0,383340.0,,,88154.0,105003.0,95796.0,108756.0,232220.0,26622.0,74545.0,,,110000.0,260625.0,94560.0,,22500.0,,137732.0,83333.0,,,,,100000.0,127381.0,246322.0,249808.0,,137500.0,,,150000.0,,,173529.0,287963.0,286957.0,,208000.0,109246.0,167143.0,50387.0,73663.0,327133.0,60000.0,192449.0,,72222.0,45385.0,203701.0,,,,185380.0,,46667.0,,,60863.0,,238592.0,205870.0,26690.0
1990,40280.0,62954.0,209807.0,151376.0,106579.0,150033.0,,80382.0,97868.0,146951.0,14234.0,43093.0,50385.0,243325.0,71584.0,,,,249040.0,194742.0,,107800.0,58435.0,145000.0,104150.0,15750.0,,164579.0,180952.0,71620.0,296656.0,,,202791.0,78499.0,283659.0,128795.0,81520.0,318623.0,,,79054.0,99394.0,108407.0,118239.0,228601.0,26449.0,77619.0,,,115000.0,264417.0,91022.0,,22381.0,,103157.0,73558.0,,,98039.0,,96521.0,88780.0,262789.0,263272.0,,128932.0,,,93333.0,,,105238.0,376348.0,300946.0,46000.0,288779.0,94279.0,151429.0,36258.0,52095.0,260277.0,60000.0,195362.0,,71319.0,40909.0,145200.0,,,,850733.0,,28571.0,,,60379.0,,209924.0,191417.0,26487.0
1991,36081.0,82730.0,210756.0,141534.0,105969.0,192709.0,95652.0,63885.0,89457.0,157241.0,49179.0,43137.0,50000.0,205581.0,70759.0,,,,176789.0,234373.0,,87003.0,60680.0,146667.0,44322.0,15897.0,,157271.0,179019.0,59255.0,166874.0,,,141769.0,95582.0,186927.0,107128.0,85067.0,335393.0,,,90887.0,79916.0,95582.0,108175.0,243703.0,27328.0,73333.0,,,106340.0,154762.0,96732.0,,22273.0,,98129.0,133591.0,,,106918.0,,110913.0,102281.0,236017.0,199184.0,,85000.0,,,115215.0,,,113091.0,171590.0,329810.0,45000.0,165506.0,88430.0,147143.0,43638.0,69703.0,264237.0,76703.0,142378.0,,74642.0,42909.0,155844.0,,,,663586.0,,30000.0,,,62331.0,,242959.0,70482.0,27390.0
1992,,96174.0,251261.0,160457.0,108007.0,191170.0,101681.0,67643.0,89777.0,108372.0,49412.0,43571.0,49022.0,248063.0,70811.0,,234346.0,,110236.0,228169.0,,191169.0,58991.0,112607.0,63665.0,15750.0,33489.0,175483.0,200191.0,96880.0,572640.0,26454.0,266632.0,234267.0,95582.0,359512.0,131125.0,112616.0,396896.0,,36735.0,99089.0,,107739.0,106902.0,260304.0,34243.0,109091.0,15248.0,33803.0,112797.0,376471.0,97075.0,,22174.0,32000.0,77698.0,127238.0,,,81967.0,,106344.0,123598.0,316504.0,351480.0,100342.0,85000.0,48517.0,,115321.0,70833.0,68800.0,118298.0,411175.0,325490.0,45000.0,163123.0,88854.0,135000.0,55641.0,52101.0,280879.0,78702.0,197154.0,50282.0,74274.0,43455.0,195925.0,75333.0,45333.0,42548.0,493066.0,47778.0,26471.0,42500.0,32286.0,59963.0,32353.0,238936.0,111420.0,34266.0
1993,,114079.0,234946.0,166392.0,112101.0,193834.0,59615.0,109716.0,90097.0,96296.0,47605.0,42857.0,47779.0,272402.0,70550.0,,269858.0,,152297.0,207743.0,,165829.0,61083.0,88199.0,68122.0,15610.0,66667.0,147524.0,196845.0,86143.0,519615.0,51647.0,174479.0,203872.0,,304702.0,117787.0,120797.0,339337.0,,8020.0,80973.0,,115187.0,112931.0,260565.0,40304.0,91667.0,8602.0,75077.0,105294.0,359639.0,95895.0,236559.0,22083.0,24706.0,77302.0,120885.0,154058.0,,83333.0,,109734.0,136426.0,291159.0,225102.0,94872.0,90000.0,35355.0,,115221.0,81506.0,26354.0,165625.0,246569.0,302158.0,45455.0,176170.0,89277.0,162000.0,52753.0,82854.0,340043.0,148000.0,194423.0,107647.0,73913.0,44609.0,184170.0,75385.0,44689.0,39887.0,688486.0,44286.0,27727.0,77500.0,43480.0,61047.0,25300.0,247495.0,57215.0,40322.0
1994,,101433.0,225182.0,155639.0,131976.0,207852.0,53333.0,51863.0,90417.0,101632.0,47605.0,36970.0,46835.0,258164.0,71301.0,,415106.0,,95216.0,218761.0,,146861.0,65000.0,50000.0,62709.0,15694.0,37473.0,166360.0,198974.0,146526.0,506285.0,17569.0,155034.0,230730.0,,315030.0,118336.0,129513.0,315068.0,,16880.0,79337.0,,138795.0,99154.0,280568.0,41367.0,75000.0,8837.0,14336.0,85215.0,321212.0,94564.0,138504.0,22000.0,27059.0,76910.0,114533.0,135610.0,,131926.0,,125000.0,104429.0,313409.0,241621.0,98195.0,90000.0,34677.0,31667.0,114852.0,52669.0,61589.0,102273.0,267876.0,271812.0,44635.0,181951.0,89701.0,164286.0,41777.0,79150.0,178695.0,60000.0,205676.0,39787.0,74468.0,41826.0,181582.0,65714.0,41871.0,27659.0,613303.0,47400.0,26957.0,15833.0,15282.0,62007.0,26654.0,250432.0,46990.0,41382.0
1995,,90323.0,236515.0,160281.0,132483.0,185000.0,61134.0,53396.0,90738.0,120480.0,60000.0,41935.0,46297.0,257030.0,71368.0,,365405.0,,78441.0,238750.0,,158447.0,57143.0,50000.0,42859.0,15688.0,37065.0,190924.0,193668.0,128919.0,488624.0,39564.0,154604.0,223149.0,,333245.0,142902.0,173174.0,331113.0,,20950.0,67365.0,,136743.0,136546.0,256303.0,47434.0,93000.0,8512.0,38714.0,97033.0,349065.0,96439.0,95443.0,22968.0,23158.0,76340.0,108180.0,132667.0,,135307.0,,129167.0,88848.0,289057.0,158809.0,100308.0,90000.0,38929.0,38172.0,174224.0,57951.0,78646.0,116466.0,185171.0,262022.0,44557.0,180941.0,90124.0,165035.0,53764.0,92688.0,261474.0,60000.0,201803.0,30725.0,74676.0,43391.0,131106.0,54118.0,36458.0,28571.0,714454.0,44719.0,28636.0,32667.0,29207.0,62175.0,22524.0,246794.0,100986.0,47449.0
1996,,113066.0,233109.0,141847.0,130661.0,201897.0,43241.0,80963.0,90606.0,96090.0,57244.0,47647.0,47619.0,276703.0,68778.0,,367082.0,,141515.0,238086.0,,182065.0,55798.0,53149.0,77421.0,15754.0,41720.0,174730.0,205383.0,79565.0,293386.0,11974.0,143956.0,263146.0,,313590.0,148530.0,165891.0,347051.0,,25865.0,70918.0,,136631.0,143733.0,248890.0,57090.0,90090.0,12444.0,25172.0,105588.0,421854.0,96826.0,229134.0,22437.0,21333.0,70989.0,111680.0,139687.0,,81301.0,,120000.0,120464.0,289513.0,241236.0,101151.0,85000.0,50768.0,59826.0,132723.0,67798.0,91364.0,126176.0,331471.0,272989.0,44142.0,97087.0,90961.0,166590.0,60598.0,79874.0,236946.0,60000.0,190508.0,42847.0,74152.0,42857.0,186442.0,52941.0,44696.0,42353.0,640336.0,40566.0,27000.0,22500.0,29737.0,62199.0,19361.0,264525.0,145915.0,57097.0
1997,,127205.0,258773.0,178724.0,128417.0,200852.0,35926.0,81958.0,92168.0,139899.0,58127.0,31783.0,50401.0,300396.0,70625.0,,289923.0,,140824.0,252289.0,,198327.0,58751.0,49490.0,55197.0,15779.0,89669.0,180452.0,238140.0,67745.0,358803.0,25682.0,141228.0,248882.0,,350283.0,162965.0,170969.0,358861.0,,25625.0,100673.0,,141665.0,130152.0,247215.0,60663.0,87156.0,11724.0,69424.0,117531.0,276316.0,96224.0,251070.0,22029.0,29200.0,65152.0,98762.0,145504.0,,100512.0,,117647.0,127170.0,302608.0,213575.0,102325.0,95000.0,35677.0,44462.0,232301.0,68157.0,76108.0,147126.0,374876.0,211779.0,43681.0,194461.0,90393.0,161667.0,53446.0,93865.0,252739.0,73333.0,213155.0,27945.0,73376.0,42857.0,138519.0,55556.0,56384.0,35714.0,800129.0,35898.0,39688.0,78532.0,54977.0,63586.0,25116.0,254822.0,118553.0,60674.0
