,Burundi,"China, Taiwan Province of",Mozambique,Croatia,Myanmar,Burkina Faso,Philippines,Syrian Arab Republic,Brazil,United Republic of Tanzania,Thailand,Ethiopia,Kenya,Maldives,The former Yugoslav Republic of Macedonia,Greece,Zimbabwe,Malawi,Melanesia,Papua New Guinea,Eritrea,New Caledonia,Rwanda,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,Slovenia,United Arab Emirates,Senegal,Madagascar,Tajikistan,Haiti,Ukraine,Guinea,Botswana,Saudi Arabia,Fiji,Chad,Lesotho,Sri Lanka,Uruguay,Azerbaijan,Egypt,Mauritania,China,Uzbekistan,Colombia,Lebanon,Kyrgyzstan,Micronesia (Federated States of),Occupied Palestinian Territory,Guinea-Bissau,Kazakhstan,South Africa,Hungary,France,Togo,Micronesia,"China, mainland",Russian Federation,Nicaragua,Uganda,Costa Rica,Bolivia (Plurinational State of),Peru,Yemen,Serbia and Montenegro,Gambia,Cameroon,Serbia,Cuba,Sudan (former),Dominican Republic,South Sudan,Namibia,Benin,Pakistan,Japan,Pacific Islands Trust Territory,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Spain,Belize,Bulgaria,United States of America,Bangladesh,Zambia,Democratic Republic of the Congo,Sudan,Somalia,Czechoslovakia,Nigeria,Czechia,Argentina,Paraguay,Democratic People's Republic of Korea,India,El Salvador,Austria,Niger,Morocco,Ethiopia PDR,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Viet Nam,Tunisia,Côte d'Ivoire,Mali,Albania,Slovakia,Italy,Central African Republic,Sierra Leone,Australia,Panama,Ghana,Netherlands,Oman,Angola,Swaziland,Republic of Moldova,Turkey
1971,21000.0,4474.0,250000.0,-1.0,-1.0,1026395.0,10430.0,362.0,900.0,310000.0,75000.0,-1.0,202000.0,1.0,-1.0,4200.0,252279.0,120000.0,1081.0,899.0,-1.0,60.0,127668.0,552106.0,6404.0,50132.0,1890.0,-1,-1.0,118900.0,4460.0,-1.0,215000.0,-1.0,20000.0,160957.0,252883.0,122.0,516000.0,85000.0,782.0,54000.0,-1.0,207520.0,226200.0,5204474.0,-1.0,92100.0,1407.0,-1.0,-1.0,-1.0,5000.0,-1.0,380000.0,830.0,56310.0,-1.0,4.0,5200000.0,-1.0,55600.0,307000.0,7200.0,-1.0,5705.0,889000.0,-1.0,7400.0,361000.0,-1.0,2000.0,1913464.0,4000.0,-1.0,21000.0,70956.0,507000.0,-1.0,4.0,6000.0,-1,2440.0,41500.0,-1.0,5267.0,6532345.0,1028.0,77497.0,29900.0,-1.0,340000.0,763.0,5387000.0,-1,2369400.0,4500.0,24000.0,16777000.0,126000.0,-1.0,579300.0,83000.0,1233500.0,7721.0,935785.0,35000.0,1600.0,-1.0,37780.0,2.0,6430.0,-1,12700.0,31000.0,355000.0,17092.0,-1.0,3073.0,45000.0,4800.0,552106.0,-1.0,233100.0,-1,-1.0,-1.0,2766.0,-1.0,-1.0
1972,20000.0,6000.0,250000.0,-1.0,-1.0,1050744.0,4980.0,826.0,900.0,350000.0,52000.0,-1.0,205000.0,1.0,-1.0,5200.0,254317.0,120000.0,964.0,856.0,-1.0,60.0,130987.0,638400.0,6574.0,39516.0,1390.0,-1,-1.0,114200.0,5270.0,-1.0,219000.0,-1.0,20000.0,64118.0,81302.0,48.0,496000.0,60100.0,781.0,42180.0,-1.0,202899.0,174000.0,5006000.0,-1.0,84000.0,1413.0,-1.0,-1.0,-1.0,5000.0,-1.0,322000.0,1198.0,78600.0,-1.0,4.0,5000000.0,-1.0,37800.0,318000.0,7500.0,-1.0,7380.0,840000.0,-1.0,7400.0,326000.0,-1.0,2000.0,1720228.0,4000.0,-1.0,22000.0,80907.0,500184.0,-1.0,4.0,7435.0,-1,5039.0,44300.0,-1.0,6732.0,5346632.0,1032.0,75000.0,30400.0,-1.0,500000.0,494.0,3791000.0,-1,1580700.0,4800.0,23000.0,15512800.0,130480.0,-1.0,566800.0,65800.0,926700.0,7237.0,1108972.0,45000.0,1800.0,-1.0,39405.0,718.0,12400.0,-1,15000.0,31000.0,362000.0,20000.0,-1.0,2151.0,47000.0,4900.0,638400.0,-1.0,200300.0,-1,-1.0,-1.0,2898.0,-1.0,-1.0
1973,21000.0,6100.0,250000.0,-1.0,-1.0,1036910.0,3480.0,371.0,146904.0,353749.0,82000.0,-1.0,205000.0,1.0,-1.0,5000.0,152545.0,120000.0,713.0,606.0,-1.0,60.0,131106.0,697162.0,8496.0,33099.0,2220.0,-1,-1.0,133000.0,1680.0,-1.0,160000.0,-1.0,20000.0,65000.0,144801.0,47.0,445000.0,64000.0,1469.0,112775.0,-1.0,204579.0,113100.0,5006100.0,-1.0,135400.0,1352.0,-1.0,-1.0,-1.0,7000.0,-1.0,214000.0,1901.0,68500.0,-1.0,4.0,5000000.0,-1.0,41860.0,287000.0,8000.0,-1.0,8330.0,870000.0,-1.0,7400.0,341000.0,-1.0,1000.0,2287756.0,5000.0,-1.0,23000.0,116882.0,589335.0,-1.0,4.0,6070.0,-1,6121.0,43300.0,-1.0,1486.0,6353476.0,989.0,70000.0,31000.0,-1.0,300000.0,389.0,5198000.0,-1,2270800.0,4900.0,23000.0,16716000.0,119000.0,-1.0,447996.0,53500.0,800000.0,7665.0,1184596.0,90000.0,1400.0,-1.0,52802.0,94.0,7900.0,-1,13100.0,31000.0,403000.0,24000.0,-1.0,3373.0,50000.0,5000.0,697162.0,-1.0,221000.0,-1,-1.0,-1.0,3554.0,-1.0,-1.0
1974,17000.0,8000.0,250000.0,-1.0,-1.0,1200000.0,9540.0,517.0,110968.0,310000.0,182240.0,-1.0,206400.0,3.0,-1.0,3600.0,288554.0,120000.0,758.0,631.0,-1.0,60.0,134405.0,539671.0,6489.0,37986.0,1510.0,-1,-1.0,140800.0,2575.0,-1.0,145000.0,-1.0,20000.0,80000.0,275829.0,67.0,455000.0,83267.0,3658.0,100247.0,-1.0,210750.0,139200.0,4808000.0,-1.0,151200.0,1419.0,-1.0,-1.0,-1.0,8000.0,-1.0,336000.0,2139.0,69900.0,-1.0,4.0,4800000.0,-1.0,55510.0,367000.0,7256.0,-1.0,5865.0,870000.0,-1.0,7400.0,300000.0,-1.0,1000.0,2342786.0,5032.0,-1.0,24000.0,115051.0,445280.0,-1.0,4.0,3836.0,-1,28394.0,36600.0,-1.0,0.0,5588226.0,909.0,60000.0,31700.0,-1.0,300000.0,310.0,4651000.0,-1,2433100.0,5693.0,22000.0,16189200.0,127400.0,-1.0,547700.0,70500.0,812000.0,6389.0,1155746.0,132000.0,1000.0,-1.0,42655.0,146.0,7710.0,-1,13300.0,31000.0,443000.0,24000.0,-1.0,3209.0,55000.0,5200.0,539671.0,-1.0,216100.0,-1,-1.0,-1.0,2760.0,-1.0,-1.0
1975,21500.0,7000.0,250000.0,-1.0,-1.0,1138390.0,4510.0,1077.0,86683.0,450000.0,171680.0,-1.0,206000.0,2.0,-1.0,5000.0,215016.0,120000.0,1433.0,1321.0,-1.0,60.0,132782.0,511089.0,5000.0,37800.0,1400.0,-1,-1.0,117500.0,3095.0,-1.0,140000.0,-1.0,20000.0,100000.0,236966.0,52.0,508000.0,54774.0,5808.0,53842.0,-1.0,205487.0,94800.0,4507000.0,-1.0,134000.0,1300.0,-1.0,-1.0,-1.0,10000.0,-1.0,254000.0,5500.0,85600.0,-1.0,4.0,4500000.0,-1.0,59780.0,311300.0,10750.0,-1.0,9785.0,1057000.0,-1.0,10200.0,357000.0,-1.0,1000.0,2731360.0,4706.0,-1.0,25000.0,57970.0,475754.0,-1.0,4.0,5263.0,-1,43996.0,34700.0,-1.0,-1.0,6233280.0,894.0,100000.0,32000.0,-1.0,400000.0,267.0,2734000.0,-1,2010300.0,6163.0,21000.0,16092300.0,132370.0,-1.0,790900.0,58200.0,751100.0,6332.0,1445100.0,77000.0,15281.0,-1.0,55605.0,1077.0,7400.0,-1,13500.0,47050.0,451000.0,24000.0,-1.0,3486.0,53000.0,5200.0,511089.0,-1.0,208000.0,-1,-1.0,-1.0,3454.0,-1.0,-1.0
1976,22000.0,3500.0,250000.0,-1.0,-1.0,1055000.0,6100.0,883.0,121600.0,550000.0,129280.0,-1.0,209000.0,2.0,-1.0,1900.0,242131.0,120000.0,1073.0,914.0,-1.0,60.0,138222.0,504000.0,5209.0,37600.0,1240.0,-1,-1.0,109200.0,905.0,-1.0,130000.0,-1.0,20000.0,100000.0,301926.0,99.0,575000.0,44239.0,3533.0,54053.0,-1.0,199388.0,60900.0,4333500.0,-1.0,173600.0,600.0,-1.0,-1.0,-1.0,11000.0,-1.0,213000.0,5075.0,82000.0,-1.0,4.0,4330000.0,-1.0,56000.0,326840.0,18845.0,300.0,14670.0,1060000.0,-1.0,5800.0,307000.0,-1.0,1000.0,2822937.0,5260.0,-1.0,26000.0,95909.0,446940.0,-1.0,4.0,9435.0,-1,72209.0,37510.0,-1.0,-1.0,5854100.0,832.0,65000.0,32000.0,-1.0,490000.0,288.0,4845000.0,-1,1902800.0,6834.0,20000.0,15771500.0,124950.0,-1.0,615500.0,48700.0,777600.0,6445.0,1251130.0,196000.0,68800.0,700.0,60702.0,333.0,2340.0,-1,14000.0,47450.0,570000.0,26000.0,-1.0,4154.0,54000.0,7000.0,504000.0,-1.0,249000.0,-1,-1.0,-1.0,2826.0,-1.0,-1.0
1977,22500.0,2850.0,250000.0,-1.0,-1.0,1064000.0,16090.0,1141.0,177644.0,700000.0,150507.0,-1.0,208000.0,1.0,-1.0,1800.0,96463.0,130000.0,2088.0,1846.0,-1.0,74.0,145348.0,532073.0,5018.0,38900.0,1570.0,-1,-1.0,115000.0,375.0,-1.0,151844.0,-1.0,20000.0,100000.0,273184.0,168.0,606000.0,42485.0,2199.0,94929.0,-1.0,171839.0,52200.0,3762850.0,-1.0,189500.0,600.0,-1.0,-1.0,-1.0,14000.0,-1.0,283000.0,10752.0,100070.0,-1.0,4.0,3760000.0,-1.0,43400.0,280057.0,24971.0,1200.0,16841.0,782000.0,-1.0,5300.0,314000.0,-1.0,1000.0,2888470.0,5260.0,-1.0,27000.0,98087.0,519485.0,-1.0,4.0,11875.0,-1,156110.0,41309.0,-1.0,-1.0,5583360.0,818.0,65000.0,32200.0,-1.0,458300.0,222.0,3480000.0,-1,2461000.0,6538.0,17000.0,16318000.0,132160.0,-1.0,732500.0,40700.0,746900.0,5926.0,1413386.0,90000.0,11700.0,600.0,65799.0,24.0,2760.0,-1,14000.0,47950.0,571000.0,26000.0,-1.0,9335.0,47000.0,7000.0,532073.0,-1.0,175000.0,-1,-1.0,-1.0,1007.0,-1.0,-1.0
1978,23000.0,3200.0,250000.0,-1.0,-1.0,1098444.0,17300.0,1714.0,104361.0,700000.0,150764.0,-1.0,210000.0,1.0,-1.0,1600.0,127656.0,30000.0,1950.0,1650.0,-1.0,200.0,162039.0,394100.0,5070.0,42900.0,650.0,-1,-1.0,128700.0,2490.0,-1.0,165856.0,-1.0,20000.0,70000.0,302467.0,100.0,610000.0,59280.0,2074.0,89234.0,-1.0,182949.0,94800.0,3461200.0,-1.0,224800.0,500.0,-1.0,-1.0,-1.0,20000.0,-1.0,284000.0,14161.0,93621.0,109900.0,4.0,3458000.0,-1.0,51100.0,286200.0,23833.0,1515.0,16906.0,644000.0,-1.0,6200.0,364000.0,-1.0,1000.0,2901492.0,4402.0,-1.0,28000.0,94631.0,469200.0,-1.0,4.0,4615.0,-1,185465.0,53518.0,-1.0,-1.0,5426890.0,715.0,65000.0,32200.0,-1.0,420100.0,335.0,3433000.0,-1,2344000.0,6409.0,16000.0,16145900.0,136780.0,-1.0,795900.0,31800.0,763000.0,5311.0,1399296.0,88000.0,22400.0,37.0,66227.0,962.0,1300.0,-1,14000.0,49450.0,369000.0,25000.0,-1.0,9530.0,51000.0,7000.0,394100.0,-1.0,160000.0,-1,-1.0,-1.0,1007.0,-1.0,-1.0
1979,55000.0,2089.0,264052.0,-1.0,-1.0,1106329.0,14000.0,866.0,71715.0,700000.0,160615.0,-1.0,210000.0,1.0,-1.0,1700.0,83474.0,30000.0,1346.0,821.0,-1.0,425.0,147418.0,468749.0,7150.0,42910.0,460.0,-1,-1.0,112800.0,2515.0,-1.0,156698.0,-1.0,20000.0,42300.0,318746.0,100.0,535000.0,51255.0,780.0,43589.0,-1.0,171082.0,95700.0,3174089.0,-1.0,221200.0,400.0,-1.0,-1.0,-1.0,25000.0,-1.0,250000.0,10373.0,83900.0,115600.0,4.0,3172000.0,-1.0,49587.0,187000.0,18128.0,2900.0,15833.0,683000.0,-1.0,6200.0,369000.0,-1.0,1000.0,2357069.0,7862.0,-1.0,28000.0,87855.0,423400.0,-1.0,4.0,5500.0,-1,241183.0,43075.0,-1.0,-1.0,5220910.0,1300.0,40000.0,34900.0,-1.0,460800.0,454.0,2686000.0,-1,2122500.0,6900.0,15000.0,16673600.0,143357.0,-1.0,716660.0,62500.0,726400.0,4130.0,1163567.0,80000.0,12700.0,103.0,63017.0,16.0,410.0,-1,14000.0,50750.0,384000.0,25000.0,-1.0,11247.0,56000.0,7000.0,468749.0,8500.0,211000.0,-1,-1.0,-1.0,2287.0,-1.0,-1.0
1980,52000.0,2689.0,300000.0,-1.0,-1.0,956710.0,10000.0,2274.0,78209.0,740000.0,234036.0,-1.0,210000.0,1.0,-1.0,1500.0,126776.0,30000.0,2021.0,710.0,-1.0,906.0,144600.0,518605.0,5000.0,34727.0,270.0,-1,-1.0,132200.0,3545.0,-1.0,163000.0,-1.0,20000.0,130400.0,349700.0,405.0,492000.0,61333.0,560.0,49887.0,-1.0,172234.0,87000.0,2695689.0,-1.0,206000.0,250.0,-1.0,-1.0,-1.0,28000.0,-1.0,264000.0,6709.0,73800.0,126000.0,4.0,2693000.0,-1.0,48494.0,167000.0,20000.0,6200.0,12098.0,644000.0,-1.0,5600.0,381000.0,-1.0,1000.0,2927117.0,3945.0,-1.0,29000.0,89276.0,393500.0,-1.0,4.0,5800.0,-1,211876.0,38234.0,-1.0,-1.0,5063800.0,1300.0,30000.0,35800.0,-1.0,456800.0,236.0,3286000.0,-1,1279000.0,7000.0,13000.0,15809400.0,119490.0,-1.0,768313.0,39500.0,1026290.0,3856.0,1543092.0,98000.0,21300.0,84.0,61907.0,117.0,3150.0,-1,14200.0,36000.0,446000.0,25000.0,-1.0,13590.0,55000.0,7000.0,518605.0,8810.0,261000.0,-1,-1.0,-1.0,2288.0,-1.0,-1.0
1981,53000.0,3104.0,300000.0,-1.0,-1.0,1089121.0,8000.0,1953.0,92191.0,700000.0,266135.0,-1.0,84000.0,1.0,-1.0,500.0,209290.0,30000.0,1901.0,1387.0,-1.0,380.0,183600.0,658000.0,5000.0,40650.0,150.0,-1,-1.0,143600.0,2695.0,-1.0,155000.0,-1.0,20000.0,122400.0,173432.0,134.0,216000.0,60016.0,540.0,73762.0,-1.0,173376.0,121800.0,2613104.0,-1.0,231300.0,175.0,-1.0,-1.0,-1.0,30000.0,-1.0,219000.0,4928.0,66700.0,125100.0,4.0,2610000.0,-1.0,55541.0,170000.0,20735.0,6100.0,13881.0,537854.0,-1.0,6100.0,371000.0,-1.0,1000.0,3915565.0,6013.0,-1.0,30000.0,94055.0,392500.0,-1.0,4.0,6200.0,-1,229251.0,33695.0,-1.0,-1.0,5534800.0,1300.0,21500.0,36800.0,-1.0,517000.0,170.0,2076500.0,-1,2100000.0,7680.0,12000.0,16599000.0,115385.0,-1.0,982300.0,32100.0,967700.0,4257.0,1684434.0,92000.0,16100.0,180.0,58364.0,261.0,3940.0,-1,14800.0,33500.0,472000.0,25000.0,-1.0,17893.0,61000.0,7000.0,658000.0,8808.0,198000.0,-1,-1.0,-1.0,1568.0,-1.0,-1.0
1982,52000.0,3598.0,350000.0,-1.0,-1.0,1047648.0,6000.0,1905.0,122646.0,322890.0,236208.0,-1.0,86600.0,1.0,-1.0,1630.0,208232.0,30000.0,1802.0,1521.0,-1.0,246.0,177270.0,649000.0,5000.0,30660.0,600.0,-1,-1.0,120900.0,3125.0,-1.0,155000.0,-1.0,20000.0,37300.0,95829.0,35.0,231000.0,48044.0,357.0,56518.0,-1.0,160813.0,121800.0,2786598.0,-1.0,291100.0,150.0,-1.0,-1.0,-1.0,40000.0,-1.0,215000.0,6043.0,56800.0,94400.0,4.0,2783000.0,-1.0,39317.0,200000.0,15847.0,3600.0,11918.0,593658.0,-1.0,8100.0,441000.0,-1.0,1000.0,3555557.0,6914.0,-1.0,31000.0,93837.0,389700.0,-1.0,4.0,6200.0,-1,220178.0,27433.0,-1.0,-1.0,5721000.0,1300.0,21450.0,37900.0,-1.0,540000.0,259.0,2290000.0,-1,2510000.0,7940.0,13000.0,16376200.0,119000.0,-1.0,1134580.0,34900.0,844260.0,3297.0,1284705.0,132000.0,14700.0,903.0,59800.0,254.0,2940.0,-1,15100.0,34500.0,549000.0,25000.0,-1.0,20770.0,64000.0,8000.0,649000.0,9500.0,216000.0,-1,-1.0,-1.0,2168.0,-1.0,-1.0
1983,53000.0,3939.0,350000.0,-1.0,-1.0,1083391.0,3490.0,932.0,136285.0,476220.0,250810.0,-1.0,120000.0,1.0,-1.0,1100.0,287672.0,22649.0,1043.0,856.0,-1.0,140.0,174600.0,706527.0,3000.0,47800.0,350.0,-1,-1.0,75000.0,3215.0,-1.0,160000.0,-1.0,21000.0,34800.0,59239.0,47.0,370751.0,46537.0,410.0,55856.0,-1.0,165000.0,90000.0,2710872.0,-1.0,271900.0,125.0,-1.0,-1.0,-1.0,35000.0,-1.0,247000.0,7568.0,54000.0,89300.0,4.0,2706933.0,-1.0,46830.0,207000.0,19808.0,1640.0,4410.0,593658.0,-1.0,6900.0,400000.0,-1.0,1000.0,3689142.0,14402.0,-1.0,31000.0,105978.0,390800.0,-1.0,4.0,4200.0,-1,196760.0,20218.0,-1.0,-1.0,4047200.0,1300.0,16570.0,39000.0,-1.0,335500.0,174.0,2280000.0,-1,2520000.0,9100.0,12000.0,16432000.0,110600.0,-1.0,1107190.0,39300.0,905650.0,2806.0,1528063.0,151000.0,16400.0,170.0,51057.0,-1.0,4610.0,-1,13000.0,33000.0,580400.0,27000.0,-1.0,24699.0,38000.0,12000.0,706527.0,10000.0,220000.0,-1,-1.0,-1.0,1124.0,-1.0,-1.0
1984,49000.0,7722.0,380000.0,-1.0,-1.0,965298.0,650.0,1616.0,170860.0,459800.0,283744.0,-1.0,154600.0,1.0,-1.0,650.0,165903.0,21302.0,695.0,466.0,-1.0,170.0,184800.0,730325.0,3914.0,65310.0,800.0,-1,-1.0,100000.0,2515.0,-1.0,160000.0,-1.0,22000.0,49100.0,37741.0,59.0,332802.0,54682.0,500.0,46529.0,-1.0,153000.0,87000.0,2458189.0,-1.0,237600.0,987.0,-1.0,-1.0,-1.0,33000.0,-1.0,323000.0,6528.0,58000.0,167400.0,4.0,2450467.0,-1.0,50750.0,206000.0,22590.0,10376.0,13779.0,604971.0,-1.0,7300.0,357287.0,-1.0,1000.0,3355000.0,15927.0,-1.0,32000.0,110958.0,394800.0,-1.0,4.0,3325.0,-1,238585.0,20686.0,-1.0,-1.0,6214000.0,1700.0,21780.0,40100.0,-1.0,544700.0,450.0,4410000.0,-1,2370000.0,6160.0,10000.0,15939400.0,116200.0,-1.0,1098449.0,32600.0,913610.0,2704.0,1635858.0,143000.0,16200.0,1595.0,59640.0,-1.0,1200.0,-1,27000.0,37000.0,387182.0,27000.0,-1.0,22820.0,32000.0,15000.0,730325.0,10182.0,252000.0,-1,-1.0,-1.0,2358.0,-1.0,-1.0
1985,59000.0,19005.0,380000.0,-1.0,-1.0,1076730.0,190.0,1448.0,170088.0,445880.0,291616.0,-1.0,160000.0,1.0,-1.0,1000.0,230049.0,32725.0,683.0,302.0,-1.0,369.0,184249.0,723000.0,6401.0,66640.0,450.0,-1,-1.0,190000.0,2300.0,-1.0,140000.0,-1.0,23000.0,82900.0,37231.0,12.0,450315.0,75559.0,500.0,72881.0,-1.0,143000.0,150000.0,1965005.0,-1.0,192300.0,1000.0,-1.0,-1.0,-1.0,25000.0,-1.0,354000.0,3833.0,44000.0,146318.0,4.0,1946000.0,-1.0,74930.0,190409.0,15990.0,17149.0,7303.0,604000.0,-1.0,12760.0,436845.0,-1.0,1000.0,5526152.0,17200.0,-1.0,32000.0,110738.0,372400.0,-1.0,4.0,2950.0,-1,249591.0,20605.0,-1.0,-1.0,6791500.0,1697.0,24811.0,41000.0,-1.0,447000.0,218.0,4862000.0,-1,1965000.0,5830.0,10000.0,16097000.0,114380.0,-1.0,1142226.0,37200.0,768060.0,1361.0,1862140.0,187000.0,9100.0,8611.0,43260.0,-1.0,1050.0,-1,27000.0,36000.0,424874.0,27000.0,-1.0,14979.0,40000.0,18000.0,723000.0,11592.0,202000.0,-1,-1.0,-1.0,1428.0,-1.0,-1.0
1986,61000.0,22694.0,400000.0,-1.0,-1.0,1329996.0,100.0,830.0,191012.0,800000.0,183680.0,-1.0,132056.0,1.0,-1.0,302.0,172000.0,32059.0,551.0,300.0,-1.0,236.0,149717.0,734163.0,6715.0,67340.0,130.0,-1,-1.0,136959.0,2345.0,-1.0,168890.0,-1.0,23000.0,97000.0,37590.0,15.0,470219.0,51929.0,307.0,40061.0,-1.0,155680.0,160000.0,1898694.0,-1.0,226800.0,1190.0,-1.0,-1.0,-1.0,25000.0,-1.0,388000.0,4425.0,46000.0,126689.0,4.0,1876000.0,-1.0,82165.0,207610.0,15990.0,15100.0,10392.0,601482.0,-1.0,8750.0,511147.0,-1.0,1000.0,4959040.0,16363.0,-1.0,32000.0,110668.0,399200.0,-1.0,4.0,2750.0,-1,380760.0,19044.0,-1.0,-1.0,5608500.0,1737.0,59550.0,66600.0,-1.0,385000.0,422.0,5147000.0,-1,1280000.0,4600.0,10000.0,15947900.0,120050.0,-1.0,1094199.0,23400.0,858060.0,1487.0,1535071.0,112000.0,9000.0,2615.0,43387.0,-1.0,960.0,-1,17000.0,36000.0,417692.0,27800.0,-1.0,13038.0,50000.0,18000.0,734163.0,9172.0,176000.0,-1,805.0,-1.0,2000.0,-1.0,-1.0
1987,63000.0,22368.0,300000.0,-1.0,-1.0,1176042.0,140.0,700.0,227237.0,758000.0,159680.0,-1.0,138454.0,1.0,-1.0,446.0,180904.0,30626.0,375.0,301.0,-1.0,59.0,155590.0,818339.0,3285.0,45920.0,270.0,-1,-1.0,127816.0,2360.0,-1.0,169970.0,-1.0,20000.0,113900.0,67263.0,15.0,406866.0,70909.0,103.0,30623.0,-1.0,133165.0,116000.0,1886368.0,-1.0,259400.0,1325.0,-1.0,-1.0,-1.0,15000.0,-1.0,401000.0,11149.0,35700.0,136357.0,4.0,1864000.0,-1.0,76580.0,203000.0,7280.0,11608.0,7427.0,589014.0,-1.0,8980.0,334506.0,-1.0,1000.0,3389630.0,17744.0,-1.0,33000.0,117780.0,319800.0,-1.0,4.0,2050.0,-1,390211.0,15005.0,-1.0,-1.0,4261800.0,1503.0,47484.0,68200.0,-1.0,516200.0,210.0,5131000.0,-1,977000.0,9100.0,10000.0,15999400.0,125090.0,-1.0,1342300.0,23400.0,851420.0,1750.0,1855091.0,192000.0,12000.0,2736.0,27107.0,-1.0,240.0,-1,17000.0,37000.0,491223.0,27500.0,-1.0,14339.0,47000.0,18000.0,818339.0,10061.0,271600.0,-1,840.0,-1.0,1000.0,-1.0,-1.0
1988,77000.0,27248.0,300000.0,-1.0,-1.0,1295386.0,165.0,9235.0,190239.0,476700.0,173600.0,-1.0,143902.0,1.0,-1.0,600.0,216158.0,30099.0,400.0,360.0,-1.0,20.0,151891.0,744958.0,4490.0,53130.0,430.0,-1,-1.0,129880.0,2000.0,-1.0,183000.0,-1.0,13600.0,243800.0,115002.0,20.0,347250.0,76355.0,60.0,44783.0,-1.0,131905.0,164100.0,1811248.0,-1.0,266300.0,1212.0,-1.0,-1.0,-1.0,9935.0,-1.0,326000.0,17011.0,44056.0,181300.0,4.0,1784000.0,-1.0,65380.0,233000.0,5379.0,15430.0,9028.0,596890.0,-1.0,8170.0,512474.0,-1.0,1000.0,5578242.0,13919.0,-1.0,34000.0,132812.0,431200.0,-1.0,4.0,2050.0,-1,392267.0,18000.0,-1.0,-1.0,3659000.0,1500.0,47448.0,71500.0,-1.0,570300.0,259.0,4776000.0,-1,956000.0,10300.0,10000.0,14599300.0,121940.0,-1.0,1474821.0,23000.0,782240.0,1253.0,1799700.0,120000.0,7100.0,2640.0,59807.0,-1.0,50.0,-1,10000.0,38000.0,679114.0,27700.0,-1.0,20153.0,40043.0,24000.0,744958.0,10164.0,226000.0,-1,840.0,-1.0,747.0,-1.0,-1.0
1989,58000.0,18056.0,400000.0,-1.0,-1.0,1362294.0,119.0,7064.0,161088.0,486960.0,178018.0,-1.0,115040.0,1.0,-1.0,1000.0,159002.0,29828.0,435.0,400.0,-1.0,20.0,132400.0,624864.0,3529.0,57750.0,380.0,-1,-1.0,131461.0,2000.0,-1.0,165000.0,-1.0,14545.0,201200.0,120977.0,15.0,432993.0,40499.0,40.0,38112.0,-1.0,128565.0,146820.0,1647589.0,-1.0,238900.0,1259.0,-1.0,-1.0,-1.0,11544.0,-1.0,228000.0,22264.0,71470.0,195100.0,4.0,1629533.0,-1.0,50050.0,230888.0,2590.0,15470.0,10429.0,521132.0,-1.0,9660.0,487381.0,-1.0,1000.0,3801304.0,17474.0,-1.0,34000.0,137849.0,440000.0,-1.0,4.0,2100.0,-1,288514.0,21100.0,1720.0,-1.0,4493000.0,1553.0,52008.0,74600.0,-1.0,550000.0,139.0,4953700.0,-1,641100.0,11200.0,10000.0,14837900.0,119630.0,-1.0,1617410.0,20200.0,627070.0,1072.0,1620828.0,136000.0,10500.0,2660.0,65291.0,-1.0,110.0,-1,10000.0,44000.0,774470.0,27800.0,-1.0,21791.0,29485.0,25000.0,624864.0,12654.0,286000.0,-1,850.0,-1.0,964.0,-1.0,-1.0
1990,58000.0,25755.0,404435.0,-1.0,-1.0,1287900.0,169.0,7309.0,137758.0,380000.0,188240.0,-1.0,117960.0,1.0,-1.0,1000.0,135557.0,30814.0,282.0,243.0,-1.0,19.0,133421.0,380034.0,2809.0,52920.0,280.0,-1,-1.0,172860.0,2039.0,-1.0,85000.0,-1.0,15560.0,152700.0,137874.0,20.0,438850.0,35663.0,70.0,26182.0,-1.0,134193.0,87220.0,1570622.0,-1.0,273000.0,1296.0,-1.0,-1.0,-1.0,12750.0,-1.0,196000.0,13940.0,66000.0,184007.0,2.0,1544867.0,-1.0,45570.0,240000.0,1610.0,14130.0,4815.0,506770.0,-1.0,13050.0,387216.0,-1.0,925.0,2759400.0,8730.0,-1.0,34113.0,135528.0,416500.0,0.0,2.0,2200.0,-1,175798.0,16700.0,1770.0,4500.0,3678000.0,1012.0,48465.0,78000.0,-1.0,450000.0,149.0,4185000.0,-1,729135.0,12200.0,9524.0,14358000.0,129290.0,-1.0,2238413.0,28400.0,738250.0,1418.0,1817741.0,114000.0,5200.0,1048.0,78834.0,0.0,283.0,-1,7000.0,45000.0,808719.0,20000.0,-1.0,23676.0,26019.0,37400.0,380034.0,8718.0,215200.0,-1,880.0,-1.0,887.0,-1.0,-1.0
