,Ecuador,Iran,Antigua and Barbuda,Morocco,Costa Rica,North Korea,Albania,Turkey,Anguilla,Togo,Ukraine,Brazil,Cote d'Ivoire,Ghana,Botswana,Macao,Chad,Palestine,Yemen,Fiji,Colombia,South Korea,Tunisia,Turks and Caicos Islands,New Caledonia,Malaysia,Philippines,Pakistan,Bolivia,Cambodia,Hungary,Indonesia,Burundi,India,Syria,Namibia,South Africa,Jordan,Niger,Romania,Gabon,Norway,Japan,Luxembourg,Kyrgyzstan,Russia,Bahrain,China,Bhutan,Sweden,Azerbaijan,Bosnia and Herzegovina,Paraguay,Tanzania,Sudan,Martinique,Uganda,Mali,Panama,Nauru,Taiwan,United Arab Emirates,Dominica,Portugal,Rwanda,Yugoslavia,Qatar,Cyprus,Iceland,Lesotho,Comoros,Uruguay,Cook Islands,Suriname,Saint Lucia,Zimbabwe,Cuba,Montserrat,British Virgin Islands,Saudi Arabia,Thailand,United States,Chile,France,South Sudan,Denmark,New Zealand,Saint Helena,Malta,Micronesia (country),Finland,French Polynesia,Madagascar,Haiti,Papua New Guinea,Equatorial Guinea,Greece,Bulgaria,Czech Republic,Angola,Italy,Zambia,Tonga,Lebanon,Guinea-Bissau,Ireland,Lithuania,Libya,Gibraltar,Nepal,Oman,Poland,Tajikistan,Switzerland,Netherlands,Samoa,Slovakia,Burkina Faso,Belgium,Sao Tome and Principe,Argentina,Estonia,Grenada,Venezuela,Croatia,Egypt,Moldova,Eritrea,Cape Verde,Dominican Republic,Uzbekistan,Andorra,Saint Vincent and the Grenadines,Bahamas,Mongolia,Guatemala,Mauritius,El Salvador,Jamaica,Latvia,Liberia,Seychelles,Belarus,Cameroon,Armenia,Greenland,Palau,Serbia,Belize,Malawi,Singapore,Afghanistan,Laos,Djibouti,Iraq,Sri Lanka,Germany,Nigeria,Marshall Islands,Tuvalu,Guinea,Congo,Democratic Republic of Congo,Ethiopia,Kuwait,Vanuatu,Bermuda,Zanzibar,United Kingdom,Guadeloupe,Central African Republic,Somalia,Austria,Honduras,Niue,Maldives,Reunion,Guyana,Gambia,Spain,Saint Pierre and Miquelon,Vietnam,Kenya,Faeroe Islands,Solomon Islands,Mexico,Australia,Canada,French Guiana,Kiribati,Bangladesh,Mozambique,Timor,Algeria,Montenegro,Kazakhstan,Peru,Czechoslovakia,Liechtenstein,Slovenia,Wallis and Futuna,Trinidad and Tobago,Cayman Islands,Mauritania,Aruba,Sierra Leone,Benin,Macedonia,Georgia,Swaziland,Christmas Island,Puerto Rico,Nicaragua,Barbados,Curacao,Senegal,Myanmar,Falkland Islands,Turkmenistan,Israel
1936,0.0002315384421628597,0.006756272366710392,,5.618924537843457e-05,,,3.390730324560707e-05,0.0015510169284633406,,,,0.001361136030287941,,,,,,,,,0.0007362728704760393,,6.781460649121415e-06,,,,3.196974306014381e-05,,1.1625361112779568e-05,,0.003146597741192336,0.005755522530918617,,0.011850118094293306,7.750240741853045e-06,,0.009321602052263749,,,0.008766491059128525,,0.002761023264285147,0.03090214739795355,,,,0.0005153910093332275,0.017196815426079173,,0.006623549494006158,,,,,,,,,,,0.0012516638798092668,,,0.0010918151645085477,,,,,5.812680556389784e-06,,,1.4531701390974458e-05,,,,0.0004940778472931316,,,,1.937560185463261e-06,7.750240741853045e-06,0.4523166438357492,0.0013291662872277972,0.05237806449362834,,0.004172535859395133,0.0011044093057140589,,,,0.0013126970256513595,,,,,,0.0008903089052203684,0.0006645831436138986,,,0.008462294110010794,,,1.550048148370609e-05,,0.002682552076773885,,,,,,0.013193816082912077,,0.0026234564911172555,0.010548077649661994,,,,0.01983383483849467,,0.00399234276214705,6.781460649121415e-06,,0.0008370260001201288,,0.0001927872384535945,,,,,,,,,,,,,,1.356292129824283e-05,,,,,,,,,,,,,,,0.001531641326608708,,0.13211835392636884,0.0002082877199373006,,,,,1.0656581020047937e-05,,,,,,0.11999310228573976,,,,0.0035941741440343494,,,,,,,0.0021303474239168555,,0.0015335788867941711,,,,0.005806867875833393,0.007152503424637629,0.022782801440769756,,,,1.356292129824283e-05,,1.356292129824283e-05,,,0.0019579045674106253,0.011729989362794582,,,,0.001518078405310465,,,,,,,,,,,,,,,0.0008224942987291544,,,2.0344381947364243e-05
1937,0.00024006483555558765,0.007805717153083751,,9.115243756058028e-05,,,7.31024499248218e-05,0.0010459967834922032,,,,0.0014999539725315289,,,,,,,,,0.0006858995301588219,,7.219995054303388e-06,,,,2.9782479599001474e-05,,1.3537490726818853e-05,,0.0033554927014875,0.006242588223827067,,0.012227964123844574,1.53424894903947e-05,,0.009069216287586843,,,0.007011517697110377,,0.0028970230155392343,0.0309015788324185,,,,0.0008014194510276761,0.01492102227909974,,0.007129745116124596,,,,,,,,,,,0.0012932816141020943,,,0.001214764167886545,,,,,4.512496908939618e-06,,,1.804998763575847e-05,,,,0.000673264538813791,,,,6.317495672515465e-06,9.024993817879235e-06,0.440796943054094,0.0013005016091563978,0.053628318264601994,,0.004014317250192683,0.0010793892606183564,,,,0.0016705263556894465,,,,,,0.0008835468947703771,0.0006868020295406099,,,0.011131427374972249,,,1.53424894903947e-05,,0.002550463252932672,,,,,,0.013877732993752901,,0.0025775382343863097,0.010838115075891174,,,,0.02224480476230874,,0.004117202179716508,8.12249443609131e-06,,0.002314910914286024,,0.00016966988377612962,,,,,,,,,,,,,,1.4439990108606776e-05,,,,,,,,,,,,,,,0.0015378589465666218,,0.1388143324121823,0.0002409673349373756,,,,,2.526998269006186e-05,,,,,,0.11531505350918836,,,,0.003758909925146702,,,,,,,0.0012923791147203066,,0.0015080764669676203,,,,0.0061342882980125165,0.007108085130961686,0.023027271726318868,,,,1.4439990108606776e-05,,1.7147488253970546e-05,,,0.0021678035150545926,0.013236055933301686,,,,0.0017851437771765127,,,,,,,,,,,,,,,0.0007923944572097968,,,1.985498639933432e-05
1938,0.000272762305608323,0.008418745468117387,,0.00012327691392262287,,,9.22150143515683e-05,0.0012279157174182513,,,,0.0016152187776948383,,,,,,,,,0.0007959611765082736,,8.7361592543591e-06,,,,4.1739427548604594e-05,,1.74723185087182e-05,,0.003913799345952877,0.007082113102200444,,0.014723340396679871,1.6501634147122746e-05,,0.010253338911532798,,,0.007077259680392467,,0.002776157274163003,0.03490580964297258,,,,0.0009211794591540874,0.014651509753921807,,0.006924862235621981,,,,,,,,,,,0.0015628018221686836,,,0.001091049222433292,,,,,,,,2.038437159350457e-05,,,,0.0007338373773661645,,,,5.435832424934552e-05,1.0677527977550014e-05,0.40094214624136454,0.0014647627016475427,0.053461411899231315,,0.00387691334021225,0.001125023175089133,,,,0.0015094141822809336,,,,,,0.0007532510645980736,0.0008406126571416647,,,0.011920974644753791,,,1.6501634147122746e-05,,0.0026402614635396395,,,,,,0.015880396155701654,,0.002771303852355026,0.011473489154058285,,,,0.02096387015737706,,0.004332164305800519,1.0677527977550014e-05,,0.0016220135682260065,,0.00023296424678290938,,,,,,,,,,,,,,2.038437159350457e-05,,,,,,,,,,,,,,,0.001567655243976661,,0.15930871742504618,0.0002582020401843912,,,,,3.203258393265004e-05,,,,,,0.11894377893246075,,,,0.0015336812913208202,,,,,,,0.0035031998609979993,,0.0016482220459890836,,,,0.006428842526846703,0.007427676734928427,0.0226635384745307,,,,1.0677527977550014e-05,,8.7361592543591e-06,,,0.002120945330086071,0.016312350696611633,,,,0.002209277606991257,,,,,,,,,,,,,,,0.0008182869168249691,,,1.2618896700740924e-05
1939,0.000267027580656961,0.007500548686809569,,7.955958738751921e-05,,,0.0001079084058819226,0.001224486063355037,,,,0.0014851122979003585,,,,,,,,,0.0011577291681907967,,8.230302143536469e-06,,,,2.1032994366815424e-05,,2.1032994366815424e-05,,0.003604872338868974,0.007288389787109518,,0.013578169580803278,1.4631648255175947e-05,,0.010023593532811471,,,0.006287036359645914,,0.0031238569024800646,0.03188876289414003,,,,0.0007946813958592435,0.016761467554319995,,0.007313995171556076,,,,,,,,,,,0.0017923769112590535,,,0.0011860779866852001,,,,,,,,2.1947472382763922e-05,,,,0.0007407271929182823,,,,0.000412429585192772,1.1888214207330458e-05,0.4162731362938035,0.001250091447801595,0.04857341429512035,,0.00406942717097081,0.001113834223425269,,,,0.0012162557612115006,,,,,,6.309898310044628e-05,0.0008696685931670204,,,0.011516021654839418,,,1.4631648255175947e-05,,0.002877862316189919,,,,,,0.012953581095910455,,0.0029601653376252835,0.01015893627917185,,,,0.018399297680883754,,0.004338283707659668,9.144780159484967e-06,,0.0017466530104616284,,0.0005560026336966859,,3.6579120637939866e-06,,,,,,,,,,,,2.0118516350866926e-05,,,,,,,,,,,,,,,0.003034238056917112,,0.16190101689955375,0.00020484307557246326,,,,,2.1947472382763922e-05,,,,,,0.11292614675543201,,,,0.0015820469675908993,,,,,,,0.0039231106884190505,,0.0017320213622064528,,,,0.005656961006657401,0.008022715633916162,0.02371241495354452,,,,1.6460604287072938e-05,,4.023703270173385e-05,,,0.0014604213914697491,0.016884007608457093,,,,0.0023593532811471214,,,,,,,,,,,,9.144780159484967e-07,,,0.0008065696100665741,,,1.371717023922745e-05
1940,0.0002511842449122504,0.006261845620640747,,9.133972542263651e-05,,,0.0001598445194896139,0.001262687130148114,,,,0.0014978023492915674,,,,,,,,,0.0009616043315327567,,1.3531811173723928e-05,,,,2.621788414909011e-05,,2.9600836942521094e-05,,0.003652743278707103,0.00663227895152144,,0.01331783940953942,5.0744291901464735e-06,,0.009583905263789971,,,0.0055277448644662245,,0.0015028767784817138,0.03537638309910614,,,,0.0006850479406697739,0.019874001923208665,,0.004265057734318111,,,,,,,,,,,0.0017929649805184206,,,0.0008998654430526413,,,,,7.6116437852197085e-06,,,1.9451978562228147e-05,,,,0.000790765215464492,,,,0.0004956025842376389,1.3531811173723928e-05,0.4319844654807726,0.0012144800528417227,0.03179299035266437,,0.003421856750555438,0.0010986139196667115,,,,0.0005345065413620951,,,,,,5.497298289325346e-05,0.0009463810439623171,,,0.01132189726141514,,,5.0744291901464735e-06,,0.0026598466338351094,,,,,,0.03860456580223765,,0.0019189799720737246,0.007718206798212786,,,,0.014335262462163786,,0.0036628921370873957,,,0.0028492919902672444,,0.0006994254900418554,,1.691476396715491e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001775204478352908,,0.1510437677975032,0.00019282830922556597,,,,,1.7760502165512656e-05,,,,,,0.10967448382483408,,,,0.0016957050877072796,,,,,,,0.004991546846707415,,0.0015307861390275192,,,,0.005357751486596318,0.0067033209601834905,0.025073600366712082,,,,1.5223287570439417e-05,,5.497298289325346e-05,,,0.0012229374348253,0.017598966169626324,,,,0.0024780129211881942,,,,,,,,,,,,,,,0.0007324092797778076,,,1.6914763967154913e-05
1941,0.00016170408477519474,0.004617911124509707,,8.613383410136001e-05,,,0.00013895175123898644,0.0012465028444479836,,,,0.0013935804290927589,,,,,,,,,0.0008280224240498666,,3.0065583601418118e-05,,,,2.0314583514471702e-05,,2.3564916876787174e-05,,0.003959718618640824,0.005874164969044637,,0.013075278533254566,4.875500043473209e-06,,0.009831445837663724,,,0.005000637877922354,,0.0010677345095206326,0.03429264213910939,,,,0.0006321898389703593,0.02386638529614193,,0.003336467196416832,,,,,,,,,,,0.0017600555156938283,,,0.0008385860074773919,,,,,5.688083384052077e-06,,,1.9502000173892836e-05,,,,0.0008304601740716031,1.706425015215623e-05,,,0.0004014161702459608,1.300133344926189e-05,0.45224650853253134,0.0012351266776798795,0.026595852737146354,,0.003858958284409045,0.0011091762598901549,,,,0.0007199488397528771,,,,,,3.0065583601418118e-05,0.0009807880920786936,,,0.009515350918178546,,,4.875500043473209e-06,,0.0018738171833748698,,,,,,0.03654918607589691,,0.0014699632631071722,0.00823390699008567,,,,0.014456670212238641,,0.0030926921942431716,,,0.003339717529779148,,0.0008767774244845986,,8.125833405788681e-07,,,,,,,,2.4377500217366045e-06,,,,,,,,,,,,,,,,,,,0.0010661093428394749,,0.14655753130680466,0.00021939750195629437,,,,,2.2752333536208308e-05,2.4377500217366045e-06,,,,,0.10416343326212393,,,,0.0017689939324401958,,,,,,,0.004771489375879113,,0.0013700155122159715,,,,0.005000637877922354,0.007661848318318147,0.0266478580709434,,,,1.300133344926189e-05,,6.906958394920378e-05,,,0.001164431927049518,0.017019558068424392,,,,0.0021956001862441015,,,,,,,,,,,,,,,0.0007061349229630363,,,1.300133344926189e-05
1942,0.0002243982686148919,0.00630191653322658,,7.03687950360288e-05,,,0.000158720726581265,0.0010555319255404322,,,,0.0012525645516413128,,,,,,,,,0.000888992443955164,,3.4402522017614086e-05,,,,,,2.8929393514811845e-05,,0.004020403823058447,0.0020180206665332263,,0.012568648668935145,1.1728132506004802e-05,,0.010334048488791032,,,0.005051697608086468,,0.0009875087570056043,0.031541639561649314,,,,0.0005582591072858285,0.024299126801441147,,0.0027795674039231377,,,,,,,,,,,0.001369845876701361,,,0.0006458291633306644,,,,,,,,1.5637510008006404e-05,,,,0.0008835193154523618,1.7983136509207364e-05,,,0.0004057933847077662,,0.4681643752502001,0.0012392726681345074,0.026142007355884705,,0.003515312249799839,0.0010875888210568454,,,,0.0005996985088070456,,,,,,4.8476281024819844e-05,0.0011415382305844674,,,0.008940746347077661,,,7.506004803843074e-05,,0.0014972915832666132,,,,,,0.038755222928342666,,0.0012463095476381103,0.007382468474779824,,,,0.013033864591673336,,0.002877301841473178,,,0.0024644715772618093,,0.0008186236489191352,,2.3456265012009606e-06,,,,,,,,2.3456265012009606e-06,,,,,,,,,,,,,,,,,,,0.0016990154623698957,,0.14253199434547636,0.0002650557946357085,,,,,3.0493144515612487e-05,2.3456265012009606e-06,,,,,0.10006677216773417,,,,0.001824115542433947,,,,,,,0.004921906275020016,,0.0007036879503602881,,,,0.0040501150920736586,0.00778982561048839,0.027972377902321852,,,,6.255004003202561e-06,,0.00010633506805444354,,,0.001289312700160128,0.017662567554043232,,,,0.002276039581665332,,,,,,,,,,,,,,,0.00021892514011208965,,,2.3456265012009604e-05
1943,0.00022187007196140078,0.006403416799108206,,7.472707284811067e-05,,,9.706815648311284e-05,0.0012865382644984004,,,,0.0013620357195408214,,,,,,,,,0.0007850194560023175,,1.0785350720345873e-05,,,,,,3.081528777241678e-05,,0.004039113844769529,0.004000594735054008,,0.010785350720345872,7.703821943104195e-06,,0.010253787006271683,,,0.004648486160469071,,0.0011447879407452833,0.03167580468346152,,,,0.0005800977923157459,0.020459039934301808,,0.0033303622260039433,,,,,,,,,,,0.0013512503688204757,,,0.0006186169020312668,,,,,3.851910971552097e-06,,,1.3866879497587548e-05,,,,0.0009922522662718202,1.7718790469139647e-05,,,0.0004190879137048682,6.933439748793774e-06,0.47669170152004114,0.0012849975001097795,0.026336285694696,,0.0043364813717733505,0.0011293802968590748,,,,0.0008297016232723217,,,,,,4.468216727000433e-05,0.0012218261601763252,,,0.001496852603545145,,,7.703821943104195e-06,,0.0014953118391565243,,,,,,0.04158600123107076,,0.0012980939974130568,0.007344053458361228,,,,0.012164334848161523,,0.0029605787727349417,,,0.0021724777879553827,,0.0008628280576276698,,3.0815287772416777e-06,,,,,,,,2.3111465829312585e-06,,,,,,,,,,,,,,,,,,,0.0023042131431824644,,0.14286275564170142,0.000286582176283476,,,,,4.6222931658625165e-05,2.3111465829312585e-06,,,,,0.09563524560169546,,,,0.0020214828778705404,,,,,,,0.005015958467155141,,0.0005693124415954,,,,0.004007528174802801,0.007357149955664505,0.029029541846005223,,,,1.0785350720345873e-05,,9.860892087173369e-05,,,0.001382836038787203,0.01921410230829617,,,,0.002160151672846416,,,,,,,,,,,1.5407643886208389e-06,,,,8.628280576276699e-05,,,1.7718790469139647e-05
1944,0.0002805566491925859,0.00881195884342459,,8.912711231256181e-05,,,3.255077145328345e-05,0.0014857102113320086,,,,0.0012477795723758653,,,,,,,,,0.0010028737681083044,,1.9375459198383003e-05,,,,,,2.9450697981542166e-05,,0.003354279496424066,0.0018553939728371566,,0.011096712992097914,3.8750918396766016e-06,,0.01154312357202866,,,0.003185325492214166,,0.0010323244660898465,0.029347620538606768,,,,0.0005959891249422612,0.020700740607552403,,0.0026327373958762823,,,,,,,,,,,0.0009796232170702448,,,0.0006866662739906937,,,,,3.8750918396766016e-06,,,2.0150477566318324e-05,,,,0.001014499043627334,1.8600440830447685e-05,,,0.000689766347462435,3.1000734717412807e-06,0.5161947838163765,0.0012989307846595966,0.01692020100876391,,0.0042905016848899325,0.001157102423327433,,,,0.0005766136657438782,,,,,,2.3250551038059606e-05,0.0009284720047865135,,,0.0007579679638407431,,,1.3950330622835762e-05,,0.0013446568683677805,,,,,,0.039986297675254905,,0.0009416473170414141,0.0049360919853800546,,,,0.007010041137974971,,0.0029520449634656346,,,0.0031992758228370018,,0.000922271857843031,,3.8750918396766016e-06,,,,,,,,2.3250551038059606e-06,,,,,,,,,,,,,,,,,,,0.0027017140306225262,,0.1269712592188435,0.0003503083023067647,,,,,3.642586329296005e-05,,,,,,0.09350209099955671,,,,0.0019863720770182257,,,,,,,0.005456904328632589,,0.0003014821451268395,,,,0.004257175895068714,0.007236346501412085,0.02970025389601734,,,,1.1625275519029803e-05,,0.00010540249803920354,,,0.0013655823643020342,0.018429936789501913,,,,0.002278554001729841,,,,,,,,,,,7.750183679353202e-07,,,,6.51015429065669e-05,,,1.8600440830447685e-05
1945,0.0003179122182680901,0.013700593119810202,,0.00013570581257414,,1.7081850533807827e-05,3.1316725978647684e-05,0.0018362989323843417,,,,0.0017679715302491104,,,,,,,,,0.0011606168446026098,9.489916963226573e-07,2.467378410438909e-05,,,,3.795966785290629e-06,,4.365361803084223e-05,,0.0021238434163701066,0.000986002372479241,,0.015072835112692765,4.7449584816132865e-06,,0.0144711743772242,,,0.004896797153024912,,0.0010391459074733096,0.01985005931198102,6.6429418742586005e-06,,,0.0007933570581257414,0.013041043890865956,,0.001179596678529063,,,,,,,,,,,0.0005665480427046265,,,0.0008645314353499408,,,,,3.795966785290629e-06,,,2.8469750889679717e-05,,,,0.0011558718861209966,2.8469750889679717e-05,,,0.0022823250296559907,,0.6100431791221828,0.001461447212336892,0.027758007117437724,,0.003637485172004745,0.0014557532621589562,,,,0.000166073546856465,,1.8979833926453146e-06,,,,1.7081850533807827e-05,0.0013494661921708187,,,0.0011283511269276393,,,1.8979833926453146e-05,,0.0017698695136417557,,,,,,0.015400237247924081,,0.00042040332147093713,0.003795017793594306,,,,0.010038434163701069,,0.003540688018979834,,,0.0040806642941874265,,0.0011283511269276393,,,,,,,,,,3.795966785290629e-06,,,,,,,,,,,,,,,,,,,0.0036602609727164888,,0.029594306049822064,0.0003577698695136418,,,,,4.4602609727164893e-05,,,,,,0.10817081850533808,,,,0.0011814946619217081,,,,,,,0.007323368920521946,,0.00015848161328588378,,,,0.005858125741399763,0.008468801897983394,0.03380688018979834,,,,1.2336892052194545e-05,,0.0001594306049822064,,,0.0016237247924080665,0.011976275207591933,,,,0.002854567022538553,,,,,,,,,,,1.8979833926453146e-06,,,,7.686832740213523e-05,,,1.8979833926453146e-05
1946,0.0002627769852757587,0.014351464654312947,,0.00016325347590221553,,1.7460264802375996e-05,0.00011523774769568155,0.0016735663813077389,,,,0.0017783279701219948,,,,,,,,,0.0011820599271208545,0.00011611076093580034,3.142847664427679e-05,,,,2.7063410443682786e-05,,3.841258256522719e-05,,0.0025727700186301025,0.0003203958591235994,,0.013700196777184323,5.238079440712798e-06,,0.013354483534097277,,,0.004161654115646318,,0.001685788566669402,0.012559168472349051,8.730132401187998e-06,,,0.0008005531411889393,0.007452041017654074,,0.004141574811123585,,,,,,,,,,,0.0006818233405327825,,,0.0009271400610061652,,,,,2.619039720356399e-06,,,3.404751636463319e-05,,,,0.001027536583619827,4.015860904546478e-05,,,0.00599323589341556,,0.5368254444946913,0.00129467863509618,0.0393746431558381,,0.004204431764412139,0.0013182499925793875,,,,0.0007822198631464445,,,,,,2.9682450164039188e-05,0.0011855519800813299,,,0.005283476129198976,,,1.7460264802375996e-05,,0.0019529306181457547,,,,,,0.02492278197891149,,0.0013741228399469906,0.00741100939536849,,,,0.013442657871349278,,0.003265942531284429,,,0.019073593270115534,,0.001006584265856976,,,,,,,,,,3.4920529604751986e-06,,,,,,,,,,,,,,,,,,,0.0034204658747854573,,0.06442750410752729,0.00039023691833310343,,,,,7.420612541009797e-05,,0.0005849188708795957,,,,0.10392175007726168,,,,0.0030407051153337793,,,,,,,0.0066942655252309555,,,,,,0.006105854601390885,0.008440292005468555,0.03298331322492837,,,,1.3095198601781995e-05,,0.00018158675394471034,,,0.0013741228399469906,0.013712418962545984,,,,0.002605944521754617,,,,,,,,,,,8.730132401187997e-07,,,,1.7460264802375993e-06,,,3.142847664427679e-05
1947,0.0002516979656272974,0.013797190381633056,,0.0001808083487259383,,1.5930250989069458e-05,0.0002015176750117286,0.001625682113434538,,,,0.001945880158314834,,,,,,,,,0.0011007803433446992,0.00019514557461610082,2.787793923087155e-05,,,,4.301167767048753e-05,,3.663957727485975e-05,,0.0030084278992857667,0.0008817393922449944,,0.012739421715958843,5.57558784617431e-06,,0.012138851253670925,,,0.0035540389956613956,,0.002310682905964525,0.015225337382803133,9.558150593441674e-06,,,0.0008586405283108437,0.007301630540839986,,0.005456110963756289,,,,,,,,,,,0.0007869543988600311,,,0.0012051234873231044,,,,,7.965125494534729e-07,,,3.1860501978138916e-05,,,,0.0008777568294977271,4.141865257158059e-05,,,0.008202486234271864,6.372100395627783e-06,0.5392899727831661,0.0012409665520485107,0.039921208978608055,,0.004664377489599537,0.0011852106735867674,,,,0.0011852106735867674,,7.965125494534729e-07,,,,3.663957727485975e-05,0.0012847747422684516,,,0.007999375534161227,,,1.8319788637429875e-05,,0.001915612681435602,,,,,,0.019902459073193927,,0.0020542058650405066,0.009696743777046577,,,,0.01783471249481271,,0.0031565792334841128,,,0.004455691201642726,,0.0009597976220914347,,,,1.5930250989069457e-06,,,,,,3.1860501978138915e-06,,,,,,,,,,,,,,,,,,,0.0031358699071983224,,0.06905843455016555,0.00033931434606717943,,,,,7.088961690135908e-05,,0.0014671761160932968,,,,0.10028092997619223,,,,0.003832818387970111,,,,,,,0.006778321795849054,,,,,,0.006381658546221224,0.008264614213129235,0.031207361687587067,,,,1.2744200791255566e-05,,0.00016169204753905498,,,0.0012847747422684516,0.014197836194008152,,,,0.0026093751120095767,,,,,,,,,,,1.5930250989069457e-06,7.965125494534729e-07,,,5.57558784617431e-06,,,3.584306472540627e-05
1948,0.0002656677760125462,0.01610279753466359,,0.00019452028044223465,,0.00028988820003648203,0.00014532254414361502,0.001590979103072285,,,,0.001622011521352953,,,,,,,,,0.0009264312189155455,0.0003451410423410856,3.0275530029919796e-05,,,,4.465640679413169e-05,,4.238574204188771e-05,,0.003384047369094285,0.00320088041241327,,0.012109455123717168,5.2982177552359636e-06,,0.0117961033879075,,,0.004828947039772207,,0.0022691509757424887,0.01819710732448329,1.0596435510471927e-05,,,0.0009453534251842455,0.004927342512369446,,0.00636391641228914,,,,,,,,,4.541329504487969e-06,,0.0009377845426767656,,,0.0010853777515726247,,,,,7.568882507479948e-07,,,3.0275530029919796e-05,,,,0.0009370276544260175,3.784441253739974e-05,,,0.003706481763912931,8.325770758227943e-06,0.5323528098340977,0.0012829255850178513,0.04059645821711945,,0.0035270992484856558,0.0011368461526234882,,,,0.0017476549709771203,,7.568882507479948e-07,,,,0.0002792917645260101,0.0012851962497700952,,,0.007341816032255549,,,2.1192871020943854e-05,,0.001744627417974128,,,,,,0.01837119162215533,,0.0021102044430854096,0.009763858434649133,,,,0.017573431405866945,,0.0035937054145514795,,,0.0052785386607165155,,0.0012708153730058834,,,,4.541329504487969e-06,,,,,,3.0275530029919794e-06,,,,,,,,,,,,,,,,,,,,,0.07805258708188546,0.00033832904808435367,,,,,7.720260157629548e-05,7.568882507479948e-07,6.963371906881552e-05,,,,0.09824636561184197,,,,0.0050590410679995975,,,,,,,0.006759768967430342,,,,,,0.0063033653522293,0.007937487085594223,0.0327452563921105,,,,9.082659008975938e-06,,0.00016575852691381088,,,0.001319256221053755,0.01458145215066012,,,,0.002611264465080582,,,,,,,,,,,1.5137765014959897e-06,7.568882507479948e-07,,,3.178930653141578e-05,,,1.6651541516455887e-05
1949,0.000282627110547803,0.018259303606799608,,0.00023645141361323236,,0.0003869204950034711,0.0002205287594978632,0.0017315886350463985,,,,0.0016018190040061398,,,,,,,,,0.0011161780534873797,0.0004729028272264647,2.7864644701896072e-05,,,,6.926354540185595e-05,,6.289448375570827e-05,,0.0044352553038360856,0.0047592813150838485,,0.013445885267723506,6.369061646147673e-06,,0.013165646555293009,,,0.005022801240693209,,0.0022618130170881925,0.021388105140469654,1.2738123292295346e-05,,,0.0010015349438567216,0.012887000108274049,,0.0058316720697539634,,,,,,,,,5.572928940379214e-06,,0.0009720780337432886,,,0.001199771987593068,,,5.65254221095606e-05,,7.961327057684591e-07,,,3.184530823073837e-05,,,,0.0011145857880758428,3.9806635288422953e-05,,,0.003994993917546128,1.3534255998063806e-05,0.46933376430650475,0.0012769968600526084,0.049775012897349834,,0.0036685795081810592,0.001218879172531511,,,,0.0010723907546701145,,7.961327057684591e-07,,,,0.0003566674521842697,0.001619333923533046,,,0.008645205051939699,,,2.5476246584590693e-05,,0.00181359030374055,,,,,,0.02290951474119318,,0.0018541930717347415,0.010973097083606673,,,,0.017553133896782987,,0.003339776700698686,,,0.006240088147813183,,0.0016217223216503512,,,,5.572928940379214e-06,,,,,,3.980663528842296e-06,,,,,,,,,,,,,,,,3.1845308230738366e-06,,,0.00024520887337668544,,0.09390783330891861,0.00032243374583622596,,,,,0.0001034972517498997,7.961327057684591e-07,0.00023087848467285316,,,,0.10541513543809591,,,,0.005775146647644403,,,,,,,0.00777105134100593,,,,,,0.006293429039099669,0.008181059684476685,0.03151332089243292,,,,1.2738123292295346e-05,,0.00019744091103057786,,,0.001441000197440911,0.016123279557222835,,,,0.0029878860447490273,,,,,,,,,,,1.5922654115369183e-06,7.961327057684591e-07,,,2.2291715761516856e-05,,,2.627237929035915e-05
