,USSR,Finland,Eritrea,Fiji,Australia,Panama,Republic of Korea,Pakistan,Slovakia,Democratic Republic of the Congo,Belize,Ethiopia,Kenya,Guyana,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Nigeria,Lebanon,Papua New Guinea,Tajikistan,Suriname,Togo,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Iceland,Central African Republic,India,Malta,Jamaica,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,New Caledonia,Egypt,New Zealand,Congo,Republic of Moldova,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Philippines,Spain,"China, mainland",French Polynesia,Madagascar,Cyprus,Sri Lanka,Peru,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,South Sudan,Cuba,Austria,Bhutan,Turkmenistan,Norway,Dominica,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Kyrgyzstan,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Denmark,Switzerland,Thailand,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Melanesia,Nicaragua,Polynesia,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Myanmar,Latvia,Guinea,Ukraine,Kuwait,South Africa,Mauritania,Guadeloupe,Ireland,Venezuela (Bolivarian Republic of),Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Montenegro,Occupied Palestinian Territory
1971,19900000.0,144000.0,,130.0,48000.0,3100.0,143384.0,22970.0,,26735.0,0.0,,25600.0,0.0,5202.0,625000.0,,2000.0,300.0,2380.0,9166.0,18.0,,19.0,38400.0,9500.0,45900.0,545928.0,1670.0,6200.0,0.0,73591.0,10800.0,,405.0,406500.0,221440.0,84100.0,1050.0,12620.0,793000.0,3280.0,2386.0,42329.0,100.0,210022.0,5917500.0,139770.0,315000.0,205.0,75000.0,5400.0,52775.0,,200.0,,4500.0,78000.0,939107.0,480.0,180.0,113781.0,25591.0,260.0,,3500.0,9331.0,54130.0,570000.0,39970.0,,1042152.0,19582.0,403000.0,2070000.0,100.0,93030.0,12319.0,4670.0,300481.0,15021.0,,65292.0,300000.0,3500.0,,5208.0,212000.0,3100.0,,72000.0,2391.0,3760.0,10314.0,1200.0,12560.0,10000.0,,32000.0,783000.0,,,2200.0,76236.0,409000.0,600.0,2602735.0,13280.0,0.0,156925.0,107000.0,,2072966.0,0.0,,,41520.0,34000.0,3000.0,118800.0,1437.0,27903.0,15200.0,1600.0,,6101.0,10400.0,53714.0,2966.0,14050.0,192.0,423780.0,,79000.0,69000.0,1089.0,260.0,,654000.0,,1513.0,328.0,150.0,100.0,8000.0,,,158034.0,133140.0,640.0,5854.0,,2600.0,,1.0,44400.0,144.0,14.0,130000.0,21983.0,348800.0,148.0,,44388.0,,0.0
1972,20042500.0,127000.0,,83.0,50000.0,3400.0,141772.0,23300.0,,26900.0,0.0,,29600.0,0.0,5702.0,600000.0,,2000.0,350.0,2720.0,8891.0,12.0,,29.0,39200.0,9500.0,39900.0,506509.0,1650.0,6200.0,0.0,74989.0,10920.0,,656.0,341200.0,236410.0,92700.0,650.0,13125.0,796000.0,2863.0,1786.0,48176.0,100.0,197970.0,6070600.0,111870.0,330000.0,265.0,71456.0,5400.0,53550.0,,150.0,,3422.0,84000.0,946318.0,500.0,180.0,97361.0,24989.0,290.0,,4100.0,9961.0,53580.0,565000.0,45000.0,,1099277.0,18453.0,444000.0,1800000.0,100.0,78165.0,12928.0,5330.0,295724.0,15429.0,,79014.0,340000.0,4200.0,,5807.0,193000.0,3150.0,,73000.0,2454.0,6580.0,15600.0,1560.0,16560.0,11000.0,,30000.0,651000.0,,,2001.0,79554.0,395000.0,350.0,2432926.0,16000.0,0.0,131911.0,97000.0,,1808261.0,0.0,,,39420.0,34000.0,2000.0,100035.0,1641.0,29391.0,15000.0,1700.0,,6260.0,28000.0,57213.0,8261.0,14200.0,180.0,412230.0,,77000.0,66000.0,672.0,135.0,,655000.0,,1636.0,275.0,150.0,100.0,10000.0,,,160055.0,150800.0,400.0,6167.0,,2800.0,,1.0,48000.0,120.0,14.0,120000.0,19941.0,344000.0,84.0,,40736.0,,0.0
1973,19957500.0,123000.0,,171.0,46000.0,3350.0,148213.0,23479.0,,27470.0,0.0,,32000.0,0.0,6102.0,620000.0,,2000.0,400.0,2890.0,8651.0,24.0,,30.0,39385.0,10000.0,46500.0,501962.0,1650.0,6200.0,0.0,73907.0,11000.0,,716.0,270800.0,256370.0,86500.0,1000.0,13150.0,734000.0,3138.0,1938.0,43238.0,100.0,231808.0,6227200.0,115650.0,322000.0,1528.0,80000.0,5400.0,54250.0,,100.0,,2992.0,84000.0,748639.0,500.0,200.0,93641.0,27907.0,350.0,,4200.0,10097.0,51051.0,550000.0,50000.0,,1177732.0,18673.0,522000.0,1800000.0,100.0,83925.0,14046.0,5050.0,295941.0,16009.0,,81884.0,350000.0,6400.0,,10806.0,206000.0,3230.0,,74300.0,2517.0,5640.0,15929.0,1560.0,20560.0,9500.0,,28000.0,668000.0,,,2200.0,80058.0,370000.0,700.0,2344874.0,17600.0,0.0,126398.0,97000.0,,1805695.0,0.0,,,41060.0,34000.0,5000.0,139905.0,1704.0,31114.0,16600.0,1700.0,,6770.0,28000.0,63879.0,5695.0,13750.0,180.0,381370.0,,79000.0,63000.0,1152.0,554.0,,625000.0,,1482.0,395.0,150.0,100.0,15000.0,,,159055.0,156412.0,534.0,6458.0,,2847.0,,2.0,54000.0,128.0,9.0,100000.0,23384.0,400000.0,63.0,,47087.0,,0.0
1974,19780000.0,104000.0,,317.0,43000.0,3600.0,160946.0,27688.0,,27460.0,0.0,,36480.0,0.0,6698.0,610000.0,,1440.0,460.0,3230.0,3600.0,22.0,,30.0,39570.0,10000.0,46500.0,505939.0,1690.0,6000.0,0.0,64746.0,11200.0,,420.0,315900.0,212530.0,103400.0,700.0,14175.0,802000.0,2805.0,2600.0,44099.0,100.0,237229.0,6286100.0,101448.0,277000.0,1148.0,72000.0,5400.0,55400.0,,100.0,,2917.0,86000.0,659192.0,500.0,109.0,79781.0,21746.0,250.0,,3900.0,11342.0,53086.0,558000.0,55000.0,,1115800.0,19127.0,518000.0,1890000.0,100.0,81345.0,11938.0,4810.0,277945.0,18141.0,,84753.0,330000.0,7100.0,,9480.0,173000.0,3300.0,,62000.0,2607.0,9821.0,18963.0,600.0,17376.0,11000.0,,26565.0,659000.0,,,2091.0,93864.0,350000.0,750.0,2211648.0,28240.0,0.0,135245.0,100000.0,,1898374.0,0.0,,,42000.0,33135.0,5500.0,107295.0,1780.0,30818.0,17000.0,1350.0,,7320.0,28000.0,74986.0,8374.0,14250.0,180.0,388760.0,,78000.0,63000.0,786.0,473.0,,602000.0,,1722.0,448.0,194.0,100.0,18000.0,,,162046.0,159120.0,407.0,6533.0,,2873.0,,1.0,57600.0,144.0,9.0,99000.0,21827.0,441200.0,63.0,,45003.0,,0.0
1975,17717500.0,105100.0,,350.0,47000.0,2990.0,148991.0,28582.0,,27685.0,0.0,,37600.0,0.0,7108.0,750000.0,,2240.0,500.0,3570.0,3100.0,4.0,,30.0,44700.0,10000.0,46500.0,505854.0,1650.0,6000.0,0.0,70301.0,12920.0,,270.0,303962.0,214570.0,117500.0,800.0,14200.0,1018000.0,3062.0,1428.0,46423.0,72.0,230935.0,5683600.0,98820.0,269000.0,2208.0,50000.0,5400.0,56750.0,,100.0,,2970.0,98000.0,539521.0,500.0,180.0,83061.0,23301.0,250.0,,3100.0,11863.0,51945.0,547000.0,67500.0,,1197800.0,21030.0,469000.0,1800000.0,100.0,100865.0,12192.0,4700.0,279477.0,20566.0,,72000.0,340000.0,8400.0,,10517.0,183000.0,3350.0,,70000.0,2712.0,14414.0,13895.0,1800.0,37926.0,11000.0,,26848.0,526000.0,,,2121.0,95932.0,333000.0,760.0,2105628.0,38590.0,0.0,189675.0,89000.0,,1807967.0,0.0,,,42000.0,27899.0,6000.0,102660.0,1882.0,31190.0,19800.0,1600.0,,7860.0,28000.0,74354.0,7967.0,14150.0,180.0,391910.0,,86668.0,65000.0,1616.0,523.0,,610000.0,,2167.0,534.0,200.0,100.0,25370.0,,,156052.0,170900.0,349.0,6859.0,,2906.0,,2.0,57600.0,200.0,0.0,119000.0,20136.0,459910.0,63.0,,43574.0,,0.0
1976,17667500.0,114000.0,,300.0,43400.0,3297.0,139357.0,25758.0,,28955.0,0.0,,37600.0,0.0,8908.0,754000.0,,2400.0,350.0,3825.0,4600.0,8.0,,35.0,48800.0,11380.0,46500.0,478331.0,1650.0,6000.0,20.0,68809.0,13840.0,,255.0,279748.0,215520.0,122200.0,800.0,17225.0,991360.0,3441.0,1324.0,41800.0,100.0,226769.0,5629900.0,103410.0,281000.0,2938.0,55000.0,5500.0,58600.0,,100.0,,3234.0,104000.0,484815.0,550.0,330.0,112754.0,25409.0,260.0,,1698.0,15396.0,50650.0,533000.0,63130.0,,1199300.0,23918.0,469000.0,1917000.0,100.0,94875.0,14029.0,4690.0,275997.0,21445.0,,62000.0,360000.0,9700.0,,12286.0,150500.0,3400.0,,70000.0,2889.0,11069.0,16562.0,1800.0,24258.0,11000.0,,35000.0,552000.0,,,2400.0,77377.0,343000.0,780.0,2097087.0,26960.0,0.0,178904.0,97000.0,,1922856.0,0.0,,,42000.0,42500.0,7500.0,128790.0,1979.0,28694.0,19000.0,1500.0,,8484.0,28800.0,80154.0,5856.0,13850.0,180.0,368000.0,,90000.0,63300.0,529.0,523.0,,722000.0,,1975.0,638.0,206.0,100.0,39920.0,,,168059.0,174650.0,510.0,7324.0,,2925.0,,10.0,60000.0,200.0,0.0,134000.0,24141.0,444768.0,61.0,,50723.0,,0.0
1977,17605000.0,102200.0,,200.0,42000.0,3264.0,124150.0,29785.0,,29315.0,0.0,,38400.0,0.0,9754.0,666000.0,,2880.0,360.0,4080.0,6600.0,8.0,,23.0,48500.0,9700.0,46500.0,487817.0,1710.0,6000.0,24.0,69659.0,14800.0,,381.0,299678.0,214567.0,133100.0,1000.0,16100.0,1064480.0,3281.0,2029.0,35743.0,120.0,237022.0,5470200.0,107550.0,270000.0,1828.0,49000.0,5500.0,59950.0,,150.0,,3420.0,96000.0,369680.0,600.0,330.0,120209.0,27659.0,250.0,,1698.0,17504.0,61185.0,610000.0,57000.0,,1213700.0,26231.0,501000.0,2016000.0,100.0,100175.0,14903.0,7420.0,275861.0,25735.0,,54000.0,340000.0,10400.0,,10486.0,142000.0,3450.0,,62600.0,3163.0,13008.0,16185.0,1800.0,33845.0,8400.0,,42000.0,614000.0,,,2500.0,90031.0,320400.0,600.0,2031400.0,29600.0,0.0,208029.0,102000.0,,2021331.0,0.0,,,41800.0,57120.0,8500.0,136230.0,1957.0,24520.0,18200.0,1400.0,,9143.0,28800.0,78046.0,5331.0,10500.0,240.0,373750.0,,93000.0,53000.0,395.0,1066.0,,680000.0,,2024.0,538.0,200.0,100.0,67230.0,,,181048.0,164940.0,687.0,6916.0,,2958.0,,9.0,60000.0,200.0,0.0,103000.0,24310.0,414256.0,60.0,,55331.0,,0.0
1978,17397500.0,93000.0,,200.0,45000.0,3073.0,103832.0,37700.0,,26950.0,0.0,,39200.0,0.0,10132.0,735000.0,,3200.0,450.0,4420.0,7000.0,23.0,,27.0,54100.0,10000.0,46500.0,468712.0,1750.0,5242.0,24.0,70253.0,15600.0,,331.0,286538.0,225990.0,139100.0,800.0,16100.0,1291360.0,3090.0,1683.0,32894.0,150.0,206452.0,5664500.0,101880.0,270000.0,1095.0,49600.0,5500.0,61000.0,,220.0,,3060.0,94000.0,361000.0,600.0,350.0,109129.0,25253.0,270.0,,1509.0,17196.0,74460.0,576000.0,75403.0,,1158200.0,30140.0,453000.0,2070000.0,100.0,107905.0,10287.0,6820.0,274713.0,23805.0,,48000.0,370000.0,9100.0,,13062.0,145000.0,3500.0,,55000.0,2759.0,11327.0,14000.0,1800.0,44158.0,10600.0,,50350.0,609000.0,,,2600.0,96676.0,291000.0,600.0,1881541.0,16800.0,0.0,202444.0,96000.0,,2075215.0,0.0,,,41700.0,68000.0,9500.0,121395.0,1558.0,26205.0,17900.0,1500.0,,10001.0,28800.0,82625.0,5215.0,11000.0,300.0,345250.0,,87500.0,59200.0,698.0,777.0,,660000.0,,1474.0,573.0,200.0,100.0,104700.0,,,184590.0,204495.0,800.0,7645.0,,2987.0,,9.0,58800.0,320.0,0.0,102000.0,25386.0,428267.0,61.0,,58473.0,,0.0
1979,17322500.0,88200.0,,150.0,45000.0,3399.0,100490.0,42900.0,,31040.0,0.0,,32000.0,0.0,11094.0,715000.0,,3440.0,450.0,4675.0,7000.0,47.0,,30.0,55900.0,10700.0,48900.0,419401.0,1750.0,5500.0,30.0,66168.0,15700.0,,365.0,258074.0,223480.0,133500.0,1000.0,15105.0,1096320.0,3293.0,1289.0,32780.0,150.0,212497.0,5891300.0,108090.0,281000.0,1860.0,51686.0,5500.0,62250.0,,220.0,,3285.0,130000.0,330000.0,600.0,350.0,117148.0,21168.0,300.0,,1404.0,22621.0,67579.0,570000.0,92460.0,,1058100.0,27339.0,465000.0,2070000.0,100.0,105970.0,12605.0,9780.0,242317.0,25792.0,,49600.0,360000.0,6500.0,,13917.0,131500.0,3600.0,,56100.0,2880.0,8507.0,14500.0,1800.0,45744.0,10000.0,,50700.0,510000.0,,,2700.0,96482.0,293000.0,600.0,1763549.0,19200.0,0.0,214502.0,90000.0,,2074768.0,0.0,,,41656.0,64600.0,9600.0,133140.0,1670.0,25037.0,17900.0,1377.0,,10304.0,30400.0,81331.0,4768.0,6150.0,288.0,348600.0,,85000.0,62200.0,1141.0,1352.0,,669000.0,,1942.0,547.0,175.0,100.0,93900.0,,,167487.0,210235.0,1120.0,7327.0,,3017.0,,17.0,58800.0,120.0,0.0,102000.0,26876.0,442566.0,60.0,,52493.0,,0.0
1980,17107500.0,95900.0,,100.0,50000.0,3870.0,98152.0,38000.0,,34460.0,0.0,,50400.0,0.0,12105.0,748000.0,,3520.0,500.0,4760.0,9000.0,37.0,,38.0,58300.0,9000.0,49800.0,402318.0,1750.0,6000.0,50.0,72933.0,16140.0,,360.0,279256.0,228240.0,149900.0,860.0,15105.0,1171200.0,2748.0,1826.0,33902.0,150.0,205060.0,5256000.0,108900.0,275000.0,1005.0,47408.0,5500.0,61600.0,,300.0,,2565.0,114000.0,334000.0,600.0,350.0,129467.0,22933.0,330.0,,1418.0,26634.0,58969.0,554000.0,98751.0,,1133000.0,24820.0,470000.0,2140000.0,100.0,112095.0,13954.0,10820.0,269354.0,32534.0,,72000.0,370000.0,4600.0,,16100.0,124000.0,3700.0,,60100.0,2913.0,10105.0,15000.0,1800.0,47220.0,10000.0,,51330.0,447000.0,,,3100.0,102128.0,183000.0,517.0,1599385.0,20000.0,0.0,238224.0,88000.0,,2143800.0,0.0,,,42729.0,48110.0,6000.0,134880.0,1960.0,26394.0,17700.0,1395.0,,10565.0,32000.0,88703.0,3800.0,8725.0,300.0,347540.0,,85000.0,64900.0,1356.0,1339.0,,623000.0,,2123.0,487.0,250.0,100.0,71890.0,,,174400.0,219845.0,650.0,8672.0,,3050.0,,19.0,73200.0,160.0,0.0,108000.0,23843.0,518687.0,58.0,,54722.0,,0.0
1981,17145000.0,103200.0,,100.0,52000.0,4322.0,87022.0,45265.0,,35520.0,0.0,,60800.0,0.0,12966.0,780000.0,,3680.0,530.0,5015.0,8500.0,49.0,,17.0,69000.0,9720.0,46800.0,420857.0,1750.0,6000.0,80.0,73908.0,16200.0,,350.0,277234.0,222980.0,155300.0,950.0,16110.0,1220320.0,2405.0,1012.0,37601.0,120.0,207976.0,5367200.0,93726.0,270000.0,1098.0,49866.0,5500.0,64350.0,,300.0,,2295.0,80000.0,332000.0,600.0,400.0,130054.0,21908.0,330.0,,1171.0,20267.0,64700.0,562000.0,116460.0,,1172850.0,24151.0,507000.0,2115000.0,100.0,115680.0,15018.0,12700.0,285436.0,32270.0,,101678.0,360000.0,9100.0,,14500.0,120000.0,3683.0,,61400.0,2931.0,9447.0,15000.0,1800.0,48573.0,12000.0,,49580.0,446000.0,,,3100.0,107665.0,278000.0,606.0,1561728.0,22400.0,0.0,239746.0,88000.0,,2118484.0,0.0,,,42960.0,68000.0,10000.0,116115.0,1759.0,26184.0,17600.0,1653.0,,11558.0,32000.0,78902.0,3484.0,7500.0,300.0,350340.0,,87500.0,64600.0,421.0,3419.0,,645000.0,,1603.0,549.0,650.0,100.0,45120.0,,,166895.0,229875.0,704.0,9028.0,,3080.0,,20.0,67200.0,80.0,0.0,114000.0,25735.0,534145.0,58.0,,60486.0,,0.0
1982,17205000.0,84900.0,,70.0,54000.0,4966.0,78231.0,51538.0,,36470.0,0.0,,62400.0,0.0,13076.0,830000.0,,3600.0,550.0,5100.0,8000.0,28.0,,18.0,55800.0,9500.0,46500.0,391926.0,1750.0,6000.0,100.0,78552.0,16800.0,,340.0,262382.0,251560.0,150900.0,1000.0,16115.0,1176000.0,2558.0,1065.0,32743.0,125.0,166809.0,5296700.0,97965.0,270000.0,1540.0,47468.0,5500.0,66250.0,,300.0,,2385.0,95000.0,322000.0,600.0,180.0,115360.0,24552.0,330.0,,1729.0,24000.0,64243.0,544000.0,115249.0,,1144300.0,25147.0,510000.0,2196000.0,100.0,128915.0,15545.0,14710.0,244829.0,29280.0,,75494.0,365000.0,9100.0,,12717.0,114135.0,3900.0,,61300.0,2875.0,9776.0,15000.0,1800.0,49824.0,10000.0,,52000.0,432000.0,,,3500.0,110085.0,250000.0,700.0,1466570.0,24000.0,0.0,251804.0,87000.0,,2199008.0,250.0,,,42960.0,69020.0,10000.0,100740.0,1913.0,23675.0,17000.0,1600.0,,11713.0,32000.0,82165.0,3008.0,5900.0,300.0,354710.0,,75000.0,62200.0,692.0,1763.0,,650000.0,,2027.0,278.0,750.0,100.0,32160.0,,,172443.0,201571.0,392.0,9437.0,,3140.0,,40.0,72000.0,80.0,0.0,100000.0,25649.0,567761.0,57.0,,61227.0,,0.0
1983,17075000.0,90000.0,,60.0,57000.0,4468.0,67927.0,49587.0,,37530.0,0.0,,57600.0,0.0,9523.0,840000.0,,3600.0,570.0,5950.0,8000.0,39.0,,23.0,32300.0,11500.0,42900.0,403839.0,2310.0,6000.0,120.0,83504.0,17200.0,,340.0,246172.0,241030.0,150100.0,1000.0,17119.0,1270880.0,2600.0,1478.0,42789.0,100.0,220172.0,5314500.0,103680.0,278000.0,2223.0,49188.0,5500.0,63900.0,,300.0,,2205.0,95000.0,324000.0,600.0,156.0,121780.0,26504.0,330.0,,1136.0,22080.0,61490.0,529000.0,116124.0,,1199900.0,22291.0,522000.0,2177000.0,100.0,131000.0,17289.0,16230.0,272506.0,32400.0,,51047.0,360000.0,9500.0,,16600.0,103305.0,4134.0,,61100.0,2903.0,13583.0,15000.0,1800.0,50979.0,10000.0,,59000.0,431000.0,,,2120.0,110194.0,228000.0,700.0,1434529.0,13600.0,0.0,241662.0,87000.0,,2180113.0,500.0,,,41000.0,65790.0,13000.0,122055.0,2118.0,23517.0,18000.0,1650.0,,12040.0,33600.0,76933.0,3113.0,7000.0,300.0,350440.0,,77600.0,53300.0,1194.0,2824.0,,657000.0,,2255.0,255.0,727.0,100.0,31200.0,,,189184.0,148750.0,160.0,9702.0,,3140.0,,40.0,80400.0,96.0,0.0,110000.0,26836.0,538905.0,55.0,,59268.0,,0.0
1984,16152500.0,107100.0,,50.0,57000.0,5253.0,69104.0,54516.0,,37930.0,0.0,,62400.0,0.0,9025.0,803000.0,,3360.0,670.0,5950.0,10100.0,26.0,,12.0,33500.0,14000.0,45000.0,372123.0,2450.0,6000.0,140.0,87259.0,18100.0,,320.0,247716.0,245070.0,130700.0,1000.0,18130.0,1358400.0,2600.0,874.0,43885.0,150.0,217088.0,5234700.0,96255.0,285000.0,3875.0,54633.0,5500.0,63100.0,,300.0,,2160.0,97000.0,314000.0,600.0,170.0,125240.0,30259.0,200.0,,1037.0,21600.0,61061.0,529000.0,111387.0,,1279500.0,24590.0,485000.0,2230000.0,100.0,131580.0,15612.0,14210.0,291214.0,37760.0,,43826.0,370000.0,9800.0,,14900.0,94500.0,4000.0,,59500.0,2729.0,16412.0,16000.0,1800.0,52026.0,11000.0,,59000.0,441000.0,,,2670.0,111280.0,232000.0,700.0,1400224.0,20000.0,0.0,226323.0,86000.0,,2233032.0,600.0,,,42670.0,82280.0,20000.0,94305.0,2240.0,26914.0,17600.0,1700.0,,12700.0,33600.0,104304.0,3032.0,7000.0,336.0,345100.0,,77610.0,59300.0,1336.0,3175.0,,635000.0,,2371.0,246.0,790.0,100.0,23560.0,,,187317.0,207791.0,160.0,10292.0,,3170.0,,31.0,79200.0,96.0,0.0,102000.0,22669.0,602894.0,53.0,,59760.0,,0.0
1985,15932500.0,112300.0,,40.0,60000.0,5452.0,59734.0,62938.0,,38560.0,0.0,,62400.0,0.0,9025.0,866000.0,,3600.0,720.0,6460.0,10472.0,78.0,,10.0,41300.0,15000.0,42000.0,378883.0,2450.0,6000.0,160.0,87998.0,19500.0,,310.0,243224.0,230150.0,146600.0,1000.0,20130.0,1348800.0,2340.0,864.0,56725.0,150.0,217534.0,5042500.0,100440.0,311000.0,3808.0,53057.0,5500.0,63600.0,,200.0,,2160.0,105000.0,304000.0,600.0,180.0,137117.0,27998.0,214.0,,1023.0,27240.0,58597.0,528027.0,144469.0,,1179600.0,34295.0,434000.0,2250000.0,100.0,134415.0,13820.0,16980.0,323863.0,30480.0,,32750.0,365000.0,11100.0,,14200.0,87000.0,4000.0,,55000.0,2848.0,14711.0,16000.0,1800.0,52996.0,11800.0,,65590.0,423000.0,,,2190.0,108410.0,227500.0,700.0,1346192.0,15200.0,0.0,240693.0,83000.0,,2253036.0,750.0,,,43430.0,75140.0,21000.0,78975.0,2353.0,22404.0,15000.0,1750.0,,11900.0,34400.0,103426.0,3036.0,6500.0,924.0,356950.0,,75960.0,54500.0,784.0,4646.0,,562000.0,,2200.0,298.0,731.0,100.0,33140.0,,,192785.0,218028.0,160.0,10440.0,,3210.0,,33.0,68400.0,96.0,0.0,94000.0,23164.0,555815.0,53.0,,59285.0,,0.0
1986,15597500.0,115500.0,,35.0,70000.0,5544.0,50736.0,60548.0,,39240.0,0.0,,32000.0,0.0,9670.0,880000.0,,3360.0,770.0,6375.0,12105.0,94.0,,10.0,41773.0,15400.0,42000.0,411194.0,2740.0,6000.0,180.0,98120.0,20060.0,,310.0,200214.0,205910.0,147800.0,1000.0,18145.0,1330400.0,2210.0,1110.0,60000.0,200.0,211151.0,4889500.0,98280.0,305000.0,5895.0,58430.0,5500.0,64100.0,,180.0,,2160.0,111000.0,300000.0,600.0,180.0,135413.0,28120.0,214.0,,2211.0,23590.0,59293.0,545000.0,150242.0,,1210000.0,23836.0,420300.0,2329000.0,100.0,133490.0,13310.0,17380.0,330076.0,30240.0,,39218.0,370000.0,8383.0,,13479.0,85000.0,5100.0,,50000.0,2924.0,19975.0,16000.0,1800.0,53898.0,12000.0,,69960.0,414000.0,,,2500.0,106360.0,218358.0,700.0,1303118.0,20800.0,0.0,243866.0,82300.0,,2331795.0,563.0,,,42900.0,60350.0,25977.0,86550.0,2363.0,19958.0,14000.0,1800.0,,12200.0,25742.0,114961.0,2795.0,6000.0,924.0,349520.0,,77312.0,53900.0,1675.0,4761.0,,560000.0,,2338.0,309.0,725.0,100.0,39920.0,,,181514.0,129573.0,96.0,10440.0,,3000.0,,75.0,68400.0,96.0,0.0,94000.0,25136.0,587273.0,52.0,,54795.0,,0.0
1987,15597500.0,114600.0,,30.0,72000.0,5486.0,49560.0,58114.0,,39800.0,0.0,,32800.0,0.0,10154.0,847000.0,,3440.0,830.0,6205.0,12678.0,52.0,,14.0,37400.0,16100.0,36000.0,394562.0,2860.0,6000.0,200.0,101137.0,20540.0,,310.0,205853.0,214480.0,159900.0,1000.0,18145.0,1416160.0,2080.0,1193.0,55271.0,200.0,203156.0,4698800.0,100575.0,291000.0,6038.0,51649.0,5500.0,62347.0,,204.0,,2475.0,114000.0,295000.0,600.0,180.0,151746.0,29137.0,230.0,,2042.0,28440.0,61513.0,523000.0,105450.0,,1199000.0,23576.0,402600.0,2472000.0,100.0,131720.0,13310.0,16570.0,283477.0,26400.0,,34350.0,360000.0,8902.0,,15165.0,83000.0,2460.0,,52000.0,3246.0,20116.0,16500.0,1800.0,54756.0,12000.0,,74310.0,337000.0,,,2800.0,123393.0,211689.0,700.0,1269447.0,21600.0,0.0,262303.0,83200.0,,2474334.0,600.0,,,47050.0,87380.0,32658.0,92925.0,2944.0,24352.0,14000.0,1850.0,,12600.0,25278.0,104432.0,2334.0,5500.0,1218.0,358820.0,,74010.0,54000.0,1267.0,4768.0,,542000.0,,1980.0,262.0,740.0,100.0,37840.0,,,186900.0,194883.0,112.0,9494.0,,3000.0,,130.0,78000.0,104.0,0.0,88000.0,26071.0,603567.0,51.0,,54830.0,,0.0
1988,15020000.0,106000.0,,26.0,80000.0,4794.0,57085.0,63900.0,,40160.0,0.0,,69216.0,0.0,11432.0,1300000.0,,3360.0,880.0,7055.0,13158.0,52.0,,9.0,38400.0,16000.0,27000.0,364845.0,3000.0,6000.0,220.0,107990.0,20180.0,,611.0,142644.0,209070.0,162000.0,900.0,19150.0,1492320.0,1950.0,1301.0,53823.0,133.0,221277.0,4580200.0,92880.0,281000.0,3350.0,52083.0,8750.0,63950.0,,227.0,,2880.0,118000.0,285000.0,600.0,180.0,162637.0,27990.0,240.0,,2564.0,27120.0,61133.0,529000.0,120536.0,,1218000.0,21724.0,390100.0,2540000.0,100.0,130100.0,15915.0,17290.0,296312.0,28000.0,,27550.0,370000.0,5850.0,,16394.0,81000.0,2500.0,,51000.0,3764.0,24440.0,17500.0,1800.0,55582.0,13000.0,,80180.0,333000.0,,,3224.0,111312.0,210000.0,700.0,1266293.0,28639.0,0.0,267181.0,86900.0,,2542268.0,750.0,,,50600.0,93160.0,36919.0,94020.0,3270.0,19748.0,13300.0,1900.0,,13000.0,37808.0,111344.0,2268.0,5000.0,900.0,349650.0,,83485.0,53400.0,1782.0,4841.0,,533000.0,,2544.0,258.0,750.0,100.0,33010.0,,,172815.0,176224.0,160.0,8684.0,,3060.0,,90.0,85927.0,104.0,0.0,76000.0,26223.0,620388.0,28.0,,60326.0,,0.0
