,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Trinidad and Tobago,Belarus,Afghanistan,Switzerland,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Western Sahara,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Qatar,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1961,118699084.0,1939548.0,350.0,15421.0,457.0,1371380.0,144774.0,133.0,1317.0,255000.0,359.0,167573.0,292399.0,13240658.0,,272657.0,50.0,16730306.0,1319212.0,7370277.0,550.0,388705.0,314033.0,6809.0,13000.0,,124400.0,1885559.0,534343.0,359868.0,400.0,,2216821.0,,447685.0,1044945.0,6162090.0,126508.0,1142632.0,9022163.0,17016.0,4103319.0,80510.0,426277.0,3891020.0,92761.0,,133290.0,,1424206.0,1781699.0,249.0,,130.0,1097075.0,983898.0,2465036.0,104992.0,98700.0,9719777.0,17257340.0,8303.0,,290182.0,10.0,0.0,1763761.0,,1441719.0,4964.0,5198900.0,96500.0,861422.0,934429.0,,171600.0,15000.0,9177.0,,3588773.0,517800.0,,180.0,,,,561618.0,,133473.0,474535.0,,1354.0,6695789.0,4661219.0,,9499293.0,9110588.0,146622.0,6166910.0,7388726.0,4566.0,,86087.0,0.0,377180.0,766608.0,62161.0,938400.0,48957.0,613495.0,1061354.0,19937.0,2980603.0,,,1380.0,67001.0,100.0,442311.0,10343128.0,16123000.0,747941.0,,4203000.0,,18602.0,734413.0,20757956.0,5071650.0,479618.0,7846711.0,3834.0,959620.0,162982444.0,89137880.0,69562829.0,62350.0,702390.0,1926025.0,567186.0,262408.0,226648.0,10601977.0,,636853.0,3874307.0,1824410.0,48774.0,129001.0,,,,500441.0,0.0,13700367.0,1367919.0,894134.0,,90939516.0,716032.0,,1682198.0,1532835.0,208006.0,209707.0,730656.0,1266120.0,,9024.0,2274011.0,14937233.0,159.0,28677.0,4628680.0,14462483.0,35592.0,9721851.0,,215949.0,2900.0,6293466.0,716.0,12651411.0,400041.0,400.0,3274.0,8405863.0,390697.0,,90833.0,5710262.0,644501.0,110.0,242052.0,,4391784.0,,,76705.0
1962,124113359.0,1444361.0,350.0,15217.0,819.0,1515655.0,148258.0,147.0,1358.0,250000.0,322.0,179607.0,311616.0,14067910.0,,319298.0,50.0,29261250.0,1421695.0,9143709.0,550.0,347057.0,339572.0,7249.0,13000.0,,327400.0,2063184.0,535341.0,359614.0,400.0,,2404070.0,,452520.0,1104930.0,6817393.0,125701.0,2238393.0,9825044.0,11083.0,4119357.0,86148.0,410677.0,3633020.0,159512.0,,241286.0,,1706233.0,1872461.0,212.0,,130.0,1140884.0,997046.0,2474955.0,124400.0,110216.0,8977723.0,21166661.0,8303.0,,286552.0,10.0,0.0,1511813.0,,1363834.0,5080.0,5783409.0,106347.0,898219.0,2367136.0,,152700.0,15000.0,9770.0,,3589773.0,697400.0,,203.0,,,,814367.0,,145206.0,609887.0,,1400.0,7088616.0,5250661.0,,11444418.0,11097361.0,145059.0,6394481.0,8189579.0,2995.0,,88724.0,0.0,358170.0,748934.0,16900.0,963100.0,53973.0,574695.0,1265669.0,12958.0,3093366.0,,,1380.0,82201.0,150.0,455803.0,11916568.0,14045000.0,687274.0,,4279000.0,,18452.0,758604.0,25261738.0,4546275.0,467101.0,8238419.0,3868.0,1000298.0,161619400.0,96666000.0,70665643.0,62850.0,686035.0,2178426.0,618050.0,279124.0,223800.0,9670707.0,,475400.0,3918876.0,2294663.0,48707.0,128234.0,,,,512159.0,0.0,14212431.0,1439216.0,900668.0,,98551419.0,879990.0,,1615033.0,3506318.0,152901.0,243968.0,744431.0,1224804.0,,8869.0,2305937.0,14998426.0,210.0,30205.0,5761279.0,13900894.0,37068.0,11790944.0,,223568.0,2900.0,6815361.0,899.0,14636425.0,405477.0,400.0,3498.0,8509564.0,404920.0,,93033.0,5756171.0,719106.0,110.0,374743.0,,4453326.0,,,80040.0
1963,92946950.0,1900700.0,350.0,14909.0,110.0,1706716.0,110011.0,160.0,1338.0,243000.0,223.0,212007.0,290407.0,14705450.0,,312142.0,30.0,34122307.0,1368130.0,9286233.0,550.0,383614.0,343695.0,7669.0,13000.0,,322200.0,1959365.0,506675.0,392999.0,400.0,,2096942.0,,456688.0,1003255.0,6462853.0,129188.0,2032922.0,10640221.0,11283.0,3814427.0,71276.0,381521.0,3514080.0,155562.0,,138927.0,,1609912.0,1836011.0,106.0,,140.0,1151153.0,1316775.0,2479281.0,128400.0,111740.0,10736328.0,20970320.0,8970.0,,278259.0,10.0,0.0,1932074.0,,1535011.0,5503.0,5502930.0,84700.0,779248.0,2321998.0,,139200.0,15000.0,9737.0,,3271773.0,514700.0,,147.0,,,,1193300.0,,142472.0,518723.0,,1440.0,7458210.0,5360795.0,,12149261.0,11765647.0,149985.0,6612896.0,8996200.0,3448.0,,91471.0,0.0,361840.0,676717.0,18550.0,978600.0,50685.0,619700.0,1333102.0,9671.0,3363357.0,,,1380.0,82868.0,200.0,519673.0,10091665.0,15178000.0,938678.0,,4304000.0,,18137.0,808873.0,25328216.0,4686278.0,436961.0,8138065.0,7568.0,924617.0,173848118.0,110156268.0,71892504.0,63350.0,697170.0,1947084.0,660706.0,278012.0,223400.0,10418917.0,,598736.0,3855898.0,1384347.0,43226.0,129188.0,,,,585002.0,0.0,13136748.0,1258816.0,912101.0,,112001950.0,909828.0,,1792200.0,3849411.0,102164.0,254664.0,571148.0,1030087.0,,8949.0,2229471.0,13926250.0,262.0,27710.0,5703435.0,17271759.0,37208.0,11364849.0,,214660.0,3000.0,6672161.0,708.0,17414939.0,435236.0,400.0,2580.0,9440385.0,363420.0,,94395.0,5714953.0,728344.0,117.0,367673.0,,4493446.0,,,83375.0
1964,131734554.0,1778500.0,350.0,12435.0,142.0,1714012.0,201005.0,173.0,1288.0,237000.0,241.0,218342.0,347422.0,14356364.0,,301416.0,18.0,28504578.0,1626849.0,8174214.0,550.0,456916.0,393038.0,6402.0,13000.0,,371000.0,2091825.0,555342.0,396467.0,400.0,,2839090.0,,462356.0,895153.0,6906904.0,144618.0,1790741.0,11747775.0,15128.0,3992219.0,75448.0,385943.0,4464870.0,112776.0,,171008.0,,1477590.0,1968274.0,106.0,,140.0,1235699.0,1083770.0,2547567.0,118200.0,124350.0,10596059.0,22737326.0,9937.0,,294197.0,10.0,0.0,2044820.0,,1629468.0,5021.0,6213090.0,89000.0,965446.0,1485836.0,,329400.0,15000.0,9670.0,,3605460.0,632200.0,,25.0,,,,922000.0,,230020.0,588952.0,,1000.0,5838267.0,5831632.0,,13409866.0,12952950.0,167107.0,6890975.0,8692700.0,4403.0,,93913.0,0.0,509245.0,773214.0,11506.0,1002700.0,60053.0,626035.0,1342003.0,8044.0,3487459.0,,,1680.0,85002.0,250.0,420276.0,11976702.0,14092000.0,757446.0,,4453700.0,,15927.0,752225.0,26009877.0,5600954.0,440321.0,8031740.0,7668.0,1086247.0,159959469.0,121791000.0,74071654.0,59515.0,689404.0,2115764.0,719653.0,187013.0,222000.0,11088785.0,,630051.0,3975611.0,1568161.0,37692.0,147721.0,,,,649370.0,0.0,13799728.0,1136399.0,922534.0,,123767318.0,999278.0,,1558081.0,3394980.0,400558.0,282418.0,899086.0,1027933.0,,9065.0,2349312.0,13632799.0,313.0,23830.0,5673919.0,20758030.0,39600.0,12799102.0,,237514.0,3100.0,6787519.0,508.0,14399189.0,365694.0,400.0,2295.0,11619148.0,415207.0,,94767.0,5327830.0,742484.0,135.0,396316.0,,5222366.0,,,86710.0
1965,106534255.0,2270902.0,350.0,10005.0,145.0,1789563.0,165501.0,187.0,1386.0,235000.0,140.0,232266.0,331888.0,17826770.0,,331879.0,20.0,32228771.0,1588979.0,8755774.0,550.0,430035.0,394680.0,5183.0,17000.0,,323200.0,1974178.0,551344.0,417901.0,400.0,,2906136.0,,469024.0,937754.0,7488087.0,156186.0,1788101.0,10627698.0,15128.0,5302387.0,73651.0,378082.0,4396560.0,230195.0,,177699.0,,1549609.0,2058193.0,60.0,,150.0,1185348.0,1098598.0,2600069.0,155601.0,140680.0,10607210.0,20620142.0,11004.0,,286279.0,10.0,0.0,1806500.0,,1593879.0,5025.0,6213087.0,80905.0,949130.0,1733620.0,,288000.0,15000.0,8803.0,,3658460.0,557900.0,,296.0,,,,1141500.0,,235407.0,659306.0,,500.0,5843334.0,5544999.0,,10061477.0,9631442.0,185406.0,7208825.0,8541056.0,5029.0,,96460.0,0.0,516580.0,816214.0,11599.0,995900.0,67824.0,653031.0,1066495.0,13874.0,3072635.0,,,1380.0,86335.0,300.0,526062.0,11018825.0,16162000.0,655675.0,,4561100.0,,13309.0,847491.0,29098177.0,5591747.0,431957.0,8336077.0,8335.0,1109065.0,182638567.0,129879240.0,64420297.0,60349.0,668838.0,1779071.0,725287.0,138665.0,216800.0,12586055.0,,613599.0,4096276.0,1947215.0,38345.0,147553.0,,,,682450.0,0.0,14361806.0,1173711.0,1056168.0,,131951307.0,945182.0,,1416674.0,3479372.0,380963.0,300583.0,848099.0,1133705.0,,9078.0,2019628.0,13555528.0,364.0,21658.0,5541869.0,13754689.0,43900.0,13716688.0,,253384.0,3100.0,6568690.0,560.0,14684539.0,438028.0,400.0,1965.0,12362565.0,382290.0,,104534.0,5325177.0,540734.0,80.0,398250.0,,5296503.0,,,90045.0
1966,153005070.0,2015406.0,330.0,10025.0,198.0,1612018.0,187777.0,203.0,1347.0,235000.0,68.0,296974.0,429590.0,15935920.0,,414229.0,30.0,38663261.0,1583560.0,9107996.0,540.0,478741.0,390627.0,5916.0,19000.0,,264000.0,1610763.0,492010.0,423451.0,420.0,,3104773.0,,471692.0,1000399.0,7610913.0,169167.0,788239.0,13934941.0,11973.0,6223348.0,69612.0,634246.0,3505090.0,107696.0,,195567.0,,1296029.0,2098736.0,63.0,,150.0,1213063.0,1302111.0,2457894.0,159615.0,147121.0,9681418.0,20742474.0,11971.0,,261900.0,10.0,0.0,1720592.0,,1889377.0,4681.0,5960293.0,95968.0,1017948.0,774274.0,,137100.0,18000.0,8670.0,,3376779.0,566600.0,,457.0,,,,813000.0,,185297.0,699491.0,,486.0,6183045.0,4623503.0,,17001505.0,16522764.0,177820.0,6599599.0,10262300.0,4005.0,,99014.0,0.0,522918.0,892081.0,35466.0,918300.0,65954.0,697693.0,1135839.0,11092.0,3364576.0,,,1480.0,83335.0,430.0,503302.0,12821950.0,15795100.0,691549.0,30.0,4661400.0,,13386.0,828133.0,26703567.0,6226895.0,502413.0,6073733.0,9002.0,1147910.0,183342414.0,142735130.0,64933824.0,58016.0,720535.0,1623393.0,669211.0,143687.0,223400.0,13880818.0,,503539.0,4220663.0,1798073.0,41938.0,151382.0,,,,553512.0,0.0,14170837.0,1107600.0,1069019.0,,144844958.0,990010.0,,1184241.0,2171582.0,126550.0,320478.0,682949.0,1212112.0,,8667.0,2648957.0,13399788.0,426.0,23487.0,5921374.0,17262555.0,46000.0,13439265.0,,267054.0,3400.0,5901654.0,830.0,16427950.0,417343.0,420.0,2273.0,12864030.0,402691.0,,94867.0,5941631.0,684916.0,5.0,432825.0,,6807424.0,,,94047.0
1967,131486619.0,2350567.0,350.0,12343.0,170.0,2000453.0,149753.0,101.0,1427.0,250000.0,81.0,237904.0,483716.0,18060595.0,,368864.0,30.0,30080426.0,1556420.0,10549460.0,540.0,538443.0,385454.0,4139.0,22000.0,,332100.0,2193351.0,504011.0,423175.0,430.0,,3265737.0,,485359.0,1097523.0,7918732.0,158238.0,1691011.0,13245313.0,10606.0,5513320.0,62854.0,568226.0,4546460.0,184201.0,,202235.0,,1741772.0,2138429.0,71.0,,160.0,1286784.0,1123569.0,2459659.0,174883.0,157236.0,11296367.0,25380099.0,11504.0,,313260.0,10.0,0.0,1788719.0,,1862918.0,4786.0,6152779.0,91301.0,1338768.0,1640182.0,,304650.0,11000.0,9003.0,,3694132.0,672800.0,,460.0,,,,683000.0,,266319.0,799471.0,,896.0,11866868.0,5370545.0,,10338584.0,9800141.0,189551.0,7417916.0,8736466.0,7790.0,,101781.0,0.0,562937.0,893199.0,65529.0,910300.0,80202.0,763319.0,1367357.0,8135.0,3129526.0,,,1080.0,87069.0,450.0,551150.0,11188175.0,16265600.0,714447.0,18.0,4726200.0,,15302.0,816430.0,32306717.0,5785431.0,524799.0,7246795.0,9669.0,1243086.0,206965855.0,146822908.0,76666209.0,55515.0,623801.0,1840765.0,684788.0,144586.0,217300.0,13488857.0,,623516.0,4661140.0,1946855.0,68650.0,154234.0,,,,809512.0,0.0,14917065.0,1269300.0,1079548.0,,148969471.0,1020656.0,,2445944.0,3514042.0,216113.0,340606.0,412420.0,1900353.0,,8675.0,2934871.0,14769194.0,279.0,26527.0,5980153.0,19502839.0,48200.0,14649718.0,,299356.0,3550.0,6381663.0,1000.0,16884611.0,410736.0,420.0,3684.0,12929324.0,414418.0,,96397.0,6629141.0,805041.0,10.0,505848.0,,6512353.0,,,94714.0
1968,151011671.0,2481600.0,380.0,16379.0,98.0,2324524.0,118748.0,1355.0,1487.0,243000.0,91.0,239006.0,497825.0,18203556.0,,434863.0,25.0,34413439.0,1690262.0,11463270.0,540.0,752326.0,388589.0,3513.0,11000.0,,215700.0,2060519.0,521104.0,430701.0,440.0,,2565448.0,,460359.0,968712.0,8440136.0,170998.0,1164940.0,12139784.0,6110.0,6267660.0,76779.0,500900.0,4907600.0,118059.0,,167386.0,,1891871.0,2205002.0,77.0,,160.0,1342255.0,950482.0,2566553.0,152963.0,163083.0,11493865.0,26898318.0,10837.0,,291180.0,10.0,0.0,2322417.0,,1930598.0,3666.0,6785257.0,64882.0,1165700.0,2126198.0,,223150.0,10000.0,8789.0,,3782134.0,652600.0,,455.0,,,,812600.0,770.0,231875.0,846580.0,,500.0,7002743.0,5529280.0,,19581467.0,18829141.0,192485.0,9776916.0,9671870.0,8936.0,,105548.0,0.0,539257.0,823327.0,25943.0,894000.0,77748.0,692642.0,976435.0,11811.0,3024971.0,,,1066.0,89537.0,470.0,434438.0,14613638.0,17946200.0,709745.0,30.0,4653200.0,,20668.0,970749.0,33209300.0,5677647.0,592103.0,7290451.0,12836.0,984068.0,201134628.0,142376518.0,82582986.0,53515.0,638570.0,1653767.0,780679.0,172371.0,212506.0,12750275.0,,820025.0,4697386.0,2781850.0,57461.0,163368.0,,,,517786.0,0.0,14831513.0,1450800.0,1291687.0,,144593330.0,1071075.0,,1239085.0,6339077.0,115119.0,311659.0,761226.0,1243987.0,,8598.0,3046205.0,14744800.0,174.0,27541.0,6587197.0,16202394.0,51400.0,13142810.0,,329496.0,3700.0,5842222.0,1449.0,15895435.0,456215.0,430.0,3683.0,13810018.0,405485.0,3.0,99793.0,7434158.0,932914.0,14.0,503922.0,,5272722.0,,,101384.0
1969,143864343.0,2645000.0,400.0,14161.0,140.0,2316715.0,129236.0,948.0,1654.0,247000.0,116.0,229005.0,523765.0,18420563.0,,430836.0,25.0,35922333.0,1608021.0,11316067.0,530.0,804506.0,391868.0,4350.0,7000.0,,131600.0,1936803.0,642780.0,429001.0,460.0,,2774516.0,,506361.0,1126943.0,9694801.0,185065.0,1663655.0,13671582.0,6630.0,5970340.0,72898.0,515162.0,3982330.0,184302.0,,170311.0,,1496682.0,2027157.0,85.0,,160.0,1375913.0,1044250.0,2670582.0,205174.0,147815.0,12190968.0,25853039.0,10170.0,,273686.0,10.0,0.0,1787101.0,,1577897.0,3653.0,6775161.0,44228.0,1139837.0,1850194.0,,196750.0,8800.0,8142.0,,3902469.0,640400.0,,1004.0,,,,632400.0,762.0,208490.0,838947.0,,600.0,7050034.0,5468147.0,,14965913.0,14161407.0,197721.0,10370367.0,10728170.0,10025.0,,108015.0,0.0,623300.0,830498.0,50075.0,891974.0,75995.0,690396.0,1412299.0,12728.0,3598048.0,,,1087.0,95373.0,490.0,569072.0,14312353.0,18574200.0,703146.0,45.0,4950400.0,,18250.0,1077484.0,33083863.0,6481790.0,589325.0,8690775.0,8002.0,1198791.0,204098536.0,141813368.0,86096611.0,38342.0,784090.0,1617120.0,813928.0,236318.0,211684.0,12800772.0,,641797.0,5652738.0,2367796.0,65841.0,161085.0,,,,791995.0,0.0,15561347.0,1403200.0,1622564.0,,143853253.0,1024031.0,,2000038.0,4072617.0,202093.0,363279.0,793844.0,1933075.0,,8372.0,3406075.0,13851910.0,83.0,24223.0,6283202.0,18362115.0,52700.0,13580196.0,,337011.0,3700.0,6150605.0,1754.0,17114937.0,475311.0,430.0,4524.0,13711635.0,421909.0,5.0,114791.0,7982319.0,954183.0,31.0,516901.0,,6060922.0,,,108721.0
1970,166611730.0,2868500.0,450.0,14748.0,235.0,2080475.0,141728.0,1287.0,2405.0,235467.0,113.0,317725.0,533779.0,21183139.0,,539766.0,21.0,28560715.0,1637581.0,10131755.0,530.0,581979.0,395072.0,4808.0,924.0,,284800.0,1713892.0,565942.0,432001.0,470.0,,3357421.0,,503360.0,934831.0,7625395.0,198670.0,883707.0,11624828.0,4429.0,6096352.0,82208.0,841250.0,4988300.0,99974.0,,224348.0,,1611845.0,2154761.0,90.0,,160.0,1408660.0,959138.0,2788602.0,82458.0,135787.0,11339153.0,23753864.0,10170.0,,283375.0,10.0,0.0,2680938.0,,1815449.0,3518.0,6231953.0,54092.0,988036.0,2057373.0,,155050.0,8000.0,8455.0,,3390122.0,633700.0,,1133.0,,,,704400.0,850.0,287960.0,867854.0,,800.0,8137031.0,5587674.0,,13403262.0,12821283.0,143903.0,10998970.0,11245650.0,18206.0,,110682.0,0.0,627455.0,687404.0,11530.0,845415.0,97173.0,652988.0,1128296.0,10831.0,3589442.0,,,1280.0,89857.0,510.0,574164.0,15718997.0,16262100.0,663216.0,60.0,5070300.0,,20170.0,1137712.0,31413224.0,6210784.0,606358.0,8866781.0,6668.0,1322544.0,185716104.0,161008338.0,92818014.0,43345.0,733156.0,1363046.0,882824.0,338007.0,182536.0,10609962.0,,825996.0,5738159.0,2052401.0,70324.0,167206.0,,,,503401.0,0.0,15880519.0,1371000.0,1648550.0,,163173930.0,1053035.0,,2135367.0,4238240.0,59792.0,324073.0,831677.0,1437320.0,,8397.0,3070552.0,12169641.0,240.0,25314.0,6610868.0,19786469.0,52900.0,13267110.0,,350853.0,3900.0,7042891.0,1600.0,15900469.0,454768.0,430.0,4523.0,14871408.0,426707.0,8.0,88174.0,7247653.0,1106088.0,23.0,486805.0,,6766580.0,,,126730.0
