,Congo,Armenia,Turkey,Turkmenistan,Portugal,Morocco,Puerto Rico,Japan,Solomon Islands,New Zealand,Bosnia and Herzegovina,Comoros,India,Greece,"Congo, Democratic Republic of",Macau,Ireland,Sri Lanka,Australia,Botswana,Falkland Islands,South Africa,Tanzania,Benin,South Korea,Slovakia,Chile,Barbados,Afghanistan,Niger,Iceland,United Arab Emirates,Malawi,Slovenia,United States,Cape Verde,Bulgaria,Namibia,South Sudan,Côte d'Ivoire,Belarus,Gambia,Panama,Guyana,Curaçao,Cuba,Samoa,Nepal,Thailand,Maldives,Trinidad and Tobago,Gabon,Uzbekistan,Saint Lucia,Burundi,Iran,Mauritania,Bahrain,Sudan,Mexico,Ukraine,Malta,Cyprus,Guadeloupe,Serbia,Martinique,Kyrgyzstan,Kuwait,Azerbaijan,Sao Tome and Principe,North Korea,Togo,Denmark,Yugoslavia,Pakistan,Mozambique,Singapore,Egypt,Moldova,Czech Republic,Argentina,Kenya,Oman,Tunisia,Vietnam,Zambia,Nicaragua,Burkina Faso,Brazil,Mongolia,Zimbabwe,The Netherlands,Libya,Honduras,Venezuela,Indonesia,Spain,Wallis and Futuna Islands,Slovakia,Romania,France,Estonia,Mali,Belgium,Djibouti,Costa Rica,Aruba,Jordan,"Micronesia, Federated States of",Lao People's Democratic Republic,Bangladesh,Latvia,Finland,Cambodia,Kazakhstan,Jamaica,Germany,Belize,Qatar,Madagascar,Saint Helena,Georgia,Macedonia,Dominican Republic,Faroe Islands,French Polynesia,Austria,Guatemala,Colombia,Ecuador,Cameroon,Yemen,Taiwan,Bhutan,Saudi Arabia,Chad,Grenada,Russian Federation,Ethiopia,Syria,Timor-Leste,Ghana,Canada,Haiti,Guinea-Bissau,Paraguay,Senegal,Malaysia,Switzerland,Peru,United Kingdom,Lesotho,Liberia,Croatia,Israel,Philippines,Mauritius,Luxembourg,Somalia,Uganda,Saint Vincent and the Grenadines,Bahamas,Norway,Equatorial Guinea,Bolivia,Angola,Guinea,China,Swaziland,Vanuatu,Albania,Fiji,Sweden,Uruguay,Tajikistan,New Caledonia,Poland,Myanmar,Lithuania,French Guiana,Iraq,El Salvador,Sierra Leone,Rwanda,Suriname,Italy,Montenegro,Christmas Island,Tonga,Nigeria,Eritrea,Papua New Guinea,"Palestine, State of",Algeria,Lebanon,Réunion,Hungary,Central African Republic
1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000758869284765699,,,,,,,0.0008010286894749045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09656611648643522,,0.09601804422521554,,0.001791774700141234,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02099538354518434,,,,0.04766120702375682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07380003794346424,,,,,,,,,,,0.6287442821307363,,,,0.01342777039988195,,,,,,0.0016863761883682206,,,,,,,,0.00023187672590063032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000579015673355296,,,,,,,0.001058201058201058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09929120495158232,,0.09473894379554756,,0.0014774882699411002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018149146451033243,,,,0.047599081561345714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07423380253568933,,,,,,,,,,,0.6321453529000699,,,,0.012319057602076472,,,,,,0.0017769791354697016,,,,,,,,0.00025955875012478787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007075427784087737,,,,,,,0.0010240750740126985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10058279181484722,,0.09968905356843616,,0.0017316178524214721,,,,,,,,,,,,,,,,,,,0.0020109110544249357,,,,,,,,0.015938332060997634,,,,0.04742398570018806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076935967378554,,,,,,,,,,,0.6230472750293258,,,,0.011823412218146609,,,,,,0.002513638818031169,,,,,,,,0.00029791274880369413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013822591643782598,,,,,,,,,,0.0007556350098601153,,,,,,,0.0010873772093108977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1239057114948672,,0.1007943382664627,,0.001566560386295361,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01568403398514532,,,,0.051143589081995615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08485228257063343,,,,,,,,,,,0.5867782303396671,,,,0.011739987836119351,,,,,,0.002561786984647708,,,,,,,,0.0003501723216424925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,,,,,,,,,,,,,,,,,,,,,,,,,,0.001659428732831974,,,,,,,,,,0.0007237933834692653,,,,,,,0.0010415563323094305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12908237121773825,,0.10392613776789182,,0.0016064682413586132,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01813014158104721,,,,0.05497299014934859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09238075062669916,,,,,,,,,,,0.5600571973307913,,,,0.013540232320022598,,,,,,0.002577410585036896,,,,,,,,0.0004060304346291001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015856415100705106,,,,,,,,,,0.0007590837016294997,,,,,,,0.001045848655578422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13886171181808982,,0.11666273067710267,,0.0016531156168820215,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019196383387874903,,,,0.0542660504031578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09557707229850547,,,,,,,,,,,0.5322020174757938,,,,0.01484430349853244,,,,,,0.003002597753112243,,,,,,,,0.00047231874768057766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017089352902317832,,,,,,,,,,0.000919091248528018,,,,,,,0.0013211936697590258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12996524686216504,,0.11449866444552947,,0.0017951000947812852,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0233075796306402,,,,0.05118189390240401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09549932504236436,,,,,,,,,,,0.5459832840279174,,,,0.012450814257402992,,,,,,0.0021541201137375413,,,,,,,,0.0004882672257805096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017486462093862815,,,,,,,,,,0.0009871389891696752,,,,,,,0.0012127707581227438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14687217960288812,,0.12728452166064982,,0.0017486462093862815,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017895419675090257,,,,0.051486349277978335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11013650722021663,,,,,,,,,,,0.5020447879061372,,,,0.01424300541516246,,,,,,0.002129399819494585,,,,,,,,0.0005781814079422384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,,,,,,,,,,,,,,,,,,,,,,,,,,0.001717758985200846,,,,,,,,,,0.001096723044397463,,,,,,,0.001717758985200846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14438424947145878,,0.12489429175475687,,0.0023387949260042285,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017032241014799155,,,,0.04764799154334038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11152219873150107,,,,,,,,,,,0.5062367864693447,,,,0.015261627906976747,,,,,,0.0027219873150105714,,,,,,,,0.000647463002114165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019505426173925566,,,,,,,,,,0.0010865438741180014,,,,,,,0.002186178638285617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14668342300593018,,0.1260521802877378,,0.00236945109898022,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01506761444710626,,,,0.04914320124625273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11768710154603412,,,,,,,,,,,0.4925578290067942,,,,0.01741088376598725,,,,,,0.003037086491510558,,,,,,,,0.000772362512927254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013430272350426794,,,0.0015367330862507587,,,,,1.2913723413871919e-05,,0.00094270180921265,,,,,,,0.0018079212779420692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1467902940454821,,0.12193137647377868,,0.0017304389374588373,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005165489365548769,0.01306868809483838,,,,0.05093172514431085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12550847785942118,,,,,,,,,,,0.47620646460994104,,,,0.025530431189224784,,,,,,0.004054909151955783,,,,,,,,0.0009297880857987783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,,,,,,,,,,,,,,,,,,,,,,,,,,0.002557420171956061,,,0.0023382127286455416,,,,,1.2178191295028862e-05,,0.0010838590252575686,,,,,,,0.002508707406775945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15063204812821201,,0.1163017268675256,,0.0020824707114499358,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006819787125216162,0.011715420025817764,,,,0.04951652580558735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1123681710792313,,,,,,,,,,,0.4985995080010716,,,,0.01949728426334121,,,,,,0.005419295126287844,,,,,,,,0.0010473244513724822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027421897550902593,,,0.002153784665941337,,,,,1.1101982814130603e-05,,0.001010280436085885,,,,,,,0.0022759064768967732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14373737149454893,,0.1155383351466572,,0.0016430934564913293,,,,,0.00011101982814130603,,,,,,,,,,8.881586251304484e-05,,,,,,,,,,,0.00092146457357284,0.014532495503696959,,,,0.04609543264427027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11027599529275928,,,,,,,,,,,0.5088926882341186,,,,0.018629127162111157,,,,,,0.005850744943046829,,,,,,,0.000843750693873926,0.001154606212669583,,,,,,,,,,0.0008104447454315341,,,,,,,,,,,,,,,,,,,
1861,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027670697576173625,,,0.0015842002429107035,,,,,2.112266990547605e-05,,0.001235676189470349,,,,,,,0.002788192427522839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13166816285578495,,0.1188783862280192,,0.002260125679885937,,,,,0.00021122669905476046,,,,,,,,,,0.0019327242963510585,,,,,,,,,,,0.0012251148545176108,0.012694724613191108,,,,0.047441516607699206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11913185826688492,,,,,,,,,,,0.5045677773670592,,,,0.018387284152716902,,,,,,0.005777050219147701,,,,,,,0.0014680255584305856,0.001320166869092253,,,,,,,,,,0.0025347203886571263,,,,,,,,,,,,,,,,,,,
1862,,,,,,,,,,,,,,,,,,,,,,,,,,0.003276818582464873,,,0.0017213667236999017,,,,,3.110903717529943e-05,,0.0010473375849017472,,,,,,,0.0027894436667185154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13428734380670918,,0.12318141753512728,,0.0019183906258101316,,,,,0.0002073935811686629,,,,,,,,,,0.0034738424845751023,,,,,,,,,,,0.001327318919479442,0.016052263182454504,,,,0.04625913827967025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12888474101726552,,,,,,,,,,,0.4796287654897081,,,,0.01798102348732307,,,,,,0.006190698397884586,,,,,,,0.0010058588686680146,0.0015865608959402704,,,,,,,,,,0.004230829055840722,,,,,,,,,,,,,,,,,,,
1863,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032062804232290162,,,0.0017877442359822391,,,,,2.9148003847536513e-05,,0.0009618841269687047,,,,,,,0.002613604344995773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14534166318509953,,0.11717497546709675,,0.002001496264197507,,,,,0.00020403602693275558,,,,,,,,,,0.0028370723744935533,,,,,,,,,,,0.0012436481641615574,0.010833341430001071,,,,0.04568463803037222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13095226528569906,,,,,,,,,,,0.4779106710842085,,,,0.01558446605714952,,,,,,0.0064514248515880794,,,,,,,0.0010590441397938263,0.0018654722462423368,,,,,,,,,,0.005596416738727007,,,,,,,,,,,,,,,,,,,
1864,,,,,,,,,,,,,,,,,,,,,,,,,,0.00297637837886591,,,0.001569363145220207,,,,,3.607731368322315e-05,,0.001181532023125558,,,,,,,0.0025524699430880377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14439042868867985,,0.11527603654631875,,0.0015964211304826245,,,,,0.00011725126947047525,,,,,,,,,,0.003950465848312935,,,,,,,,,,,0.0014070152336457028,0.008378956102928575,,,,0.04451038575667656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13942979805723665,,,,,,,,,,,0.4773299180143046,,,,0.012491769862816016,,,,,,0.005745312204053286,,,,,,,0.0006584109747188224,0.002074445536785331,,,,,,,,,,0.006710380345079505,,,,,,,,,,,,,,,,,,,
1865,,,,,0.00034814802234940466,,,,,,,,,,,,,,,,,,,,,0.002912555406484044,,,0.0014520319956523953,,,,,3.396566071701509e-05,,0.0010953925581237366,,,,,,,0.0025049674778798627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1363211792877401,,0.11426048265203875,,0.0023521220046532954,,,,,0.00014435405804731416,,,,,,,,,,0.0029465210672010595,,,,,,,,,,,0.001613368884058217,0.008915985938216462,,,,0.044172341762478126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14708829373503388,,,,,,,,,,,0.4762240374980894,,,,0.012405957576889762,,,,,,0.005341100147750624,,,,,,,0.000976512745614184,0.0023606134198325486,,,,,,,,,,0.007744170643479442,,,,,,,,,,,,,,,,,,,
1866,,,,,0.0004711405734689998,,,,,,,,,,,,,,,,,,,,,0.0032235933974194718,,,0.0015952654505178414,,,,,4.1328120479736825e-05,,0.001173718621624526,,,,,,,0.002512749725167999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1336220791350851,,0.12082689303455857,,0.002115999768562525,,,,,0.00015704685782299993,,,,,,,,,,0.0033310465106667878,,,,,,,,,,,0.0015539373300381045,0.009513733334435415,,,,0.04631229180959308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1419125001033203,,,,,,,,,,,0.4776456196325104,,,,0.008108577238124364,,,,,,0.005166015059967103,,,,,,,0.0015704685782299992,0.002802046568526157,,,,,,,,,,0.008926874023623153,,,,,,,,,,,,,,,,,,,
1867,,,,,0.0004785981705198967,,,,,,,,,,,,,,,,,,,,,0.00355860897757536,,,,,,,,4.631595198579645e-05,,0.0013045659809332664,,,,,,,0.0021845690686633987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15351422285692234,,0.11435408545293142,,0.0019298313327415187,,,,,0.00013122853062642328,,,,,,0.00035508896522443937,,,,0.0030954494577173962,,,,,,,,,,,0.0014203558608977575,0.00851441584005558,,,,0.04684086610830214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14569454629665368,,,,,,,,,,,0.4579644139102243,,,,0.010351615268825509,,,,,,0.005388089081014321,,,,,,,0.0018835153807557226,0.0033579065189702426,,,,,,,,,,0.009625998687714694,,,,,,,,,,,,,,,,,,,
1868,,,,,0.00036030355574571575,,,,,,,,,,,,,,,,,,,,,0.003700617770471622,,,,,,,,5.254426854625022e-05,,0.0012985940655001838,2.2518972234107234e-05,,,,,,0.002507112242063939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1687121399779314,,0.11376584772670975,,0.0022218719270985805,,,,,0.00018015177787285787,,,,,,0.00017264545379482208,,,,0.00347542804813055,,,,,,,,,,,0.0015763280563875065,0.008684816958287355,,,,0.041179693892104095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1523558598118915,,,,,,,,,,,0.4368155170731341,,,,0.012437978997305229,,,,,,0.00544959128065395,,,,,,,0.0015012648156071489,0.0019366316121332227,,,,,,,,,,0.01062144857042058,,,,,,,,,,,,,,,,,,,
1869,,,,,0.0005167922070566913,,,,,,,,,,,,,,,,,,,,,0.0037945290819505007,,,,,,,,4.95554171150252e-05,,0.001068981140624115,3.539672651073229e-05,,,,,,0.002102565554737498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1810330180664892,,0.11002010534065808,,0.0018264710879537858,,,,,0.00013450756074078268,,,,,,0.0003752053010137622,,,,0.00361754544939684,,,,,,,,,,,0.0014371070963357304,0.008445658945460724,,,,0.04183185139038341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1499192954635555,,,,,,,,,,,0.432229427422552,,,,0.012530441184799228,,,,,,0.005097128617545449,,,,,,,0.00123888542787563,0.0013238375715013875,,,,,,,,,,0.011206603613297842,,,,,,,,,,,,,,,,,,,
1870,,,,,0.00029801921184314487,,,,,,,,,,,,,,,,,,,,,0.004012863340864672,,,,,,,,6.930679345189417e-05,,0.0011920768473725795,3.4653396725947085e-05,,,,,,0.0025366286403393267,,,,,,,,,,,,,4.158407607113649e-05,,,,,,,,,,,,,,,,0.1865461652551183,,0.09559486020819763,,0.0021623719556990977,,,,,0.00017326698362973538,,,,,,0.0003811873639854178,,,,0.005066326601333463,,,,,,,,,,,0.001698016439571407,0.00934948643666052,,,,0.046809808297409314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144969019863327,,,,,,,,,,,0.4322110253247023,,,,0.013930665483830724,,,,,,0.00581483997061392,,,,,,,0.0011366314126110642,0.002314846901293265,,,,,,,,,,0.012135619533426666,,,,,,,,,,,,,,,,,,,
1871,,,,,0.0003527382943143813,,,,,,,,,,,,,,,,,,,,,0.004690112876254181,,,,,,,,7.185409698996656e-05,,0.0010908758361204015,4.572533444816054e-05,,,,,,0.002554086538461539,,,,,,,,,,,,,6.532190635451506e-05,,,,,,,,,,,,,,,,0.18366560409699,,0.08960859113712374,,0.0021164297658862875,,,,,0.00020249790969899663,,,,,,0.0005291074414715719,,,,0.004115280100334449,,,,,,,,,,,0.001979253762541806,0.008877247073578596,,,,0.042282869983277585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15216084866220736,,,,,,,,,,,0.4315034489966556,,,,0.018081103678929768,,,,,,0.005238816889632108,,,,,,,0.0012345840301003345,0.0031746446488294315,,,,,,,,,,0.012535273829431438,,,,,,,,,,,,,,,,,,,
1872,,,,,0.00039530822241102615,,,,,,,,,,,,,,,,,,,,,0.004501793637307656,,,,,,,,6.490134994807893e-05,,0.0010561219673369208,5.3101104502973656e-05,,,,,,0.002755357311432078,,,,,,,,,,,,,0.0008378174266024733,,,,,,,,,,,,,,,,0.20338903049183427,,0.09810724063060512,,0.001834938166713868,,,,,0.00014750306806381573,,,,,,0.00028320589068252624,,,,0.004790899650712735,,,,,,,,,,,0.002053242707448315,0.008584678561314077,,,,0.04120645709430757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14832318512225054,,,,,,,,,,,0.4106072406306052,,,,0.01611323515529123,,,,,,0.005251109223071841,,,,,,,0.0011387236854526574,0.002973661852166525,,,,,,,,,,0.012307655999244785,,,,,,,,,,,,,,,,,,,
1873,,,,,0.0003606402751962716,,,,,,,,,,,,,,,,,,,,,0.004416456293172802,,,,,,,,6.657974311315783e-05,,0.0009986961466973672,6.103143118706134e-05,,,,,,0.0026298998529697337,,,,,,,,,,,,,0.0010985657613671038,,,,,,,,,,,,,,,,0.21125197658612369,,0.09971426193580604,,0.0017421699447942964,,,,,0.00013315948622631566,,,,,,0.0002940605320831137,,,,0.0041945238161289426,,,,,,,,,,,0.001875329431020612,0.007784281632313369,,,,0.04256110078508614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14895553027991235,,,,,,,,,,,0.4007656670458013,,,,0.01624545731961051,,,,,,0.004749355008738591,,,,,,,0.0013149499264848668,0.002435708935556357,,,,,,,,,,0.012505895081421478,,,,,,,,,,,,,,,,,,,
1874,,,,,0.00041576831013940115,,,,,,,,,,,,,,,,,,,,,0.0041458040068186,,,,,,,,7.127456745246877e-05,,0.001324519045158378,0.0009503275660329172,,,,,,0.0030351086640176285,,,,,,,,,,,,,0.0008612343567173309,,,,,,,,,,,,,,,,0.21770222673627815,,0.10154843997790487,,0.0020135065305322427,,,,,0.00020194460778199486,,,,,,0.00024352143879593496,,,,0.004858549681343288,,,,,,,,,,,0.0018947155847781284,0.007685774190291217,,,,0.04201041796594263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11605875400177,,,,,,,,,,,0.4169146427659284,,,,0.014836989124688916,,,,,,0.0050545547418375785,,,,,,,0.0014433099909124927,0.002631219448453639,,,,,,,,,,0.014385583530823282,,,,,,,,,,,,,,,,,,,
1875,,,,,0.00052596399338162,,,,,,,,,,,,,,,,,,,,,0.003939251158764423,,,,,,,,7.122429077042768e-05,,0.001534061647363058,0.002153165097906006,,,,,,0.003402329582187353,,,,,,,,,,,,,0.0017477345196743408,,,,,,,,,,,,,,,,0.2029837499041212,,0.09758275714708364,,0.002180559055894632,,,,,0.00012601220674767974,,,,,,0.00024654562189763433,,,,0.004585748567295997,,,,,,,,,,,0.0019120982676060969,0.008103132773035579,,,,0.04026911824328026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15180087879817228,,,,,,,,,,,0.4059565422250469,,,,0.011752007977120569,,,,,,0.004919954854757234,,,,,,,0.0012382069010858964,0.002805141298035305,,,,,,,,,,0.014190070238108284,,,,,,,,,,,,,,,,,,,
