,USSR,Cambodia,Eritrea,Fiji,Australia,Panama,Pakistan,Slovakia,Thailand,Belize,Ethiopia,Kenya,Guyana,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Nigeria,Botswana,Papua New Guinea,Peru,Suriname,Togo,Tunisia,Albania,Tonga,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Spain,Central African Republic,Tajikistan,India,Syrian Arab Republic,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Antigua and Barbuda,Belgium-Luxembourg,Angola,Ethiopia PDR,Egypt,Melanesia,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,Republic of Korea,Democratic Republic of the Congo,New Zealand,Paraguay,Mali,Congo,Republic of Moldova,Dominican Republic,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,Gambia,Ghana,"China, mainland",Madagascar,Cyprus,Sri Lanka,Guinea-Bissau,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Austria,United States of America,Bhutan,Turkmenistan,Norway,Philippines,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Lebanon,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Sudan,Belarus,Denmark,Switzerland,Somalia,Namibia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Polynesia,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Grenada,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Latvia,Guinea,Ukraine,South Africa,Mauritania,Guadeloupe,Ireland,Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory,Liberia,Sierra Leone
1974,383823.0,735.0,,11.0,4705.0,1.0,48345.0,,7234.0,0.0,,1706.0,6.0,679.0,20406.0,,225.0,3613.0,61148.0,100.0,23.0,3210.0,12.0,1025.0,39.0,2393.0,30.0,288391.0,15689.0,13664.0,7460.0,5008.0,19013.0,,1611.0,6196.0,32159.0,8549.0,5969.0,5445.0,,314375.0,8620.0,1577.0,4.0,36903.0,20985.0,52698.0,28460.0,5.0,878.0,2427.0,10953.0,28669.0,33.0,,249.0,8684.0,1049.0,414.0,11542.0,18766.0,303.0,7577.0,9333.0,789.0,,807.0,,26685.0,1964.0,8031.0,,2253.0,3370.0,855003.0,1549.0,17.0,530.0,2394.0,506.0,,18000.0,353.0,1465.0,,2.0,428.0,8.0,1323030.0,8.0,,14.0,5857.0,883.0,208.0,336.0,4762.0,529.0,,1469.0,3576.0,,,6.0,4179.0,384.0,57038.0,4953.0,12278.0,0.0,2106.0,4.0,,861066.0,5147.0,,16715.0,1596.0,2.0,484.0,112.0,3357.0,3512.0,8912.0,95.0,116.0,7873.0,208.0,6063.0,843.0,7.0,5635.0,,,2189.0,0.0,856.0,0.0,,304.0,,13.0,2516.0,30.0,2476.0,,,1667.0,1545.0,1.0,3.0,1173.0,,2313.0,,8200.0,106.0,2.0,0.0,3243.0,80.0,,7004.0,27065.0,0.0,230.0,383.0
1975,399536.0,724.0,,10.0,3039.0,1.0,49010.0,,7031.0,0.0,,1715.0,7.0,759.0,25048.0,,321.0,6338.0,52401.0,102.0,23.0,2418.0,9.0,1175.0,36.0,2409.0,33.0,295528.0,15343.0,13267.0,3876.0,3256.0,19266.0,,1397.0,6013.0,19453.0,10840.0,4934.0,5509.0,,311592.0,7704.0,1603.0,0.0,37510.0,26460.0,52354.0,26095.0,6.0,850.0,2427.0,9257.0,31994.0,33.0,,221.0,9412.0,1069.0,538.0,10563.0,19001.0,218.0,8631.0,10219.0,816.0,,936.0,,16281.0,2360.0,8294.0,,2453.0,3044.0,828608.0,2289.0,36.0,570.0,2394.0,529.0,,17153.0,356.0,1128.0,,2.0,428.0,7.0,1372007.0,9.0,,17.0,8604.0,793.0,205.0,258.0,7191.0,516.0,,1472.0,4248.0,,,38.0,4128.0,457.0,63504.0,4944.0,10891.0,0.0,2528.0,3.0,,834420.0,5166.0,,13984.0,1725.0,2.0,598.0,67.0,4933.0,3798.0,9186.0,88.0,131.0,7928.0,338.0,5812.0,904.0,7.0,5574.0,,,1378.0,0.0,792.0,0.0,,374.0,,14.0,2059.0,33.0,3511.0,,,1815.0,1426.0,1.0,4.0,834.0,,2347.0,,6651.0,120.0,1.0,6.0,3450.0,80.0,,7766.0,26908.0,0.0,254.0,383.0
1976,404290.0,692.0,,9.0,5308.0,1.0,49044.0,,7881.0,0.0,,1766.0,11.0,543.0,26835.0,,333.0,3864.0,57448.0,113.0,23.0,2690.0,12.0,984.0,40.0,2294.0,35.0,331560.0,14412.0,12176.0,4054.0,5502.0,19266.0,,1557.0,6539.0,35506.0,8357.0,5068.0,5119.0,,323660.0,7784.0,1704.0,0.0,34723.0,25938.0,71314.0,30950.0,5.0,944.0,2437.0,8730.0,41608.0,32.0,,208.0,11389.0,1121.0,633.0,10694.0,19363.0,194.0,12069.0,9890.0,840.0,,875.0,,29764.0,2554.0,7603.0,,2403.0,3072.0,831485.0,2172.0,32.0,521.0,2128.0,594.0,,17188.0,367.0,1624.0,,4.0,428.0,7.0,1291312.0,9.0,,15.0,10506.0,659.0,203.0,197.0,7009.0,567.0,,1405.0,3970.0,,,173.0,4368.0,747.0,62486.0,5498.0,10422.0,0.0,2449.0,4.0,,836631.0,5192.0,,14511.0,2216.0,2.0,433.0,140.0,3420.0,3798.0,9274.0,87.0,148.0,8230.0,215.0,5147.0,1146.0,7.0,4721.0,,,1199.0,0.0,929.0,0.0,,432.0,,10.0,2790.0,35.0,3750.0,,,850.0,1399.0,1.0,1.0,795.0,,2370.0,,7452.0,120.0,1.0,6.0,3479.0,84.0,,8069.0,24945.0,0.0,258.0,436.0
1977,405902.0,445.0,,9.0,5771.0,1.0,48787.0,,8083.0,0.0,,2505.0,11.0,605.0,31014.0,,592.0,5264.0,52941.0,96.0,23.0,2877.0,10.0,928.0,50.0,2256.0,36.0,350756.0,13757.0,12469.0,4888.0,6019.0,19266.0,,1876.0,5996.0,42768.0,9219.0,4146.0,4687.0,,333682.0,6997.0,1626.0,0.0,37219.0,22643.0,102578.0,27456.0,5.0,808.0,2437.0,8950.0,48360.0,32.0,,192.0,9973.0,1093.0,904.0,10630.0,19543.0,248.0,14953.0,8762.0,708.0,,879.0,,26662.0,2900.0,8357.0,,2421.0,2489.0,870739.0,1796.0,28.0,440.0,2261.0,549.0,,18635.0,319.0,1641.0,,4.0,428.0,10.0,1444414.0,9.0,,14.0,9209.0,579.0,206.0,268.0,7956.0,540.0,,1597.0,3627.0,,,135.0,4841.0,330.0,65976.0,5827.0,13227.0,0.0,2755.0,4.0,,875285.0,4941.0,,13877.0,1862.0,2.0,401.0,243.0,4694.0,3512.0,8746.0,99.0,156.0,8171.0,287.0,4546.0,1319.0,5.0,7083.0,,,1446.0,0.0,915.0,0.0,,501.0,,14.0,2963.0,36.0,3704.0,,,577.0,1940.0,1.0,1.0,772.0,,2394.0,,9176.0,125.0,0.0,6.0,3778.0,84.0,,9512.0,25179.0,0.0,263.0,383.0
1978,392128.0,354.0,,8.0,5912.0,1.0,53372.0,,7159.0,0.0,,1977.0,18.0,531.0,44662.0,,690.0,2209.0,42188.0,93.0,23.0,3363.0,11.0,1865.0,44.0,2194.0,38.0,358648.0,11443.0,12108.0,3356.0,6067.0,19266.0,,2062.0,4478.0,55243.0,7201.0,4436.0,4980.0,,338754.0,6484.0,1919.0,0.0,37644.0,13431.0,120234.0,27038.0,5.0,689.0,2443.0,8968.0,41227.0,30.0,,202.0,8495.0,1196.0,1015.0,9122.0,18307.0,154.0,18501.0,9796.0,575.0,,543.0,,35788.0,2815.0,6114.0,,2209.0,3044.0,883943.0,1803.0,18.0,566.0,2261.0,613.0,,16420.0,220.0,1645.0,,3.0,428.0,13.0,1601387.0,9.0,,15.0,9630.0,703.0,237.0,253.0,7176.0,576.0,,1604.0,3891.0,,,154.0,6326.0,259.0,68514.0,5944.0,7538.0,0.0,3138.0,7.0,,888398.0,5052.0,,15006.0,1865.0,1.0,515.0,186.0,5097.0,3080.0,9169.0,99.0,173.0,8144.0,338.0,4455.0,1309.0,6.0,7061.0,,,1970.0,0.0,952.0,0.0,,578.0,,10.0,2471.0,38.0,3316.0,,,318.0,2548.0,1.0,1.0,567.0,,2417.0,,10495.0,32.0,0.0,6.0,4693.0,84.0,,9266.0,25666.0,0.0,271.0,384.0
1979,398445.0,380.0,,6.0,4961.0,1.0,53991.0,,8068.0,0.0,,3067.0,14.0,377.0,52770.0,,666.0,1812.0,42580.0,102.0,23.0,3750.0,9.0,2110.0,46.0,2207.0,40.0,376796.0,11543.0,12199.0,4369.0,5025.0,19266.0,,1871.0,4147.0,39939.0,8608.0,4855.0,4931.0,,332681.0,6096.0,1979.0,0.0,40396.0,21419.0,136574.0,30365.0,3.0,686.0,760.0,9566.0,41709.0,29.0,,209.0,8980.0,1133.0,939.0,8292.0,19221.0,64.0,21992.0,9012.0,543.0,,653.0,,25014.0,1845.0,4047.0,,1881.0,2754.0,910631.0,1855.0,15.0,617.0,2312.0,682.0,,17465.0,247.0,1625.0,,3.0,428.0,14.0,1751760.0,57.0,,17.0,8096.0,591.0,208.0,295.0,7053.0,560.0,,1435.0,4461.0,,,96.0,6379.0,288.0,70313.0,7309.0,5881.0,0.0,2772.0,6.0,,914531.0,3732.0,,14288.0,2052.0,0.0,530.0,182.0,4485.0,2361.0,7530.0,96.0,185.0,8114.0,284.0,3900.0,1297.0,6.0,7049.0,,,3111.0,0.0,970.0,0.0,,716.0,,10.0,980.0,40.0,4016.0,,,376.0,2863.0,1.0,1.0,580.0,,2433.0,,11953.0,37.0,0.0,6.0,6043.0,84.0,,9146.0,22007.0,0.0,275.0,330.0
1980,385219.0,656.0,,6.0,4647.0,1.0,57028.0,,8825.0,0.0,,2348.0,14.0,619.0,45532.0,,714.0,2393.0,44040.0,93.0,23.0,3912.0,12.0,2209.0,49.0,2830.0,42.0,362579.0,10633.0,12709.0,4784.0,4713.0,19266.0,,1426.0,8944.0,34538.0,9116.0,4558.0,4684.0,,335579.0,6059.0,1896.0,0.0,38857.0,18284.0,113811.0,29984.0,2.0,600.0,921.0,10336.0,43556.0,29.0,,263.0,8232.0,1077.0,991.0,8687.0,19475.0,66.0,19131.0,8182.0,577.0,,569.0,,32318.0,2899.0,6142.0,,2109.0,3795.0,1012290.0,1639.0,14.0,668.0,2338.0,723.0,,15944.0,221.0,1401.0,,3.0,428.0,14.0,1579501.0,81.0,,19.0,8463.0,504.0,213.0,238.0,6659.0,630.0,,1458.0,4799.0,,,103.0,6873.0,273.0,69712.0,8515.0,4344.0,0.0,2654.0,6.0,,1015919.0,4164.0,,14323.0,2218.0,218.0,283.0,119.0,2953.0,2858.0,9301.0,35.0,198.0,8191.0,310.0,3630.0,1320.0,5.0,7806.0,,,3910.0,0.0,1008.0,0.0,,975.0,,20.0,1739.0,42.0,5092.0,,,244.0,2622.0,1.0,3.0,430.0,,2457.0,,10667.0,53.0,0.0,9.0,6133.0,82.0,,9278.0,25384.0,0.0,283.0,518.0
1981,392451.0,514.0,,4.0,4357.0,1.0,58456.0,,8288.0,0.0,,1895.0,14.0,674.0,39970.0,,723.0,1799.0,39657.0,50.0,23.0,3305.0,12.0,1514.0,53.0,2801.0,40.0,355870.0,8946.0,11410.0,4363.0,4421.0,19918.0,,1161.0,7888.0,44981.0,4485.0,4606.0,4986.0,,354197.0,6604.0,1637.0,0.0,40538.0,16717.0,121975.0,28978.0,3.0,726.0,976.0,10960.0,41193.0,27.0,,175.0,8667.0,1141.0,1036.0,8027.0,22195.0,64.0,22955.0,8339.0,578.0,,569.0,,23938.0,3598.0,6503.0,,2246.0,3683.0,1068507.0,1512.0,40.0,1451.0,2338.0,711.0,,15802.0,328.0,1073.0,,3.0,428.0,13.0,1549702.0,105.0,,22.0,9053.0,497.0,213.0,171.0,6956.0,569.0,,1487.0,5395.0,,,52.0,6765.0,399.0,63656.0,7858.0,4964.0,0.0,2259.0,3.0,,1071733.0,4953.0,,12662.0,2364.0,296.0,218.0,124.0,1850.0,2712.0,8203.0,31.0,210.0,8086.0,363.0,3226.0,1764.0,5.0,7773.0,,,4592.0,0.0,1017.0,0.0,,1357.0,,20.0,1515.0,40.0,6205.0,,,342.0,3302.0,1.0,4.0,393.0,,2482.0,,8878.0,53.0,0.0,15.0,6269.0,82.0,,7988.0,28833.0,0.0,283.0,386.0
1982,393686.0,739.0,,5.0,5639.0,1.0,57525.0,,9064.0,0.0,,1990.0,11.0,674.0,40826.0,,692.0,2282.0,39159.0,34.0,23.0,2147.0,12.0,1634.0,57.0,2619.0,40.0,335533.0,10548.0,10779.0,3670.0,5659.0,20234.0,,970.0,6717.0,42081.0,4408.0,4357.0,5010.0,,363579.0,7310.0,773.0,0.0,40148.0,16124.0,134994.0,29755.0,1.0,691.0,988.0,11012.0,29989.0,28.0,,132.0,11011.0,1252.0,1078.0,8051.0,22659.0,19.0,25956.0,7989.0,619.0,,619.0,,30808.0,4224.0,6078.0,,2508.0,3060.0,985710.0,1534.0,43.0,1237.0,2338.0,694.0,,15169.0,270.0,864.0,,3.0,428.0,14.0,1439878.0,178.0,,21.0,8585.0,480.0,213.0,183.0,7946.0,527.0,,1577.0,5978.0,,,39.0,6635.0,1666.0,62124.0,9191.0,5329.0,0.0,2392.0,2.0,,988675.0,4515.0,,13018.0,1814.0,310.0,184.0,79.0,866.0,2695.0,7776.0,29.0,222.0,4961.0,219.0,2965.0,1803.0,5.0,7762.0,,,4925.0,0.0,1060.0,0.0,,1732.0,,22.0,1490.0,40.0,6344.0,,,261.0,2149.0,1.0,1.0,439.0,,2490.0,,9027.0,56.0,0.0,15.0,6292.0,80.0,,8043.0,28188.0,0.0,283.0,387.0
1983,371369.0,487.0,,7.0,6183.0,1.0,57024.0,,9821.0,0.0,,2626.0,12.0,627.0,42703.0,,714.0,2845.0,42049.0,67.0,23.0,2437.0,18.0,1941.0,63.0,2403.0,43.0,379956.0,9901.0,11285.0,3305.0,6196.0,20550.0,,1056.0,5588.0,55514.0,6142.0,5100.0,4213.0,,367322.0,7364.0,1756.0,0.0,40484.0,24926.0,162520.0,35285.0,5.0,913.0,959.0,11285.0,24660.0,30.0,,58.0,13408.0,1292.0,1123.0,8307.0,23120.0,13.0,28690.0,7698.0,640.0,,659.0,,27335.0,4540.0,7426.0,,2246.0,4693.0,995091.0,1621.0,46.0,927.0,2338.0,771.0,,16922.0,310.0,923.0,,3.0,428.0,14.0,1548980.0,223.0,,29.0,8838.0,511.0,213.0,195.0,8077.0,583.0,,1828.0,6589.0,,,33.0,7021.0,2493.0,60245.0,9446.0,6356.0,0.0,3156.0,2.0,,997708.0,3924.0,,13046.0,1875.0,437.0,164.0,117.0,1202.0,2669.0,7396.0,30.0,247.0,5202.0,197.0,2617.0,1740.0,6.0,7739.0,,,5798.0,0.0,1066.0,0.0,,2199.0,,30.0,1836.0,43.0,6879.0,,,371.0,3157.0,1.0,2.0,508.0,,2517.0,,9524.0,61.0,0.0,30.0,5829.0,80.0,,8092.0,28781.0,0.0,283.0,547.0
1984,376182.0,791.0,,9.0,8091.0,1.0,59689.0,,10572.0,0.0,,3382.0,12.0,270.0,46990.0,,441.0,2902.0,36361.0,45.0,23.0,3828.0,18.0,2441.0,68.0,2409.0,43.0,415862.0,10364.0,10114.0,2759.0,8097.0,21182.0,,1162.0,5149.0,54554.0,6822.0,5018.0,3879.0,,372557.0,7126.0,2243.0,9.0,47839.0,29177.0,176850.0,35774.0,15.0,1003.0,814.0,11797.0,30941.0,32.0,,52.0,15390.0,1200.0,1124.0,6992.0,22813.0,6.0,32989.0,9078.0,661.0,,505.0,,29634.0,4348.0,6911.0,,1503.0,3658.0,1037161.0,1744.0,55.0,474.0,1383.0,880.0,,17295.0,293.0,1067.0,,2.0,428.0,19.0,1448962.0,183.0,,22.0,6094.0,544.0,213.0,193.0,8099.0,618.0,,2082.0,8740.0,,,46.0,6927.0,5558.0,61760.0,9567.0,5608.0,0.0,3988.0,3.0,,1040048.0,5520.0,,11795.0,2036.0,302.0,298.0,111.0,1360.0,2765.0,7104.0,37.0,329.0,5080.0,178.0,2887.0,1273.0,7.0,6908.0,,,6582.0,0.0,1165.0,0.0,,2460.0,,25.0,1801.0,43.0,8139.0,,,322.0,3962.0,1.0,1.0,746.0,,2545.0,,8864.0,61.0,0.0,30.0,5602.0,80.0,,8390.0,32132.0,0.0,283.0,601.0
1985,369354.0,567.0,,10.0,7411.0,1.0,63302.0,,11261.0,0.0,,2802.0,24.0,614.0,45490.0,,411.0,3248.0,43921.0,42.0,23.0,4052.0,24.0,2611.0,73.0,2374.0,43.0,373745.0,9683.0,10755.0,2801.0,7416.0,21435.0,,1154.0,4768.0,55270.0,7065.0,4353.0,4733.0,,373679.0,6129.0,2755.0,9.0,39675.0,31899.0,180380.0,36522.0,14.0,722.0,860.0,11121.0,32095.0,33.0,,40.0,15148.0,1129.0,1082.0,6238.0,22198.0,6.0,26290.0,9450.0,655.0,,682.0,,24547.0,4577.0,6606.0,,1867.0,5115.0,1062119.0,1933.0,80.0,548.0,1481.0,834.0,,17595.0,194.0,1143.0,,2.0,428.0,28.0,1415551.0,160.0,,20.0,8080.0,678.0,213.0,216.0,8123.0,649.0,,2430.0,9955.0,,,24.0,6736.0,14388.0,41682.0,6927.0,6842.0,0.0,4296.0,3.0,,1065239.0,7064.0,,11569.0,2033.0,284.0,504.0,70.0,1592.0,2637.0,6986.0,43.0,375.0,6173.0,203.0,3121.0,1579.0,9.0,6852.0,,,6844.0,0.0,969.0,3.0,,2635.0,,26.0,1422.0,43.0,8520.0,,,334.0,3534.0,1.0,2.0,858.0,,2421.0,,9322.0,61.0,0.0,15.0,5782.0,81.0,,7177.0,30868.0,0.0,293.0,565.0
1986,392194.0,646.0,,5.0,6587.0,2.0,64774.0,,12651.0,0.0,,2070.0,30.0,631.0,52049.0,,496.0,6796.0,42542.0,39.0,23.0,3036.0,24.0,2598.0,78.0,2156.0,43.0,342487.0,10452.0,11322.0,3741.0,6591.0,21814.0,,783.0,5301.0,53792.0,8500.0,4757.0,3904.0,,366685.0,5609.0,4715.0,9.0,51493.0,30731.0,192504.0,39936.0,14.0,929.0,820.0,10746.0,35625.0,28.0,,57.0,14850.0,1279.0,939.0,7276.0,21367.0,4.0,29865.0,10207.0,684.0,,614.0,,30245.0,5036.0,4964.0,,2201.0,4748.0,1101125.0,1600.0,51.0,461.0,875.0,848.0,,17552.0,259.0,906.0,,2.0,428.0,122.0,1354833.0,138.0,,18.0,10944.0,709.0,220.0,165.0,8588.0,665.0,,2579.0,13452.0,,,18.0,6561.0,28936.0,38550.0,6961.0,5646.0,0.0,3454.0,3.0,,1104441.0,7065.0,,12054.0,2312.0,359.0,409.0,66.0,2120.0,2071.0,9591.0,53.0,408.0,6922.0,225.0,3316.0,1579.0,10.0,6817.0,,,7575.0,0.0,1270.0,7.0,,3430.0,,19.0,1073.0,43.0,9094.0,,,283.0,3967.0,1.0,2.0,772.0,,2162.0,,8933.0,64.0,0.0,42.0,5199.0,57.0,,6698.0,28387.0,0.0,320.0,524.0
1987,396044.0,815.0,,10.0,7558.0,2.0,65958.0,,13582.0,0.0,,1307.0,27.0,325.0,59468.0,,494.0,5502.0,48850.0,30.0,23.0,3322.0,24.0,2758.0,98.0,2768.0,43.0,402171.0,11537.0,11860.0,1868.0,7563.0,21814.0,,681.0,6621.0,59943.0,8359.0,4510.0,4147.0,,431093.0,7237.0,5061.0,12.0,48417.0,29125.0,227555.0,40230.0,13.0,1006.0,700.0,10606.0,35468.0,33.0,,47.0,16624.0,1355.0,877.0,6767.0,20816.0,4.0,35005.0,13105.0,707.0,,537.0,,17965.0,4870.0,6124.0,,2270.0,4162.0,1088718.0,1670.0,39.0,437.0,532.0,786.0,,18077.0,240.0,1080.0,,2.0,428.0,365.0,1289594.0,107.0,,18.0,9852.0,677.0,222.0,362.0,7737.0,693.0,,2657.0,13437.0,,,18.0,6872.0,25106.0,48158.0,6962.0,6279.0,0.0,4402.0,0.0,,1092329.0,7957.0,,12511.0,3160.0,336.0,486.0,69.0,2087.0,2117.0,10596.0,59.0,466.0,6027.0,265.0,3611.0,1312.0,10.0,6774.0,,,6043.0,0.0,1126.0,5.0,,3463.0,,21.0,1174.0,43.0,8341.0,,,415.0,4818.0,1.0,2.0,1230.0,,1610.0,,10615.0,64.0,0.0,30.0,7606.0,66.0,,5659.0,28116.0,0.0,320.0,549.0
1988,400800.0,683.0,,10.0,7160.0,2.0,66402.0,,15696.0,0.0,,1703.0,27.0,514.0,72726.0,,532.0,5072.0,65784.0,41.0,23.0,4135.0,19.0,2776.0,104.0,2755.0,43.0,442388.0,11255.0,11626.0,1473.0,7167.0,21814.0,,738.0,8301.0,59886.0,7485.0,6118.0,3580.0,,464158.0,6623.0,4782.0,12.0,53778.0,35150.0,237865.0,40683.0,11.0,1085.0,706.0,10957.0,34113.0,33.0,,39.0,17263.0,1472.0,832.0,7233.0,22719.0,7.0,38520.0,12546.0,644.0,,504.0,,25662.0,4183.0,7397.0,,1969.0,5038.0,1066350.0,1714.0,50.0,378.0,544.0,678.0,,17396.0,319.0,989.0,,2.0,428.0,360.0,1400247.0,109.0,,18.0,8035.0,840.0,223.0,439.0,7075.0,666.0,,2547.0,14454.0,,,15.0,7102.0,25771.0,42474.0,6438.0,6672.0,0.0,4167.0,0.0,,1069003.0,6536.0,,12662.0,2552.0,1.0,451.0,66.0,2798.0,2250.0,11156.0,61.0,463.0,4999.0,239.0,2654.0,1363.0,11.0,7526.0,,,6957.0,0.0,944.0,4.0,,3381.0,,17.0,918.0,43.0,7939.0,,,358.0,6505.0,1.0,2.0,1268.0,,1785.0,,9235.0,106.0,0.0,24.0,6663.0,68.0,,5493.0,27938.0,0.0,321.0,591.0
1989,396433.0,776.0,,8.0,6372.0,2.0,67902.0,,14040.0,4.0,,1831.0,27.0,359.0,28268.0,,515.0,5735.0,65440.0,44.0,19.0,3372.0,21.0,2860.0,133.0,2360.0,35.0,416470.0,13222.0,11170.0,1565.0,6378.0,23352.0,,931.0,6580.0,61114.0,9956.0,6193.0,3778.0,,468513.0,6571.0,5281.0,6.0,55317.0,30796.0,259730.0,37244.0,11.0,1108.0,742.0,11646.0,29590.0,27.0,,41.0,16314.0,1777.0,790.0,6884.0,24127.0,6.0,41323.0,16018.0,687.0,,503.0,,20324.0,4392.0,7928.0,,2102.0,4155.0,1051953.0,1688.0,52.0,484.0,606.0,814.0,,17602.0,312.0,1141.0,,2.0,441.0,522.0,1326882.0,123.0,,15.0,8112.0,1127.0,225.0,349.0,7660.0,618.0,,2468.0,14926.0,,,13.0,7132.0,28212.0,36968.0,5831.0,7470.0,0.0,4756.0,0.0,,1053654.0,6856.0,,10581.0,3002.0,250.0,316.0,33.0,1618.0,1725.0,10740.0,63.0,512.0,2225.0,281.0,1701.0,1045.0,11.0,6722.0,,,8156.0,0.0,896.0,4.0,,4740.0,,21.0,904.0,35.0,7999.0,,,401.0,7600.0,1.0,3.0,1063.0,,2092.0,,7933.0,69.0,0.0,36.0,7377.0,69.0,,5967.0,27441.0,0.0,272.0,594.0
1990,373295.0,800.0,,7.0,7808.0,2.0,72328.0,,12558.0,8.0,,1935.0,28.0,326.0,17405.0,,526.0,5781.0,73190.0,40.0,23.0,2864.0,19.0,2356.0,144.0,749.0,35.0,354317.0,16597.0,11386.0,3228.0,7817.0,22614.0,,985.0,6522.0,60683.0,12459.0,4846.0,3244.0,,514956.0,7114.0,5252.0,3.0,58858.0,28312.0,255644.0,32026.0,10.0,914.0,772.0,12201.0,26529.0,30.0,,43.0,14751.0,2437.0,703.0,5590.0,25181.0,9.0,27227.0,14372.0,650.0,,486.0,,19787.0,3661.0,7258.0,,1866.0,3453.0,1050545.0,2365.0,68.0,353.0,672.0,798.0,,17529.0,259.0,1136.0,,1.0,399.0,721.0,1383199.0,149.0,,13.0,10771.0,626.0,228.0,328.0,9468.0,667.0,,2440.0,12294.0,,,8.0,7117.0,21008.0,38440.0,7108.0,8770.0,22.0,5450.0,0.0,,1052123.0,7269.0,,6535.0,2243.0,345.0,301.0,33.0,900.0,2238.0,11868.0,60.0,470.0,3063.0,255.0,1577.0,1106.0,13.0,6694.0,,,8485.0,0.0,815.0,23.0,,8063.0,,17.0,1043.0,35.0,8167.0,,,371.0,8547.0,1.0,3.0,939.0,,2531.0,,8703.0,72.0,0.0,42.0,5762.0,89.0,,5914.0,27627.0,0.0,230.0,684.0
1991,373295.0,858.0,,7.0,7573.0,6.0,72902.0,,12235.0,3.0,,1824.0,27.0,455.0,25009.0,,605.0,4774.0,73040.0,37.0,23.0,2145.0,18.0,2425.0,143.0,605.0,43.0,348972.0,16006.0,10418.0,4067.0,7584.0,19939.0,,681.0,15870.0,57958.0,10798.0,6262.0,3208.0,,527839.0,8783.0,5577.0,3.0,69978.0,25168.0,254476.0,33577.0,10.0,675.0,840.0,11980.0,23992.0,29.0,,43.0,19313.0,1535.0,557.0,5077.0,25726.0,11.0,30375.0,15837.0,654.0,,169.0,,15444.0,3661.0,6482.0,,1527.0,4544.0,1075819.0,1862.0,18.0,341.0,504.0,1088.0,,17869.0,150.0,1224.0,,1.0,371.0,1953.0,1317843.0,173.0,,17.0,10826.0,765.0,225.0,243.0,8273.0,547.0,,2357.0,10131.0,,,9.0,7154.0,18577.0,42274.0,14560.0,9556.0,21.0,4844.0,0.0,,1077591.0,8089.0,,8134.0,2299.0,311.0,299.0,30.0,938.0,2105.0,10253.0,61.0,452.0,2894.0,192.0,1772.0,664.0,12.0,5884.0,,,5163.0,0.0,698.0,22.0,,10567.0,,15.0,750.0,43.0,8258.0,,,501.0,11259.0,1.0,3.0,658.0,,3053.0,,11117.0,67.0,0.0,42.0,9115.0,112.0,,9057.0,26257.0,0.0,244.0,582.0
1992,,839.0,,3.0,7714.0,7.0,71851.0,,12702.0,7.0,,1928.0,33.0,524.0,13067.0,,519.0,5028.0,67559.0,45.0,22.0,1696.0,19.0,3235.0,152.0,143.0,41.0,365532.0,14129.0,7563.0,2637.0,7727.0,20338.0,18.0,650.0,21634.0,74563.0,5238.0,5244.0,2994.0,5100.0,560520.0,8283.0,4966.0,0.0,62105.0,21014.0,255734.0,29704.0,10.0,871.0,848.0,12040.0,25107.0,25.0,118.0,44.0,21502.0,1535.0,545.0,5458.0,28098.0,13.0,27592.0,14242.0,726.0,1164.0,80.0,965.0,11593.0,,6743.0,9143.0,1490.0,5680.0,1204306.0,2426.0,34.0,334.0,585.0,690.0,164.0,18120.0,192.0,905.0,,0.0,399.0,3749.0,1505648.0,198.0,17850.0,25.0,10612.0,1184.0,222.0,194.0,8790.0,591.0,,2401.0,10027.0,,,8.0,7056.0,19344.0,32704.0,6875.0,9388.0,18.0,5400.0,0.0,43791.0,1206270.0,7134.0,2911.0,12442.0,2133.0,599.0,175.0,65.0,821.0,2288.0,8549.0,61.0,461.0,2728.0,139.0,1964.0,756.0,13.0,4286.0,,5889.0,5019.0,0.0,1037.0,20.0,470.0,11375.0,5889.0,10.0,506.0,41.0,8747.0,1088.0,187735.0,620.0,12759.0,1.0,3.0,599.0,28.0,3203.0,11744.0,8370.0,61.0,0.0,30.0,7697.0,121.0,854.0,8558.0,26584.0,0.0,315.0,570.0
