,Kenya,Belarus,Croatia,Syrian Arab Republic,Brazil,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Ireland,Zimbabwe,Kyrgyzstan,Norway,Australia & New Zealand,Yugoslav SFR,Mongolia,Algeria,Slovenia,Ukraine,Israel,Belgium,Lesotho,Switzerland,Uruguay,Azerbaijan,Bosnia and Herzegovina,China,Colombia,Latvia,Lebanon,Uzbekistan,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,Portugal,Poland,"China, mainland",Russian Federation,Italy,Luxembourg,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Czechoslovakia,Serbia,Germany,Armenia,United Kingdom,Canada,Japan,Iraq,Cyprus,Spain,New Zealand,Bulgaria,United States of America,Democratic Republic of the Congo,Kuwait,Czechia,Bhutan,Ghana,Georgia,Tajikistan,Austria,Morocco,Ethiopia PDR,Sweden,USSR,Mexico,Romania,Ecuador,Tunisia,Albania,Turkmenistan,France,South Africa,Australia,Lithuania,Finland,Netherlands,Belgium-Luxembourg,Slovakia,Republic of Moldova,Turkey
1990,3309.0,-1.0,-1.0,376.0,193200.0,-1.0,23953.0,-1.0,43000.0,21800.0,196.0,-1.0,129025.0,1064264.0,138714.0,28988.0,82080.0,-1.0,-1.0,950.0,-1.0,756.0,10431.0,50972.0,-1.0,-1.0,492000.0,800.0,-1.0,380.0,-1.0,78300.0,47787.0,-1.0,-1.0,-1.0,451200.0,87657.0,746761.0,492000.0,-1.0,156628.0,-1.0,4479.0,4200.0,28571.0,-1.0,92647.0,-1.0,472721.0,-1.0,106600.0,1154000.0,2110.0,1325.0,100.0,348700.0,20656.0,35225.0,2406000.0,0.0,-1,-1.0,-1,-1.0,-1.0,-1.0,61956.0,42600.0,42430.0,368200.0,10548000.0,76662.0,144300.0,1142.0,13830.0,16000.0,-1,217200.0,27474.0,1043608.0,-1.0,453400.0,3401.0,16000.0,-1.0,-1.0,136905.0
1991,3344.0,-1.0,-1.0,391.0,265081.0,-1.0,21462.0,-1.0,44700.0,20600.0,318.0,-1.0,133176.0,1174790.0,130455.0,20500.0,132200.0,-1.0,-1.0,685.0,-1.0,691.0,10540.0,35069.0,-1.0,-1.0,700000.0,700.0,-1.0,385.0,-1.0,76540.0,50840.0,-1.0,-1.0,-1.0,456000.0,91965.0,686166.0,700000.0,-1.0,145639.0,-1.0,4875.0,4000.0,30975.0,-1.0,88942.0,-1.0,379678.0,-1.0,103200.0,841800.0,1800.0,150.0,100.0,324800.0,14790.0,35764.0,1949000.0,0.0,-1,-1.0,-1,-1.0,-1.0,-1.0,61053.0,54000.0,44970.0,345920.0,10634000.0,69923.0,210000.0,1710.0,15900.0,4000.0,-1,177300.0,31852.0,1160000.0,-1.0,343000.0,3303.0,15000.0,-1.0,-1.0,130623.0
1992,3600.0,333000.0,17582.0,100.0,284025.0,-1.0,27646.0,4211.0,42800.0,20100.0,223.0,4000.0,127297.0,1163173.0,-1.0,10400.0,123480.0,2376.0,491785.0,578.0,-1.0,652.0,10330.0,39015.0,3000.0,19400.0,702994.0,0.0,69400.0,370.0,420.0,63600.0,52368.0,-1.0,448800.0,45511.0,371800.0,75047.0,666567.0,702994.0,8485000.0,146321.0,-1.0,4130.0,4200.0,25000.0,76904.0,82557.0,-1.0,357508.0,1935.0,100204.0,1242700.0,1350.0,550.0,110.0,313800.0,14033.0,42746.0,1819500.0,0.0,-1,-1.0,-1,-1.0,8600.0,3386.0,54695.0,42600.0,40460.0,342300.0,-1.0,35238.0,303800.0,1190.0,17400.0,4963.0,-1,167800.0,35000.0,1149140.0,61700.0,330700.0,3652.0,15000.0,-1.0,2537.0,132717.0
1993,3400.0,309000.0,17204.0,100.0,268018.0,29290.0,31000.0,3282.0,43300.0,20200.0,250.0,3000.0,104660.0,961178.0,-1.0,-1.0,50680.0,2388.0,510000.0,608.0,-1.0,608.0,10250.0,48743.0,3000.0,14500.0,600000.0,-1.0,48500.0,380.0,300.0,68190.0,52826.0,-1.0,546500.0,35700.0,303500.0,92000.0,641755.0,600000.0,8402210.0,143736.0,-1.0,4785.0,4127.0,20000.0,70966.0,-1.0,-1.0,358600.0,1600.0,91731.0,1343000.0,1160.0,536.0,100.0,314988.0,14178.0,51653.0,1539000.0,0.0,-1,69509.0,-1,-1.0,8200.0,3490.0,52869.0,54000.0,-1.0,303350.0,-1.0,69202.0,364451.0,1870.0,16500.0,14687.0,-1,174000.0,35076.0,947000.0,43200.0,332300.0,5200.0,15271.0,13981.0,3678.0,134230.0
1994,3500.0,368000.0,18493.0,200.0,281545.0,33800.0,43700.0,3710.0,43792.0,20900.0,249.0,4000.0,106000.0,909947.0,-1.0,-1.0,32650.0,2590.0,603600.0,514.0,-1.0,514.0,10410.0,32088.0,2000.0,9700.0,500000.0,-1.0,54000.0,385.0,600.0,57930.0,56272.0,-1.0,613100.0,36154.0,259070.0,74790.0,618142.0,500000.0,8333000.0,144157.0,-1.0,4850.0,3400.0,18000.0,74000.0,-1.0,-1.0,391900.0,800.0,109000.0,1492000.0,1150.0,540.0,200.0,347500.0,12947.0,53108.0,1623000.0,0.0,-1,76306.0,-1,-1.0,7000.0,4027.0,49357.0,68800.0,-1.0,341400.0,-1.0,30928.0,334434.0,1590.0,8600.0,11525.0,-1,166000.0,25000.0,897000.0,54500.0,334300.0,5500.0,13170.0,14387.0,4900.0,136815.0
1995,3400.0,337000.0,15763.0,50.0,165179.0,45720.0,30900.0,3384.0,44288.0,19900.0,210.0,2700.0,93230.0,1146063.0,-1.0,800.0,73740.0,1866.0,560100.0,458.0,-1.0,600.0,8342.0,28998.0,3700.0,5000.0,502000.0,-1.0,45600.0,390.0,800.0,65060.0,53375.0,-1.0,406800.0,38495.0,213750.0,73448.0,595360.0,502000.0,7928200.0,134647.0,-1.0,4940.0,4826.0,7000.0,74307.0,-1.0,-1.0,309200.0,800.0,112000.0,1211000.0,1090.0,550.0,220.0,366800.0,10063.0,35715.0,1195000.0,0.0,-1,60112.0,-1,-1.0,7500.0,3211.0,40778.0,20500.0,-1.0,273000.0,-1.0,20353.0,238890.0,1230.0,8747.0,10744.0,-1,148800.0,28000.0,1136000.0,47400.0,329300.0,2900.0,9000.0,15751.0,5835.0,147961.0
1996,3220.0,335000.0,16290.0,158.0,160466.0,63730.0,32000.0,2828.0,44000.0,20900.0,248.0,2058.0,96990.0,1062094.0,-1.0,2380.0,102000.0,1888.0,482000.0,448.0,-1.0,700.0,7993.0,36536.0,1666.0,16000.0,456000.0,-1.0,53600.0,400.0,400.0,80868.0,47811.0,-1.0,421800.0,48985.0,246480.0,70593.0,624759.0,456000.0,6859500.0,141655.0,-1.0,5043.0,5879.0,6414.0,85549.0,-1.0,-1.0,301900.0,1800.0,96000.0,1684000.0,1220.0,580.0,240.0,391300.0,10094.0,35396.0,1074000.0,0.0,-1,65541.0,-1,30.0,4800.0,1502.0,41609.0,36000.0,-1.0,283600.0,-1.0,64174.0,233855.0,2984.0,7273.0,10526.0,-1,139600.0,25000.0,1052000.0,51600.0,374400.0,1900.0,10000.0,18023.0,3743.0,161497.0
1997,3385.0,325000.0,18142.0,744.0,196803.0,62040.0,29500.0,2950.0,44000.0,20600.0,252.0,1300.0,94520.0,948500.0,-1.0,1310.0,25210.0,1817.0,553600.0,700.0,-1.0,600.0,8157.0,37000.0,579.0,25768.0,440000.0,-1.0,59100.0,500.0,-1.0,110553.0,52213.0,-1.0,336500.0,54367.0,289500.0,75697.0,625540.0,440000.0,5835700.0,151011.0,-1.0,5060.0,6528.0,12000.0,73203.0,-1.0,-1.0,312388.0,1600.0,100000.0,1498500.0,1380.0,600.0,270.0,399811.0,11500.0,41085.0,1138000.0,0.0,-1,77570.0,-1,29.0,6400.0,751.0,46083.0,37600.0,-1.0,315460.0,-1.0,60761.0,219100.0,1258.0,6895.0,10302.0,-1,133400.0,30000.0,937000.0,56100.0,369200.0,2000.0,11100.0,19499.0,6462.0,157870.0
1998,3500.0,293000.0,21669.0,325.0,188822.0,55400.0,31466.0,3088.0,43739.0,19400.0,250.0,1413.0,92600.0,919500.0,-1.0,1411.0,58640.0,1793.0,549700.0,840.0,-1.0,450.0,7198.0,45000.0,68.0,28059.0,400000.0,-1.0,59700.0,410.0,-1.0,74889.0,51717.0,-1.0,175000.0,60200.0,240300.0,48211.0,561283.0,400000.0,3958100.0,152209.0,-1.0,4900.0,9909.0,12699.0,71000.0,-1.0,-1.0,264143.0,900.0,98000.0,1591600.0,1440.0,650.0,290.0,413200.0,10500.0,44538.0,1114900.0,0.0,-1,57688.0,-1,30.0,5427.0,841.0,40514.0,34300.0,-1.0,311470.0,-1.0,64949.0,228100.0,1350.0,6565.0,9648.0,-1,202000.0,25000.0,909000.0,49600.0,386500.0,2100.0,9400.0,18854.0,5290.0,158227.0
1999,3400.0,292600.0,24124.0,164.0,218863.0,59440.0,25784.0,2768.0,44000.0,20200.0,261.0,1784.0,91300.0,593929.0,-1.0,3000.0,46990.0,2405.0,529000.0,705.0,-1.0,236.0,5870.0,12000.0,384.0,29449.0,363000.0,3000.0,47200.0,400.0,-1.0,79402.0,70851.0,-1.0,138700.0,61000.0,337460.0,83363.0,572349.0,363000.0,3902900.0,142000.0,-1.0,4950.0,9294.0,11569.0,67000.0,-1.0,-1.0,267754.0,908.0,92000.0,1398400.0,1212.0,548.0,340.0,409500.0,9929.0,56469.0,992700.0,0.0,-1,53988.0,-1,31.0,5259.0,738.0,35503.0,29900.0,-1.0,305658.0,-1.0,89515.0,248200.0,1199.0,6275.0,10000.0,-1,114108.0,22000.0,584000.0,51200.0,403900.0,2500.0,12100.0,22795.0,3966.0,153507.0
2000,3000.0,285000.0,20377.0,167.0,192979.0,51790.0,44531.0,2263.0,43200.0,16800.0,266.0,1298.0,95940.0,658000.0,-1.0,3200.0,14660.0,2251.0,481000.0,674.0,5300.0,240.0,5070.0,11628.0,563.0,25722.0,479000.0,3000.0,45521.0,350.0,-1.0,88701.0,58277.0,-1.0,189300.0,53345.0,335534.0,85034.0,565632.0,479000.0,4075000.0,140748.0,1909.0,4990.0,11240.0,13000.0,63127.0,-1.0,-1.0,237020.0,388.0,109000.0,1305100.0,844.0,600.0,330.0,432137.0,8000.0,40605.0,940904.0,0.0,-1,50117.0,-1,32.0,5126.0,728.0,32981.0,19500.0,-1.0,295544.0,-1.0,23026.0,232300.0,2288.0,6018.0,10700.0,-1,103129.0,25000.0,650000.0,44300.0,399900.0,2400.0,-1.0,20856.0,3084.0,153194.0
2001,3400.0,294000.0,20527.0,104.0,257481.0,52520.0,60136.0,2000.0,42700.0,16800.0,277.0,1478.0,84910.0,789000.0,-1.0,3700.0,49700.0,1917.0,558900.0,950.0,6800.0,235.0,3923.0,11841.0,142.0,22918.0,350000.0,3000.0,55200.0,300.0,-1.0,89610.0,60625.0,-1.0,182800.0,48111.0,362545.0,61344.0,531010.0,350000.0,4520800.0,139834.0,1725.0,4995.0,10187.0,7500.0,61205.0,-1.0,-1.0,233324.0,592.0,112000.0,1238400.0,1000.0,521.0,370.0,445926.0,5000.0,52726.0,773363.0,0.0,-1,47802.0,-1,32.0,5898.0,116.0,31449.0,27400.0,-1.0,278174.0,-1.0,69491.0,219400.0,660.0,5791.0,10700.0,-1,117611.0,28000.0,784000.0,47900.0,422700.0,2600.0,-1.0,17000.0,3601.0,149015.0
2002,3630.0,262000.0,19217.0,6.0,254663.0,29863.0,55230.0,2530.0,43600.0,18800.0,300.0,1448.0,80020.0,918353.0,-1.0,2800.0,44600.0,2014.0,499800.0,1000.0,6500.0,225.0,4035.0,12600.0,304.0,23704.0,275000.0,3000.0,47100.0,250.0,-1.0,93250.0,63812.0,-1.0,144400.0,35200.0,292315.0,57127.0,605175.0,275000.0,3653700.0,150933.0,1963.0,5035.0,10490.0,10000.0,58261.0,-1.0,-1.0,233148.0,542.0,126000.0,1378900.0,1000.0,500.0,400.0,455185.0,7353.0,41025.0,832852.0,0.0,-1,61026.0,-1,33.0,4616.0,653.0,32103.0,20000.0,-1.0,295002.0,-1.0,42365.0,230894.0,727.0,5410.0,11900.0,-1,149605.0,30000.0,911000.0,55000.0,451100.0,2462.0,-1.0,20477.0,3027.0,153649.0
2003,3627.0,243323.0,19940.0,1.0,297083.0,30000.0,49499.0,2229.0,42600.0,21000.0,320.0,1338.0,84846.0,1094927.0,-1.0,2400.0,70870.0,1964.0,543900.0,1100.0,7023.0,197.0,4416.0,22067.0,269.0,23472.0,260000.0,3000.0,49400.0,234.0,-1.0,104620.0,68389.0,-1.0,160901.0,36460.0,220785.0,54101.0,526897.0,260000.0,3087700.0,148393.0,2163.0,7032.0,11540.0,10136.0,70895.0,-1.0,-1.0,261927.0,465.0,122000.0,1414800.0,1000.0,401.0,513.0,477000.0,5927.0,37615.0,898410.0,0.0,-1,77338.0,-1,34.0,3607.0,710.0,34387.0,22400.0,-1.0,279808.0,-1.0,46482.0,238472.0,500.0,5212.0,11079.0,-1,136358.0,25000.0,1089000.0,48200.0,424500.0,2500.0,-1.0,30416.0,3585.0,128889.0
2004,3502.0,265934.0,20000.0,0.0,347126.0,30048.0,62000.0,2386.0,40744.0,20000.0,310.0,1930.0,86700.0,901644.0,-1.0,1620.0,73960.0,1854.0,510400.0,1000.0,5688.0,174.0,3028.0,18200.0,301.0,20389.0,270000.0,3000.0,56700.0,190.0,-1.0,122580.0,69613.0,-1.0,169200.0,35356.0,291307.0,55801.0,519734.0,270000.0,3285700.0,146638.0,1907.0,7094.0,11297.0,10203.0,50665.0,-1.0,-1.0,227829.0,441.0,108000.0,1234300.0,1000.0,300.0,499.0,479801.0,8000.0,43002.0,723180.0,0.0,-1,58509.0,-1,34.0,4088.0,738.0,30284.0,19500.0,-1.0,229696.0,-1.0,66924.0,187450.0,926.0,5028.0,12700.0,-1,126120.0,26117.0,893644.0,52800.0,325800.0,2046.0,-1.0,24493.0,5224.0,128720.0
2005,3810.0,228971.0,21185.0,0.0,367921.0,45131.0,69200.0,2314.0,40400.0,16800.0,341.0,1404.0,74156.0,935000.0,-1.0,2344.0,61227.0,2731.0,450000.0,1100.0,5675.0,149.0,2950.0,18000.0,279.0,16830.0,220000.0,3000.0,58000.0,150.0,-1.0,76680.0,62420.0,-1.0,135900.0,33724.0,148225.0,53700.0,539211.0,220000.0,3180100.0,174799.0,1696.0,7149.0,10643.0,10084.0,46006.0,-1.0,-1.0,209900.0,558.0,91000.0,1271300.0,1000.0,280.0,505.0,457847.0,5000.0,30571.0,737750.0,0.0,-1,51667.0,-1,35.0,2467.0,993.0,30218.0,26300.0,-1.0,200122.0,-1.0,76509.0,213163.0,1316.0,4858.0,13923.0,-1,111057.0,23107.0,930000.0,59600.0,345400.0,1700.0,-1.0,19156.0,5130.0,132892.0
2006,3500.0,242569.0,24914.0,1.0,323998.0,44401.0,69400.0,2139.0,41762.0,20400.0,317.0,1160.0,73949.0,1008963.0,-1.0,1250.0,75035.0,2471.0,442300.0,1076.0,5303.0,114.0,2422.0,27500.0,307.0,17399.0,243000.0,3100.0,62900.0,215.0,-1.0,90190.0,59255.0,205.0,155600.0,32596.0,138025.0,53700.0,539074.0,243000.0,3317500.0,160950.0,1502.0,7267.0,11000.0,10127.0,-1.0,-1.0,42530.0,183700.0,679.0,121000.0,1536800.0,1000.0,250.0,492.0,524389.0,6278.0,16446.0,632935.0,0.0,-1,57697.0,-1,36.0,1200.0,1580.0,35151.0,17900.0,-1.0,196720.0,-1.0,76220.0,195542.0,1400.0,4703.0,13375.0,-1,107024.0,28000.0,1002685.0,59300.0,353600.0,1600.0,-1.0,19530.0,4028.0,100088.0
2007,3550.0,216191.0,27967.0,5.0,136955.0,32798.0,65500.0,2554.0,42695.0,21300.0,350.0,1362.0,72385.0,1243597.0,-1.0,1214.0,82096.0,2332.0,356000.0,982.0,5113.0,82.0,2226.0,13900.0,1068.0,15167.0,270000.0,3200.0,62400.0,180.0,-1.0,81699.0,59991.0,221.0,169800.0,31450.0,224250.0,46064.0,582556.0,270000.0,3311400.0,154500.0,1443.0,7321.0,10000.0,10171.0,-1.0,-1.0,39724.0,177831.0,690.0,129000.0,1815700.0,211.0,200.0,500.0,531432.0,5773.0,21913.0,608654.0,0.0,-1,59016.0,-1,38.0,800.0,3100.0,31125.0,22400.0,-1.0,203500.0,-1.0,72282.0,209000.0,1500.0,4562.0,13200.0,-1,106660.0,26500.0,1237824.0,61700.0,347400.0,2000.0,-1.0,20830.0,4058.0,93246.0
2008,3000.0,180656.0,19873.0,7.0,117058.0,30556.0,83700.0,2852.0,84400.0,22900.0,335.0,1600.0,77775.0,875487.0,-1.0,1075.0,42309.0,1887.0,445400.0,991.0,5150.0,34.0,1861.0,15100.0,2737.0,15416.0,230000.0,3000.0,66200.0,185.0,-1.0,97914.0,61221.0,221.0,146500.0,34200.0,211805.0,55200.0,550617.0,230000.0,3409500.0,147022.0,1260.0,7376.0,10133.0,10215.0,-1.0,-1.0,39637.0,179485.0,857.0,135022.0,1448400.0,180.0,100.0,303.0,505511.0,5159.0,24868.0,566566.0,0.0,-1,49049.0,-1,41.0,1800.0,3065.0,26571.0,23100.0,-1.0,222500.0,-1.0,100441.0,200007.0,1500.0,4602.0,13900.0,-1,100303.0,17000.0,870328.0,68000.0,354500.0,1491.0,-1.0,17037.0,2687.0,90008.0
2009,3320.0,164747.0,20901.0,11.0,134040.0,24018.0,66900.0,2726.0,65000.0,20400.0,312.0,1439.0,81031.0,872425.0,-1.0,1416.0,76582.0,1773.0,415700.0,966.0,5612.0,17.0,1917.0,31497.0,3789.0,13040.0,200000.0,3200.0,60600.0,190.0,-1.0,101101.0,52230.0,200.0,149200.0,36134.0,139368.0,58400.0,525300.0,200000.0,3020700.0,133900.0,1384.0,6780.0,10855.0,9963.0,-1.0,-1.0,35396.0,162593.0,831.0,129000.0,980400.0,139.0,213.0,295.0,561238.0,7425.0,19996.0,558070.0,0.0,-1,50021.0,-1,44.0,2900.0,2591.0,26558.0,25600.0,-1.0,186100.0,-1.0,71995.0,201819.0,1300.0,4589.0,13000.0,-1,116835.0,23000.0,865000.0,63800.0,322000.0,1569.0,-1.0,15929.0,1903.0,92684.0
2010,3600.0,179262.0,19280.0,45.0,173455.0,30859.0,57000.0,2729.0,55300.0,19700.0,309.0,1154.0,76114.0,858966.0,-1.0,3400.0,81670.0,1773.0,310800.0,941.0,4876.0,239.0,1789.0,22300.0,1844.0,9958.0,178000.0,3442.0,56700.0,188.0,-1.0,75873.0,50799.0,195.0,162800.0,30300.0,284570.0,61700.0,539000.0,178000.0,2227600.0,130024.0,1136.0,6628.0,10331.0,9838.0,-1.0,-1.0,34181.0,141000.0,1435.0,124000.0,906100.0,150.0,161.0,512.0,511329.0,8889.0,23000.0,511120.0,0.0,-1,52278.0,-1,47.0,3000.0,3668.0,26576.0,29600.0,-1.0,158300.0,-1.0,66756.0,181217.0,1233.0,4598.0,14000.0,-1,86500.0,21309.0,850077.0,57800.0,278300.0,1683.0,-1.0,14800.0,2502.0,87639.0
2011,3900.0,157517.0,25344.0,514.0,172127.0,30658.0,46800.0,2443.0,79600.0,21400.0,308.0,1337.0,71605.0,832101.0,-1.0,3526.0,59385.0,1842.0,279900.0,917.0,3516.0,240.0,1682.0,18873.0,1841.0,10007.0,170000.0,3631.0,58000.0,164.0,-1.0,105643.0,53539.0,233.0,143400.0,28400.0,196135.0,48300.0,546200.0,170000.0,2937400.0,126254.0,1123.0,6133.0,10756.0,10000.0,-1.0,-1.0,31589.0,143400.0,1360.0,109000.0,1029600.0,143.0,180.0,369.0,508344.0,6070.0,14794.0,380000.0,0.0,-1,45236.0,-1,51.0,730.0,2050.0,25029.0,54230.0,-1.0,175600.0,-1.0,51655.0,184950.0,1231.0,4636.0,12940.0,-1,77374.0,41601.0,826031.0,63200.0,308200.0,1458.0,-1.0,15187.0,1940.0,85743.0
2012,4000.0,131134.0,28514.0,506.0,208730.0,26514.0,58400.0,2618.0,45571.0,23700.0,275.0,872.0,69219.0,735029.0,-1.0,3324.0,85245.0,1369.0,301100.0,892.0,2800.0,250.0,1642.0,18958.0,1341.0,10280.0,200000.0,3590.0,59800.0,142.0,-1.0,110938.0,53000.0,228.0,165400.0,31800.0,260240.0,48300.0,513800.0,200000.0,2852200.0,120012.0,919.0,6646.0,11183.0,11500.0,-1.0,-1.0,34554.0,145400.0,1406.0,122000.0,984600.0,136.0,188.0,419.0,438700.0,3885.0,16640.0,422897.0,0.0,-1,50770.0,-1,50.0,600.0,2396.0,24800.0,47390.0,-1.0,191400.0,-1.0,47060.0,194227.0,1246.0,4850.0,12500.0,-1,82794.0,36234.0,731144.0,70800.0,313800.0,1739.0,-1.0,15773.0,2101.0,88786.0
2013,4000.0,133053.0,21656.0,31.0,227632.0,35618.0,64400.0,2781.0,45392.0,26700.0,275.0,917.0,68817.0,704444.0,-1.0,7572.0,83919.0,1203.0,241300.0,868.0,3756.0,250.0,1675.0,34100.0,1638.0,9838.0,200000.0,3616.0,61500.0,130.0,-1.0,126833.0,51230.0,207.0,220500.0,34800.0,226109.0,50192.0,433812.0,200000.0,2997880.0,104862.0,1130.0,6651.0,11344.0,11500.0,-1.0,-1.0,33506.0,131500.0,1956.0,177000.0,1126400.0,149.0,201.0,305.0,444500.0,5444.0,17891.0,408330.0,0.0,-1,43559.0,-1,50.0,2300.0,2580.0,23200.0,32277.0,-1.0,195010.0,-1.0,49354.0,181985.0,1231.0,4850.0,13600.0,-1,93016.0,17669.0,699000.0,73600.0,344300.0,1870.0,-1.0,13901.0,2196.0,92456.0
2014,4021.0,151340.0,21146.0,7.0,238465.0,27900.0,44200.0,2873.0,79650.0,18600.0,310.0,841.0,71977.0,721361.0,-1.0,10490.0,64801.0,1364.0,243600.0,853.0,3100.0,230.0,1590.0,14000.0,1468.0,9468.0,200000.0,3642.0,65400.0,119.0,0.0,136339.0,50870.0,210.0,192261.0,27300.0,224528.0,50540.0,478572.0,200000.0,3090744.0,103460.0,1178.0,6820.0,12443.0,11531.0,-1.0,-1.0,30732.0,123800.0,2340.0,137000.0,912700.0,182.0,150.0,229.0,430280.0,6662.0,14886.0,418850.0,0.0,-1,42289.0,-1,45.0,4200.0,2438.0,23300.0,41832.0,-1.0,159570.0,-1.0,52592.0,179292.0,1216.0,4900.0,14073.0,-1,99134.0,13155.0,714699.0,75900.0,304700.0,1751.0,-1.0,15367.0,1673.0,93606.0
