,Burundi,"China, Taiwan Province of",Mozambique,Myanmar,Burkina Faso,Philippines,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Zimbabwe,Bangladesh,Malawi,Yemen,Rwanda,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,El Salvador,Senegal,Madagascar,Tajikistan,Haiti,Guinea,Botswana,Zambia,Chad,Sri Lanka,Grenada,Uruguay,Azerbaijan,Montserrat,Sudan (former),China,Uzbekistan,Colombia,United Republic of Tanzania,Guinea-Bissau,Kazakhstan,Saint Vincent and the Grenadines,Togo,Kenya,"China, mainland",Mali,Uganda,Italy,Costa Rica,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Gambia,Cameroon,Cuba,Armenia,Dominican Republic,South Sudan,Namibia,Benin,Pakistan,Spain,Afghanistan,Australia,Venezuela (Bolivarian Republic of),Cyprus,Thailand,Antigua and Barbuda,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Sudan,Nigeria,Kyrgyzstan,Argentina,Cambodia,Paraguay,Georgia,India,Guadeloupe,Niger,Morocco,Ethiopia PDR,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Israel,Viet Nam,Tunisia,Côte d'Ivoire,Nicaragua,Albania,Turkmenistan,South Africa,Central African Republic,Somalia,Egypt,Ghana,Iraq,Angola,Swaziland,Turkey
1986,8288.0,85.0,12200.0,99802.0,169227.0,15675.0,418700.0,2314320.0,7800.0,-1.0,-1.0,53028.0,-1.0,625871.0,249000.0,11608.0,36235.0,19200.0,-1.0,649300.0,937.0,145600.0,61.0,48200.0,26870.0,50000.0,-1.0,4000.0,568.0,3000.0,33357.0,89400.0,15.0,30.0,394.0,-1.0,18.0,413000.0,10620085.0,-1.0,337660.0,214569.0,4600.0,-1.0,-1.0,63558.0,27430.0,10620000.0,201652.0,28800.0,60.0,1843.0,35.0,11784.0,303745.0,18000.0,1540.0,122770.0,-1.0,-1,5545.0,-1,-1.0,132762.0,3958800.0,263600.0,65000.0,649300.0,95856.0,-1.0,57261.0,170.0,18118.0,5567000.0,358856.0,54000.0,-1.0,100000.0,-1.0,376600.0,3000.0,343200.0,-1,3668000.0,-1.0,8138.0,26500.0,60600.0,1108.0,410040.0,8233000.0,3200.0,36909.0,9062.0,184900.0,4600.0,-1.0,189314.0,154095.0,25000.0,-1.0,116109.0,34400.0,4090.0,1120000.0,7318.0,20300.0,12000.0,19921.0,1398800.0
1987,8266.0,27.0,27300.0,79722.0,148015.0,15675.0,350966.0,1672493.0,12000.0,-1.0,-1.0,23410.0,-1.0,578578.0,240114.0,19966.0,20957.0,19200.0,-1.0,551600.0,423.0,76512.0,61.0,30406.0,38815.0,27159.0,-1.0,2500.0,1710.0,3000.0,20156.0,127600.0,15.0,30.0,119.0,-1.0,18.0,546000.0,12735027.0,-1.0,320530.0,254915.0,4600.0,-1.0,-1.0,79067.0,23800.0,12735000.0,198887.0,18800.0,113.0,1371.0,35.0,6476.0,202031.0,22200.0,820.0,113700.0,-1.0,-1,7353.0,-1,-1.0,70203.0,4404541.0,253600.0,40000.0,551600.0,52998.0,-1.0,74321.0,170.0,19756.0,8447700.0,340994.0,45000.0,-1.0,150000.0,-1.0,322800.0,1500.0,248332.0,-1,3390000.0,-1.0,6000.0,33700.0,60600.0,562.0,752265.0,8089000.0,3800.0,20107.0,8142.0,156900.0,4270.0,-1.0,213582.0,151295.0,23000.0,-1.0,146551.0,26850.0,6364.0,981000.0,7267.0,21500.0,12000.0,14991.0,1450000.0
1988,7834.0,46.0,21300.0,72942.0,145879.0,14370.0,472500.0,2535127.0,12900.0,-1.0,-1.0,21731.0,-1.0,709000.0,323262.0,35682.0,29286.0,7810.0,-1.0,704000.0,377.0,132710.0,61.0,26454.0,38702.0,32547.0,-1.0,2500.0,2360.0,3000.0,58530.0,137458.0,5.0,30.0,130.0,-1.0,18.0,444000.0,12447046.0,-1.0,376440.0,189244.0,3800.0,-1.0,-1.0,67110.0,19000.0,12447000.0,249056.0,16200.0,120.0,3326.0,35.0,10974.0,282392.0,24000.0,1846.0,165431.0,-1.0,-1,8029.0,-1,-1.0,108752.0,4278112.0,347900.0,45000.0,704000.0,68695.0,-1.0,105527.0,155.0,12963.0,8854000.0,379525.0,30500.0,-1.0,184000.0,-1.0,849400.0,300.0,543190.0,-1,4645000.0,-1.0,4000.0,29160.0,63600.0,624.0,806934.0,8566000.0,6200.0,23949.0,8602.0,165900.0,4180.0,286.0,255784.0,101200.0,14000.0,-1.0,196051.0,27400.0,6060.0,882000.0,6340.0,18500.0,12000.0,26577.0,1755000.0
1989,7431.0,8.0,27300.0,60281.0,152389.0,16329.0,431000.0,1844254.0,13330.0,-1.0,-1.0,21900.0,-1.0,812700.0,261437.0,40920.0,35106.0,13033.0,-1.0,712300.0,686.0,108826.0,61.0,24840.0,29303.0,41500.0,-1.0,2500.0,2870.0,3000.0,52688.0,150886.0,14.0,30.0,161.0,-1.0,18.0,514000.0,11364008.0,-1.0,294500.0,112905.0,2800.0,-1.0,-1.0,86468.0,28000.0,11364000.0,230795.0,15500.0,100.0,736.0,35.0,3800.0,321466.0,25200.0,3000.0,107000.0,-1.0,-1,8430.0,-1,-1.0,104660.0,4367245.0,190100.0,36000.0,712300.0,87228.0,-1.0,85829.0,125.0,12831.0,6898000.0,394684.0,34000.0,-1.0,187000.0,-1.0,619350.0,300.0,630200.0,-1,6067000.0,-1.0,4950.0,29450.0,54500.0,585.0,467127.0,8570000.0,6300.0,32829.0,6735.0,122100.0,3300.0,382.0,290593.0,71824.0,17000.0,-1.0,187803.0,26500.0,3030.0,820000.0,8354.0,21800.0,12000.0,32538.0,1666200.0
1990,5660.0,5.0,24200.0,62700.0,189543.0,12520.0,441200.0,1921409.0,14780.0,1200.0,-1.0,11561.0,-1.0,670000.0,187606.0,47050.0,33026.0,7839.0,0.0,798300.0,71.0,111346.0,60.0,14158.0,44723.0,32100.0,-1.0,2300.0,4488.0,3343.0,30666.0,160000.0,2.0,30.0,100.0,-1.0,20.0,408000.0,13523219.0,-1.0,314170.0,149141.0,3300.0,-1.0,-1.0,99600.0,27331.0,13523214.0,276023.0,19100.0,100.0,699.0,32.0,6600.0,238971.0,27000.0,1954.0,113260.0,0.0,-1,7755.0,-1,142.0,146406.0,4912740.0,259400.0,29000.0,798300.0,85147.0,0.0,96699.0,125.0,7889.0,8789500.0,436673.0,30000.0,-1.0,276000.0,-1.0,922950.0,300.0,642308.0,-1,5228000.0,0.0,2270.0,28830.0,57600.0,540.0,553335.0,8305000.0,484.0,37000.0,4546.0,134000.0,3100.0,912.0,241682.0,65900.0,12000.0,-1.0,149480.0,37200.0,3030.0,838000.0,13150.0,27700.0,12000.0,39500.0,1767960.0
1991,7467.0,5.0,39984.0,62330.0,242200.0,15514.0,555100.0,2079751.0,14247.0,1300.0,-1.0,13443.0,-1.0,594000.0,204537.0,41240.0,42780.0,7291.0,0.0,1133000.0,42.0,102973.0,60.0,10006.0,50577.0,26647.0,-1.0,2447.0,10778.0,2491.0,48721.0,174482.0,0.0,30.0,100.0,-1.0,21.0,231000.0,17025013.0,-1.0,432269.0,268730.0,3300.0,-1.0,-1.0,93000.0,30431.0,17025008.0,272430.0,26600.0,-1.0,415.0,19.0,26300.0,176395.0,28500.0,1704.0,114363.0,0.0,-1,7000.0,-1,240.0,177123.0,6542790.0,260418.0,68000.0,1133000.0,71876.0,0.0,128674.0,100.0,17910.0,10118000.0,411809.0,30500.0,-1.0,309000.0,-1.0,789400.0,300.0,631728.0,-1,5161000.0,0.0,2500.0,21180.0,36400.0,480.0,558670.0,7800000.0,200.0,33983.0,4864.0,57245.0,8300.0,1350.0,261139.0,81300.0,1000.0,-1.0,116117.0,21600.0,3030.0,814000.0,20143.0,11300.0,12000.0,39900.0,1510450.0
1992,5533.0,1.0,49825.0,63206.0,172400.0,37774.0,689000.0,1885427.0,15909.0,1406.0,-1.0,12670.0,26.0,784000.0,60548.0,46742.0,13632.0,12622.0,0.0,1303500.0,-1.0,116000.0,60.0,9996.0,47533.0,20200.0,515000.0,2300.0,17794.0,2490.0,25899.0,125268.0,0.0,30.0,425.0,336300.0,22.0,280000.0,13524001.0,4128700.0,342429.0,303200.0,1500.0,246000.0,-1.0,99900.0,16800.0,13524000.0,319424.0,22100.0,-1.0,415.0,9.0,30000.0,107986.0,31000.0,2242.0,125702.0,0.0,-1,3963.0,-1,296.0,152849.0,4619880.0,209523.0,68000.0,1303500.0,65862.0,0.0,99176.0,105.0,8583.0,9183000.0,330113.0,27500.0,-1.0,348000.0,52400.0,651960.0,300.0,391380.0,-1,6058000.0,0.0,5000.0,8800.0,30300.0,390.0,91607.0,-1.0,75.0,32807.0,4100.0,76855.0,12800.0,1430.0,193768.0,67266.0,1000.0,1290000.0,52826.0,24000.0,4000.0,973000.0,29400.0,8000.0,12000.0,8900.0,1535884.0
1993,9129.0,1.0,47002.0,68257.0,114764.0,19214.0,639000.0,1135305.0,17858.0,1553.0,45500.0,13772.0,15.0,997000.0,186550.0,76202.0,45339.0,14139.0,0.0,936800.0,-1.0,59000.0,60.0,9703.0,38769.0,27200.0,524200.0,2000.0,19350.0,2488.0,47851.0,97200.0,0.0,30.0,0.0,284500.0,23.0,170000.0,11217001.0,4234900.0,187270.0,144700.0,2500.0,198000.0,-1.0,93000.0,16300.0,11217000.0,240244.0,36000.0,-1.0,290.0,9.0,26000.0,97826.0,33000.0,3085.0,126556.0,-1.0,-1,3365.0,-1,400.0,272182.0,4103130.0,90447.0,68000.0,936800.0,45560.0,0.0,66574.0,105.0,4993.0,9266000.0,275035.0,27500.0,-1.0,192000.0,49200.0,431145.0,527.0,420772.0,-1,5706000.0,-1.0,5800.0,710.0,-1.0,0.0,76043.0,-1.0,13.0,21008.0,5000.0,73450.0,5200.0,1530.0,235120.0,4038.0,200.0,1341000.0,31777.0,15966.0,6060.0,1083310.0,39500.0,34000.0,12000.0,15200.0,1560750.0
1994,5061.0,1.0,50700.0,42894.0,177127.0,7203.0,535404.0,1367514.0,17741.0,2907.0,43000.0,14260.0,15.0,1234000.0,169986.0,37255.0,16936.0,11084.0,0.0,833000.0,-1.0,40000.0,60.0,2784.0,28664.0,27310.0,529281.0,1800.0,17223.0,2487.0,33093.0,156746.0,0.0,35.0,0.0,283700.0,24.0,148000.0,13023001.0,3936100.0,149219.0,125300.0,2200.0,207940.0,-1.0,131750.0,18200.0,13023000.0,293021.0,37500.0,-1.0,300.0,8.0,32100.0,167656.0,35000.0,2532.0,152815.0,-1.0,-1,2200.0,-1,600.0,260436.0,4437869.0,137700.0,68000.0,833000.0,51241.0,0.0,77907.0,105.0,6738.0,11179000.0,386796.0,27500.0,-1.0,218000.0,53500.0,705840.0,300.0,379877.0,-1,6316000.0,-1.0,8250.0,3120.0,-1.0,0.0,340097.0,-1.0,40.0,15253.0,5000.0,86400.0,8700.0,4000.0,258343.0,2943.0,190.0,1283000.0,67737.0,27500.0,6000.0,679962.0,23350.0,29000.0,12000.0,11400.0,1638000.0
1995,4771.0,0.0,51500.0,86400.0,150451.0,8093.0,600100.0,1451160.0,26418.0,2541.0,45500.0,7533.0,6.0,1326000.0,100600.0,40465.0,67971.0,12361.0,0.0,848600.0,-1.0,21000.0,61.0,4300.0,31363.0,24233.0,410805.0,1500.0,17396.0,2604.0,16578.0,157483.0,0.0,35.0,0.0,244100.0,24.0,259000.0,14304000.0,3934200.0,148818.0,248200.0,3400.0,223030.0,-1.0,102050.0,24400.0,14304000.0,405907.0,38500.0,-1.0,321.0,8.0,49500.0,216869.0,30000.0,1606.0,195400.0,-1.0,-1,0.0,-1,1200.0,328227.0,5406260.0,101200.0,68000.0,848600.0,33082.0,0.0,80751.0,80.0,13939.0,10110000.0,523261.0,27000.0,-1.0,251000.0,74548.0,1122547.0,300.0,461239.0,-1,6832000.0,-1.0,14000.0,770.0,-1.0,0.0,625226.0,-1.0,21.0,17244.0,5000.0,113168.0,17900.0,4521.0,209584.0,16000.0,290.0,1293000.0,63680.0,32317.0,6200.0,639740.0,26290.0,18000.0,12000.0,9400.0,2223507.0
1996,2696.0,0.0,51500.0,165600.0,202630.0,6507.0,760000.0,954382.0,20300.0,2650.0,45500.0,7710.0,8.0,1276000.0,242020.0,40492.0,82591.0,15947.0,0.0,1016000.0,-1.0,14890.0,61.0,200.0,38399.0,27451.0,312572.0,1430.0,14590.0,2625.0,37074.0,213034.0,0.0,35.0,0.0,274402.0,25.0,307000.0,12609489.0,3350100.0,184107.0,252800.0,3041.0,182770.0,-1.0,146400.0,33500.0,12609489.0,452046.0,54000.0,-1.0,313.0,9.0,77400.0,268596.0,33000.0,1447.0,223100.0,-1.0,-1,-1.0,-1,1990.0,430398.0,4783373.0,277700.0,68000.0,1016000.0,42348.0,0.0,75142.0,80.0,11815.0,10604000.0,597978.0,27000.0,-1.0,301000.0,73100.0,1347000.0,250.0,329751.0,-1,7560000.0,-1.0,10370.0,3040.0,-1.0,0.0,765258.0,-1.0,20.0,17722.0,2000.0,147475.0,11200.0,4800.0,217261.0,6988.0,480.0,435500.0,113377.0,42410.0,6000.0,960000.0,34636.0,27000.0,12000.0,21200.0,2082771.0
1997,2471.0,0.0,72362.0,167600.0,343106.0,4273.0,1047360.0,822432.0,21000.0,1604.0,45500.0,6980.0,8.0,1126674.0,278184.0,41100.0,45122.0,19656.0,0.0,1470200.0,-1.0,3800.0,62.0,0.0,40279.0,36200.0,353324.0,1479.0,24700.0,2500.0,64000.0,263476.0,0.0,35.0,0.0,124604.0,25.0,297000.0,13809000.0,3639300.0,108998.0,206600.0,3400.0,197830.0,-1.0,176200.0,22283.0,13809000.0,522903.0,37000.0,-1.0,270.0,6.0,67400.0,145808.0,33675.0,1111.0,193000.0,-1.0,-1,-1.0,-1,2000.0,377370.0,4686218.0,366800.0,68000.0,1470200.0,59291.0,0.0,51000.0,80.0,8943.0,10381700.0,450819.0,27300.0,-1.0,341000.0,62387.0,1030000.0,249.0,139096.0,-1,5765000.0,-1.0,8000.0,4600.0,-1.0,6.0,632163.0,-1.0,22.0,14500.0,3500.0,139600.0,14000.0,3000.0,265145.0,4050.0,780.0,635200.0,72423.0,46037.0,7000.0,920062.0,40249.0,48000.0,12000.0,24500.0,2104950.0
1998,3405.0,0.0,91000.0,163600.0,324557.0,3390.0,1017800.0,1172992.0,22500.0,704.0,45500.0,5337.0,0.0,1186682.0,272850.0,39000.0,36381.0,23560.0,0.0,1607000.0,-1.0,7500.0,62.0,3500.0,11628.0,38600.0,383721.0,1485.0,37504.0,2300.0,59000.0,161645.0,0.0,35.0,0.0,112892.0,26.0,237000.0,13503000.0,3206200.0,96764.0,92700.0,3613.0,161600.0,-1.0,180000.0,23440.0,13503000.0,518415.0,45100.0,-1.0,270.0,3.0,56100.0,95262.0,33500.0,474.0,194690.0,-1.0,-1,-1.0,-1,3200.0,364127.0,4485375.0,335900.0,68000.0,1607000.0,43066.0,0.0,40406.0,80.0,7150.0,7897000.0,459652.0,28000.0,-1.0,348000.0,77836.0,987000.0,255.0,222000.0,-1,6528000.0,-1.0,4465.0,2000.0,-1.0,7.0,705387.0,-1.0,18.0,10002.0,2136.0,131600.0,22000.0,2673.0,337097.0,4600.0,840.0,707000.0,105952.0,38594.0,6000.0,627694.0,45665.0,69000.0,12000.0,25600.0,2304503.0
1999,2775.0,0.0,91000.0,158034.0,257121.0,3151.0,926096.0,1413920.0,12780.0,678.0,45500.0,4039.0,1.0,1296000.0,303000.0,42000.0,51321.0,24976.0,0.0,1740000.0,-1.0,2000.0,62.0,3500.0,14649.0,34600.0,315874.0,1500.0,50000.0,2400.0,140072.0,186300.0,0.0,35.0,0.0,96804.0,26.0,165000.0,11487000.0,3600000.0,111368.0,105600.0,4000.0,249400.0,-1.0,134000.0,23700.0,11487000.0,459792.0,66000.0,-1.0,270.0,4.0,50000.0,134944.0,34529.0,390.0,197000.0,-1.0,-1,-1.0,-1,5037.0,375586.0,5735435.0,388400.0,68000.0,1740000.0,37545.0,0.0,34586.0,80.0,10015.0,9458000.0,441000.0,28500.0,-1.0,381000.0,86890.0,618000.0,260.0,202283.0,-1,6125000.0,-1.0,10000.0,600.0,-1.0,7.0,430711.0,-1.0,18.0,10451.0,2000.0,64350.0,22200.0,2807.0,365003.0,3500.0,830.0,1300000.0,127809.0,21297.0,6000.0,617391.0,38127.0,79000.0,10000.0,22600.0,2026000.0
2000,2419.0,0.0,34800.0,175551.0,212545.0,1114.0,1081888.0,2010350.0,13800.0,744.0,45500.0,3786.0,0.0,1297000.0,327000.0,40500.0,36527.0,27673.0,0.0,1786700.0,-1.0,3000.0,63.0,3172.0,20411.0,27434.0,335428.0,1500.0,65700.0,3000.0,62000.0,180000.0,0.0,35.0,0.0,91539.0,26.0,147000.0,13251000.0,3001800.0,111106.0,123400.0,4058.0,287140.0,-1.0,117400.0,20000.0,13251000.0,242772.0,76000.0,-1.0,264.0,2.0,45000.0,153786.0,35000.0,238.0,204000.0,-1.0,-1,-1.0,-1,5900.0,339909.0,5476167.0,294600.0,57000.0,1786700.0,16823.0,0.0,36462.0,80.0,6477.0,9580630.0,497000.0,29000.0,-1.0,399000.0,87884.0,417680.0,260.0,246594.0,-1,5128000.0,-1.0,10000.0,460.0,-1.0,7.0,223844.0,-1.0,0.0,9350.0,1227.0,43840.0,18800.0,2706.0,402367.0,2650.0,940.0,1030000.0,69773.0,25500.0,6060.0,553883.0,35503.0,33000.0,9900.0,11350.0,2261000.0
2001,3308.0,0.0,107400.0,152694.0,395031.0,2489.0,1009826.0,2646270.0,10145.0,459.0,45500.0,7062.0,6.0,1368000.0,280254.0,45000.0,37622.0,29021.0,0.0,1959000.0,-1.0,4566.0,62.0,493.0,34237.0,26518.0,452736.0,1200.0,55000.0,2547.0,69000.0,200000.0,0.0,35.0,0.0,83615.0,26.0,232000.0,15970500.0,3264600.0,113992.0,243000.0,4500.0,417500.0,-1.0,168340.0,24500.0,15970500.0,571335.0,60000.0,-1.0,259.0,2.0,80000.0,132560.0,38000.0,200.0,207354.0,-1.0,-1,-1.0,-1,3833.0,393060.0,5415600.0,318234.0,57000.0,1959000.0,14082.0,0.0,60614.0,85.0,10000.0,11180979.0,412000.0,30000.0,-1.0,402000.0,98168.0,509405.0,260.0,294444.0,-1,5311000.0,-1.0,10000.0,400.0,-1.0,6.0,276834.0,-1.0,0.0,7855.0,1900.0,53540.0,33600.0,2606.0,287000.0,2330.0,800.0,1100000.0,91328.0,32859.0,6000.0,832267.0,17506.0,65000.0,2700.0,9100.0,2358000.0
2002,3094.0,0.0,128000.0,140860.0,439247.0,4541.0,802178.0,2170120.0,8833.0,150.0,60000.0,6457.0,6.0,1306000.0,194189.0,42973.0,39992.0,28807.0,0.0,1756800.0,-1.0,3188.0,62.0,528.0,39228.0,8162.0,515478.0,1400.0,40000.0,2500.0,79200.0,200000.0,0.0,35.0,0.0,80428.0,26.0,173000.0,14748000.0,3122400.0,92211.0,148500.0,4464.0,360703.0,-1.0,186589.0,20000.0,14748000.0,439722.0,65000.0,-1.0,254.0,2.0,83535.0,126622.0,36000.0,433.0,200000.0,-1.0,-1,-1.0,-1,1694.0,485522.0,5210400.0,304505.0,57000.0,1756800.0,15538.0,0.0,14095.0,90.0,9636.0,9356670.0,345000.0,30000.0,-1.0,428000.0,106385.0,218159.0,260.0,123667.0,-1,4582000.0,-1.0,10000.0,670.0,-1.0,6.0,123273.0,-1.0,0.0,3855.0,1900.0,48400.0,40000.0,2508.0,396239.0,2850.0,800.0,700000.0,47944.0,12000.0,6300.0,765612.0,18313.0,92000.0,2982.0,6000.0,2542000.0
2003,3360.0,0.0,81500.0,158174.0,471945.0,2231.0,811026.0,2201690.0,5422.0,61.0,67000.0,3440.0,6.0,1094000.0,159497.0,44854.0,40446.0,29091.0,0.0,932900.0,-1.0,3036.0,62.0,204.0,54964.0,11355.0,537358.0,1400.0,40160.0,2304.0,98000.0,140000.0,0.0,35.0,0.0,99554.0,26.0,240000.0,14579127.0,2822500.0,92244.0,180800.0,4600.0,402655.0,-1.0,164210.0,20000.0,14579127.0,620665.0,78000.0,-1.0,250.0,2.0,82791.0,136612.0,35633.0,500.0,233800.0,-1.0,-1,-1.0,-1,1541.0,420000.0,5127200.0,295056.0,33000.0,932900.0,12932.0,0.0,13743.0,95.0,4162.0,10020620.0,351777.0,30000.0,-1.0,455000.0,105889.0,201506.0,259.0,172760.0,-1,7294000.0,-1.0,10000.0,140.0,-1.0,5.0,209631.0,-1.0,0.0,1207.0,1900.0,45500.0,35100.0,2435.0,396417.0,3000.0,950.0,713700.0,44191.0,1000.0,6300.0,545759.0,15600.0,41500.0,3156.0,1850.0,2346000.0
2004,4937.0,0.0,139000.0,197000.0,535367.0,4297.0,1029232.0,3801382.0,6603.0,13.0,67000.0,3157.0,6.0,1173000.0,364266.0,45755.0,53581.0,19536.0,0.0,842800.0,-1.0,3085.0,62.0,4670.0,39668.0,13245.0,556991.0,1400.0,40419.0,2264.0,115000.0,233000.0,0.0,35.0,0.0,135685.0,25.0,238000.0,18970530.0,3536800.0,154733.0,326680.0,4751.0,467112.0,-1.0,173000.0,20000.0,18970530.0,589780.0,78000.0,-1.0,247.0,2.0,84034.0,187697.0,35532.0,543.0,179600.0,-1.0,-1,-1.0,-1,9463.0,425000.0,7279400.0,351587.0,28000.0,842800.0,27847.0,0.0,14311.0,95.0,2587.0,12539350.0,420226.0,31000.0,-1.0,487000.0,121700.0,353799.0,260.0,330000.0,-1,8728000.0,-1.0,10000.0,200.0,-1.0,4.0,385360.0,-1.0,0.0,3724.0,1900.0,64200.0,25800.0,2336.0,180144.0,3100.0,1010.0,1000000.0,75732.0,1500.0,6400.0,785162.0,18700.0,37000.0,3312.0,4900.0,2460000.0
2005,4778.0,0.0,118000.0,180000.0,712707.0,5157.0,1021996.0,3668286.0,6000.0,12.0,65000.0,2241.0,6.0,1231597.0,196300.0,52565.0,50363.0,20573.0,0.0,1557400.0,-1.0,3058.0,32.0,3724.0,45025.0,12271.0,447918.0,1400.0,40229.0,2213.0,142160.0,217725.0,0.0,35.0,0.0,196616.0,25.0,311000.0,17142000.0,3728400.0,138945.0,357260.0,4984.0,465000.0,-1.0,65367.0,20000.0,17142000.0,534143.0,63000.0,-1.0,600.0,2.0,109569.0,207316.0,35321.0,510.0,315000.0,-1.0,-1,-1.0,-1,101.0,341000.0,6644000.0,343823.0,33000.0,1557400.0,40976.0,0.0,14065.0,95.0,1285.0,12876180.0,363460.0,31500.0,-1.0,521000.0,118089.0,448315.0,260.0,198000.0,-1,9828000.0,-1.0,10400.0,234.0,-1.0,3.0,400965.0,-1.0,0.0,3428.0,1900.0,46900.0,33500.0,2237.0,321286.0,3200.0,1030.0,1000000.0,46349.0,1500.0,6600.0,560000.0,20200.0,29000.0,3468.0,4870.0,2245000.0
2006,5125.0,0.0,164000.0,192000.0,759858.0,2640.0,685705.0,2899396.0,7100.0,57.0,93000.0,1627.0,6.0,1040461.0,207912.0,53675.0,58569.0,22002.0,0.0,1441400.0,-1.0,3016.0,40.0,837.0,52027.0,13310.0,438000.0,1400.0,41000.0,2179.0,118426.0,125000.0,0.0,35.0,0.0,130123.0,24.0,255000.0,20238000.0,3600300.0,108150.0,130587.0,5106.0,435400.0,-1.0,39990.0,22492.0,20238000.0,432466.0,80000.0,-1.0,600.0,2.0,107691.0,213409.0,35257.0,498.0,280000.0,-1.0,-1,-1.0,-1,235.0,215230.0,6252000.0,145079.0,32000.0,1441400.0,15073.0,0.0,10150.0,95.0,1056.0,11654560.0,283673.0,32000.0,-1.0,563000.0,117517.0,417770.0,260.0,180000.0,-1,12023000.0,-1.0,10700.0,218.0,-1.0,0.0,447853.0,-1.0,0.0,3480.0,1900.0,55700.0,28600.0,2125.0,267844.0,3300.0,1000.0,700000.0,39239.0,3700.0,6600.0,590000.0,18988.0,25000.0,3640.0,1500.0,2555000.0
2007,5130.0,0.0,170000.0,192000.0,377364.0,1360.0,711497.0,4110822.0,8100.0,45.0,95500.0,12768.0,6.0,1040205.0,223996.0,45152.0,63290.0,23322.0,0.0,689200.0,-1.0,3200.0,46.0,47.0,45138.0,13690.0,419786.0,1500.0,42000.0,2500.0,140000.0,100000.0,0.0,35.0,0.0,100104.0,23.0,244000.0,22872000.0,3716000.0,125564.0,200662.0,5500.0,441700.0,-1.0,48800.0,24993.0,22872000.0,247584.0,40000.0,-1.0,882.0,2.0,109106.0,215439.0,35242.0,520.0,275000.0,-1.0,-1,-1.0,-1,7.0,225729.0,5677397.0,127165.0,35051.0,689200.0,17982.0,0.0,9517.0,95.0,838.0,10158983.0,313000.0,32000.0,-1.0,451000.0,95074.0,545382.0,260.0,105000.0,-1,13751000.0,-1.0,12000.0,218.0,-1.0,4.0,378870.0,-1.0,1.0,3550.0,1900.0,47400.0,16100.0,2032.0,278000.0,3400.0,900.0,949800.0,29270.0,3671.0,6600.0,620000.0,22000.0,28993.0,3600.0,1100.0,2275000.0
2008,2887.0,0.0,189000.0,198000.0,720675.0,738.0,697800.0,3983181.0,6800.0,69.0,84500.0,3858.0,6.0,912000.0,344000.0,35971.0,76761.0,24115.0,0.0,320600.0,-1.0,2970.0,51.0,159.0,38810.0,14080.0,353146.0,1200.0,42400.0,1868.0,126000.0,140000.0,0.0,40.0,3.0,55408.0,22.0,107000.0,22476000.0,3715800.0,76603.0,368697.0,5500.0,317520.0,-1.0,31012.0,15093.0,22476000.0,201462.0,75000.0,-1.0,1235.0,2.0,95253.0,167397.0,34309.0,560.0,185000.0,-1.0,-1,-1.0,-1,0.0,211751.0,5770376.0,55731.0,35000.0,320600.0,13111.0,0.0,9500.0,95.0,694.0,6691370.0,295684.0,32500.0,-1.0,492000.0,95091.0,493601.0,260.0,63760.0,-1,11834000.0,-1.0,12000.0,218.0,-1.0,17.0,365227.0,-1.0,4.0,3800.0,2524.0,22600.0,8000.0,1937.0,119716.0,3400.0,700.0,1001800.0,26476.0,2261.0,6600.0,318188.0,12000.0,11633.0,3500.0,1100.0,1820000.0
2009,2547.0,0.0,189000.0,257500.0,483865.0,127.0,652058.0,2897542.0,6900.0,59.0,56000.0,3145.0,6.0,816383.0,236000.0,46034.0,72572.0,24895.0,0.0,795000.0,-1.0,2921.0,57.0,68.0,22090.0,12500.0,296015.0,1093.0,38500.0,1333.0,136000.0,65000.0,0.0,45.0,4.0,31898.0,20.0,169000.0,19131000.0,3419800.0,70926.0,267004.0,5400.0,270010.0,-1.0,27900.0,14886.0,19131000.0,229023.0,53000.0,-1.0,529.0,2.0,104700.0,95968.0,34757.0,575.0,140000.0,-1.0,-1,-1.0,-1,0.0,157968.0,6334700.0,79220.0,42872.0,795000.0,7221.0,0.0,9259.0,95.0,487.0,6417250.0,253604.0,25600.0,-1.0,363510.0,49195.0,388528.0,260.0,18000.0,-1,12761000.0,-1.0,12500.0,218.0,-1.0,17.0,278526.0,-1.0,6.0,4004.0,2780.0,18200.0,12100.0,1842.0,123856.0,3411.0,735.0,667000.0,22716.0,7468.0,6800.0,281186.0,12000.0,23871.0,3600.0,1150.0,1725000.0
