,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Democratic Republic of the Congo,Belize,Ethiopia,Guyana,South Africa,Lebanon,Tajikistan,Tunisia,Brazil,Paraguay,Niger,Serbia,Slovenia,Congo,Argentina,Colombia,Spain,India,Jamaica,Ecuador,Madagascar,Republic of Moldova,Canada,Turkey,Switzerland,Belgium-Luxembourg,Ethiopia PDR,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Poland,Bolivia (Plurinational State of),Montenegro,Dominican Republic,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,"China, mainland",New Zealand,Peru,Rwanda,Lithuania,Netherlands,Lesotho,Bhutan,Turkmenistan,Norway,Philippines,Libya,United Republic of Tanzania,Burundi,Belgium,Luxembourg,Czechia,Bangladesh,Italy,Germany,Uganda,Syrian Arab Republic,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Morocco,Chile,Uruguay,Hungary,Ireland,Egypt,Malawi,Algeria,Slovakia,Israel,Japan,Belarus,Denmark,Georgia,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Yemen,Mauritania,Russian Federation,Austria,Venezuela (Bolivarian Republic of),Romania,Latvia,Ukraine,Sierra Leone,Croatia,Bulgaria,Myanmar,China
1992,,,404985.0,382338.0,141400.0,2186.0,-1.0,,2122.0,4800.0,630.0,2100.0,9500.0,1414.0,1700.0,250.0,,272.0,5346.0,18200.0,55000.0,7100.0,578600.0,3898.0,13150.0,1200.0,52700.0,259000.0,1597.0,2630.0,3310.0,144010.0,340.0,682.0,200.0,130000.0,700000.0,1000.0,44000.0,4918.0,,380.0,-1.0,3454.0,,-1.0,125000.0,66250.0,410000.0,22647.0,18000.0,40000.0,12700.0,5300.0,3509.0,-1.0,1700.0,-1.0,-1.0,2150.0,52000.0,72520.0,,,,40914.0,10695.0,29000.0,26000.0,100.0,4800.0,-1.0,-1.0,16300.0,10581.0,28.0,41400.0,6260.0,1219.0,111141.0,673.0,1189.0,-1.0,9420.0,,500.0,523.0,74000.0,117329.0,-1.0,79000.0,-1.0,1200.0,2070.0,6200.0,1907900.0,43700.0,600.0,22150.0,5000.0,1148181.0,2125.0,5980.0,16767.0,25900.0,410000.0
1993,,5700.0,419495.0,399832.0,140934.0,2295.0,100.0,139060.0,2200.0,4000.0,730.0,2000.0,10000.0,974.0,1700.0,360.0,,289.0,5739.0,19400.0,40000.0,9505.0,608500.0,3675.0,10550.0,2300.0,48500.0,467400.0,1600.0,2260.0,5101.0,,340.0,732.0,600.0,,727000.0,600.0,36000.0,5100.0,,340.0,-1.0,2880.0,,-1.0,100000.0,62930.0,625000.0,19663.0,20407.0,2000.0,7700.0,3200.0,1710.0,-1.0,1000.0,-1.0,-1.0,2450.0,65000.0,70927.0,,,84767.0,39718.0,9473.0,48400.0,27000.0,600.0,5000.0,-1.0,-1.0,12700.0,10716.0,35.0,37800.0,5830.0,1222.0,88345.0,790.0,800.0,-1.0,9160.0,65387.0,600.0,659.0,62000.0,119741.0,-1.0,81000.0,-1.0,1300.0,2055.0,7546.0,1712940.0,44028.0,1600.0,31604.0,2400.0,1134000.0,2019.0,3000.0,13917.0,34000.0,625000.0
1994,,1933.0,480260.0,460580.0,137542.0,2414.0,445.0,146250.0,2015.0,3000.0,833.0,2345.0,7500.0,570.0,1708.0,500.0,,300.0,6000.0,17500.0,20000.0,70500.0,691000.0,3998.0,11570.0,5500.0,44300.0,683900.0,1500.0,2250.0,3702.0,,700.0,870.0,155.0,,664000.0,400.0,27162.0,4500.0,,300.0,-1.0,2591.0,,-1.0,76300.0,53660.0,807000.0,19680.0,23164.0,3800.0,7000.0,2300.0,4407.0,-1.0,3000.0,-1.0,-1.0,2700.0,50000.0,50000.0,,,61668.0,39660.0,7179.0,45000.0,28000.0,616.0,5000.0,-1.0,-1.0,6200.0,11777.0,35.0,41900.0,3640.0,1225.0,54043.0,914.0,700.0,-1.0,11940.0,54399.0,646.0,600.0,63000.0,101085.0,-1.0,79000.0,-1.0,1400.0,2049.0,9300.0,1672820.0,38839.0,865.0,34300.0,2200.0,1088900.0,2000.0,2899.0,8148.0,34400.0,807000.0
1995,,7000.0,400041.0,381617.0,136092.0,2516.0,900.0,162560.0,1956.0,2900.0,850.0,2088.0,7760.0,654.0,1691.0,750.0,,400.0,6100.0,16500.0,0.0,72500.0,758200.0,3311.0,7530.0,7700.0,33239.0,791100.0,1600.0,2228.0,2068.0,,3700.0,1022.0,218.0,,580000.0,150.0,25095.0,3500.0,,240.0,-1.0,2325.0,,-1.0,51500.0,81630.0,659000.0,18424.0,27844.0,10000.0,4000.0,1100.0,3743.0,-1.0,8000.0,-1.0,-1.0,2782.0,60000.0,58000.0,,,52158.0,40060.0,6625.0,64200.0,28000.0,827.0,12000.0,-1.0,-1.0,4500.0,11814.0,40.0,27900.0,3468.0,1229.0,56516.0,1012.0,622.0,-1.0,13710.0,49602.0,570.0,430.0,67000.0,74261.0,-1.0,76000.0,-1.0,1500.0,2107.0,10846.0,1449200.0,19133.0,492.0,32214.0,2600.0,970700.0,1939.0,2915.0,6723.0,36800.0,659000.0
1996,,6500.0,350960.0,336000.0,141995.0,2639.0,875.0,203710.0,1700.0,2000.0,964.0,1537.0,12000.0,1342.0,1630.0,1000.0,,295.0,6200.0,19000.0,18953.0,82100.0,764500.0,2968.0,11754.0,5500.0,22241.0,520000.0,1650.0,2334.0,1690.0,,5560.0,720.0,184.0,,530000.0,0.0,29012.0,3500.0,,262.0,-1.0,2508.0,,-1.0,30600.0,85870.0,725500.0,14960.0,27565.0,14000.0,14200.0,1589.0,4408.0,-1.0,7000.0,-1.0,-1.0,2804.0,75000.0,59924.0,,,47202.0,39250.0,3946.0,87300.0,29000.0,122.0,17700.0,-1.0,37.0,5700.0,13010.0,25.0,30000.0,4534.0,1232.0,52336.0,1339.0,911.0,-1.0,8220.0,42529.0,500.0,450.0,91000.0,69251.0,-1.0,79000.0,-1.0,1439.0,1954.0,12500.0,1086400.0,30782.0,280.0,27668.0,2400.0,731500.0,1901.0,2787.0,8218.0,36000.0,725500.0
1997,,2500.0,381300.0,366000.0,142400.0,2800.0,1100.0,167100.0,2700.0,2500.0,955.0,4205.0,4000.0,1676.0,1700.0,1250.0,,306.0,6100.0,29000.0,25305.0,60282.0,731100.0,2365.0,9709.0,5200.0,22437.0,847800.0,1670.0,3305.0,2405.0,,5978.0,550.0,201.0,,606000.0,0.0,24524.0,3500.0,,266.0,-1.0,2339.0,,-1.0,20000.0,115020.0,670000.0,15300.0,29758.0,33562.0,15000.0,1200.0,4514.0,-1.0,6000.0,-1.0,-1.0,2800.0,60000.0,59008.0,,,43778.0,39254.0,4475.0,119335.0,30000.0,1054.0,32700.0,-1.0,37.0,6000.0,11858.0,30.0,37500.0,2553.0,1235.0,52565.0,1236.0,414.0,17000.0,8180.0,26192.0,400.0,447.0,135000.0,95000.0,-1.0,97800.0,-1.0,1600.0,1861.0,15500.0,864700.0,50900.0,220.0,21695.0,2900.0,576300.0,1849.0,800.0,6575.0,37000.0,670000.0
1998,,5000.0,389700.0,369000.0,140272.0,2858.0,1200.0,136650.0,1794.0,1500.0,945.0,1180.0,4812.0,1730.0,3277.0,1500.0,,306.0,6200.0,25000.0,22160.0,48700.0,741600.0,1799.0,8780.0,4956.0,27601.0,1078500.0,1450.0,2866.0,2361.0,,5517.0,820.0,196.0,,605160.0,0.0,28483.0,3500.0,,266.0,-1.0,1741.0,,-1.0,14900.0,128080.0,753500.0,20700.0,31145.0,28750.0,44300.0,1147.0,7481.0,-1.0,4357.0,-1.0,-1.0,2900.0,62000.0,57000.0,,,50979.0,38850.0,4281.0,168861.0,31000.0,238.0,49200.0,-1.0,61.0,4900.0,12291.0,40.0,38300.0,3467.0,1215.0,53860.0,1300.0,190.0,14000.0,7790.0,28532.0,300.0,500.0,123100.0,106000.0,3.0,102200.0,-1.0,1839.0,1940.0,19000.0,589100.0,58600.0,54.0,14000.0,4346.0,472900.0,1800.0,3900.0,4902.0,35200.0,753500.0
1999,,4500.0,337826.0,321000.0,137732.0,3000.0,1256.0,158720.0,1701.0,1000.0,950.0,6028.0,6768.0,1257.0,4311.0,1750.0,,9.0,6300.0,20000.0,25688.0,42500.0,834200.0,1569.0,6078.0,4800.0,31373.0,835100.0,1300.0,2950.0,1926.0,,2117.0,1000.0,211.0,,475663.0,0.0,23583.0,3500.0,,250.0,-1.0,2917.0,,-1.0,7000.0,104410.0,830000.0,16826.0,32046.0,26796.0,32700.0,1500.0,7535.0,-1.0,4000.0,-1.0,-1.0,3000.0,63000.0,52000.0,,,39721.0,23877.0,5000.0,164483.0,28000.0,53.0,30050.0,1000.0,50.0,4800.0,12136.0,105.0,27600.0,1813.0,1150.0,49860.0,600.0,250.0,7000.0,6460.0,23435.0,322.0,524.0,112000.0,65200.0,55.0,89500.0,-1.0,1776.0,1766.0,22000.0,548500.0,46000.0,55.0,15471.0,1500.0,389000.0,1700.0,500.0,3500.0,35300.0,830000.0
2000,,4576.0,417000.0,397000.0,135634.0,3050.0,2800.0,159450.0,850.0,700.0,980.0,5210.0,6100.0,1467.0,3569.0,2000.0,,13.0,6400.0,10000.0,24620.0,41300.0,791500.0,1041.0,6727.0,4570.0,24526.0,1219900.0,1330.0,2580.0,,,3162.0,1065.0,195.0,,429000.0,0.0,23441.0,3500.0,,273.0,-1.0,3085.0,,-1.0,10000.0,71225.0,840000.0,20000.0,42839.0,29993.0,25200.0,1200.0,6421.0,-1.0,4755.0,-1.0,-1.0,3100.0,66258.0,48000.0,1400.0,431.0,33826.0,23877.0,4498.0,141320.0,29000.0,91.0,27892.0,900.0,72.0,5200.0,13270.0,22.0,30100.0,2012.0,1300.0,25464.0,500.0,82.0,9756.0,7170.0,14701.0,293.0,300.0,75500.0,35783.0,80.0,83600.0,2100.0,1621.0,1752.0,23184.0,535800.0,41100.0,25.0,13100.0,1400.0,285200.0,1275.0,300.0,3500.0,36400.0,840000.0
2001,,2035.0,350000.0,337000.0,102700.0,3144.0,2350.0,216060.0,1522.0,821.0,1000.0,3710.0,6000.0,1893.0,3260.0,2250.0,,39.0,6793.0,15000.0,24873.0,49937.0,654700.0,974.0,6857.0,4590.0,19507.0,1284800.0,1250.0,2924.0,,,3226.0,960.0,208.0,,417000.0,0.0,19472.0,3800.0,,278.0,-1.0,3636.0,,-1.0,15500.0,77822.0,942000.0,13000.0,34503.0,32125.0,20300.0,1500.0,7814.0,-1.0,5000.0,-1.0,-1.0,3200.0,64257.0,46224.0,1400.0,693.0,32135.0,22258.0,5914.0,163610.0,26000.0,1428.0,29928.0,600.0,100.0,5400.0,13497.0,26.0,27500.0,2397.0,1200.0,26361.0,500.0,99.0,15000.0,6570.0,8991.0,236.0,500.0,62100.0,32142.0,131.0,102400.0,2200.0,1454.0,1801.0,29858.0,647600.0,38567.0,21.0,11700.0,2100.0,298900.0,1400.0,398.0,4134.0,37200.0,942000.0
2002,,3800.0,390638.0,379713.0,96700.0,3200.0,2000.0,204025.0,1454.0,916.0,950.0,5400.0,9400.0,3336.0,3293.0,2500.0,,204.0,7164.0,18000.0,24708.0,79653.0,670300.0,824.0,5253.0,4615.0,25570.0,979200.0,1450.0,3989.0,,,2227.0,1000.0,304.0,,337876.0,0.0,17581.0,4000.0,,260.0,-1.0,3125.0,,-1.0,17974.0,115539.0,950000.0,10925.0,36627.0,31228.0,18400.0,1700.0,11307.0,-1.0,7900.0,-1.0,-1.0,3500.0,64475.0,48000.0,1300.0,544.0,27971.0,21449.0,8133.0,148628.0,27000.0,1481.0,31959.0,1300.0,190.0,5100.0,14459.0,25.0,39500.0,1182.0,1250.0,22508.0,500.0,28.0,19500.0,7070.0,8776.0,355.0,486.0,46000.0,37600.0,128.0,85000.0,2200.0,1495.0,1642.0,30000.0,757500.0,41605.0,185.0,14844.0,1900.0,324300.0,1500.0,400.0,4100.0,42000.0,950000.0
2003,,2000.0,363331.0,354224.0,91000.0,3225.0,2100.0,228764.0,1393.0,800.0,950.0,5070.0,12950.0,2426.0,3045.0,2613.0,,364.0,7200.0,20000.0,26225.0,105248.0,663600.0,932.0,4364.0,4640.0,20223.0,1149200.0,1150.0,4982.0,,,3973.0,920.0,400.0,,366636.0,0.0,13278.0,4100.0,,280.0,617.0,3888.0,,-1.0,22510.0,132941.0,940000.0,9107.0,38024.0,34732.0,7400.0,2900.0,9076.0,70.0,8000.0,-1.0,-1.0,3500.0,65000.0,40228.0,1746.0,480.0,24086.0,19830.0,9770.0,135916.0,27000.0,1200.0,28838.0,1000.0,60.0,4100.0,13203.0,41.0,33100.0,1297.0,1300.0,22463.0,1000.0,33.0,21000.0,8680.0,11773.0,333.0,485.0,41323.0,26500.0,112.0,73500.0,2600.0,1551.0,1600.0,31357.0,718000.0,42097.0,155.0,18135.0,2100.0,337600.0,1550.0,500.0,2250.0,41300.0,940000.0
2004,,748.0,422710.0,412710.0,97400.0,3250.0,1800.0,275045.0,1337.0,983.0,948.0,4483.0,11470.0,3957.0,4411.0,2750.0,,418.0,7182.0,25000.0,25642.0,137098.0,709500.0,703.0,3697.0,4700.0,13320.0,1243900.0,1350.0,4600.0,,,4236.0,1049.0,376.0,,357015.0,0.0,12924.0,3970.0,,290.0,671.0,2602.0,,-1.0,26317.0,205502.0,878000.0,10000.0,37456.0,32176.0,11500.0,2700.0,3456.0,180.0,5000.0,-1.0,38.0,3250.0,62693.0,37626.0,1682.0,395.0,21486.0,21043.0,10315.0,121508.0,25000.0,2259.0,33116.0,1300.0,64.0,2700.0,13321.0,116.0,38400.0,1297.0,1250.0,21735.0,1000.0,31.0,32000.0,9328.0,10254.0,345.0,464.0,42090.0,23000.0,103.0,62280.0,3366.0,1527.0,1315.0,32473.0,723000.0,39320.0,198.0,23590.0,1500.0,258200.0,1750.0,514.0,1814.0,46900.0,878000.0
2005,,1699.0,378500.0,366000.0,83700.0,3275.0,1697.0,253077.0,1303.0,1019.0,947.0,5715.0,12500.0,2061.0,4970.0,2640.0,,1513.0,7179.0,32000.0,27226.0,151540.0,791200.0,660.0,3720.0,13419.0,19091.0,1266700.0,1400.0,4807.0,,,4282.0,960.0,400.0,,316242.0,0.0,15031.0,4000.0,,390.0,631.0,1774.0,,-1.0,31000.0,309952.0,1000000.0,12500.0,39164.0,34796.0,12300.0,2321.0,4447.0,1008.0,5000.0,-1.0,38.0,3209.0,60000.0,35485.0,1338.0,334.0,29121.0,18211.0,11144.0,110300.0,25000.0,3300.0,24160.0,1500.0,62.0,3700.0,12009.0,91.0,36400.0,1414.0,1300.0,19940.0,1000.0,38.0,27000.0,8299.0,11581.0,392.0,454.0,21753.0,13300.0,100.0,43000.0,3551.0,1621.0,1311.0,32373.0,711800.0,36037.0,201.0,12210.0,1600.0,311100.0,2000.0,448.0,1402.0,45300.0,1000000.0
2006,,1525.0,394500.0,384000.0,90300.0,3300.0,2153.0,223087.0,1247.0,983.0,950.0,5900.0,13900.0,1677.0,4125.0,2568.0,0.0,3340.0,7189.0,46000.0,26421.0,149251.0,777800.0,569.0,3132.0,13235.0,17811.0,1230500.0,1565.0,5254.0,,,4542.0,895.0,398.0,,241333.0,0.0,15203.0,3730.0,480.0,371.0,554.0,3380.0,,-1.0,24000.0,357786.0,900000.0,10500.0,44738.0,32029.0,14800.0,1056.0,4447.0,753.0,5000.0,-1.0,1.0,3250.0,66000.0,33941.0,1052.0,257.0,27098.0,14973.0,13625.0,92100.0,26000.0,4380.0,19320.0,1200.0,63.0,4200.0,,118.0,36000.0,1557.0,1250.0,20148.0,900.0,40.0,30000.0,9157.0,9601.0,390.0,443.0,24124.0,8400.0,200.0,44000.0,3862.0,1646.0,1473.0,33130.0,711900.0,32652.0,200.0,17530.0,800.0,326700.0,2170.0,326.0,570.0,44500.0,900000.0
2007,,2059.0,299273.0,293000.0,120700.0,3325.0,2343.0,221715.0,1191.0,930.0,950.0,6900.0,11100.0,1727.0,5000.0,2500.0,-1.0,1970.0,7000.0,42000.0,26828.0,142199.0,810000.0,516.0,3519.0,13610.0,17890.0,1442700.0,1297.0,5243.0,,,5608.0,901.0,453.0,,164530.0,0.0,13454.0,3382.0,500.0,400.0,1008.0,3602.0,,-1.0,31382.0,328325.0,981000.0,6273.0,44375.0,36850.0,15600.0,900.0,1851.0,613.0,6200.0,-1.0,1.0,3250.0,83000.0,47000.0,1014.0,299.0,22886.0,12500.0,12558.0,67668.0,26000.0,2787.0,13400.0,1000.0,61.0,4400.0,,31.0,37300.0,1262.0,1268.0,22286.0,700.0,20.0,12000.0,9184.0,9652.0,383.0,479.0,12692.0,4300.0,100.0,37000.0,4376.0,1680.0,1650.0,36269.0,622300.0,28111.0,298.0,19581.0,900.0,246800.0,2300.0,374.0,2219.0,52600.0,981000.0
2008,,290.0,305976.0,299791.0,105700.0,3350.0,2769.0,211798.0,1134.0,879.0,950.0,6243.0,12720.0,2068.0,4986.0,2609.0,-1.0,1211.0,7200.0,42000.0,29056.0,101745.0,680000.0,468.0,4097.0,13710.0,10858.0,1582200.0,1365.0,4291.0,,,4709.0,963.0,450.0,,100245.0,0.0,10684.0,3203.0,530.0,386.0,543.0,1818.0,,-1.0,31700.0,342894.0,925000.0,6185.0,46774.0,38728.0,15300.0,900.0,1641.0,330.0,6200.0,2100.0,1.0,3250.0,105000.0,46000.0,794.0,161.0,17385.0,12673.0,10685.0,48034.0,26000.0,4184.0,10700.0,1200.0,59.0,3300.0,,59.0,37900.0,1262.0,1300.0,20710.0,800.0,20.0,30000.0,7556.0,7311.0,349.0,505.0,12530.0,3300.0,100.0,29876.0,5212.0,1530.0,1601.0,34845.0,635400.0,22306.0,408.0,17416.0,700.0,201100.0,2460.0,351.0,1973.0,54600.0,925000.0
2009,,2388.0,292491.0,285000.0,96900.0,3375.0,2690.0,226533.0,1081.0,833.0,984.0,6401.0,13200.0,3040.0,5500.0,2800.0,-1.0,648.0,7658.0,44564.0,26642.0,160173.0,718300.0,678.0,3342.0,12673.0,14926.0,1487200.0,1228.0,3715.0,,,4830.0,1060.0,480.0,,115800.0,0.0,10669.0,3077.0,600.0,402.0,1065.0,2482.0,,-1.0,49600.0,339090.0,875000.0,7491.0,50667.0,45487.0,25200.0,1213.0,2032.0,291.0,6100.0,2200.0,1.0,3375.0,125000.0,53000.0,1018.0,207.0,21147.0,13779.0,10751.0,48323.0,27000.0,4127.0,16300.0,1200.0,59.0,4200.0,,71.0,39000.0,2752.0,1350.0,19041.0,1300.0,20.0,29000.0,8487.0,6462.0,330.0,500.0,17051.0,5600.0,100.0,42000.0,4860.0,1425.0,1598.0,36000.0,770000.0,15168.0,400.0,21997.0,1300.0,273000.0,2800.0,372.0,1525.0,50200.0,875000.0
2010,,2725.0,297118.0,285100.0,82800.0,3400.0,2597.0,203991.0,1028.0,793.0,1000.0,6860.0,14600.0,2569.0,5305.0,3000.0,-1.0,513.0,7900.0,48000.0,25866.0,201458.0,764400.0,630.0,2754.0,13108.0,17379.0,1388900.0,1154.0,3483.0,,,6860.0,1568.0,385.0,,241886.0,0.0,16749.0,2988.0,587.0,412.0,700.0,2052.0,,-1.0,69700.0,287900.0,871300.0,12018.0,50582.0,47658.0,27100.0,950.0,2107.0,286.0,6449.0,2147.0,1.0,3504.0,180000.0,22987.0,1100.0,256.0,24400.0,13335.0,11692.0,58700.0,28000.0,3907.0,22600.0,1200.0,31.0,6100.0,,76.0,43100.0,2481.0,1277.0,17975.0,1400.0,11.0,40000.0,8865.0,9800.0,249.0,466.0,16283.0,8700.0,100.0,42000.0,5560.0,899.0,1530.0,30000.0,820100.0,13562.0,387.0,22353.0,1100.0,278500.0,3000.0,221.0,1981.0,51000.0,871300.0
2011,,1793.0,328701.0,317515.0,82511.0,3433.0,2409.0,212890.0,977.0,900.0,978.0,8032.0,10043.0,1538.0,5685.0,2885.0,-1.0,621.0,8140.0,48500.0,28098.0,241347.0,727200.0,792.0,1903.0,14059.0,11666.0,974000.0,1305.0,3497.0,,,8457.0,1051.0,387.0,,187111.0,0.0,14287.0,2926.0,543.0,422.0,700.0,1319.0,,394200.0,76600.0,138726.0,872000.0,11186.0,48933.0,41934.0,26500.0,437.0,1340.0,378.0,6755.0,2205.0,1.0,3477.0,190000.0,17605.0,962.0,203.0,17189.0,13264.0,7270.0,55800.0,28000.0,4020.0,15900.0,800.0,40.0,4800.0,,44.0,50240.0,1383.0,1273.0,18286.0,900.0,280.0,53000.0,9943.0,5771.0,259.0,454.0,17085.0,5900.0,100.0,30000.0,6115.0,1312.0,1635.0,31000.0,1110800.0,11715.0,415.0,28535.0,1100.0,244900.0,3200.0,252.0,1082.0,53317.0,872000.0
2012,,1793.0,255299.0,248900.0,56125.0,3334.0,2699.0,255969.0,850.0,1000.0,974.0,8741.0,11947.0,1748.0,5650.0,2600.0,-1.0,370.0,9000.0,46000.0,28356.0,153482.0,735000.0,865.0,1767.0,16524.0,8721.0,1475000.0,1219.0,3473.0,,,10874.0,1106.0,398.0,,139377.0,0.0,15441.0,2885.0,500.0,460.0,1000.0,2504.0,,450499.0,76300.0,251510.0,825000.0,6399.0,52950.0,36319.0,24000.0,532.0,1277.0,465.0,6554.0,2049.0,0.0,3447.0,200000.0,5524.0,600.0,126.0,15068.0,14160.0,9861.0,44800.0,29000.0,4024.0,12870.0,1063.0,45.0,4000.0,,98.0,51770.0,1839.0,1200.0,20150.0,700.0,68.0,55000.0,9891.0,4609.0,380.0,456.0,21217.0,4400.0,100.0,24000.0,6330.0,1415.0,1680.0,28000.0,1160200.0,10700.0,274.0,28870.0,1100.0,210700.0,3300.0,139.0,1283.0,56504.0,825000.0
2013,,1662.0,286805.0,280500.0,45315.0,3373.0,2487.0,275386.0,850.0,1000.0,975.0,8247.0,13315.0,1259.0,5819.0,2580.0,-1.0,224.0,9100.0,47200.0,30561.0,122246.0,730000.0,927.0,1704.0,16107.0,6703.0,1345400.0,1262.0,3623.0,,,13240.0,1030.0,388.0,,125506.0,0.0,12142.0,2859.0,500.0,460.0,1500.0,1951.0,,471999.0,53200.0,322540.0,950000.0,6305.0,53309.0,37708.0,24000.0,600.0,1350.0,530.0,6636.0,1017.0,0.0,3469.0,205000.0,5561.0,400.0,206.0,12934.0,13269.0,9458.0,37900.0,29000.0,3405.0,12200.0,1200.0,46.0,4100.0,,25.0,55711.0,1725.0,1300.0,19570.0,500.0,9.0,53000.0,10808.0,3026.0,400.0,453.0,22743.0,4319.0,180.0,29000.0,6061.0,1426.0,1700.0,30000.0,965952.0,7248.0,210.0,29733.0,2300.0,171500.0,3350.0,154.0,1243.0,55774.0,950000.0
2014,,1574.0,250952.0,244500.0,45593.0,3401.0,2149.0,230667.0,900.0,795.0,976.0,7868.0,7385.0,1848.0,5989.0,2477.0,-1.0,221.0,8953.0,48295.0,29936.0,139395.0,730000.0,848.0,2027.0,16917.0,6812.0,1467000.0,1149.0,3759.0,,,16520.0,1137.0,400.0,,145167.0,0.0,16352.0,2844.0,500.0,444.0,1291.0,2340.0,,475000.0,43506.0,364020.0,950000.0,6452.0,49397.0,37082.0,40900.0,675.0,1221.0,616.0,6735.0,1663.0,0.0,3491.0,239272.0,6478.0,600.0,269.0,14449.0,11536.0,9970.0,41700.0,29000.0,3548.0,14450.0,1300.0,54.0,5600.0,,42.0,41487.0,674.0,1250.0,19180.0,600.0,7.0,50038.0,11342.0,4497.0,696.0,449.0,22307.0,4200.0,100.0,32000.0,6023.0,1100.0,1575.0,28399.0,896923.0,6863.0,99.0,27025.0,2900.0,153500.0,3549.0,219.0,882.0,56604.0,950000.0
