,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Papua New Guinea,Somalia,Micronesia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,Pakistan,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Trinidad and Tobago,Belarus,Afghanistan,Switzerland,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Western Sahara,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Togo,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Qatar,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine
1975,61383000.0,2820100.0,550.0,365.0,500.0,2437577.0,5806.0,2086.0,238500.0,85.0,343000.0,16668701.0,,614045.0,35.0,20026966.0,1180200.0,9525300.0,439.0,495699.0,410400.0,11185.0,4000.0,,116700.0,896144.0,525000.0,156948.0,550.0,1528343.0,1534331.0,,315000.0,1045628.0,8150093.0,63122.0,641362.0,10584951.0,454.0,1508000.0,26200.0,600400.0,3713320.0,51664.0,,214506.0,,859075.0,165019.0,55.0,,190.0,121980.0,1804000.0,916019.0,195050.0,87547.0,63226.0,20414217.0,4000.0,,285075.0,10.0,0.0,65000.0,,591701.0,2017.0,5732615.0,17700.0,1100000.0,831059.0,,68400.0,13214.0,4588.0,,1196000.0,401400.0,,1194.0,,,,336100.0,1000.0,308823.0,723792.0,,150.0,9762896.0,120451.0,,5894078.0,5398379.0,65212.0,250090.0,3098868.0,11793.0,,82700.0,0.0,28000.0,1611196.0,66500.0,1111819.0,270.0,438000.0,839700.0,2327000.0,,,996.0,83000.0,610.0,338628.0,2902890.0,14351153.0,547000.0,60.0,3109810.0,,3997.0,14318.0,20676490.0,2462523.0,547721.0,7826000.0,16850.0,822366.0,185817670.0,70321200.0,,30351400.0,25500.0,1072620.0,565166.0,995361.0,94636.0,109085.0,10337125.0,,713845.0,2727259.0,466568.0,96231.0,167564.0,,,,673843.0,245.0,6450400.0,1184700.0,1719000.0,,70486219.0,1214419.0,,2581000.0,2124600.0,12958.0,25050.0,329987.0,2075126.0,,7400.0,2758928.0,287120.0,2070.0,20000.0,3673570.0,14119800.0,62200.0,9448000.0,,254959.0,2000.0,280600.0,2000.0,7131050.0,403950.0,450.0,13110771.0,218666.0,28.0,47670.0,5092275.0,57196.0,30.0,341525.0,,4642617.0,,
1976,107023000.0,3360900.0,600.0,1493.0,500.0,2995650.0,2495.0,769.0,247500.0,85.0,358000.0,18170376.0,,498792.0,35.0,21123078.0,1383400.0,7928744.0,492.0,531784.0,432319.0,11093.0,5000.0,,94100.0,933606.0,530000.0,189366.0,500.0,1466058.0,1567372.0,,315000.0,954620.0,6167014.0,84621.0,1127875.0,10207740.0,227.0,1572200.0,19900.0,619000.0,3668860.0,56794.0,,228366.0,,837525.0,130286.0,55.0,,200.0,136225.0,1976000.0,960043.0,199808.0,122527.0,61632.0,17907097.0,4200.0,,259570.0,10.0,0.0,75000.0,,442100.0,2335.0,5309866.0,15700.0,1203000.0,682220.0,,45950.0,13214.0,4000.0,,1240000.0,395900.0,,1584.0,,,,268300.0,1200.0,360458.0,541497.0,,120.0,8022015.0,124923.0,,5762848.0,5231064.0,63971.0,218720.0,2829789.0,18144.0,,84000.0,0.0,30387.0,1738038.0,122577.0,955198.0,132.0,708000.0,1318900.0,2529000.0,,,686.0,84000.0,625.0,343498.0,2572140.0,15118465.0,534000.0,51.0,4175600.0,,3548.0,25500.0,16572670.0,2552016.0,557100.0,6925000.0,16980.0,931003.0,194748926.0,70465309.0,,29726900.0,30000.0,786469.0,438018.0,895422.0,95100.0,75018.0,13029400.0,,780925.0,2785014.0,643606.0,100679.0,169300.0,,,,615100.0,418.0,6504800.0,1053000.0,1640000.0,,70595595.0,950374.0,,3090000.0,3506480.0,14300.0,33350.0,424748.0,2184019.0,,8000.0,3044196.0,261820.0,146.0,25000.0,3929197.0,13000700.0,62400.0,8523000.0,,256280.0,2000.0,386800.0,2000.0,7619000.0,449110.0,450.0,12651369.0,223425.0,32.0,40680.0,4366040.0,53774.0,30.0,320125.0,,4940361.0,,
1977,86694000.0,2604000.0,600.0,509.0,1200.0,2957777.0,3266.0,2369.0,256400.0,85.0,406000.0,19854099.0,,530838.0,35.0,22380800.0,1241100.0,9506022.0,571.0,555512.0,487870.0,9242.0,1500.0,,94600.0,1027973.0,400000.0,169201.0,500.0,1546841.0,1244527.0,,279106.0,874000.0,6981355.0,84488.0,421853.0,10940449.0,227.0,1295000.0,21400.0,530000.0,3872980.0,57861.0,,244056.0,,692858.0,107091.0,55.0,,200.0,122145.0,2270000.0,890575.0,62615.0,125689.0,61537.0,20157783.0,4600.0,,307672.0,10.0,0.0,80000.0,,638490.0,2681.0,6772188.0,10760.0,1441000.0,313977.0,,43650.0,13214.0,3800.0,,1095000.0,366700.0,,1328.0,,,,130300.0,1200.0,409663.0,1054427.0,,100.0,10420690.0,155106.0,,5072443.0,4516931.0,79698.0,242731.0,1812592.0,17055.0,,86100.0,0.0,34921.0,1728930.0,73000.0,791235.0,230.0,668000.0,1478900.0,2623000.0,,,573.0,75000.0,640.0,263526.0,3142650.0,14090749.0,595500.0,30.0,3774910.0,,4051.0,18000.0,21842030.0,1250967.0,562700.0,6529000.0,17111.0,947588.0,206038503.0,70185126.0,,30047400.0,34000.0,803338.0,460047.0,895145.0,96100.0,189645.0,12132436.0,,999887.0,2828894.0,549760.0,69360.0,172000.0,,,,479111.0,316.0,7488500.0,1583000.0,1488000.0,,70292217.0,1072233.0,,2625000.0,1576730.0,12344.0,34900.0,339109.0,1884484.0,,8600.0,3131792.0,253560.0,83.0,32000.0,3485470.0,16533700.0,66600.0,11452404.0,,224110.0,2100.0,403700.0,2000.0,7327000.0,380545.0,450.0,14944663.0,221000.0,27.0,25200.0,5101767.0,41729.0,30.0,332385.0,,4125699.0,,
1978,98171000.0,2775400.0,600.0,1000.0,1200.0,2561254.0,2268.0,3906.0,248800.0,86.0,428000.0,14046616.0,,668761.0,35.0,20758982.0,1500100.0,11132023.0,663.0,499766.0,502152.0,7864.0,1000.0,,75300.0,1165030.0,450000.0,181206.0,500.0,1489006.0,1520226.0,,260956.0,1052210.0,7684790.0,78370.0,805255.0,8531814.0,215.0,1287000.0,34800.0,432000.0,4451090.0,68702.0,,261376.0,,730196.0,121290.0,56.0,,200.0,115890.0,2293909.0,898180.0,199926.0,114849.0,54242.0,22497203.0,5000.0,,410390.0,10.0,0.0,80000.0,,485810.0,2560.0,6849567.0,11600.0,1450000.0,455240.0,,23900.0,13214.0,3500.0,,1141000.0,427300.0,,1144.0,,,,209000.0,1400.0,363506.0,931183.0,,,11060400.0,148035.0,,7194551.0,6694785.0,64489.0,253178.0,3015617.0,19504.0,,88100.0,0.0,29580.0,1462287.0,33600.0,759300.0,273.0,627000.0,1503900.0,2730000.0,,,1181.0,80353.0,730.0,200653.0,4029200.0,15507235.0,615000.0,35.0,3568450.0,,6687.0,11900.0,24450024.0,1974171.0,553900.0,5469000.0,10000.0,790393.0,222419976.0,79050586.0,,30607000.0,33000.0,809983.0,568400.0,971630.0,96100.0,230343.0,12153559.0,,1045744.0,3101547.0,698669.0,96867.0,193000.0,,,,860021.0,360.0,7525100.0,1515000.0,1506000.0,,79171876.0,1130133.0,,2952000.0,2846110.0,16093.0,34900.0,436944.0,1920458.0,,9290.0,3433905.0,380470.0,28.0,38000.0,3931246.0,18920800.0,67800.0,10652000.0,,317952.0,2100.0,433500.0,2000.0,7282500.0,412010.0,470.0,15711035.0,212000.0,131.0,35950.0,5352183.0,41744.0,30.0,342450.0,,3964250.0,,
1979,75885008.0,3049400.0,600.0,1200.0,1200.0,2133000.0,1669.0,2706.0,248200.0,88.0,457750.0,16625344.0,,683077.0,35.0,18759000.0,1510100.0,9375555.0,550.0,515827.0,392079.0,6092.0,6000.0,,90300.0,1130053.0,340000.0,198923.0,450.0,1530900.0,1661681.0,,306613.0,839214.0,8353375.0,60907.0,443139.0,11104060.0,205.0,1420438.0,18600.0,687000.0,4209400.0,64618.0,,248026.0,,736780.0,108287.0,58.0,,220.0,117530.0,2878050.0,717940.0,103486.0,106530.0,55088.0,20552376.0,5000.0,,378848.0,10.0,0.0,70000.0,,760530.0,3128.0,7099820.0,8600.0,1420000.0,539373.0,,18500.0,13500.0,3267.0,,1112000.0,452200.0,,1171.0,,,,299500.0,1400.0,348518.0,1008252.0,,,9111720.0,215855.0,,6979536.0,6463709.0,82211.0,300586.0,3070814.0,15422.0,,90900.0,0.0,31670.0,927759.0,9150.0,813300.0,264.0,549417.0,1617885.0,2831000.0,,,1720.0,80703.0,720.0,241368.0,3605535.0,13153170.0,518000.0,96.0,4712370.0,,6226.0,8000.0,24692904.0,2225310.0,638500.0,5667000.0,17000.0,818422.0,238803364.0,83040560.0,,27486800.0,41000.0,821638.0,449400.0,1017068.0,96100.0,195208.0,13957867.0,,1037406.0,3149790.0,638000.0,66940.0,199800.0,,,,567620.0,410.0,7534200.0,1664000.0,1250000.0,,83148847.0,1133901.0,,1813000.0,2288160.0,5256.0,33000.0,255996.0,1354655.0,,9620.0,3132564.0,449570.0,40.0,45000.0,3696484.0,16441200.0,70000.0,10248895.0,,235406.0,2100.0,371200.0,2000.0,7806600.0,451700.0,500.0,12872746.0,235000.0,225.0,28200.0,5445024.0,37810.0,30.0,355850.0,,4861865.0,,
1980,75265000.0,2949200.0,650.0,1050.0,,1977000.0,1678.0,3096.0,250000.0,89.0,371700.0,20740159.0,,669249.0,0.0,22072700.0,1395140.0,12192939.0,447.0,450060.0,439533.0,4393.0,8500.0,,57000.0,1134331.0,417000.0,124418.0,450.0,1532300.0,2286221.0,,299960.0,834358.0,7907954.0,55307.0,1658346.0,10535000.0,150.0,1422500.0,27400.0,596000.0,4118880.0,82012.0,,265965.0,,820280.0,127877.0,59.0,,230.0,128570.0,2579500.0,887760.0,74331.0,116936.0,54613.0,21459077.0,5200.0,,335766.0,10.0,0.0,101000.0,,693130.0,3338.0,6417632.0,10450.0,1213000.0,906448.0,,50200.0,10274.0,3182.0,,1107000.0,394700.0,,732.0,,,,327800.0,1500.0,360000.0,928011.0,,,11902880.0,272378.0,,5383209.0,4933149.0,74051.0,280920.0,3244106.0,18825.0,,93000.0,0.0,28398.0,972266.0,45300.0,792000.0,290.0,585000.0,1744100.0,3007000.0,,,2975.0,86857.0,719.0,268279.0,3990939.0,14160584.0,520000.0,29.0,5865781.0,,7771.0,8000.0,24218470.0,1273116.0,651600.0,6674000.0,8987.0,644961.0,198705748.0,82070199.0,,28348600.0,51000.0,844680.0,392985.0,981257.0,96100.0,166303.0,13063977.0,,1085900.0,3128685.0,749400.0,98317.0,201000.0,,,,611277.0,513.0,7871500.0,1792800.0,1044000.0,,82198076.0,1007776.0,,2462000.0,2674980.0,38658.0,38100.0,298837.0,1799970.0,,9980.0,3625599.0,419908.0,17.0,50000.0,3981036.0,10411700.0,72200.0,11002785.0,,269765.0,2100.0,428800.0,2000.0,7626400.0,470540.0,530.0,17663517.0,245000.0,220.0,36220.0,5315923.0,37191.0,30.0,439900.0,,3733622.0,,
1981,64762000.0,2179700.0,650.0,1486.0,,1977792.0,680.0,3763.0,364200.0,90.0,401600.0,21612610.0,,635632.0,0.0,26060200.0,1469900.0,7723778.0,470.0,474074.0,538653.0,4514.0,3000.0,,47200.0,1097037.0,300000.0,106811.0,500.0,1602900.0,2343085.0,,293450.0,1060245.0,8236368.0,59443.0,1472219.0,10933000.0,125.0,2013357.0,50500.0,628000.0,4629180.0,76490.0,,279474.0,,658585.0,112182.0,60.0,,235.0,121945.0,2548000.0,896260.0,124620.0,113641.0,53004.0,20433978.0,5300.0,,353105.0,10.0,0.0,85000.0,,749380.0,4088.0,6442077.0,7575.0,1271000.0,613292.0,,45900.0,13500.0,3148.0,,1033000.0,454900.0,,1081.0,,,,299000.0,1600.0,323980.0,798778.0,5.0,,15645771.0,307708.0,,7057750.0,6583676.0,76110.0,276326.0,3735644.0,21137.0,,97000.0,0.0,32780.0,1036230.0,53195.0,840129.0,410.0,575000.0,1647400.0,3096000.0,,,2745.0,101073.0,720.0,310579.0,4509302.0,15517539.0,352000.0,45.0,4997150.0,,8644.0,8000.0,22159600.0,1324224.0,692400.0,6786000.0,10560.0,768010.0,247146454.0,79735300.0,,31388200.0,52000.0,782495.0,392812.0,1084090.0,96100.0,154803.0,11043968.0,,1075400.0,3305175.0,971600.0,94838.0,210000.0,,,,1082325.0,605.0,8733668.0,1760800.0,1142000.0,,79847482.0,1224796.0,,3875000.0,1218960.0,19604.0,42100.0,487041.0,3132487.0,,9520.0,3331200.0,412830.0,102.0,45000.0,4064060.0,21358300.0,73400.0,10919000.0,,281856.0,850.0,429600.0,2000.0,8146400.0,598255.0,550.0,20723854.0,251000.0,413.0,44300.0,5078726.0,36520.0,30.0,456680.0,,3933029.0,,
1982,87293008.0,2982200.0,650.0,1040.0,,2658108.0,680.0,2986.0,385000.0,90.0,434500.0,22276765.0,,538200.0,0.0,26618200.0,1523900.0,8335718.0,423.0,589818.0,423362.0,3094.0,4400.0,,110500.0,1159096.0,300000.0,71785.0,500.0,1604700.0,2469565.0,,277500.0,1127553.0,9108790.0,45795.0,726501.0,12179100.0,80.0,1956493.0,59600.0,592000.0,4433990.0,81524.0,,307961.0,,720483.0,135043.0,60.0,,240.0,114315.0,2628500.0,862630.0,104800.0,109530.0,47619.0,23274804.0,5200.0,,343545.0,18.0,0.0,51000.0,,666470.0,3943.0,6785708.0,7420.0,1445000.0,546128.0,,56700.0,13500.0,3011.0,,969000.0,494700.0,,1375.0,,,,369000.0,1600.0,354479.0,878238.0,5.0,,9315871.0,341573.0,,5043812.0,4453994.0,79902.0,291956.0,3254226.0,21183.0,,97730.0,0.0,34699.0,778558.0,18320.0,780016.0,210.0,545000.0,1660813.0,3198000.0,,,2470.0,105200.0,740.0,363431.0,3234825.0,16690577.0,364700.0,59.0,4686897.0,,7146.0,9000.0,23283400.0,1209837.0,727150.0,7192000.0,6271.0,825698.0,250883559.0,82015310.0,,27877900.0,57000.0,883120.0,412092.0,1177347.0,96100.0,110586.0,13786466.0,,1125160.0,3136885.0,937400.0,52987.0,206000.0,,,,662959.0,1113.0,8361300.0,1777700.0,1064000.0,,82150353.0,1167167.0,,2140000.0,2729469.0,19997.0,44150.0,293326.0,2015568.0,,10500.0,3789686.0,420533.0,57.0,48000.0,4064352.0,18793500.0,75600.0,11599000.0,,274376.0,850.0,438100.0,2000.0,8666000.0,547711.0,600.0,15348864.0,242000.0,505.0,41310.0,5671047.0,36914.0,30.0,484475.0,,4979889.0,,
1983,96537000.0,3327100.0,650.0,1791.0,,2415766.0,816.0,3212.0,355700.0,66.0,471000.0,19219113.0,,566265.0,0.0,20982200.0,1487900.0,9266634.0,393.0,571365.0,504666.0,3653.0,2700.0,,165200.0,900443.0,325000.0,57089.0,600.0,1677100.0,2459603.0,,304240.0,1264121.0,7732946.0,80903.0,1083542.0,11726789.0,100.0,2149588.0,42100.0,392000.0,3685890.0,62210.0,,299932.0,,707218.0,211016.0,55.0,,250.0,133660.0,2450600.0,897180.0,207850.0,125619.0,133807.0,20529568.0,5000.0,,345857.0,18.0,0.0,43000.0,,735570.0,3816.0,4832020.0,7200.0,1377856.0,499848.0,,102100.0,11610.0,2909.0,,935000.0,454000.0,,1195.0,,,,333000.0,1700.0,272752.0,851844.0,5.0,,4886572.0,605995.0,,9104328.0,8532963.0,91486.0,281419.0,3891048.0,17599.0,,100700.0,0.0,31863.0,962392.0,15765.0,420934.0,165.0,535000.0,1674645.0,3293000.0,,,1968.0,90676.0,750.0,260677.0,5086875.0,16933693.0,421700.0,68.0,5801665.0,,7621.0,20000.0,21614390.0,1276465.0,735768.0,7522000.0,10749.0,735804.0,137276500.0,92015050.0,,33939800.0,55750.0,799800.0,266204.0,1127816.0,96100.0,108287.0,12647784.0,,975650.0,3352332.0,870200.0,30327.0,212000.0,,,,414594.0,713.0,8342400.0,1603700.0,1365000.0,,92226066.0,1079418.0,,2346000.0,1606890.0,28400.0,54150.0,342534.0,1077276.0,,12000.0,3658152.0,406661.0,25.0,48000.0,4261679.0,18238500.0,80800.0,10505600.0,,265724.0,850.0,468000.0,2000.0,7739750.0,389417.0,620.0,18798947.0,253000.0,780.0,25320.0,5237860.0,45090.0,11.0,458885.0,,4248959.0,,
1984,85398008.0,3168300.0,650.0,1987.0,,1544500.0,700.0,1769.0,491300.0,78.0,426800.0,21700765.0,,667710.0,0.0,21605600.0,1483812.0,14539773.0,393.0,803760.0,554626.0,3680.0,2525.0,,136300.0,1203394.0,310000.0,41999.0,700.0,1681200.0,3102055.0,,307863.0,1002514.0,8305455.0,136155.0,376671.0,12420306.0,100.0,2361049.0,59300.0,1007000.0,5121460.0,83650.0,,285486.0,,867502.0,274213.0,57.0,,230.0,142500.0,2703700.0,966550.0,91500.0,140080.0,111686.0,23712624.0,3450.0,,475530.0,19.0,0.0,48000.0,,962320.0,4130.0,6854492.0,7831.0,1420535.0,573815.0,,43400.0,11300.0,3000.0,,890000.0,521400.0,,3265.0,,,,342090.0,1780.0,248364.0,1019523.0,7.0,,5578492.0,491119.0,,10105839.0,9302079.0,87954.0,421996.0,4612453.0,16158.0,,100819.0,0.0,33909.0,902210.0,8525.0,428156.0,375.0,575000.0,1013276.0,3500000.0,,,980.0,85100.0,800.0,356414.0,5287825.0,18382208.0,341344.0,29.0,4850767.0,,5386.0,22000.0,25131682.0,1281743.0,768454.0,9176000.0,13093.0,937511.0,237835200.0,96750002.0,,31448800.0,53500.0,596105.0,275763.0,1014350.0,96100.0,114552.0,12546700.0,,1236800.0,3440259.0,520560.0,150453.0,198000.0,,,,573450.0,954.0,8861700.0,1911800.0,917000.0,,97024215.0,1048375.0,,1289000.0,1765110.0,12314.0,57100.0,393732.0,1320109.0,,13000.0,3852319.0,423884.0,5.0,50000.0,4403552.0,17690300.0,84000.0,11644000.0,,313171.0,850.0,532200.0,2400.0,8799235.0,623395.0,630.0,18645728.0,297000.0,776.0,31340.0,5813466.0,47870.0,21.0,582250.0,,4352459.0,,
1985,94100000.0,3169900.0,660.0,1722.0,,2626180.0,1100.0,1678.0,501600.0,74.0,379900.0,22666317.0,,627988.0,0.0,23987300.0,1326600.0,15181073.0,390.0,873915.0,456214.0,3893.0,1323.0,,195500.0,1011675.0,300000.0,52891.0,728.0,1618000.0,2580878.0,,315460.0,1509624.0,8192409.0,113975.0,828992.0,10955401.0,150.0,2321210.0,92990.0,841000.0,4291000.0,103200.0,,327601.0,,835777.0,364347.0,57.0,,200.0,141580.0,3122800.0,1035150.0,85575.0,156352.0,115047.0,23753770.0,3550.0,,528667.0,20.0,0.0,42000.0,,1038577.0,4130.0,5984078.0,11950.0,1387823.0,1439560.0,,113150.0,12390.0,3000.0,,844000.0,505100.0,,4890.0,,,,718000.0,1800.0,272586.0,1349867.0,7.0,,9366037.0,543342.0,,8953109.0,8079194.0,115081.0,355459.0,5350962.0,19631.0,,94300.0,0.0,33333.0,1164320.0,19670.0,373285.0,249.0,655000.0,1784976.0,3601000.0,,,2128.0,98042.0,820.0,416417.0,4329503.0,17280687.0,691795.0,38.0,3564254.0,,6188.0,25000.0,26838620.0,941773.0,825900.0,10346000.0,15128.0,858917.0,275021208.0,82387026.0,,25795700.0,53000.0,707572.0,281285.0,1190303.0,96100.0,148673.0,13833800.0,,1132200.0,3922256.0,1377851.0,174126.0,228000.0,,,,1101817.0,1399.0,8445200.0,1600800.0,1143974.0,,82751373.0,1532936.0,,4032000.0,2952430.0,19884.0,58150.0,361003.0,3213200.0,,13000.0,3988405.0,403823.0,5.0,53000.0,4378000.0,18932000.0,58900.0,10440000.0,,361730.0,850.0,587100.0,2000.0,9191152.0,725476.0,660.0,21382012.0,312000.0,3104.0,82350.0,5752272.0,40790.0,17.0,542424.0,,2260818.0,,
1986,98023000.0,2990900.0,670.0,2030.0,,3080790.0,1448.0,1599.0,572900.0,78.0,459000.0,21255250.0,,584512.0,0.0,25586700.0,1464500.0,11631405.0,245.0,808236.0,515586.0,4559.0,12138.0,,205700.0,1078453.0,334000.0,170929.0,900.0,1713100.0,2775924.0,,340803.0,1501593.0,8461696.0,92683.0,1197899.0,13591963.0,180.0,2558210.0,77600.0,797100.0,4080220.0,61300.0,,283387.0,,1007836.0,420577.0,58.0,,180.0,154290.0,3158900.0,1029370.0,94850.0,157366.0,114474.0,22655810.0,3990.0,,488080.0,20.0,0.0,51000.0,,922330.0,3930.0,5791881.0,16530.0,1324851.0,1173572.0,,117350.0,13400.0,3000.0,,823000.0,468200.0,,7970.0,,,,152000.0,1900.0,268069.0,1928661.0,10.0,,9355051.0,544965.0,,8004010.0,7195774.0,112781.0,346197.0,4532826.0,18483.0,,90350.0,0.0,41680.0,1289551.0,22500.0,604896.0,204.0,731000.0,1750929.0,3702000.0,,,1375.0,168907.0,820.0,518617.0,5920374.0,17533896.0,619124.0,40.0,4044730.0,,5674.0,26000.0,23838890.0,761663.0,869600.0,13113000.0,20913.0,1043626.0,252385208.0,86899856.0,,27124000.0,52273.0,1004053.0,323353.0,1297850.0,96100.0,121446.0,13294600.0,,950610.0,4091149.0,1103430.0,103862.0,237000.0,,,,744250.0,1847.0,8458600.0,1530800.0,1028652.0,,87320433.0,1851908.0,,3598000.0,3994970.0,10204.0,52417.0,271683.0,2849500.0,,20314.0,3693751.0,370400.0,5.0,54213.0,4381000.0,16935700.0,75207.0,10598000.0,,365776.0,3400.0,569800.0,2100.0,10051150.0,621046.0,750.0,17394008.0,323000.0,3141.0,93350.0,5500266.0,50384.0,20.0,483119.0,,4103206.0,,
1987,105262000.0,1901400.0,660.0,856.0,,2618269.0,2946.0,1850.0,529800.0,78.0,422200.0,27624187.0,,604449.0,0.0,25690200.0,1659300.0,14423135.0,250.0,663557.0,553215.0,3969.0,21182.0,,145878.0,948030.0,360000.0,280647.0,1200.0,1550800.0,3031023.0,,340976.0,1401660.0,8380691.0,91629.0,644027.0,9682539.0,700.0,2788656.0,72000.0,976700.0,3612630.0,112500.0,,279429.0,,1043151.0,467617.0,58.0,,180.0,159512.0,3318000.0,1076300.0,103970.0,145690.0,92707.0,21089931.0,3450.0,,392509.0,20.0,0.0,38000.0,,797912.0,3935.0,4899232.0,21264.0,1224965.0,890244.0,,113650.0,10500.0,3000.0,,770000.0,477500.0,,3865.0,,,,559600.0,2000.0,303563.0,2044544.0,9.0,,8939954.0,390154.0,,7727176.0,7063619.0,124045.0,345033.0,2985299.0,23225.0,,66700.0,0.0,35725.0,1122202.0,23275.0,603221.0,225.0,476000.0,1372301.0,3888000.0,,,452.0,114893.0,750.0,484817.0,5155680.0,18118367.0,527988.0,48.0,4927526.0,,3818.0,30000.0,25465020.0,867559.0,919550.0,13998000.0,18895.0,1054656.0,217253239.0,96205875.0,,26452900.0,48000.0,649301.0,336596.0,1273873.0,96100.0,127644.0,10142000.0,,1036019.0,4278319.0,809900.0,99900.0,243100.0,,,,918089.0,2814.0,7954500.0,1705800.0,1190000.0,,96673492.0,1615311.0,,1541000.0,1860500.0,35462.0,51550.0,377446.0,1292303.0,,23649.0,3513865.0,378900.0,5.0,57000.0,4318000.0,13475700.0,64279.0,9758000.0,,327133.0,3600.0,561000.0,2100.0,10075150.0,624610.0,1000.0,18690151.0,311000.0,3400.0,98370.0,5622534.0,49462.0,20.0,499837.0,,3073947.0,,
1988,90778016.0,2541100.0,650.0,1454.0,,3005900.0,2900.0,2300.0,588000.0,78.0,351800.0,25352917.0,,749289.0,0.0,19581200.0,1715900.0,16813092.0,252.0,563363.0,494014.0,2062.0,16507.0,,142086.0,1031501.0,330000.0,424695.0,1500.0,1764900.0,2985260.0,,348674.0,1907433.0,7892961.0,96558.0,2934362.0,8659747.0,310.0,3438195.0,70680.0,1051000.0,3447700.0,145110.0,,276600.0,,916177.0,492484.0,58.0,,160.0,157600.0,2972880.0,1278990.0,122220.0,109533.0,85450.0,21311166.0,3500.0,,547269.0,25.0,0.0,41000.0,,903089.0,4038.0,5987059.0,21542.0,1457465.0,422403.0,,98050.0,13019.0,3000.0,,754000.0,679200.0,,3787.0,,,,90000.0,2000.0,361895.0,2101208.0,10.0,,8517142.0,323286.0,,7758369.0,7195006.0,115059.0,475088.0,4905478.0,23121.0,,47630.0,0.0,50822.0,2008646.0,107280.0,700236.0,241.0,464000.0,2334387.0,3995000.0,,,933.0,129055.0,700.0,455173.0,6651917.0,16922189.0,731773.0,57.0,5358197.0,,5337.0,32000.0,26958013.0,900872.0,975850.0,14429000.0,19740.0,1086206.0,149955100.0,94456930.0,,31328800.0,51768.0,844910.0,394102.0,1300649.0,96100.0,214673.0,10626800.0,,917492.0,4428202.0,1520800.0,136085.0,248400.0,,,,720495.0,3061.0,8354800.0,1622800.0,1362000.0,,94949414.0,2061482.0,,4950000.0,3906240.0,48320.0,54000.0,508572.0,2825019.0,,24942.0,3799350.0,426800.0,6.0,59776.0,4794000.0,13356000.0,78774.0,9343000.0,,394122.0,3650.0,814850.0,2200.0,10108194.0,600147.0,1500.0,16991482.0,325301.0,3664.0,122777.0,5359645.0,47300.0,20.0,527577.0,,3028248.0,,
