,Eritrea,Australia,Madagascar,Mauritania,Timor,Libya,United Kingdom,Antigua and Barbuda,Saint Vincent and the Grenadines,South Sudan,Liberia,Lesotho,Slovenia,Congo,Ethiopia,Maldives,Bangladesh,Mauritius,Lebanon,Swaziland,Japan,Malawi,North America,Chile,Israel,Cyprus,Bermuda,Samoa,Greenland,Saint Kitts and Nevis,Kosovo,Honduras,Nepal,Gambia,Botswana,Sub-Saharan Africa (IDA & IBRD),United States Virgin Islands,Indonesia,Kuwait,Ecuador,Uruguay,Oman,Saint Lucia,Moldova,Macedonia,Estonia,Aruba,Netherlands,South Korea,Rwanda,Latvia,Cuba,Kyrgyzstan,Sierra Leone,France,Cape Verde,Faeroe Islands,Guinea-Bissau,Turkey,Brazil,Egypt,Tonga,Saudi Arabia,Barbados,India,Mozambique,Trinidad and Tobago,Senegal,Serbia,Palestine,Kenya,Northern Mariana Islands,Peru,Argentina,Burundi,Burkina Faso,Montenegro,Democratic Republic of Congo,Niger,Dominican Republic,Portugal,Germany,Sri Lanka,Hong Kong,Romania,Tajikistan,Greece,Iceland,Italy,Algeria,Finland,Guam,Kiribati,Namibia,Micronesia (country),Uzbekistan,Tunisia,Russia,Chad,Spain,Grenada,Mongolia,Palau,Sweden,Nigeria,Ireland,Belize,Malta,Mexico,New Zealand,Cambodia,Croatia,Cote d'Ivoire,Switzerland,Haiti,Singapore,French Polynesia,Ukraine,Central African Republic,Pakistan,Bhutan,Puerto Rico,Seychelles,Fiji,Colombia,Suriname,Denmark,Iran,China,Morocco,Afghanistan,Myanmar,Venezuela,American Samoa,Paraguay,Mali,Comoros,Belgium,Lithuania,Panama,United States,Djibouti,Angola,Bulgaria,Philippines,Guinea,Canada,Solomon Islands,Guyana,Norway,Slovakia,Gabon,Bolivia,Albania,Ghana,Sudan,Jamaica,Togo,Yemen,Czech Republic,Uganda,Macao,Austria,Laos,United Arab Emirates,Armenia,El Salvador,Nicaragua,Vanuatu,Kazakhstan,Turkmenistan,Luxembourg,South Asia,Equatorial Guinea,Somalia,Syria,Benin,Dominica,Tanzania,Zimbabwe,Cameroon,South Africa,Qatar,Georgia,Guatemala,Papua New Guinea,Belarus,Poland,Bahamas,Bahrain,Vietnam,Zambia,Brunei,Azerbaijan,Thailand,Costa Rica,Iraq,New Caledonia,Malaysia,Hungary,Bosnia and Herzegovina,Jordan
1960,,27.0268642332249,26.6547090790703,38.2552813536317,,,41.8006506136201,,,,84.1489252245196,50.2024291497976,,106.06049210998,,,19.3039436708071,,,82.618569621112,21.0109012005809,60.4810996563574,11.5199374900848,28.8896261888963,23.0325187608235,,,,,,,44.4212721584984,,,65.9195781147001,44.1009346748839,,24.0902101486417,,36.3403855340366,32.4137931034483,,,,,,,95.8875039749135,14.6013448607109,22.5210038613101,,,,,26.9654549545011,,,,5.72687224669604,14.1763320197361,,,,,11.4198442803182,,121.30021225106,31.0895711789774,,,64.7658510634232,,40.4813075188176,15.2080960873797,25.8928574435131,20.7013700595553,,38.3327824436081,14.5057537358692,44.4081102356232,33.4775236233388,,62.8658933094919,,,,24.6710311475011,86.8356934387299,25.3605931414917,106.186804301314,43.3504665030242,,,,,,,,30.4272143078476,15.2680526518454,,,,46.4410915413769,26.1665128655299,64.8001372504285,,,20.1442260853261,,35.8744376339762,,57.1440675728154,54.5158250648568,,339.448179921169,,,57.4545367418192,,,124.475434245523,,78.0269058295964,30.3781969589311,118.167288225892,66.6322734324044,31.2375416803646,8.73409972110741,46.2702448807553,11.157026581176,,43.2559075191021,,,,,76.3013658733824,,100.168147607983,9.16620651573716,,,,23.4225040141132,,35.1016149255244,,105.688827964359,73.6057400061712,,66.7981961790426,32.6121801927315,,63.6363636363636,27.5624681285059,71.2929616553639,62.6801600403502,,,49.1458307520753,,46.5097584886874,,,,,49.8219860547277,,,,157.748135824842,13.3997323593917,,29.8603131799379,49.1565930599862,18.2341998166072,,,,,54.1119940861209,,,27.1751655016448,,,,,,,,,,33.5598583586213,47.593064317912,,,113.423523695875,,,
1961,,27.4031890660592,34.1080898478586,41.3873957587499,,,40.1351521906598,,,,86.6133212701765,58.0392156862745,,103.120757460499,,,22.4823523745223,,,76.7906705842924,20.1795610853921,56.7762630312751,11.3685392093249,26.9292208176386,22.749721204397,,,,,,,44.2448062886019,,,69.7418276611398,42.4549190475623,,24.6756009359711,,36.9474081754908,28.9772727272727,,,,,,,93.063762262793,18.0043096303663,21.3114726148888,,,,,26.2579964342359,,,,11.9113573407202,14.6188670166801,,,,,10.3727381686441,,134.283989114469,39.9181504372118,,,63.8471214284396,,43.008188047019,11.9898923109727,27.5862079836929,21.2188624397492,,19.2449794369409,17.8265779954945,39.5963798818591,36.0524886143806,,56.0229730909091,173.682092555332,,,24.5189702240667,79.6844502264377,25.6554508354128,113.7483279283,41.3912952082173,,,,,,,,32.4678088640909,16.5738579409299,,,,44.0345245598717,25.4850104101599,69.7548849735066,,,19.0358706882714,,31.5555559762963,,63.3960559195014,55.8302884047897,,299.529854254819,,,62.2516545984826,,,105.458136936357,,71.4747039827772,26.7477104494252,111.128048780488,62.3393037033325,29.5952435056661,7.36022072547269,46.5320380049876,12.5506095641626,,43.9876487866238,,,,,78.8184721341105,,100.854603545788,8.92952245695012,,,,26.6173219432422,,35.804682056991,,105.053358443189,72.083147297209,,62.8745050132713,31.3443140187853,,62.5806451612903,27.665570690465,68.2947201754764,69.4703290232402,,,46.0620967014392,,44.9072370695355,,,,,47.9552224001924,,,,164.152250885736,12.4978897665384,,39.0795752381978,39.9818645339493,14.1181216852278,,,,,50.6233538191396,,,25.4481309044424,44.2360475754803,,,,,,,,,34.4455713581831,47.1784852951423,,,110.802652009619,,,
1962,,26.5425501996738,32.1385581058955,45.6220981909123,,,39.0443735638117,,,,108.984696276174,62.2073578595318,,93.4413116886917,,,21.554848275691,,,93.5812983719293,18.7217515364123,56.4220183486239,11.3578734026796,24.1494486312291,34.5285524568393,,,,,,,44.5647969052224,,,72.7650318789505,41.3191445824234,,10.5610066661673,,38.4435677214583,25.7731958762887,,,,,,,91.4720077914338,19.4718569749323,22.0799985868801,,,,,24.9498746402477,,,,13.574097135741,9.05773411905174,,,,,10.3117785497859,,129.961404311524,38.4145042932831,,,62.1629631488411,,41.926228508859,14.0755256495637,29.5081958920413,21.2379483918704,,15.1907272765005,22.2313670785352,48.0524208227157,34.2253828493223,,56.9939698708752,165.005180154253,,,25.3969577561724,86.618494144968,25.8755409575001,40.6125193571122,41.3582384698107,,,,,,,,33.659337221366,18.4227807217947,,,,43.2973363185707,21.8295007769522,66.7473499184124,,,18.6520041710641,,36.7965350199584,,60.1395535033303,55.7154734454787,,286.769242939641,,,62.2950725665156,,,108.990643239114,,74.4877049180328,24.3865495865461,108.019323671498,61.1243865612386,28.1759999565278,6.96093615556703,39.1131104876505,14.2276444262674,,44.2611104055925,,,,,81.1576432460471,,110.350381347998,8.94067096347711,,,,36.1823405778342,,35.5754619200881,,101.526032315978,69.2844294058066,,62.4826571460552,32.4062563967302,,52.6849037487335,29.6648648648649,67.9386340725807,65.4675620437206,,,45.5551197829853,,45.6180901534569,,,,,55.3350806594471,,,,155.977294228686,12.4213355748683,119.497141195419,40.3081088322197,42.4971634251451,13.4771276576628,,,,,50.0658978583196,,,25.2098635886674,44.1252144082333,,,,,,,,,33.3361802438981,49.9340770810171,,,109.235931124531,,,
1963,,26.8078243679118,32.7067624137599,54.7416119148076,,,39.0464984503246,,,,95.5403197129695,65.7738095238095,,94.3204210439142,,,21.6397630631354,,,112.766689340703,18.9141938341906,59.3543653705062,11.3843390497894,27.0666328522125,34.6552300323048,,,,,,,46.8064358849342,,,76.3398001952537,43.7446244201622,,18.4181002243829,,35.1557806742687,24.0343347639485,,,,,,,92.7452941601509,18.602812120277,18.5937515625,,,,,25.0628561336022,,,,11.1587982832618,18.1474542661017,,,,,10.2981056840365,,124.873155036097,35.622250849862,,,60.9957123202273,,40.0264003610332,15.7809062353749,21.8045114655597,21.2485012803128,,63.4791730452233,19.6334202262501,46.7049369371744,35.8807446539982,,53.2493782172853,153.275151050158,,,26.7330632895555,83.5170382782569,26.5084657772743,61.510197197341,38.4806586956932,,,,,,,,32.1602694432208,18.4923453291345,,,,43.4608716676719,22.316463022773,69.7259674219202,,,18.2992590605193,,38.0392140622838,,57.455317585393,54.9017529939724,,297.008333926918,,,63.7223974454916,,,107.430582104902,,99.7081712062257,24.3197986710001,110.363636363636,61.1942486568197,27.7909132954983,6.86533685812705,38.001041585476,26.0355114281704,,42.5537812020561,,,,,84.3825837561852,,112.75063314169,8.95709364234262,,,,35.5710588546801,,35.7025465590085,,109.060736807169,70.3765863650724,,92.4966571564271,34.7256449489859,,48.6363636363636,34.750265674814,68.2050109651908,55.2330431091591,,,52.1714848549467,,46.2846929359315,,,,,59.0667989792181,,,,152.089719672038,12.4077743629043,97.289156626506,41.8420279197328,40.5984147577089,15.447259020027,,,,,51.8050809686525,,,30.218561925879,48.3766233766234,,,,,,,,,33.5093396300662,50.3113565229591,,,90.0666736074961,,,
1964,,28.6676082862524,33.2306410079951,66.163735869948,,,39.1564723295159,,,,117.252571722992,64.9595687331536,,94.6016126743531,,,24.1502678104311,,,99.9683289992179,19.1849919693708,47.7354421279655,11.7548484082531,25.4756748114017,34.1033672670321,,,,,,,47.2210065645514,,,77.387712439321,44.834143095761,,25.3171654867877,,35.7205242971012,23.2835820895522,,,,,,,91.2954842587883,17.344745061453,24.6153857514793,,,,58.5932181205017,25.6863055867558,,,,9.9403578528827,12.0630092764625,,,,,9.5130155128406,,131.64539329275,35.687386571122,,,62.6016440907098,,37.3122161338114,11.1274296795488,26.1744966082609,14.3172756393415,,70.8073384885596,23.3653012604236,47.7281637800472,46.0262967956667,,51.3372616450661,153.507738896366,,,26.926352538859,75.5839862578465,25.53170551103,54.5238212566159,40.1685661285452,,,,,,,,35.0570745087388,20.1953893064895,,,,44.2155724224122,24.6153225165378,69.7768359751814,,,17.4950882246139,,30.656935960893,,60.6088000142315,54.8715362748046,,255.151869585877,,,69.2528596784602,,,109.538998949621,,106.025179856115,24.5318970470001,121.017790649566,62.4801730870475,32.7286498335593,6.63310429280904,38.6272185441388,26.9444479475307,,42.8133824248411,,,,,85.3268781038424,,109.419658243546,9.20093321668125,,,,36.6760490004738,,37.3421414767856,,110.631925726265,71.689406119993,,77.8433514519825,34.9287430527115,,43.7702265372168,33.4712453454696,72.4350491212556,70.6521350977599,,,52.9939853370347,,46.9855812470221,,,,,59.3739521508727,,,,154.376569504599,11.8295548533923,101.030527464766,46.4165407225805,35.9165247976589,17.3805034251725,,,,,52.9554655870445,,,33.4770251310157,52.6045487894351,,,,,,,,,36.1300406932523,54.0158301628701,,,86.7763173323562,,,
1965,,28.4531101716849,33.2117033424361,63.8165894835571,,,37.9056130476123,,,,112.840921779912,68.8775510204082,,89.0946318735325,,,23.0293137134448,,,118.525896414343,19.6526758750116,52.7150701647346,11.7620803824079,25.9314185562948,50.7734303912648,,,,,,,54.0843409023887,21.688683000512,,82.3170731707317,44.7348570101383,,11.0122311261071,90.7877169559412,19.2701382788243,29.8724954462659,,,,,,,85.7964651995363,21.4628571428571,29.0322619667019,,,,60.148032723023,25.8033546001833,,,,9.95348837209302,13.2916862270444,38.8829520583329,,,,8.61183500109326,,133.887700958264,34.5028437242666,,,62.0931711821468,,34.6636826762831,10.3764574099485,22.8822529667839,16.0292171246163,,53.1562833021794,23.5004194985657,36.5724580565252,48.3339531461499,,51.3978228599703,141.087938077833,,,27.9983929303089,71.1918644349112,26.4162308524716,48.4370219064117,40.0569308252083,,,,,,33.4422448587354,,31.3132935859781,21.339131482055,,,,44.4004541560109,26.9107027954529,73.8007775559928,,,17.1650088649818,,24.0131578947368,,66.9476309272914,54.5277284354735,,257.662128629871,,,64.7696449864499,,,108.554572271386,,100.513698630137,21.8232298643367,123.909123692752,60.8372776984055,32.6260355747101,6.82814302191465,35.0536193029491,32.6710826152849,,42.7989076383412,,,,,83.9900692062356,,112.671960443189,9.22414952265698,,,,38.3428394570456,,37.1892288290064,,112.910344827586,71.7376610217011,,80.5405405405405,37.045854293376,,43.8608458390177,29.2774910678841,70.1468894009217,63.0936970377052,,,49.9366888255777,,48.2393149536368,,,,55.1975573075696,61.7075975788343,,,,158.104811717028,11.08468762479,75.1628098535355,37.7908151009857,34.0800718016017,22.1732736350777,,,,48.0200388004601,52.4827075098814,,,36.3977795101231,56.003904978848,,,,,,,,,34.9162381792472,56.953030064756,,,85.6638773480663,,,
1966,,28.0349667569564,40.4927821401297,64.0517600017971,,,37.6527939698256,,,,121.328890879675,67.4074074074074,,80.9963099630996,,,22.9361029749964,,,146.994535519126,19.608822893561,58.8172043010753,12.2090145432329,27.7446860962974,49.6147403685092,,,,,,,58.6962451131921,14.4015048660731,79.7479417352755,80.2168021680217,42.9484550819825,,34.8528015194682,90.0468384074941,21.6000691886193,28.6153846153846,,,,,,,84.208825838531,26.6646026250856,31.2775359101997,,,,59.3959731543624,26.537151928557,,,,9.75609756097561,12.8164043060117,36.8461491165878,,,,10.9320760461896,,77.7141936003869,36.6995374041573,,,63.2844357676802,,34.7276170831235,11.6426054171411,23.7683401950761,16.7002191862921,,69.1403474039715,28.538468040492,41.6810651488972,48.2452358081908,,48.2187837351565,155.349390841619,,,28.6438713248247,66.711283987204,27.7056058298763,50.6397695218843,39.3287643183973,,,,,,34.5288197621226,,31.8758347788952,22.4491043901193,,,,43.355038331488,25.0362812788601,75.4163262318285,,,16.4731962944677,,20.625,,65.1033458745114,54.9043545446454,,253.898891141052,,,70.8762886597938,,,110.64816174105,,91.3951545530493,27.1885269173766,118.936294564582,59.3351573013005,33.906978867702,6.72949647905967,38.3347073371805,27.1428573129252,,39.4141527449488,,,,,88.0357457342498,,116.110818629398,9.57055214723926,,,,38.7490955864619,,38.6433733658693,,115.149176954732,72.4608713673712,,79.304632335204,38.1057244680236,,34.2555994729908,28.2646546720836,73.3214194536635,70.1094175845894,,,50.89258698941,,48.9255425298678,,,,54.4410018073845,61.2357794844316,,,,150.086710694351,12.9439367234014,74.6635798003183,37.5326475195822,40.6474759704832,23.0426078397633,,,,44.5719713285582,48.4192634560906,,,38.0743510462357,56.9177885992552,,,,,,,,,35.5602502954225,55.9765882835831,,,82.6071775953445,,,
1967,,26.7496226484556,39.0183149019239,64.90572103468,,,37.9907331660299,,,,135.542936040821,68.7455705173636,,86.3014017639387,,,21.9018601093214,,,157.865168539326,19.1036703038059,58.9559877175026,12.3868517529534,26.9542291422612,61.1166253101737,,,,,,,59.070389566962,13.8269678281065,87.7113185530922,75.3873411098824,43.2821329557446,,25.6428402925218,87.9587155963303,22.1387791434791,27.7877161598092,56.1855670103093,,,,,,81.3597140757436,28.8000852839499,25.9250415727579,,,,58.3927157561362,26.2489789174584,,,,9.07801418439716,11.5379421311238,32.4071505014071,,,,10.0896886689763,,74.6904258532166,35.456543482676,,,57.8373466606088,,35.5979163540487,12.4926603729179,22.6863662585732,18.8558132843739,,31.9223001402111,22.8043546969323,43.0904522613065,47.0965716232516,,43.7645236250968,156.600969305331,,,27.3931715597711,63.9174289232143,27.9617832066279,45.066186093677,38.3132564956308,,,,,,35.7368421052632,,32.5260272698626,20.4347228294671,,,,42.0983553264323,28.4884033794328,73.8273013291116,,,15.8793654676376,,18.9910980919089,,65.0150069947765,54.019131972861,,236.053326293559,,,73.2009677419355,27.2826330297037,,111.529425085629,,91.8195718654434,23.4365277007127,116.679264298312,57.3370432495437,36.9554383867672,6.25348344666146,38.0773222625843,20.9827354616946,,39.8672643276636,,,35.2653522112636,,84.9542938596995,,114.725277954911,9.67854241615411,,,,40.5696747389303,,39.520996594418,,117.234893016694,74.7013495442254,,96.1078143712575,39.6004836104236,,37.3670212765958,30.6592817580847,72.8530190040895,65.5243838897092,,,49.6888116948907,,48.3085412151414,,,,54.2962507682852,61.5060207804349,,,,147.120048888798,13.4050405449032,75.1412682751816,35.9037764121572,34.904728955674,27.4380883208416,,,,43.2045170269895,48.7958540798699,,,35.7206742346061,56.9979571506194,,,,,,,,,38.3731248017245,57.0728747475588,,,79.8073212456464,,,
1968,,26.7584883681091,40.5405141843049,59.9463885796348,,,42.1957976971383,,,,133.335404469391,67.2134882661199,,87.6205787781351,,,19.9371403769383,,,147.719298245614,19.1253798517047,62.9955947136564,12.8538050809586,26.7976195531506,77.6430684852421,,,,,,,62.0284477427335,14.3454617497432,90.9837900874636,86.0,42.4735698845374,,26.4463204082606,87.8023133543638,24.9603730109499,27.3883626522327,84.8792884371029,,,,,,81.4302331657933,32.7883285864543,23.8792077245892,,,,50.5305342303443,26.6357421629424,,,,8.76190476190476,12.6109104199433,30.1908440738899,,72.448941455807,,9.07923595773455,,76.0706335532108,44.8237336852958,,,58.6981709840271,,36.9837839199697,11.8881648852942,23.662507797879,21.4921288241186,,29.8176893487694,22.2903252921457,45.1302010935039,45.4948659765489,,44.2101334204143,175.043851690558,,,26.7293939874267,70.9769586138494,28.5140999078899,47.3228889614156,41.5364907443325,,,,,,31.786106319586,,33.6260412806243,23.1690212865005,,,,43.14854906935,25.6635262449529,78.8544792144789,,,16.3895528999955,,19.3029497344192,,68.6948357042786,56.2412620383239,,256.924099672191,,,73.9435231051187,23.9300176331984,,110.652764035822,,99.2455418381344,27.2750843430473,109.247506799637,57.3598790577062,37.9919397864909,6.22097356802936,38.5382059800665,24.110033071763,,39.6209264283825,,,28.3176926431761,,89.2725658349821,,113.983990346436,10.026525198939,,,,36.3934975699682,,41.1798979624839,,113.384113166485,73.4764859382738,,97.6679978962969,49.0857569387232,,41.1764705882353,31.9582334816844,78.9083259521701,71.1053546085734,,,46.5587044534413,,49.013881174705,,,,52.4520626235875,57.0771661916884,,,,149.041617171524,12.1925898680018,44.8159119763013,36.4111234375,37.8826615439671,28.4112293667841,,,,46.7567556880935,47.4762665664066,,,35.1505743557901,58.9335044013148,,,,,,,,,37.6202723383726,61.308445224188,,,83.2883482099068,,,
1969,,25.2619680444811,41.2208174054255,62.3465952829698,,,42.555612002484,,,,136.010343958108,65.1528013582343,,88.9695726964138,,,19.8113211700256,,,119.123505976096,19.5361172444192,63.0699774266366,12.9759129979285,30.1440806185195,80.0475356517388,,,,,,,58.8473009844835,17.2323107981504,91.4845908607864,75.3375337533753,41.783384371019,,23.841059602649,92.4165824064712,20.6053027076117,25.5280627640314,86.5,,,,,,84.629134512644,33.0726176159431,22.0349707721573,,,,52.8224326506643,28.8136286937171,,,,8.33333333333333,13.1741168938292,31.7230671512756,,73.1327600257434,,7.82869499927117,,82.6232032854209,48.9793922466953,,,57.6173562446002,,34.2867623823634,12.7974266330598,21.7532896713333,22.3496083648567,,27.4108411015781,25.830694906107,44.5916294189354,44.0157768087661,,43.0098332620778,181.113340536091,,,27.1472143795091,84.3625011026343,30.3906037756984,51.8595349042921,44.9820990066287,,,,,,34.8050797401063,,30.9056620313361,24.4614859064338,,,,45.8814591536233,26.8211361526125,78.468157150235,,,16.7989717722044,,17.5059953297793,,63.8315911821298,60.0482109164962,,273.837793136039,,,64.933122360612,22.5295458285531,,109.774251395521,,103.389830508475,27.5993687411505,115.870636110516,57.9455106144874,39.0781431643127,5.45306288859444,37.209805725418,25.0788642331499,,38.6508835160529,,,30.2158556195448,,96.4912899323802,,117.290003641185,10.0402000196098,,,,32.5025709273486,,42.3883808000031,,114.68110709988,71.9131933498171,,108.706324604099,49.7398062739261,,40.07996001999,31.1052386133997,80.2155736879218,78.2331851875956,,,41.8713310171319,,52.7252596626323,,,,48.9803697350867,51.5661388077806,,,,152.254248582133,11.0455716460214,56.3347358578775,39.6409236074627,38.8005350779387,33.2017249500644,,,,46.2425649164644,45.4697146671116,,,35.2337667735669,64.811078752978,,,,,,,,,36.1223008144778,59.4769533096926,,,84.6004367980032,,,
