,Paraguay,Burundi,Peru,Angola,Cameroon,Malaysia,Dominican Republic,Philippines,Brazil,Benin,Indonesia,Liberia,Sao Tome and Principe,Venezuela (Bolivarian Republic of),Melanesia,Papua New Guinea,Guatemala,Democratic Republic of the Congo,Togo,Nigeria,Madagascar,Suriname,Senegal,Costa Rica,Guinea,Central African Republic,Equatorial Guinea,Congo,Gabon,Ecuador,Honduras,Solomon Islands,Mexico,China,Côte d'Ivoire,Colombia,Gambia,United Republic of Tanzania,Guinea-Bissau,Panama,Sierra Leone,Thailand,Ghana,"China, mainland",Nicaragua
1974,166000.0,9700.0,18.0,200000.0,574000.0,4981000.0,-1.0,27000.0,32000.0,300000.0,2000000.0,170000.0,4000.0,-1.0,55000.0,50000.0,-1.0,1174500.0,135000.0,5375000.0,4630.0,1650.0,70000.0,110000.0,600000.0,80000.0,32000.0,78000.0,15000.0,90000.0,50557.0,5000.0,136000.0,468000.0,915233.0,282200.0,35000.0,38000.0,100000.0,-1.0,250000.0,10500.0,916500.0,468000.0,12000.0
1975,117000.0,11600.0,4344.0,200000.0,630000.0,6200000.0,-1.0,38000.0,35000.0,300000.0,2300000.0,180000.0,2000.0,-1.0,112000.0,100000.0,-1.0,1155500.0,132000.0,5250000.0,13500.0,3225.0,70000.0,110000.0,600000.0,100000.0,31500.0,78000.0,12000.0,94512.0,50002.0,12000.0,104000.0,468000.0,963235.0,258000.0,35000.0,40000.0,80000.0,-1.0,250000.0,29700.0,901300.0,468000.0,12000.0
1976,124000.0,11600.0,4118.0,190000.0,500000.0,6500000.0,-1.0,42000.0,45000.0,300000.0,2300000.0,170000.0,2150.0,-1.0,171220.0,150000.0,-1.0,1117000.0,131000.0,5250000.0,5180.0,6650.0,70000.0,115000.0,600000.0,100000.0,34000.0,78000.0,12000.0,111587.0,47656.0,21220.0,149000.0,492000.0,968570.0,244800.0,40000.0,40000.0,80000.0,-1.0,250000.0,37300.0,901000.0,492000.0,12000.0
1977,174000.0,11500.0,17959.0,170000.0,500000.0,7500000.0,-1.0,42000.0,60000.0,300000.0,2400000.0,140000.0,1700.0,-1.0,182085.0,150000.0,-1.0,1103800.0,130000.0,5375000.0,11450.0,10106.0,70000.0,115000.0,600000.0,90000.0,35000.0,83000.0,9600.0,124801.0,50600.0,32085.0,138000.0,480000.0,854824.0,263700.0,40000.0,40000.0,110000.0,-1.0,250000.0,45900.0,739000.0,480000.0,12000.0
1978,100000.0,16000.0,21954.0,190000.0,560000.0,9900000.0,-1.0,38000.0,75000.0,300000.0,2500000.0,125000.0,1700.0,-1.0,197616.0,150000.0,-1.0,1088800.0,130000.0,5000000.0,11500.0,14844.0,70000.0,148000.0,600000.0,80000.0,36000.0,83000.0,8400.0,162100.0,56745.0,47616.0,84000.0,504000.0,924407.0,302200.0,35000.0,43000.0,130000.0,-1.0,250000.0,58300.0,935000.0,504000.0,18000.0
1979,156000.0,11900.0,24053.0,200000.0,580000.0,10700000.0,-1.0,42000.0,80000.0,300000.0,3300000.0,110000.0,1200.0,-1.0,230908.0,175000.0,-1.0,1064000.0,135000.0,5750000.0,11500.0,24759.0,70000.0,154000.0,600000.0,70000.0,36000.0,83000.0,9600.0,164712.0,61871.0,55908.0,75100.0,516000.0,849319.0,359000.0,35000.0,43000.0,110000.0,-1.0,250000.0,78300.0,1012000.0,516000.0,18000.0
1980,157000.0,12000.0,60000.0,200000.0,658000.0,12800000.0,-1.0,43750.0,60000.0,300000.0,3400000.0,110000.0,800.0,19023.0,239768.0,175000.0,-1.0,1044000.0,140000.0,5750000.0,12300.0,21026.0,70000.0,156500.0,600000.0,70000.0,37000.0,83000.0,12000.0,244930.0,60918.0,64768.0,84000.0,480000.0,1083260.0,381000.0,35000.0,44000.0,100000.0,-1.0,250000.0,107400.0,914000.0,480000.0,18000.0
1981,110000.0,12000.0,62000.0,190000.0,540000.0,14400000.0,-1.0,44600.0,70000.0,300000.0,3800000.0,100000.0,1000.0,13080.0,293896.0,210928.0,-1.0,1081000.0,140000.0,5000000.0,12000.0,24653.0,70000.0,186500.0,600000.0,70000.0,37000.0,83000.0,12000.0,300000.0,85685.0,82968.0,50000.0,492000.0,914833.0,415000.0,35000.0,44000.0,100000.0,-1.0,250000.0,152800.0,890000.0,492000.0,18000.0
1982,220000.0,12000.0,64000.0,190000.0,610000.0,17900000.0,-1.0,105000.0,80000.0,300000.0,4300000.0,120000.0,800.0,18624.0,446963.0,357547.0,-1.0,1026000.0,142000.0,5000000.0,15000.0,28188.0,70000.0,199000.0,600000.0,70000.0,38000.0,83000.0,12000.0,309288.0,156000.0,89416.0,40000.0,540000.0,991036.0,479400.0,35000.0,44000.0,100000.0,-1.0,250000.0,254000.0,889400.0,540000.0,18000.0
1983,100000.0,12000.0,70000.0,200000.0,500000.0,15400000.0,-1.0,75000.0,90000.0,300000.0,4600000.0,120000.0,1500.0,23932.0,488007.0,400890.0,14920.0,994000.0,115000.0,4750000.0,15000.0,31235.0,70000.0,215000.0,600000.0,75000.0,39000.0,85000.0,16000.0,354225.0,171000.0,87117.0,40000.0,564000.0,969403.0,580400.0,35000.0,44000.0,75000.0,-1.0,250000.0,303300.0,889400.0,564000.0,19000.0
1984,180000.0,12000.0,80000.0,190000.0,660000.0,19500000.0,-1.0,120000.0,115000.0,300000.0,6280000.0,127000.0,1500.0,25417.0,568595.0,481380.0,14920.0,1033000.0,115000.0,5500000.0,15000.0,33894.0,70000.0,224150.0,600000.0,75000.0,41000.0,85000.0,18000.0,372473.0,259000.0,87215.0,20000.0,552000.0,956079.0,644600.0,35000.0,44000.0,100000.0,-1.0,250000.0,393700.0,768000.0,552000.0,20000.0
1985,170000.0,13000.0,48699.0,180000.0,700000.0,21400000.0,-1.0,125100.0,145000.0,265000.0,6550000.0,127000.0,1500.0,22248.0,652998.0,560747.0,23500.0,1038000.0,115000.0,5700000.0,15500.0,38212.0,70000.0,176047.0,600000.0,80000.0,39000.0,85000.0,17000.0,457895.0,311660.0,92251.0,20000.0,720000.0,909667.0,734400.0,35000.0,45000.0,70000.0,-1.0,250000.0,609530.0,643000.0,720000.0,20000.0
1986,190000.0,13000.0,51068.0,190000.0,730000.0,23100000.0,-1.0,136000.0,155000.0,200000.0,7725000.0,110000.0,1000.0,23973.0,627131.0,558404.0,44000.0,1010000.0,120000.0,5900000.0,16000.0,30296.0,70000.0,225450.0,600000.0,80000.0,40000.0,87000.0,25000.0,657740.0,329912.0,68727.0,20000.0,720000.0,1138703.0,750000.0,35000.0,46000.0,115000.0,-1.0,250000.0,694716.0,640000.0,720000.0,20500.0
1987,170000.0,13300.0,114190.0,200000.0,720000.0,22800000.0,-1.0,139000.0,195000.0,200000.0,8859147.0,100000.0,1500.0,24738.0,593872.0,539748.0,52800.0,956000.0,120000.0,6100000.0,17000.0,19900.0,70000.0,235796.0,600000.0,80000.0,40000.0,87000.0,26000.0,687661.0,297666.0,54124.0,30000.0,670000.0,1189304.0,859000.0,35000.0,47000.0,100000.0,-1.0,250000.0,728315.0,640000.0,670000.0,21000.0
1988,170000.0,13600.0,103606.0,210000.0,723000.0,25300000.0,-1.0,153000.0,230000.0,200000.0,10785847.0,95000.0,600.0,19060.0,568863.0,498560.0,38700.0,1029000.0,120000.0,6000000.0,18500.0,11609.0,60000.0,303548.0,610000.0,80000.0,40000.0,88000.0,23000.0,674147.0,314364.0,70303.0,20000.0,640000.0,1051066.0,1222000.0,35000.0,48000.0,100000.0,-1.0,250000.0,885104.0,700000.0,640000.0,21500.0
1989,170000.0,10300.0,134860.0,210000.0,1060000.0,30600000.0,15000.0,150000.0,268000.0,170000.0,10232890.0,90000.0,1825.0,25595.0,679344.0,581744.0,41500.0,1020000.0,120000.0,6100000.0,20000.0,13953.0,50000.0,251637.0,630000.0,80000.0,40000.0,88000.0,12500.0,903170.0,335248.0,97600.0,20000.0,610000.0,1044213.0,1244444.0,35000.0,49000.0,100000.0,-1.0,250000.0,1098130.0,860000.0,610000.0,22000.0
1990,170000.0,14200.0,115800.0,220000.0,1050000.0,31000000.0,50000.0,161000.0,328000.0,170000.0,11151795.0,85000.0,1750.0,21915.0,757634.0,659634.0,54000.0,1025410.0,120000.0,6200000.0,22000.0,7695.0,60000.0,332600.0,660000.0,80000.0,40000.0,88000.0,23000.0,835697.0,345184.0,98000.0,25414.0,530000.0,1286430.0,1399784.0,35000.0,50000.0,70000.0,-1.0,250000.0,1191769.0,850000.0,530000.0,23000.0
1991,170000.0,14500.0,106100.0,230000.0,930000.0,31500000.0,70000.0,185000.0,331000.0,130000.0,12153216.0,127000.0,4708.0,34207.0,871115.0,771115.0,66670.0,1030840.0,120000.0,6500000.0,22500.0,7814.0,40000.0,359389.0,690000.0,70000.0,40000.0,85000.0,34000.0,872741.0,343273.0,100000.0,17250.0,560000.0,1359131.0,1615866.0,35000.0,51500.0,70000.0,-1.0,250000.0,1315990.0,850000.0,560000.0,23500.0
1992,170000.0,14900.0,99800.0,240000.0,930000.0,33200000.0,90000.0,193000.0,306000.0,130000.0,13244564.0,127000.0,5700.0,60272.0,1027104.0,892104.0,100000.0,1036000.0,120000.0,6800000.0,23500.0,10640.0,40000.0,356890.0,640000.0,60000.0,39000.0,81000.0,32800.0,902063.0,403000.0,135000.0,17350.0,575000.0,1480940.0,1691644.0,35000.0,52000.0,70000.0,-1.0,235000.0,1351917.0,870000.0,575000.0,24500.0
1993,175000.0,14500.0,133500.0,250000.0,950000.0,39700000.0,115000.0,195000.0,231000.0,130000.0,17110000.0,127000.0,5500.0,103975.0,1125033.0,985033.0,105000.0,1041000.0,120000.0,7200000.0,24500.0,8681.0,40000.0,364000.0,770000.0,50000.0,38500.0,83000.0,40700.0,947231.0,367870.0,140000.0,42659.0,600000.0,1503020.0,1750000.0,35000.0,53000.0,70000.0,-1.0,235000.0,1827307.0,870000.0,600000.0,30000.0
1994,175000.0,13000.0,145073.0,260000.0,950000.0,38800000.0,128000.0,194000.0,308000.0,130000.0,20040000.0,127000.0,4100.0,144934.0,1114251.0,988251.0,147000.0,1046000.0,120000.0,7250000.0,21500.0,7500.0,50000.0,474598.0,800000.0,50000.0,37500.0,85000.0,37700.0,1081600.0,410826.0,126000.0,27300.0,600000.0,1521701.0,1681700.0,35000.0,54000.0,70000.0,-1.0,231418.0,1922516.0,879278.0,600000.0,40000.0
1995,110000.0,14000.0,134100.0,265000.0,1000000.0,42200000.0,136000.0,189000.0,328000.0,180000.0,22400000.0,127000.0,3600.0,172393.0,1113592.0,983592.0,160000.0,1061000.0,136000.0,7800000.0,21500.0,5100.0,69000.0,490000.0,800000.0,40000.0,36000.0,87000.0,37000.0,1025310.0,463752.0,130000.0,32000.0,600000.0,1451360.0,1842900.0,35000.0,55000.0,70000.0,-1.0,225000.0,2255453.0,901170.0,600000.0,41000.0
1996,110000.0,14500.0,128098.0,270000.0,1000000.0,44030000.0,136000.0,186000.0,352000.0,190000.0,24490000.0,127000.0,5500.0,255054.0,1140000.0,1010000.0,240000.0,1072000.0,144000.0,7750000.0,20000.0,110.0,60000.0,422000.0,830000.0,40000.0,37000.0,90000.0,33500.0,1043088.0,496048.0,130000.0,40098.0,608000.0,1642835.0,1914300.0,35000.0,56000.0,70000.0,-1.0,238000.0,2688000.0,984394.0,608000.0,50000.0
1997,110000.0,15000.0,143760.0,265000.0,1050000.0,47670000.0,136000.0,186000.0,360000.0,200000.0,26930000.0,174000.0,5600.0,316022.0,1060000.0,923000.0,220000.0,1109786.0,115000.0,7750000.0,21000.0,85.0,60000.0,489000.0,830000.0,40000.0,35000.0,85000.0,35000.0,1357616.0,555469.0,137000.0,35646.0,615000.0,1010800.0,2042900.0,35000.0,55000.0,80000.0,25000.0,245000.0,2680342.0,955505.0,615000.0,53000.0
1998,110000.0,14500.0,173184.0,270000.0,1050000.0,43840000.0,136000.0,186000.0,380000.0,220000.0,29510000.0,174000.0,4900.0,338714.0,1188000.0,1050000.0,240000.0,1144819.0,115000.0,7800000.0,21000.0,500.0,64000.0,444000.0,830000.0,40000.0,34500.0,87000.0,32000.0,1503020.0,659205.0,138000.0,65000.0,622000.0,1228200.0,2057200.0,35000.0,58000.0,80000.0,50000.0,200000.0,2464773.0,1022010.0,622000.0,53000.0
1999,125000.0,14000.0,198852.0,270000.0,1100000.0,55000000.0,136000.0,199000.0,400000.0,220000.0,32775000.0,174000.0,5500.0,336260.0,1240000.0,1107000.0,300000.0,1099440.0,115000.0,8000000.0,22000.0,750.0,64000.0,492000.0,830000.0,35000.0,35000.0,90000.0,32000.0,952140.0,609400.0,133000.0,95000.0,630000.0,1325400.0,2400000.0,35000.0,62000.0,80000.0,57000.0,175000.0,3512370.0,1031919.0,630000.0,53000.0
2000,125000.0,13000.0,140088.0,280000.0,1100000.0,56600000.0,153000.0,245000.0,450000.0,220000.0,36380000.0,174000.0,10700.0,372658.0,1395000.0,1245000.0,320000.0,1119190.0,115000.0,8220000.0,21000.0,1100.0,65000.0,609117.0,830000.0,30000.0,35000.0,90000.0,32000.0,1339400.0,618600.0,150000.0,138000.0,640000.0,1133606.0,2470000.0,35000.0,64000.0,80000.0,58000.0,175000.0,3342923.0,1066426.0,640000.0,53000.0
2001,125000.0,9500.0,175821.0,280000.0,1150000.0,58950000.0,153000.0,288000.0,460000.0,230000.0,40950000.0,174000.0,12500.0,348295.0,1368000.0,1218000.0,400000.0,1085070.0,115000.0,8500000.0,21000.0,1100.0,65000.0,666084.0,830000.0,30000.0,35000.0,90000.0,32000.0,1424000.0,668794.0,150000.0,184000.0,650000.0,993438.0,2600000.0,35000.0,64000.0,80000.0,59000.0,180000.0,4096562.0,1102087.0,650000.0,53000.0
2002,125500.0,11000.0,148965.0,280000.0,1150000.0,59546000.0,155000.0,337975.0,450000.0,240000.0,46800000.0,174000.0,12750.0,319873.0,1328000.0,1178000.0,400000.0,1052040.0,115000.0,8500000.0,21000.0,1100.0,65000.0,571200.0,830000.0,30000.0,35000.0,90000.0,32000.0,1645000.0,797410.0,150000.0,200000.0,660000.0,1160122.0,2600000.0,35000.0,65000.0,80000.0,57500.0,180000.0,4001376.0,1100000.0,660000.0,53000.0
2003,126500.0,15000.0,180446.0,280000.0,1200000.0,66775000.0,155000.0,355111.0,516000.0,270000.0,52600000.0,174000.0,13000.0,275905.0,1350000.0,1200000.0,420000.0,1065300.0,115000.0,8632000.0,21000.0,1100.0,70000.0,581000.0,830000.0,28000.0,35000.0,90000.0,32000.0,1522000.0,929752.0,150000.0,217063.0,670000.0,1029141.0,2579459.0,35000.0,65000.0,80000.0,59000.0,195000.0,4902575.0,1600000.0,670000.0,53500.0
2004,125660.0,20000.0,208538.0,280000.0,1200000.0,69881000.0,154330.0,355874.0,550000.0,270000.0,60425500.0,174000.0,13500.0,331668.0,1400000.0,1250000.0,420000.0,1078770.0,115000.0,8700000.0,21000.0,1100.0,70000.0,670000.0,830000.0,28000.0,35000.0,100000.0,32000.0,1843819.0,951142.0,150000.0,247905.0,675000.0,1311035.0,3106500.0,35000.0,65000.0,80000.0,65000.0,210000.0,5181797.0,1955300.0,675000.0,56000.0
2005,125880.0,33000.0,199941.0,280000.0,1450000.0,74800000.0,165000.0,354812.0,560000.0,290000.0,74000000.0,174000.0,13500.0,304468.0,1450000.0,1300000.0,540000.0,1092450.0,115000.0,8500000.0,21000.0,1100.0,70000.0,780000.0,830000.0,26250.0,35000.0,105000.0,32000.0,1554391.0,972394.0,150000.0,219270.0,675000.0,1231754.0,3272500.0,35000.0,65000.0,80000.0,67500.0,210000.0,5002670.0,2024600.0,675000.0,57300.0
2006,125880.0,55000.0,236374.0,280000.0,1500000.0,79400000.0,165000.0,373435.0,590000.0,300000.0,80250000.0,174000.0,15000.0,307403.0,1520000.0,1350000.0,800000.0,1106300.0,120000.0,8300000.0,21000.0,1100.0,70000.0,872444.0,830000.0,22500.0,35000.0,135000.0,32000.0,1673088.0,1420414.0,170000.0,309582.0,650000.0,1328443.0,3200000.0,35000.0,65000.0,80000.0,69000.0,195000.0,6715036.0,2097400.0,650000.0,58700.0
2007,142500.0,85000.0,238448.0,280000.0,1550000.0,79100000.0,165100.0,414161.0,660000.0,320000.0,78000000.0,174000.0,15000.0,327750.0,1570000.0,1400000.0,880000.0,1120350.0,120000.0,8500000.0,21000.0,1200.0,71000.0,825000.0,830000.0,18750.0,35000.0,139000.0,33500.0,1809473.0,1427552.0,170000.0,292499.0,665000.0,1359470.0,3200000.0,36000.0,65000.0,80000.0,76500.0,196000.0,6389983.0,1684500.0,665000.0,60000.0
2008,142500.0,95000.0,265250.0,250000.0,1555000.0,88672000.0,188800.0,465995.0,1091104.0,330000.0,85000000.0,174000.0,15000.0,470575.0,1877300.0,1700000.0,840000.0,1134580.0,130000.0,8500000.0,21100.0,1200.0,91000.0,863200.0,830000.0,14414.0,35000.0,139500.0,33500.0,2204314.0,1432287.0,177300.0,307757.0,668000.0,1424043.0,3200000.0,35000.0,65000.0,80000.0,64100.0,201000.0,9270510.0,1896760.0,668000.0,63300.0
2009,152000.0,90000.0,268268.0,280000.0,1600000.0,87825000.0,212300.0,516115.0,1122399.0,440000.0,90000000.0,174000.0,16000.0,370980.0,1911820.0,1730000.0,880000.0,1149900.0,138000.0,8500000.0,21100.0,1250.0,93000.0,897750.0,830000.0,9200.0,35000.0,140000.0,20000.0,2226775.0,1578952.0,181820.0,367084.0,670000.0,1748754.0,3200000.0,35000.0,65000.0,81000.0,77650.0,209000.0,8162703.0,2103600.0,670000.0,73300.0
2010,152000.0,84000.0,291802.0,280000.0,2200000.0,84965000.0,236000.0,565460.0,1292713.0,460000.0,97800000.0,174000.0,16100.0,447360.0,2041000.0,1850000.0,940000.0,1163583.0,146500.0,8000000.0,21200.0,1250.0,120000.0,985800.0,830000.0,4721.0,35000.0,141250.0,20000.0,2850465.0,1768216.0,191000.0,438172.0,660000.0,1566711.0,3889474.0,35000.0,69500.0,80000.0,61100.0,212000.0,8223135.0,2004300.0,660000.0,86700.0
2011,152000.0,70000.0,359784.0,280000.0,2400000.0,93815376.0,258500.0,540914.0,1301192.0,460000.0,105000000.0,173348.0,16100.0,438526.0,2191000.0,2000000.0,1260000.0,1172695.0,146000.0,8000000.0,21200.0,1300.0,120000.0,1050000.0,830000.0,5000.0,35000.0,142000.0,20000.0,2097356.0,1866912.0,191000.0,507011.0,650000.0,1636000.0,4613805.0,35000.0,71000.0,80500.0,52100.0,212000.0,10776848.0,2125600.0,650000.0,86700.0
2012,152000.0,72000.0,518319.0,280000.0,2500000.0,93265096.0,262000.0,531294.0,1240992.0,530000.0,113000000.0,172193.0,16100.0,374486.0,2287000.0,2050000.0,1440000.0,1167252.0,150000.0,8100000.0,22000.0,1300.0,122000.0,1111250.0,830000.0,5500.0,36000.0,143500.0,20000.0,2649051.0,1988723.0,237000.0,462662.0,660000.0,1838540.0,4670860.0,35000.0,72500.0,80500.0,53400.0,210000.0,11357835.0,2196100.0,660000.0,80000.0
2013,152000.0,79000.0,566583.0,280000.0,2450000.0,95728592.0,262000.0,473416.0,1246835.0,560000.0,120000000.0,171391.0,16200.0,397335.0,2340000.0,2100000.0,1480000.0,1176646.0,147000.0,8000000.0,21200.0,1350.0,120000.0,1303960.0,830000.0,5800.0,36000.0,144000.0,21000.0,2316838.0,2087203.0,240000.0,567554.0,670000.0,1743775.0,5053170.0,35000.0,72500.0,80500.0,54550.0,210000.0,12374489.0,2326920.0,670000.0,100000.0
2014,150730.0,85847.0,617634.0,279688.0,2571881.0,96066760.0,263050.0,437439.0,1393873.0,586975.0,126684128.0,175153.0,16558.0,407111.0,2397497.0,2158822.0,1500000.0,1183563.0,144687.0,7962213.0,20905.0,1322.0,120181.0,884406.0,833458.0,5969.0,35950.0,144205.0,21002.0,3468510.0,2165056.0,238675.0,678935.0,678090.0,1672877.0,5531895.0,35071.0,72725.0,80780.0,56646.0,209819.0,12434520.0,2443270.0,678090.0,97786.0
