,USSR,France,Bahrain,Fiji,Australia,Panama,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Guyana,United States of America,Romania,Serbia,Zambia,Nigeria,Botswana,Somalia,Mali,Tunisia,Albania,Brazil,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Spain,Tajikistan,Bahamas,Malta,Jamaica,Cabo Verde,Indonesia,Poland,Chad,Turkey,Antigua and Barbuda,Belgium-Luxembourg,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Republic of Korea,Egypt,New Zealand,Sudan,India,Congo,Lebanon,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Switzerland,Iran (Islamic Republic of),Kazakhstan,Ghana,"China, mainland",Madagascar,Cyprus,Sri Lanka,Peru,Rwanda,Lithuania,Cameroon,Netherlands,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Austria,Bermuda,Bhutan,Turkmenistan,Philippines,Iraq,Libya,Yemen,United Republic of Tanzania,Belgium,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Qatar,Senegal,Germany,Uganda,Benin,Sweden,Montserrat,Uzbekistan,China,Finland,Republic of Moldova,Armenia,Sudan (former),Morocco,Jordan,Chile,Honduras,Uruguay,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Maldives,Belarus,Denmark,Argentina,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Oman,Viet Nam,Serbia and Montenegro,Bosnia and Herzegovina,Barbados,Russian Federation,Micronesia,Portugal,Bolivia (Plurinational State of),Paraguay,Myanmar,Brunei Darussalam,Latvia,Ukraine,Kuwait,South Africa,Guadeloupe,Ireland,Guam,Venezuela (Bolivarian Republic of),Mongolia,Croatia,Bulgaria,Montenegro,Occupied Palestinian Territory
1971,1046300.0,175270.0,700.0,,92963.0,3200.0,246900.0,,14275.0,,3800.0,-1.0,1360910.0,291900.0,,16000.0,400000.0,1050.0,-1.0,3880.0,21300.0,-1.0,287555.0,3500.0,36000.0,92963.0,17000.0,,7000.0,145774.0,103083.0,210000.0,936700.0,,1240.0,3586.0,263.0,350.0,147600.0,336800.0,10000.0,570000.0,30.0,25180.0,27000.0,,,,125083.0,139331.0,2200.0,89690.0,600000.0,-1.0,,1900000.0,-1.0,35568.0,19000.0,90361.0,226536.0,251000.0,-1.0,250000.0,,17500.0,3025000.0,4240.0,2642.0,41613.0,157737.0,-1.0,,4783.0,386342.0,15500.0,,-1.0,10188.0,21533.0,60.0,-1.0,,32800.0,98099.0,17797.0,,49680.0,,,,2688.0,178800.0,466800.0,,10000.0,78012.0,14000.0,2000.0,8000.0,2.0,,3049002.0,6300.0,,,35000.0,100000.0,638.0,90000.0,1278.0,16000.0,2100.0,,9072.0,54361.0,24002.0,36050.0,-1.0,1041600.0,10.0,,26604.0,208300.0,140400.0,-1.0,22400.0,,229932.0,,2500.0,4700.0,5950.0,109000.0,,,907.0,,26.0,66500.0,38000.0,19400.0,84282.0,,,,1761.0,105000.0,,11000.0,26.0,46466.0,-1.0,,104946.0,,-1.0
1972,1042200.0,143040.0,800.0,,102778.0,2853.0,252559.0,,6596.0,,3800.0,-1.0,1296700.0,283200.0,,16000.0,400000.0,860.0,-1.0,2800.0,20300.0,-1.0,281633.0,3500.0,20300.0,102778.0,18000.0,,6000.0,170519.0,80005.0,220000.0,965300.0,,1270.0,4466.0,181.0,300.0,213600.0,326100.0,8000.0,575000.0,20.0,22870.0,28000.0,,,,125021.0,147805.0,2200.0,119628.0,519000.0,-1.0,,1920000.0,-1.0,29521.0,20000.0,80788.0,266573.0,242982.0,-1.0,258000.0,,18000.0,2750000.0,4265.0,2743.0,43679.0,149947.0,-1.0,,6500.0,335700.0,16500.0,,-1.0,6265.0,22366.0,27.0,-1.0,,30727.0,78298.0,27735.0,,43007.0,,,,2635.0,159500.0,416900.0,,15000.0,93898.0,16300.0,2600.0,5650.0,2.0,,2782887.0,5300.0,,,20000.0,100000.0,495.0,90000.0,1471.0,17000.0,2200.0,,9072.0,66222.0,32887.0,46500.0,-1.0,1103600.0,10.0,,19470.0,228000.0,157700.0,-1.0,14566.0,,194066.0,,1735.0,5000.0,6000.0,112000.0,,,1134.0,,26.0,61300.0,40000.0,18000.0,105704.0,,,,1208.0,98000.0,,8000.0,26.0,48484.0,-1.0,,78512.0,,-1.0
1973,1407800.0,154690.0,800.0,,93234.0,2345.0,186624.0,,14307.0,,3800.0,-1.0,1361180.0,263700.0,,16000.0,400000.0,860.0,-1.0,2800.0,21300.0,-1.0,306648.0,4000.0,29043.0,93234.0,19000.0,,5000.0,143834.0,94805.0,210000.0,943900.0,,1310.0,3814.0,477.0,300.0,175700.0,362400.0,7000.0,610000.0,14.0,25460.0,29000.0,,,,137162.0,143674.0,2244.0,91476.0,539000.0,-1.0,,1980000.0,-1.0,31203.0,21000.0,98605.0,341497.0,276827.0,-1.0,307000.0,,16000.0,3010000.0,4155.0,2337.0,46011.0,136347.0,-1.0,,6920.0,379000.0,17000.0,,-1.0,9740.0,23390.0,79.0,-1.0,,37904.0,81922.0,39000.0,,40000.0,,,,3037.0,155455.0,442600.0,,18000.0,56464.0,19700.0,1300.0,6500.0,9.0,,3031204.0,5500.0,,,16000.0,120000.0,1633.0,90000.0,1558.0,17200.0,2200.0,,8165.0,74573.0,21204.0,52450.0,-1.0,994500.0,8.0,,14216.0,228000.0,242900.0,-1.0,42940.0,,223429.0,,1124.0,5000.0,7000.0,113000.0,,,816.0,,29.0,98621.0,42800.0,17000.0,117252.0,,,,1332.0,126000.0,,7900.0,29.0,35433.0,-1.0,,76307.0,,-1.0
1974,1401000.0,130440.0,980.0,,93820.0,3688.0,239788.0,,17000.0,,3800.0,-1.0,1503703.0,296500.0,,17000.0,400000.0,900.0,-1.0,3000.0,28000.0,-1.0,336221.0,4000.0,44147.0,93820.0,20000.0,,4000.0,195255.0,98869.0,200000.0,862300.0,,1340.0,4295.0,1383.0,200.0,194700.0,351700.0,9000.0,630000.0,4.0,25960.0,30000.0,,,,142273.0,175207.0,2300.0,128043.0,748000.0,-1.0,,2000000.0,-1.0,39026.0,19002.0,133122.0,336090.0,290866.0,-1.0,305000.0,,17000.0,3040000.0,5550.0,2032.0,52798.0,149136.0,-1.0,,7171.0,386200.0,17000.0,,-1.0,9949.0,24616.0,80.0,-1.0,,45742.0,100329.0,42320.0,,40000.0,,,,2679.0,148916.0,492400.0,,20000.0,94721.0,10900.0,2000.0,9800.0,5.0,,3065675.0,5000.0,,,25000.0,145000.0,398.0,115000.0,1493.0,17300.0,2300.0,,9600.0,78510.0,25675.0,52400.0,-1.0,1031000.0,8.0,,26246.0,286000.0,176900.0,-1.0,152003.0,,243900.0,,1553.0,5200.0,7000.0,110000.0,,,823.0,,31.0,66075.0,45130.0,22259.0,86518.0,,,,1153.0,108000.0,,7900.0,31.0,32739.0,-1.0,,110095.0,,-1.0
1975,1371300.0,131747.0,1400.0,,108102.0,3121.0,302893.0,,20000.0,,3800.0,-1.0,1443960.0,225900.0,,17000.0,400000.0,1000.0,-1.0,3100.0,20000.0,-1.0,346484.0,3500.0,70770.0,108102.0,21000.0,,3762.0,110514.0,100040.0,271400.0,820800.0,,1380.0,4483.0,2165.0,200.0,147800.0,329927.0,10000.0,670000.0,6.0,23460.0,32000.0,,,,137727.0,131239.0,2500.0,94882.0,603000.0,-1.0,,2100000.0,-1.0,30000.0,16782.0,133145.0,243076.0,217105.0,-1.0,330000.0,,20000.0,3130000.0,5025.0,1727.0,55680.0,141554.0,-1.0,,15737.0,369400.0,17000.0,,-1.0,9343.0,28548.0,82.0,-1.0,,62853.0,87911.0,53180.0,1260.0,30000.0,,,,2858.0,145578.0,475000.0,,23100.0,62822.0,15300.0,4000.0,7450.0,10.0,,3157003.0,5200.0,,,29000.0,155000.0,450.0,135905.0,1548.0,17400.0,2300.0,,10000.0,106472.0,27003.0,56900.0,-1.0,1032000.0,7.0,,14216.0,331000.0,164400.0,-1.0,50489.0,,173500.0,,1252.0,5233.0,7300.0,110000.0,,,817.0,,14.0,76100.0,46000.0,23395.0,91210.0,,,,1322.0,118000.0,,9600.0,14.0,42148.0,-1.0,,74200.0,,-1.0
1976,1513300.0,113000.0,1677.0,,94553.0,3152.0,322709.0,,22000.0,,3950.0,-1.0,1621820.0,321000.0,,18000.0,400000.0,1000.0,-1.0,3200.0,23100.0,-1.0,430781.0,3500.0,79400.0,94553.0,22000.0,,3551.0,116945.0,86854.0,301000.0,860000.0,,1450.0,4959.0,3211.0,300.0,186600.0,331815.0,11000.0,760000.0,14.0,12700.0,34000.0,,,,137898.0,86509.0,2600.0,124102.0,671000.0,-1.0,,1950000.0,-1.0,20000.0,16470.0,100302.0,289460.0,267002.0,-1.0,340000.0,,20000.0,3130000.0,6890.0,2540.0,58407.0,153862.0,-1.0,,40382.0,326400.0,17000.0,,-1.0,14687.0,29110.0,109.0,-1.0,,54278.0,75565.0,56187.0,2360.0,37000.0,,,,3617.0,149975.0,495200.0,,25000.0,56667.0,14200.0,4000.0,10470.0,15.0,,3164997.0,5370.0,,,59000.0,165000.0,7.0,137541.0,1606.0,17500.0,2400.0,,10500.0,72200.0,34997.0,54000.0,-1.0,1123000.0,7.0,,15945.0,289700.0,126900.0,-1.0,74449.0,,151400.0,,1264.0,5338.0,7400.0,110000.0,,,681.0,,4.0,73400.0,46500.0,27754.0,93576.0,,,,1664.0,141000.0,,12000.0,4.0,52650.0,-1.0,,67882.0,,-1.0
1977,1424800.0,146000.0,2682.0,,105298.0,2753.0,331529.0,,24000.0,,3750.0,-1.0,1569430.0,358200.0,,18000.0,400000.0,1000.0,-1.0,3300.0,24000.0,-1.0,487661.0,4000.0,62700.0,105298.0,28000.0,,1910.0,161842.0,105337.0,295120.0,1195500.0,,1500.0,3464.0,3231.0,300.0,172100.0,367132.0,12000.0,845000.0,8.0,31190.0,35000.0,,,,126288.0,156415.0,3000.0,257709.0,723734.0,-1.0,,2230000.0,-1.0,25000.0,13620.0,161493.0,315335.0,317600.0,-1.0,392000.0,,20000.0,3310000.0,2330.0,2794.0,61496.0,157403.0,-1.0,,37800.0,455000.0,17000.0,,-1.0,9255.0,35879.0,109.0,-1.0,,75350.0,81257.0,59364.0,2820.0,36966.0,,,,3659.0,138347.0,517300.0,800.0,26000.0,119688.0,15000.0,4000.0,12900.0,31.0,,3347789.0,5370.0,,,47000.0,175000.0,860.0,139287.0,1666.0,17500.0,2400.0,,11000.0,90594.0,37789.0,73200.0,-1.0,1121000.0,7.0,,26574.0,250000.0,141800.0,-1.0,106082.0,,305800.0,,1019.0,5445.0,7600.0,113000.0,,,693.0,,8.0,67771.0,46875.0,32242.0,120656.0,,,,2028.0,139000.0,,16000.0,8.0,48965.0,-1.0,,94651.0,,-1.0
1978,1958700.0,146000.0,750.0,,106750.0,2254.0,325371.0,,21000.0,,3950.0,-1.0,1651660.0,442257.0,,18000.0,400000.0,1000.0,-1.0,3500.0,32800.0,-1.0,488498.0,4000.0,78400.0,106750.0,33000.0,,1044.0,189151.0,134168.0,285100.0,996200.0,,1528.0,3832.0,6173.0,300.0,200877.0,430574.0,13000.0,880000.0,16.0,29328.0,34000.0,,,,144722.0,150549.0,3000.0,165241.0,600771.0,-1.0,,2200000.0,-1.0,25000.0,21465.0,159561.0,354021.0,289464.0,-1.0,506000.0,,20000.0,3500000.0,2845.0,2337.0,58426.0,140816.0,-1.0,,5794.0,487000.0,18000.0,,-1.0,8216.0,32586.0,110.0,-1.0,,84748.0,70187.0,56022.0,3810.0,36932.0,,,,2756.0,147732.0,519100.0,800.0,27000.0,120830.0,14000.0,4000.0,12560.0,22.0,,3538120.0,12670.0,,,30000.0,200000.0,1.0,250000.0,1728.0,17500.0,2600.0,,11500.0,90128.0,38120.0,86900.0,-1.0,1114000.0,2.0,,24435.0,263000.0,139500.0,-1.0,95032.0,,230500.0,,1684.0,5500.0,7700.0,120000.0,,,743.0,,10.0,74607.0,36680.0,26107.0,135565.0,,,,1343.0,133000.0,,12000.0,10.0,51081.0,-1.0,,126208.0,,-1.0
1979,2019400.0,143930.0,750.0,,105297.0,3404.0,389671.0,,25000.0,,10000.0,-1.0,1756760.0,359732.0,,20000.0,400000.0,1000.0,-1.0,3800.0,21200.0,-1.0,691071.0,4000.0,104286.0,105297.0,35000.0,,1000.0,129621.0,114933.0,277500.0,891300.0,,1540.0,6409.0,2610.0,300.0,218588.0,334045.0,13000.0,1000000.0,127.0,26456.0,35000.0,,,,142044.0,113564.0,3200.0,393099.0,561192.0,-1.0,,2499700.0,-1.0,22000.0,17900.0,161437.0,385317.0,292400.0,-1.0,515000.0,,21000.0,3440000.0,4550.0,2185.0,67900.0,146935.0,-1.0,,6066.0,493000.0,18000.0,,-1.0,10012.0,34442.0,93.0,-1.0,,40803.0,80700.0,56683.0,27867.0,36899.0,,,,3394.0,135527.0,487800.0,880.0,28000.0,108902.0,13000.0,5000.0,10600.0,14.0,,3465659.0,7500.0,,,46000.0,200000.0,988.0,264000.0,1287.0,17700.0,2700.0,,12000.0,113660.0,25659.0,56900.0,-1.0,1254000.0,2.0,,24174.0,270100.0,127900.0,-1.0,101048.0,,213800.0,,1934.0,5200.0,1967.0,125000.0,,,545.0,,12.0,70628.0,33275.0,24037.0,107599.0,,,,1570.0,151000.0,,13000.0,12.0,73487.0,-1.0,,101222.0,,-1.0
1980,1912000.0,140000.0,1150.0,,119940.0,3023.0,434084.0,,30000.0,,18000.0,-1.0,1523200.0,281800.0,,20000.0,400000.0,1000.0,-1.0,4200.0,22400.0,-1.0,694585.0,4000.0,107800.0,119940.0,35000.0,,1000.0,145041.0,106230.0,277500.0,905900.0,,1550.0,4501.0,2214.0,300.0,217723.0,301359.0,13000.0,960000.0,61.0,18700.0,36000.0,,,,145588.0,135826.0,3200.0,274918.0,710000.0,-1.0,,2504300.0,-1.0,17000.0,12473.0,151056.0,378165.0,315000.0,-1.0,631000.0,,22000.0,3240000.0,4502.0,1727.0,66891.0,128481.0,-1.0,,10000.0,433000.0,16500.0,,-1.0,9609.0,36191.0,163.0,-1.0,,40581.0,128000.0,64730.0,29778.0,36865.0,,,,4155.0,141652.0,525400.0,207.0,29000.0,127773.0,12000.0,5000.0,10120.0,10.0,,3282032.0,6320.0,,,18000.0,150000.0,2151.0,255000.0,2400.0,18783.0,2800.0,,13000.0,117918.0,42032.0,31400.0,-1.0,1152000.0,2.0,,24200.0,277800.0,119400.0,-1.0,59478.0,,224800.0,,2196.0,5400.0,3122.0,130000.0,,,472.0,,15.0,74031.0,31835.0,24700.0,152817.0,,,,2526.0,142000.0,,8900.0,15.0,92500.0,-1.0,,65895.0,,-1.0
1981,1897000.0,149400.0,1142.0,,114755.0,3909.0,447578.0,,33000.0,,25000.0,-1.0,1595900.0,240581.0,,21000.0,400000.0,1000.0,-1.0,4700.0,18300.0,-1.0,778403.0,4000.0,110000.0,114755.0,35000.0,,1000.0,138741.0,130702.0,275000.0,1053100.0,,1550.0,2202.0,1572.0,300.0,230000.0,423530.0,13000.0,1090000.0,67.0,18960.0,37000.0,,,,147096.0,119680.0,3200.0,281420.0,654000.0,-1.0,,2647900.0,-1.0,25000.0,12189.0,175434.0,337815.0,337000.0,-1.0,675726.0,,22000.0,3740000.0,4790.0,1829.0,59100.0,125820.0,-1.0,,13000.0,497400.0,30600.0,,-1.0,16206.0,33561.0,170.0,-1.0,,34452.0,149600.0,72030.0,25086.0,36831.0,,,,2908.0,95088.0,540900.0,974.0,30000.0,147678.0,14000.0,5000.0,11838.0,12.0,,3770021.0,10850.0,,,35000.0,120000.0,7449.0,276000.0,2800.0,18000.0,2900.0,,13000.0,125820.0,30021.0,53800.0,-1.0,1042000.0,3.0,,31649.0,193000.0,124300.0,-1.0,14060.0,,230000.0,,2295.0,5700.0,4018.0,134000.0,,,396.0,,15.0,55339.0,37080.0,7800.0,107451.0,,,,1510.0,152000.0,,6300.0,15.0,60134.0,-1.0,,66341.0,,-1.0
1982,2100000.0,197600.0,912.0,,127449.0,4562.0,451815.0,,37000.0,,37285.0,-1.0,1898800.0,290282.0,,21500.0,400000.0,1000.0,-1.0,5300.0,24200.0,-1.0,670624.0,4000.0,116000.0,127449.0,46000.0,,950.0,147793.0,131880.0,270800.0,1051000.0,,1600.0,4369.0,1429.0,300.0,160646.0,421508.0,13000.0,1025000.0,39.0,17700.0,38000.0,,,,144089.0,138622.0,3200.0,439414.0,635000.0,-1.0,,2426600.0,-1.0,28750.0,14739.0,187172.0,472055.0,316000.0,-1.0,964874.0,,25000.0,4000000.0,4935.0,2235.0,67543.0,135167.0,-1.0,,15000.0,564300.0,31500.0,,-1.0,15055.0,34967.0,175.0,-1.0,,53776.0,113200.0,70611.0,25900.0,36797.0,,,,3743.0,131607.0,492600.0,584.0,30000.0,133526.0,17000.0,5000.0,11373.0,30.0,,4040346.0,10140.0,,,43000.0,200000.0,7646.0,273000.0,2700.0,18000.0,2900.0,,14000.0,112887.0,40346.0,57300.0,-1.0,1257000.0,3.0,,26480.0,293200.0,153100.0,-1.0,16482.0,,231300.0,,2190.0,5750.0,8720.0,138000.0,,,476.0,,2.0,70376.0,39750.0,16500.0,138653.0,,,,1600.0,151000.0,,5000.0,2.0,80431.0,-1.0,,96052.0,,-1.0
1983,2030000.0,179600.0,552.0,,129003.0,5289.0,474842.0,,40000.0,,14183.0,-1.0,1776540.0,355687.0,,22000.0,400000.0,1000.0,-1.0,6000.0,23000.0,-1.0,725269.0,4000.0,116000.0,129003.0,50000.0,,900.0,142508.0,115730.0,261000.0,958500.0,,1650.0,3441.0,1846.0,300.0,281260.0,410704.0,14000.0,1000000.0,47.0,17450.0,39000.0,,,,145617.0,131172.0,3250.0,542244.0,779000.0,-1.0,,2699100.0,-1.0,29000.0,13424.0,159400.0,471045.0,311000.0,-1.0,736318.0,,26000.0,4000000.0,5100.0,2500.0,95300.0,120233.0,-1.0,,16000.0,409800.0,31200.0,,-1.0,10102.0,33658.0,180.0,-1.0,,42498.0,71600.0,78042.0,30086.0,36763.0,,,,3968.0,140438.0,497600.0,367.0,30000.0,137708.0,21000.0,5700.0,9548.0,30.0,,4022670.0,9680.0,,,44000.0,151000.0,19952.0,280000.0,1891.0,19000.0,3000.0,,15000.0,121429.0,22670.0,46800.0,-1.0,1170000.0,3.0,,27263.0,306800.0,159200.0,-1.0,7464.0,,174600.0,,1685.0,5800.0,9710.0,145000.0,,,764.0,,6.0,59165.0,18463.0,17600.0,140022.0,,,,1700.0,166000.0,12.0,4480.0,6.0,69964.0,-1.0,,77730.0,,-1.0
1984,2200000.0,205300.0,392.0,,115925.0,7283.0,503381.0,,42000.0,,13000.0,-1.0,1953530.0,392600.0,,23000.0,400000.0,1000.0,-1.0,5800.0,40000.0,-1.0,717230.0,4000.0,63000.0,115925.0,65000.0,,900.0,187028.0,148750.0,304150.0,1155246.0,,1700.0,3000.0,3831.0,400.0,274820.0,469550.0,13000.0,1100000.0,28.0,18240.0,40000.0,,,,141707.0,167814.0,3300.0,171318.0,693000.0,-1.0,,3098900.0,-1.0,27000.0,16054.0,136200.0,502053.0,318381.0,-1.0,843895.0,,27000.0,4000000.0,5150.0,2770.0,36700.0,111023.0,-1.0,,16200.0,457300.0,27700.0,,-1.0,14090.0,44855.0,185.0,-1.0,,52524.0,96900.0,82185.0,35598.0,36729.0,,,,4825.0,135878.0,495600.0,449.0,30000.0,175799.0,22000.0,6849.0,14650.0,30.0,,4037788.0,10003.0,,,35000.0,224210.0,5819.0,325000.0,4000.0,20000.0,3100.0,,16000.0,195555.0,37788.0,57700.0,-1.0,1099000.0,2.0,,31000.0,297300.0,167100.0,-1.0,19844.0,,237947.0,,3635.0,5850.0,8953.0,148000.0,,,549.0,,5.0,62497.0,28369.0,21100.0,188768.0,,,,2317.0,173000.0,13.0,4114.0,5.0,61752.0,-1.0,,61536.0,,-1.0
1985,1960000.0,221900.0,605.0,,151744.0,9673.0,514641.0,,45000.0,,15000.0,-1.0,2043840.0,366100.0,,24000.0,400000.0,1000.0,-1.0,6000.0,50000.0,-1.0,639569.0,4000.0,44000.0,151744.0,70000.0,,900.0,175734.0,149190.0,393630.0,1248758.0,,1700.0,3000.0,4031.0,400.0,361000.0,460551.0,14000.0,1270000.0,23.0,16900.0,40000.0,,,,149108.0,151211.0,3500.0,439818.0,784000.0,-1.0,,2862700.0,-1.0,36000.0,18775.0,143300.0,569479.0,321088.0,-1.0,719251.0,,27500.0,4500000.0,5300.0,2600.0,41700.0,124029.0,-1.0,,16400.0,436600.0,26300.0,,-1.0,31695.0,54223.0,190.0,-1.0,,53134.0,174600.0,85000.0,41393.0,36696.0,,,,7242.0,140695.0,482400.0,599.0,31000.0,192367.0,24999.0,7014.0,16879.0,30.0,,4533001.0,7779.0,,,40000.0,206440.0,11500.0,221460.0,4300.0,21000.0,3200.0,,17000.0,164200.0,33001.0,60200.0,-1.0,1326000.0,2.0,,38711.0,326800.0,162750.0,-1.0,16770.0,,267495.0,,2595.0,5900.0,10000.0,152000.0,,,776.0,,5.0,64734.0,35368.0,22402.0,183105.0,,,,10618.0,176000.0,30.0,4995.0,5.0,62676.0,-1.0,,76729.0,,-1.0
1986,2700000.0,227600.0,810.0,,158818.0,6007.0,524678.0,,47000.0,,16000.0,-1.0,1978340.0,299400.0,,25000.0,500000.0,1000.0,-1.0,6000.0,43000.0,-1.0,628898.0,5500.0,63000.0,158818.0,75000.0,,800.0,121775.0,113940.0,517368.0,1165900.0,,1750.0,3000.0,1680.0,400.0,382117.0,526596.0,14000.0,1300000.0,28.0,15900.0,41000.0,,,,140388.0,128670.0,3500.0,378948.0,826000.0,-1.0,,2532600.0,-1.0,46000.0,14767.0,146000.0,534610.0,318253.0,-1.0,823740.0,,28000.0,4600000.0,4960.0,3500.0,57124.0,132078.0,-1.0,,16800.0,497000.0,33727.0,,-1.0,18168.0,49611.0,190.0,-1.0,,54178.0,157300.0,88000.0,31963.0,36662.0,,,,7242.0,136615.0,495660.0,494.0,32000.0,185993.0,31892.0,6684.0,18323.0,30.0,,4626797.0,9331.0,,,41000.0,326300.0,13757.0,222000.0,4500.0,21500.0,3300.0,,17000.0,164900.0,26797.0,50300.0,-1.0,1252000.0,2.0,,36000.0,323040.0,165936.0,-1.0,11492.0,,247424.0,,2955.0,6100.0,10500.0,155000.0,,,468.0,,3.0,65689.0,35996.0,35750.0,234699.0,,,,13568.0,174000.0,75.0,2892.0,3.0,62262.0,-1.0,,87563.0,,-1.0
1987,2750000.0,228000.0,776.0,,164740.0,7560.0,576780.0,,49000.0,,17000.0,-1.0,2046290.0,305400.0,,26000.0,500000.0,1000.0,-1.0,6000.0,50300.0,-1.0,844937.0,6000.0,66000.0,164740.0,70000.0,,800.0,169289.0,131360.0,472530.0,1110100.0,,1750.0,3000.0,2033.0,600.0,412522.0,614781.0,14000.0,1300000.0,31.0,15600.0,40000.0,,,,141490.0,145880.0,3500.0,525321.0,777000.0,-1.0,,2700700.0,-1.0,54031.0,13204.0,141710.0,505520.0,273000.0,-1.0,923051.0,,28000.0,4700000.0,5200.0,4500.0,56267.0,132397.0,-1.0,,16800.0,478200.0,31440.0,,-1.0,22275.0,53293.0,180.0,-1.0,,60892.0,88200.0,82200.0,44607.0,36628.0,,,,6695.0,130125.0,477100.0,1035.0,32000.0,202046.0,40000.0,6321.0,13138.0,36.0,,4730617.0,11384.0,,,42000.0,264950.0,18100.0,228420.0,4500.0,22000.0,3400.0,,18000.0,200190.0,30617.0,42200.0,-1.0,1307000.0,2.0,,28600.0,356800.0,177964.0,-1.0,15708.0,,286500.0,,2145.0,6200.0,10800.0,150000.0,,,568.0,,4.0,60639.0,34800.0,36215.0,214598.0,,,,14000.0,175427.0,345.0,3800.0,4.0,62947.0,-1.0,,81303.0,,-1.0
1988,2640000.0,220023.0,695.0,,181711.0,5401.0,633124.0,,51000.0,,18000.0,-1.0,2119770.0,326800.0,,27000.0,500000.0,1000.0,-1.0,9500.0,49800.0,-1.0,745051.0,6500.0,70000.0,181711.0,76000.0,,800.0,251703.0,117330.0,477101.0,1072500.0,,1800.0,3000.0,1972.0,700.0,379380.0,514850.0,14000.0,1345000.0,37.0,20100.0,41000.0,,,,132000.0,128760.0,3300.0,526653.0,662000.0,-1.0,,3347300.0,-1.0,54158.0,16792.0,90200.0,711455.0,268634.0,-1.0,611662.0,,28000.0,4800000.0,5500.0,4000.0,59200.0,154901.0,-1.0,,17400.0,452000.0,27000.0,,-1.0,26882.0,61670.0,170.0,-1.0,,45929.0,122300.0,82200.0,45518.0,36594.0,,,,9405.0,140545.0,469800.0,1174.0,32000.0,210590.0,45000.0,5976.0,20650.0,36.0,,4820010.0,9622.0,,,43000.0,300700.0,44500.0,254950.0,5000.0,20000.0,3500.0,,19000.0,200299.0,20010.0,48900.0,-1.0,1251000.0,1.0,,29000.0,417400.0,208500.0,-1.0,14380.0,,298900.0,,3090.0,6300.0,7700.0,160000.0,,,218.0,,4.0,55800.0,37700.0,27998.0,159780.0,,,,15741.0,202133.0,105.0,3900.0,4.0,57289.0,-1.0,,96223.0,,-1.0
1989,2424000.0,228500.0,722.0,,196280.0,9073.0,707073.0,,52000.0,,19000.0,-1.0,2172800.0,412700.0,,28000.0,500000.0,1000.0,-1.0,20000.0,50800.0,-1.0,789945.0,7000.0,123544.0,196280.0,80000.0,,700.0,231955.0,139040.0,450980.0,995682.0,,1800.0,3500.0,2731.0,1350.0,399488.0,563833.0,14000.0,1360000.0,40.0,18800.0,42000.0,,,,133000.0,155630.0,3000.0,557923.0,445000.0,-1.0,,3065100.0,-1.0,54422.0,28465.0,74600.0,682079.0,339251.0,-1.0,692294.0,,28000.0,4800000.0,5570.0,6000.0,77000.0,159497.0,-1.0,,18300.0,438800.0,62560.0,,-1.0,21619.0,60280.0,150.0,-1.0,,65300.0,129200.0,82200.0,78144.0,36560.0,,,,15212.0,138589.0,471700.0,2318.0,35095.0,226923.0,50000.0,7000.0,18938.0,39.0,,4824959.0,16639.0,,,45000.0,310325.0,27371.0,309600.0,5545.0,21500.0,3600.0,,20000.0,227589.0,24959.0,62870.0,-1.0,1269000.0,8.0,,28000.0,387747.0,174846.0,-1.0,13051.0,,225189.0,,3225.0,6600.0,7600.0,162000.0,,,571.0,,3.0,57200.0,36890.0,31774.0,179575.0,,,,10005.0,203964.0,75.0,4900.0,3.0,64953.0,-1.0,,110739.0,,-1.0
