,Bhutan,Côte d'Ivoire,Australia,Argentina,United Kingdom,Kuwait,Swaziland,South Africa,Ecuador,Trinidad and Tobago,Dominican Republic,South Korea,Grenada,India,Japan,Slovak Republic,Morocco,Tanzania,Mongolia,Greece,Guatemala,Peru,Norway,Chile,Serbia,Zimbabwe,Honduras,Zambia,Uganda,Malta,Nigeria,Israel,Venezuela,Mauritania,Congo,Brazil,Papua New Guinea,Gabon,Iraq,Sudan,Liberia,Lithuania,Uzbekistan,Lesotho,Vietnam,Guyana,Estonia,Italy,Uruguay,Nicaragua,South Sudan,Sweden,Sri Lanka,Germany,Tonga,Guinea-Bissau,Tunisia,Iceland,Syria,Togo,Kenya,Finland,El Salvador,Mali,Costa Rica,Kazakhstan,Timor-Leste,Senegal,Angola,Libya,Lebanon,Samoa,Malaysia,Cyprus,Portugal,Oman,Philippines,Equatorial Guinea,Turkmenistan,Niger,Central African Republic,Macedonia,Montenegro,Aruba,Switzerland,Slovenia,Egypt,Botswana,Moldova,Hungary,Mexico,Colombia,Jamaica,Croatia,Suriname,Vanuatu,Tajikistan,Congo,Georgia,Czech Republic,New Zealand,Russian Federation,Barbados (68),Bosnia and Herzegovina,Austria,Myanmar,Somalia,Jordan,North Korea,"Micronesia, Federated States of",Belarus,Panama,Mauritius,Fiji,Afghanistan,Spain,Djibouti,United States,Ghana,Sierra Leone,Maldives,Nepal,Haiti,Ireland,Saudi Arabia,Burundi,Mozambique,Sao Tome and Principe,Cambodia,Iran,Bahamas,Ukraine,United Arab Emirates,Romania,Albania,Turkey,Namibia,Qatar,Cuba,Rwanda,Chad,Kyrgyzstan,China,Bahrain,Cameroon,Belgium,Barbados,Cape Verde,Bulgaria,Madagascar,Luxembourg,Thailand,Denmark,Canada,France,Paraguay,Burkina Faso,Gambia,Armenia,Brunei Darussalam,Saint Vincent and the Grenadines,Belize,Solomon Islands,Eritrea,Malawi,Benin,The Netherlands,Ethiopia,Guinea,Azerbaijan,Pakistan,Algeria,Latvia,Singapore,Saint Lucia,Bolivia,Comoros,Poland,Yemen,Bangladesh,Indonesia
0,1960.0,,,,,1.1263330598851518,,,0.16652994257588186,0.30598851517637404,,,0.2420016406890894,1.5332239540607056,1.3232157506152584,1.4462674323215752,,1.1033634126333058,,,,,1.4224774405250205,1.0615258408531585,0.5701394585726005,,,0.9474979491386382,1.3576702214930272,0.2280557834290402,0.17719442165709598,1.0467596390484002,,1.7095980311730927,1.36915504511895,,0.907301066447908,0.7325676784249384,,,,,,,,,0.17473338802296964,0.837571780147662,1.2157506152584083,0.995898277276456,1.719442165709598,,0.39130434782608703,,,0.1796554552912223,0.44298605414274,0.1944216570959803,,,0.18785890073831008,,1.0262510254306807,,1.2173913043478262,,,0.3962264150943396,,1.1977030352748157,0.5553732567678424,1.1558654634946677,,1.598031173092699,0.4380639868744873,1.2173913043478262,1.354388843314192,0.2493847415914684,,1.08039376538146,0.14356029532403608,,0.36259228876127975,0.5086136177194421,0.8818703855619359,0.2493847415914684,,0.9729286300246104,,,0.6579163248564397,0.8334700574241181,,0.4725184577522559,1.7391304347826086,1.3494667760459391,,0.5963904840032814,1.1755537325676784,,,,1.1894995898277276,,,,,,,0.29860541427399506,,,,,1.10746513535685,0.5561936013125512,,0.5529122231337161,,,,1.0992616899097623,0.13453650533223951,0.1509433962264151,1.801476620180476,0.18539786710418374,,1.5750615258408531,0.5488105004101723,1.1148482362592291,0.55701394585726,1.1041837571780146,0.4741591468416735,,0.6940114848236258,0.5135356849876949,,,,,1.0492206726825266,,0.8810500410172273,1.0360951599671862,0.2912223133716161,1.0812141099261692,1.8342904019688269,1.0352748154224771,,,,,,,,0.13371616078753076,1.162428219852338,0.9991796554552912,,1.3322395406070549,0.8383921246923708,,,,,0.4643150123051682,,1.3617719442165712,1.1837571780147662,1.085315832649713,,0.4733388022969647,0.2124692370795734,,0.4913863822805578,,0.8753076292042657,,,1.010664479081214,0.759639048400328
1,1961.0,,1.9975083056478404,,,1.0838870431893688,,,0.16611295681063126,0.2906976744186046,,,0.2333887043189369,1.527408637873754,1.323920265780731,1.4260797342192693,,1.028239202657807,,,,,1.4161129568106312,1.0473421926910298,0.5398671096345514,,,0.9318936877076412,1.3529900332225913,0.22425249169435216,0.1760797342192691,1.005813953488372,,1.6860465116279069,1.356312292358804,,0.9003322259136213,0.7275747508305647,,,,,,,,,0.17275747508305647,0.8388704318936877,1.230066445182724,0.9817275747508304,1.6835548172757473,,0.3687707641196013,,,0.17109634551495018,0.4327242524916943,0.18604651162790692,,,0.18687707641196014,,1.028239202657807,1.7483388704318936,1.213455149501661,,,0.3928571428571428,,1.1901993355481728,0.5406976744186046,1.1345514950166111,,1.590531561461794,0.4235880398671096,1.2026578073089702,1.3496677740863787,0.2425249169435216,,1.0357142857142856,0.14285714285714285,,0.3546511627906977,0.4966777408637874,0.8463455149501661,0.2317275747508305,,0.946843853820598,,,0.6320598006644518,0.7906976744186046,,0.4659468438538206,1.7616279069767442,1.2965116279069766,,0.5797342192691031,1.1818936877076411,,,,1.1852159468438537,,,,,,,0.2898671096345515,,,,,1.095514950166113,0.5506644518272424,,0.5332225913621262,,,,1.1004983388704321,0.13372093023255816,0.1495016611295681,1.7998338870431891,0.18023255813953487,,1.5348837209302326,0.5423588039867109,1.1013289036544849,0.5473421926910299,1.085548172757475,0.4401993355481728,,0.6835548172757474,0.5149501661129567,,,,,1.0406976744186045,,0.8779069767441859,1.0465116279069766,0.2732558139534884,1.041528239202658,1.8313953488372088,1.0290697674418603,,,,,,,,0.13289036544850494,1.1636212624584716,0.9634551495016612,,1.323920265780731,0.8222591362126246,,,,,0.4543189368770764,,1.3421926910299002,1.1877076411960132,1.0764119601328903,,0.46843853820597997,0.21096345514950166,,0.4825581395348837,,0.8646179401993355,,,1.0041528239202655,0.7483388704318936
2,1962.0,,1.9957770270270268,,,1.0472972972972971,,,0.16469594594594594,0.2778716216216216,,,0.2280405405405405,1.5253378378378375,1.3302364864864864,1.4155405405405403,,0.9636824324324323,,,,,1.4163851351351349,1.0380067567567568,0.5168918918918919,,,0.920608108108108,1.3547297297297296,0.21959459459459454,0.17483108108108106,0.985641891891892,,1.6697635135135134,1.3555743243243243,,0.8961148648648648,0.7255067567567568,,,,,,,,,0.1706081081081081,0.8412162162162161,1.251689189189189,0.9738175675675677,1.6545608108108107,,0.35219594594594594,,,0.16469594594594594,0.424831081081081,0.17989864864864866,,,0.1858108108108108,,1.0363175675675675,1.7660472972972971,1.2145270270270272,,,0.3902027027027027,,1.1883445945945943,0.53125,1.1182432432432432,,1.5903716216216215,0.4138513513513513,1.192567567567567,1.3521959459459458,0.2364864864864865,,0.9991554054054054,0.14273648648648646,,0.34628378378378377,0.4873310810810811,0.8158783783783783,0.2153716216216216,,0.9282094594594594,,,0.6114864864864865,0.7516891891891891,,0.4619932432432433,1.7854729729729732,1.2533783783783785,,0.5667229729729729,1.1967905405405403,,,,1.1858108108108107,,,,,,,0.2846283783783784,,,,,1.0886824324324325,0.5371621621621622,,0.5160472972972973,,,,1.1072635135135134,0.13175675675675674,0.14780405405405406,1.8015202702702704,0.17652027027027026,,1.5033783783783785,0.5371621621621622,1.0903716216216215,0.5422297297297297,1.0717905405405406,0.4189189189189189,,0.6646959459459459,0.5185810810810809,,,,,1.0422297297297298,,0.8792229729729729,1.064189189189189,0.26013513513513514,1.007601351351351,1.8369932432432432,1.027027027027027,,,,,,,,0.13175675675675674,1.166385135135135,0.9341216216216216,,1.3209459459459458,0.8091216216216216,,,,,0.4484797297297297,1.5092905405405403,1.326858108108108,1.1984797297297298,1.0751689189189189,,0.4636824324324324,0.21030405405405406,,0.4780405405405405,,0.8581081081081079,,,1.0025337837837838,0.7398648648648648
3,1963.0,,1.9974204643164235,,,1.009458297506449,,,0.1650902837489252,0.26827171109200343,,,0.2235597592433362,1.5227858985382632,1.3396388650042994,1.4075666380051592,0.3490971625107481,0.9036973344797936,,,,,1.4187446259673258,1.0309544282029235,0.4952708512467756,,,0.9097162510748066,1.355116079105761,0.21582115219260534,0.17282889079965608,0.9621668099742048,,1.657781599312124,1.359415305245056,,0.8959587274290628,0.7248495270851246,,,,0.3594153052450559,,,,,0.16766981943250214,0.8435081685296646,1.2760103181427345,0.9656061908856406,1.6285468615649183,,0.3379191745485812,,,0.1582115219260533,0.4196044711951849,0.17454858125537406,,,0.18400687876182287,,1.047291487532244,1.7850386930352538,1.2166809974204644,,,0.38693035253654345,,1.1865864144454,0.5245055889939811,1.1040412725709372,,1.5924333619948408,0.4067067927773001,1.1840068787618228,1.355116079105761,0.2321582115219261,,0.9673258813413586,0.1410146173688736,,0.3370593293207223,0.4797936371453138,0.7876182287188306,0.1994840928632846,,0.9157351676698194,,,0.5915735167669819,0.7162510748065348,,0.4591573516766982,1.8091143594153052,1.2115219260533103,,0.5554600171969045,1.2166809974204644,,,,1.1865864144454,,,1.8667239896818573,0.7807394668959587,,1.8615649183147036,0.28030954428202925,,,,,1.0834049871023217,0.5150472914875323,,0.5012897678417885,,,,1.115219260533104,0.13155631986242478,0.14703353396388652,1.8005159071367154,0.17196904557179707,1.880481513327601,1.4763542562338778,0.5322441960447121,1.0782459157351678,0.5391229578675839,1.05932932072227,0.4024075666380051,,0.6397248495270852,0.523645743766122,,,,,1.0524505588993982,,0.8822012037833191,1.0825451418744627,0.2519346517626827,0.9776440240756664,1.8417884780739464,1.0266552020636286,,,,,,,,0.1289767841788478,1.1693895098882199,0.9079965606190884,,1.3198624247635429,0.7970765262252795,,,,0.5193465176268272,0.4428202923473775,1.469475494411006,1.3121238177128116,1.2080825451418744,1.0748065348237317,,0.4608770421324162,0.2098022355975924,,0.4754944110060189,,0.8495270851246776,,,1.003439380911436,0.7334479793637145
4,1964.0,,1.966437177280551,,,0.9552495697074009,,,0.16179001721170394,0.2555938037865749,,1.2289156626506024,0.21514629948364888,1.4939759036144578,1.327882960413081,1.379518072289157,0.3433734939759036,0.8313253012048192,,,,,1.3958691910499141,1.0077452667814113,0.46815834767642,,,0.8846815834767642,1.3313253012048192,0.20654044750430287,0.16609294320137696,0.90447504302926,,1.6179001721170396,1.3382099827882958,,0.8786574870912219,0.7108433734939759,,,,0.3476764199655766,,,,,0.16092943201376936,0.8296041308089501,1.2796901893287431,0.9432013769363168,1.5783132530120485,,0.3209982788296041,,,0.1497418244406196,0.4087779690189329,0.16695352839931152,,,0.17900172117039587,,1.0430292598967297,1.773666092943201,1.1987951807228916,,,0.3752151462994837,,1.164371772805508,0.5120481927710844,1.0714285714285714,,1.5679862306368328,0.3941480206540447,1.1540447504302924,1.336488812392427,0.2237521514629948,,0.9216867469879516,0.13769363166953527,,0.3209982788296041,0.4647160068846816,0.7495697074010327,0.18072289156626506,,0.891566265060241,,,0.5619621342512908,0.6695352839931152,,0.45008605851979344,1.7969018932874354,1.148881239242685,,0.5370051635111875,1.2160068846815837,,0.21858864027538724,,1.166092943201377,,,1.816695352839931,0.7685025817555937,,1.8313253012048196,0.2719449225473322,,,,,1.0593803786574871,0.5,1.8442340791738383,0.4802065404475042,,,1.6815834767641995,1.1032702237521514,0.12822719449225473,0.14285714285714288,1.7659208261617898,0.16609294320137696,1.789156626506024,1.4268502581755595,0.5197934595524957,1.0481927710843373,0.5283993115318416,1.029259896729776,0.3777969018932874,,0.6032702237521514,0.5206540447504303,,,,,1.0499139414802066,,0.870051635111876,1.083476764199656,0.2435456110154905,0.9328743545611016,1.8158347676419968,1.0103270223752152,,,,,,,,0.12392426850258174,1.150602409638554,0.8674698795180722,,1.2951807228915662,0.7719449225473322,,,,0.4905335628227194,0.4311531841652324,1.40447504302926,1.2753872633390704,1.1962134251290877,1.057659208261618,,0.4535283993115319,0.20481927710843373,,0.4664371772805508,0.5309810671256454,0.8253012048192772,,,0.9905335628227194,0.712564543889845
5,1965.0,,1.956445993031359,,,0.9094076655052266,,,0.16202090592334498,0.2465156794425087,,1.2508710801393728,0.2099303135888502,1.4825783972125437,1.3327526132404182,1.3710801393728225,0.343205574912892,0.7717770034843205,,,,,1.3885017421602788,0.9973867595818816,0.4503484320557492,,,0.8693379790940766,1.3214285714285714,0.201219512195122,0.1602787456445993,0.8405923344947736,,1.5966898954703834,1.3257839721254354,,0.8684668989547039,0.7047038327526133,,,0.5993031358885017,0.3440766550522648,,,,,0.15505226480836234,0.8240418118466899,1.2987804878048779,0.93205574912892,1.5513937282229966,,0.31010452961672474,,,0.1445993031358885,0.4033101045296167,0.16114982578397213,,,0.1750871080139373,,1.0522648083623694,1.7813588850174216,1.1942508710801394,,,0.3684668989547038,,1.1550522648083623,0.5078397212543554,1.0496515679442509,,1.5601045296167246,0.3867595818815331,1.1376306620209058,1.3344947735191637,0.21515679442508712,,0.8893728222996515,0.13501742160278746,,0.3109756097560976,0.4564459930313589,0.7212543554006968,0.16637630662020908,,0.8815331010452963,,,0.5365853658536586,0.6324041811846689,,0.44773519163763065,1.8013937282229966,1.102787456445993,,0.5261324041811847,1.2273519163763067,,0.21254355400696864,,1.1585365853658536,,,1.7883275261324043,0.7630662020905923,,1.822299651567944,0.26655052264808365,,,,1.6167247386759582,1.047909407665505,0.5270034843205575,1.8580139372822304,0.4651567944250871,,,1.6637630662020906,1.102787456445993,0.12630662020905922,0.13937282229965156,1.7482578397212545,0.16289198606271774,1.7212543554006967,1.3980836236933798,0.5139372822299652,1.029616724738676,0.5243902439024389,1.0113240418118468,0.35540069686411146,,0.5783972125435539,0.5226480836236934,,,,,1.0644599303135889,,0.8693379790940766,1.0949477351916377,0.2378048780487805,0.8998257839721254,1.8083623693379791,1.0060975609756098,,,,0.5479094076655052,,,,0.11933797909407665,1.1437282229965158,0.837979094076655,,1.2865853658536586,0.7560975609756098,,,,0.4686411149825784,0.4250871080139373,1.3562717770034842,1.255226480836237,1.1959930313588851,1.0531358885017423,,0.4538327526132405,0.2029616724738676,,0.4625435540069687,0.5287456445993032,0.8083623693379791,,,0.9930313588850176,0.7012195121951221
6,1966.0,,1.9462081128747792,,,0.8597883597883598,,,0.16137566137566134,0.24074074074074076,,1.2742504409171076,0.2054673721340388,1.4708994708994712,1.3386243386243386,1.3668430335097002,0.3439153439153439,0.7169312169312169,,,,,1.3800705467372134,0.9885361552028218,0.4338624338624337,,,0.8553791887125219,1.310405643738977,0.1948853615520282,0.15520282186948853,0.7707231040564374,,1.5758377425044092,1.3059964726631392,,0.8580246913580246,0.6966490299823633,,,0.5846560846560847,0.34567901234567894,,,,,0.14991181657848324,0.818342151675485,1.31657848324515,0.9223985890652556,1.530864197530864,,0.2989417989417989,,1.261904761904762,0.13932980599647266,0.3994708994708994,0.15608465608465608,,,0.1728395061728395,,1.0643738977072308,1.786596119929453,1.189594356261023,,,0.36331569664903,,1.1455026455026456,0.5052910052910052,1.029100529100529,,1.5520282186948853,0.3809523809523809,1.1199294532627866,1.3315696649029982,0.2054673721340388,,0.8589065255731922,0.13227513227513227,,0.3024691358024691,0.4479717813051146,0.6957671957671958,0.15432098765432098,,0.873015873015873,,,0.509700176366843,0.599647266313933,,0.4453262786596121,1.804232804232804,1.0564373897707229,,0.5167548500881834,1.2354497354497354,,0.20634920634920634,,1.1499118165784832,,,1.7566137566137563,0.7583774250440917,,1.8174603174603168,0.2601410934744268,,,,1.6313932980599646,1.037037037037037,0.5776014109347443,1.8721340388007053,0.4514991181657848,,,1.6472663139329806,1.1022927689594355,0.12522045855379188,0.13580246913580246,1.7275132275132274,0.16137566137566134,1.656084656084656,1.3730158730158728,0.5079365079365079,1.0123456790123455,0.5211640211640212,0.9938271604938272,0.33421516754850084,,0.5608465608465608,0.5255731922398589,,,,,1.0846560846560849,,0.8694885361552027,1.1049382716049383,0.2328042328042328,0.8659611992945326,1.800705467372134,1.0017636684303348,,,,0.5388007054673721,,,,0.1146384479717813,1.13668430335097,0.8086419753086421,,1.2760141093474424,0.7389770723104055,,,,0.4470899470899471,0.42063492063492064,1.308641975308642,1.2363315696649029,1.1940035273368608,1.0493827160493827,,0.4559082892416226,0.2001763668430335,,0.4603174603174603,0.5282186948853616,0.7918871252204585,,,0.9991181657848324,0.6904761904761905
7,1967.0,,1.9409660107334523,,,0.8103756708407871,,,0.1636851520572451,0.2361359570661896,,1.2996422182468697,0.20125223613595708,1.4669051878354205,1.3497316636851522,1.3685152057245082,0.3434704830053667,0.6663685152057245,,,,0.6994633273703041,1.3738819320214668,0.9821109123434704,0.42128801431127016,,,0.8416815742397138,1.3023255813953492,0.18962432915921287,0.1511627906976744,0.7066189624329159,,1.5581395348837208,1.279964221824687,,0.8488372093023256,0.6896243291592129,,,0.5778175313059034,0.35152057245080504,,,,,0.14400715563506264,0.8148479427549195,1.3345259391771018,0.9159212880143114,1.5196779964221825,,0.28711985688729874,,1.2763864042933808,0.13506261180679785,0.39803220035778175,0.1529516994633274,,,0.1708407871198569,,1.07871198568873,1.7969588550983902,1.1860465116279069,,,0.3568872987477639,,1.1368515205724508,0.5062611806797853,1.0116279069767442,,1.5465116279069768,0.3756708407871199,1.1037567084078712,1.3318425760286223,0.1958855098389982,,0.8318425760286225,0.12880143112701253,,0.2960644007155635,0.4409660107334526,0.6726296958855099,0.14579606440071555,,0.8685152057245079,,,0.483005366726297,0.5697674418604651,,0.44543828264758495,1.8041144901610016,1.013416815742397,,0.5098389982110912,1.242397137745975,0.2155635062611807,0.20035778175313054,,1.1440071556350626,,,1.7271914132379251,0.7522361359570662,,1.815742397137746,0.25313059033989266,,,,1.646690518783542,1.0268336314847943,0.6118067978533096,1.8917710196779964,0.4391771019677997,0.5572450805008945,1.1905187835420394,1.6332737030411448,1.1010733452593915,0.12343470483005367,0.13237924865831846,1.7110912343470484,0.16010733452593914,1.5966010733452594,1.355098389982111,0.5026833631484795,0.998211091234347,0.5187835420393561,0.9794275491949912,0.3193202146690519,,0.5518783542039356,0.5304114490161002,,,,,1.10912343470483,,0.8711985688729875,1.1153846153846154,0.2262969588550984,0.8300536672629696,1.7960644007155635,1.0,,,,0.5322003577817531,,,,0.11270125223613595,1.131484794275492,0.7817531305903399,,1.268336314847943,0.7227191413237924,,,,0.4275491949910554,0.4177101967799641,1.2647584973166368,1.221824686940966,1.1940966010733454,1.0483005366726297,,0.4579606440071557,0.1967799642218247,,0.4588550983899821,0.5277280858676208,0.774597495527728,,,1.0098389982110914,0.682468694096601
8,1968.0,,1.9640883977900556,,,0.7716390423572744,,,0.16758747697974216,0.2366482504604052,,1.343462246777164,0.2016574585635359,1.4871086556169433,1.3830570902394106,1.3950276243093924,0.3434622467771639,0.6279926335174955,0.23020257826887666,,,0.6952117863720074,1.3867403314917128,0.988950276243094,0.4152854511970535,,,0.8397790055248621,1.3130755064456725,0.1860036832412523,0.14917127071823205,0.6694290976058932,,1.5644567219152856,1.2642725598526705,,0.8535911602209946,0.6896869244935544,,,0.5847145488029466,0.36372007366482506,,,0.216390423572744,,0.13996316758747698,0.8222836095764273,1.369244935543278,0.9235727440147329,1.5368324125230204,,0.27716390423572745,,1.3112338858195214,0.13259668508287295,0.40423572744014735,0.15193370165745854,,,0.1721915285451197,,1.1104972375690607,1.832412523020258,1.201657458563536,,,0.35267034990791896,,1.143646408839779,0.5156537753222836,1.0082872928176796,,1.56353591160221,0.3775322283609577,1.103130755064457,1.3526703499079191,0.19060773480662985,,0.8186003683241253,0.1279926335174954,,0.2946593001841621,0.4410681399631676,0.6611418047882136,0.13904235727440148,,0.8766114180478822,,,0.4594843462246777,0.5524861878453039,,0.4521178637200737,1.8278084714548803,0.9861878453038674,,0.5128913443830572,1.2615101289134438,0.214548802946593,0.1961325966850829,,1.1546961325966851,,0.8425414364640884,1.7209944751381216,0.7550644567219154,,1.8443830570902395,0.2504604051565378,1.1657458563535912,,,1.6896869244935544,1.0331491712707184,0.6123388581952118,1.941068139963168,0.4346224677716391,0.5736648250460405,1.2384898710865562,1.6408839779005524,1.1151012891344383,0.12338858195211788,0.13075506445672191,1.7200736648250463,0.16114180478821366,1.5589318600368327,1.360036832412523,0.5036832412523021,1.0009208103130756,0.5248618784530387,0.9788213627992634,0.31675874769797424,,0.5543278084714549,0.5423572744014733,,,0.5902394106813996,,1.1556169429097607,,0.8876611418047883,1.141804788213628,0.22191528545119707,0.8038674033149171,1.8167587476979743,1.0138121546961325,,,,0.5359116022099448,,,,0.11141804788213627,1.1427255985267035,0.7661141804788214,,1.278084714548803,0.7163904235727441,,,,0.4134438305709024,0.4208103130755065,1.2412523020257828,1.225598526703499,1.2099447513812156,1.06353591160221,,0.4650092081031308,0.1961325966850829,,0.4631675874769797,0.5359116022099448,0.7679558011049724,,,1.0331491712707184,0.6878453038674034
9,1969.0,,2.085487077534792,,,0.7673956262425448,0.5964214711729623,,0.17992047713717696,0.25149105367793245,,1.4532803180914513,0.2117296222664016,1.5825049701789264,1.4880715705765408,1.4950298210735589,0.3558648111332008,0.6202783300198808,0.25347912524850896,,,0.7236580516898609,1.466202783300199,1.0437375745526842,0.42842942345924456,,1.848906560636183,0.8777335984095428,1.3896620278330019,0.19284294234592445,0.1550695825049702,0.6868787276341948,0.8359840954274353,1.6441351888667994,1.3071570576540756,1.498011928429423,0.9005964214711729,0.7226640159045726,,1.2067594433399604,0.6232604373757455,0.3876739562624255,,,0.22564612326043734,,0.14512922465208747,0.8697813121272366,1.4681908548707754,0.9761431411530817,1.6332007952286285,,0.2763419483101392,,1.416500994035785,0.1381709741550696,0.4324055666003976,0.15705765407554673,,,0.18290258449304173,,1.197813121272366,1.959244532803181,1.2753479125248508,,,0.35884691848906564,,1.2047713717693838,0.5526838966202784,1.05168986083499,,1.6560636182902584,0.3966202783300199,1.1570576540755468,1.4393638170974157,0.19582504970178927,,0.8459244532803181,0.13320079522862824,,0.3071570576540755,0.4602385685884692,0.6819085487077534,0.1411530815109344,,0.9274353876739564,,,0.4542743538767396,0.5626242544731611,,0.4831013916500994,1.9373757455268392,1.0079522862823065,,0.5427435387673957,1.3369781312127238,0.21968190854870775,0.2017892644135189,,1.2226640159045727,,0.918489065606362,1.7942345924453282,0.7932405566600398,,1.9671968190854872,0.2584493041749503,1.2316103379721672,,,1.8151093439363817,1.0934393638170974,0.6242544731610338,2.0834990059642147,0.4502982107355865,0.621272365805169,1.3528827037773359,1.7266401590457257,1.1819085487077536,0.13021868787276342,0.13618290258449306,1.8151093439363817,0.1709741550695825,1.5944333996023858,1.4343936381709743,0.5288270377733599,1.0536779324055667,0.5576540755467198,1.0248508946322068,0.3320079522862823,,0.5775347912524852,0.5805168986083499,,0.5318091451292247,0.6053677932405567,,1.2654075546719683,,0.9493041749502984,1.2236580516898607,0.2276341948310139,0.8141153081510936,1.9294234592445332,1.0775347912524853,,,,0.5705765407554673,,,,0.11630218687872765,1.2097415506958251,0.7872763419483102,,1.3499005964214714,0.7435387673956263,,,,0.41848906560636173,0.4453280318091452,1.2763419483101393,1.2882703777335984,1.2872763419483102,1.1351888667992052,,0.4930417495029821,0.20477137176938373,0.5715705765407555,0.4890656063618291,0.5695825049701789,0.7992047713717695,,,1.1043737574552683,0.7296222664015906
