,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Honduras,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Sudan,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Marshall Islands,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Italy,Senegal,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Guam,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Mauritania,Sierra Leone,Sri Lanka,Pacific Islands Trust Territory,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Ukraine,Liberia
1976,9940900.0,13800.0,69400.0,16500.0,340.0,0.0,137350.0,460.0,31019.0,265500.0,62900.0,57250.0,81830.0,3500.0,49500.0,10368003.0,,82497.0,0.0,1251675.0,377200.0,608931.0,1300.0,5336.0,50579.0,3000.0,,0.0,9281.0,139000.0,3809.0,10240.0,,166365.0,111738.0,44500.0,306309.0,278446.0,94680.0,241532.0,235456.0,432100.0,109928.0,275290.0,146138.0,681.0,,19352.0,,45324.0,244.0,110847.0,1700.0,1973.0,,0.0,91395.0,835835.0,141991.0,6750.0,13873.0,353562.0,233361.0,10000.0,,147535.0,12.0,0.0,26500.0,,85590.0,18572.0,47478.0,4140.0,289066.0,2290.0,,60850.0,310.0,27000.0,,234400.0,10978.0,,4000.0,1679.0,40868.0,,,,,3500.0,321200.0,1000.0,3500.0,80.0,300.0,229761.0,530000.0,1531526.0,,262270.0,256934.0,180.0,2419547.0,526800.0,0.0,,2500.0,10816.0,186119.0,9600.0,,3073.0,2000.0,850000.0,177507.0,315000.0,,,5000.0,304581.0,0.0,77810.0,3021915.0,500255.0,517045.0,419.0,470000.0,,371259.0,826005.0,428260.0,370970.0,825700.0,3871000.0,39444.0,0.0,9100.0,,103636.0,25890477.0,16679300.0,30000.0,24360900.0,106000.0,535791.0,21909.0,99509.0,250.0,15000.0,814700.0,,5989.0,2607893.0,46812.0,20142.0,18560.0,36200.0,,,3700.0,35629.0,1403680.0,300.0,836657.0,,16790147.0,264225.0,,2154912.0,52445.0,448.0,248554.0,350203.0,,7300.0,5501.0,124940.0,1300.0,0.0,3300.0,588122.0,2868868.0,0.0,48000.0,,156788.0,193464.0,0.0,1142742.0,52765.0,198.0,2700.0,135.0,1015698.0,355000.0,7200.0,48700.0,495262.0,30000.0,222568.0,88800.0,,329829.0,,25500.0
1977,10055940.0,22900.0,69450.0,16500.0,300.0,0.0,141530.0,710.0,32464.0,264500.0,92400.0,55300.0,67858.0,3500.0,48000.0,11572919.0,,90265.0,0.0,2415254.0,474700.0,664624.0,1300.0,4859.0,51495.0,3000.0,,0.0,10229.0,140000.0,3185.0,14200.0,,196871.0,130830.0,51131.0,299575.0,269017.0,94680.0,241725.0,281145.0,413400.0,108338.0,271917.0,124669.0,608.0,,22003.0,,23985.0,370.0,97993.0,1700.0,2004.0,,0.0,91068.0,872067.0,134746.0,6674.0,24450.0,366057.0,239190.0,10000.0,,142591.0,12.0,0.0,27000.0,,67010.0,30173.0,43687.0,4120.0,293800.0,1120.0,,75470.0,310.0,25000.0,,234400.0,11479.0,,4000.0,1580.0,33300.0,,,,,3800.0,476100.0,1300.0,3500.0,0.0,200.0,231840.0,673000.0,1354854.0,,344046.0,339187.0,180.0,2454398.0,602980.0,0.0,,2550.0,11199.0,120709.0,12100.0,,3310.0,2500.0,743000.0,182435.0,315000.0,,,5000.0,288101.0,0.0,73554.0,3146354.0,477014.0,484088.0,356.0,417900.0,,371714.0,947249.0,398538.0,369570.0,831500.0,4161000.0,41290.0,0.0,9150.0,,115957.0,30876588.0,16518000.0,22000.0,25109400.0,99200.0,536585.0,22303.0,138655.0,300.0,15000.0,815006.0,,5141.0,2803060.0,40088.0,15812.0,19995.0,38200.0,,,4100.0,47111.0,1177819.0,550.0,782154.0,,16615993.0,258767.0,,2543064.0,86755.0,399.0,155330.0,358235.0,,7600.0,6007.0,117940.0,2000.0,0.0,3500.0,677586.0,3451500.0,0.0,55439.0,,212241.0,222996.0,0.0,1307686.0,59580.0,76.0,2600.0,238.0,1568161.0,356200.0,7500.0,50700.0,491301.0,30000.0,231424.0,83450.0,,341963.0,,22700.0
1978,10099010.0,31700.0,69500.0,13500.0,300.0,0.0,190650.0,700.0,32994.0,270500.0,92000.0,63320.0,64840.0,3500.0,47500.0,12165189.0,,109790.0,0.0,3825482.0,445600.0,662271.0,1618.0,5994.0,52568.0,3000.0,,0.0,8818.0,142000.0,1175.0,11200.0,,170677.0,138688.0,67807.0,247369.0,282991.0,89285.0,218636.0,331108.0,390400.0,111246.0,258187.0,156048.0,394.0,,19345.0,,26681.0,323.0,98859.0,1700.0,1700.0,,0.0,83143.0,976663.0,161060.0,6764.0,23271.0,410975.0,256366.0,12000.0,,156018.0,15.0,0.0,18500.0,,58240.0,41219.0,50084.0,4600.0,290200.0,1310.0,,87360.0,200.0,30000.0,,218400.0,11596.0,,4000.0,1679.0,35900.0,,,,,4600.0,597600.0,3800.0,3500.0,0.0,160.0,223738.0,888400.0,1384402.0,,459952.0,453958.0,180.0,2399251.0,599747.0,0.0,,2600.0,19900.0,148440.0,11600.0,,3308.0,2500.0,774000.0,219794.0,315000.0,,,4800.0,245866.0,0.0,80836.0,3290890.0,443933.0,472302.0,353.0,413100.0,,378094.0,1040340.0,374179.0,373637.0,836200.0,3879000.0,36400.0,0.0,8200.0,,123001.0,32907009.0,17539100.0,20000.0,26397800.0,104300.0,589441.0,17387.0,140693.0,320.0,15000.0,843880.0,,4795.0,2961430.0,41643.0,22812.0,19211.0,40200.0,,,3800.0,30957.0,1241444.0,550.0,1058200.0,,17637959.0,262754.0,,2311190.0,51955.0,317.0,237472.0,338144.0,,7900.0,7429.0,164890.0,1800.0,0.0,3500.0,586613.0,5075240.0,0.0,64167.0,,227393.0,237270.0,0.0,1201297.0,64500.0,70.0,2500.0,223.0,1499443.0,357442.0,7700.0,48800.0,480385.0,33000.0,263411.0,84860.0,,364750.0,,21400.0
1979,9799200.0,32500.0,69600.0,12500.0,250.0,0.0,160300.0,1200.0,38286.0,277000.0,97700.0,65330.0,103909.0,3500.0,46000.0,12398527.0,,116720.0,0.0,4842664.0,310700.0,721408.0,1824.0,3950.0,52021.0,3000.0,,0.0,7554.0,143000.0,1813.0,14150.0,,146944.0,123401.0,74575.0,282382.0,318881.0,67300.0,196868.0,339028.0,276400.0,72504.0,295040.0,159319.0,315.0,,22000.0,,23013.0,249.0,87041.0,1800.0,1700.0,,0.0,81655.0,889816.0,168980.0,7800.0,26100.0,580395.0,251544.0,13000.0,,171790.0,15.0,0.0,15300.0,,79360.0,39986.0,65283.0,4600.0,289000.0,12350.0,,84710.0,250.0,30000.0,,198700.0,11759.0,,4000.0,1579.0,33800.0,,,,,4565.0,716100.0,3900.0,3500.0,0.0,260.0,127016.0,801000.0,1748802.0,,518656.0,514706.0,200.0,2617536.0,622717.0,0.0,,2700.0,24490.0,83455.0,8800.0,,3667.0,2500.0,743062.0,150302.0,315000.0,,,4700.0,255080.0,0.0,79487.0,3401118.0,306601.0,397273.0,330.0,397750.0,,389836.0,1107913.0,401480.0,327876.0,807200.0,3845000.0,31510.0,0.0,8250.0,,143738.0,36934000.0,18002400.0,22000.0,26173600.0,104400.0,553341.0,11199.0,140956.0,330.0,15000.0,960702.0,,5330.0,3145230.0,45425.0,21427.0,20275.0,42200.0,,,4700.0,31621.0,1109672.0,500.0,607250.0,,18089441.0,265428.0,,2244486.0,68959.0,100.0,210821.0,310985.0,,8600.0,7842.0,167100.0,1000.0,0.0,3500.0,609171.0,5042650.0,0.0,74148.0,,189104.0,223070.0,0.0,1192588.0,78195.0,50.0,2400.0,236.0,1825562.0,358695.0,4500.0,48900.0,494523.0,35000.0,287977.0,89010.0,,362239.0,,20200.0
1980,9956600.0,55300.0,70650.0,8100.0,200.0,0.0,230650.0,900.0,38335.0,233000.0,101000.0,60340.0,113506.0,3700.0,53000.0,13009535.0,,102273.0,0.0,3140655.0,346800.0,789954.0,1820.0,1842.0,51906.0,3000.0,,0.0,7583.0,88000.0,1704.0,11100.0,,158957.0,158137.0,70500.0,265235.0,372034.0,78000.0,205884.0,236096.0,203000.0,74653.0,260717.0,176400.0,267.0,,25130.0,,28382.0,240.0,79724.0,1700.0,1700.0,,0.0,84005.0,886249.0,142130.0,6857.0,21397.0,575504.0,272259.0,13500.0,,156292.0,12.0,0.0,12560.0,,85970.0,37917.0,102528.0,4400.0,287200.0,15170.0,,85660.0,250.0,30000.0,,158800.0,12899.0,,4000.0,1588.0,26000.0,,,,,5180.0,783100.0,3800.0,3500.0,0.0,300.0,156716.0,802300.0,1305346.0,,438583.0,436741.0,200.0,2623187.0,670921.0,0.0,,3800.0,22506.0,89525.0,11600.0,,3962.0,2500.0,752000.0,194480.0,315000.0,,,4600.0,253758.0,0.0,88497.0,3515713.0,419503.0,398485.0,191.0,415280.0,,346785.0,1233510.0,561473.0,294156.0,839900.0,3852000.0,30360.0,0.0,10300.0,,159500.0,35187578.0,19129700.0,30000.0,25320000.0,105500.0,588516.0,12225.0,138311.0,340.0,15000.0,1015642.0,,5770.0,3329920.0,38950.0,25540.0,20126.0,43200.0,,,4600.0,37818.0,1116655.0,800.0,480650.0,,19209424.0,219094.0,,2151421.0,47694.0,73.0,183736.0,319921.0,,9500.0,10264.0,178320.0,1500.0,0.0,3500.0,618989.0,5740300.0,0.0,91774.0,,79306.0,252050.0,0.0,1361736.0,76315.0,45.0,2400.0,238.0,1416842.0,359500.0,5200.0,46900.0,497711.0,30000.0,338969.0,100000.0,,375458.0,,20300.0
1981,9700000.0,55500.0,70700.0,9800.0,200.0,0.0,184450.0,900.0,38335.0,238500.0,108400.0,67345.0,118544.0,3700.0,55100.0,12506351.0,,75910.0,0.0,2351000.0,314400.0,836749.0,1920.0,1929.0,51698.0,3000.0,,0.0,6839.0,91000.0,1767.0,10120.0,,144678.0,157729.0,73500.0,251636.0,411753.0,74100.0,195781.0,281506.0,307378.0,87065.0,323400.0,164300.0,537.0,,26358.0,,23982.0,250.0,69952.0,1700.0,1400.0,,0.0,81140.0,871764.0,146280.0,7000.0,23050.0,620175.0,289079.0,13500.0,,151667.0,30.0,0.0,19640.0,,32000.0,35466.0,129277.0,1680.0,292200.0,24620.0,,80620.0,210.0,37000.0,,186900.0,12880.0,,4000.0,1859.0,36205.0,,,,,5400.0,689546.0,3800.0,3500.0,0.0,340.0,122557.0,783000.0,1502187.0,,405913.0,403984.0,220.0,2754590.0,766312.0,0.0,,4400.0,23971.0,118516.0,8300.0,,4646.0,2510.0,802000.0,211597.0,315000.0,,,4400.0,231895.0,0.0,88387.0,3716587.0,347979.0,365799.0,132.0,462040.0,,352135.0,1322013.0,691400.0,289882.0,852300.0,3662000.0,31630.0,0.0,9370.0,,170720.0,34817560.0,21514000.0,25000.0,27036600.0,106000.0,526820.0,14087.0,129509.0,345.0,15000.0,959761.0,,6499.0,3308697.0,31750.0,21494.0,22813.0,43200.0,,,4500.0,47237.0,1061737.0,1300.0,310600.0,,21583952.0,215746.0,,2248253.0,59025.0,152.0,131448.0,422054.0,,10000.0,9996.0,183310.0,1800.0,0.0,3400.0,596890.0,4367450.0,0.0,125000.0,,128211.0,313000.0,0.0,1273750.0,65070.0,180.0,2400.0,240.0,1488544.0,360800.0,5800.0,54100.0,461616.0,30000.0,349438.0,94120.0,,384989.0,,19500.0
1982,9885400.0,63700.0,70720.0,11000.0,146.0,0.0,148794.0,950.0,37332.0,252000.0,109000.0,66380.0,90080.0,3700.0,56100.0,12319204.0,,65020.0,0.0,2904600.0,194000.0,936830.0,1720.0,1755.0,51831.0,3004.0,,0.0,9124.0,92000.0,2112.0,13100.0,,150020.0,160494.0,76500.0,243551.0,406285.0,73600.0,199092.0,267580.0,309853.0,101260.0,312600.0,161400.0,579.0,,25902.0,,30210.0,230.0,66892.0,1500.0,1400.0,,0.0,77675.0,914571.0,141900.0,7000.0,19350.0,613507.0,320244.0,13500.0,,144932.0,20.0,0.0,19740.0,,16740.0,37172.0,153774.0,1490.0,285800.0,22210.0,,78740.0,200.0,36000.0,,179600.0,12936.0,,4000.0,1853.0,38506.0,,,,,6300.0,811300.0,2000.0,3500.0,0.0,380.0,133718.0,653000.0,1683597.0,,385859.0,384104.0,240.0,2776672.0,703844.0,0.0,,4906.0,24200.0,91670.0,3761.0,,5795.0,2500.0,734000.0,193027.0,326000.0,,,4200.0,245370.0,0.0,79179.0,3551194.0,313850.0,301234.0,167.0,507590.0,,364398.0,1347464.0,825400.0,294658.0,961600.0,3513000.0,31730.0,0.0,5300.0,,142371.0,34838868.0,22756600.0,30000.0,27150000.0,106000.0,525533.0,17883.0,97195.0,380.0,15000.0,904279.0,,7639.0,3297412.0,30325.0,14665.0,20550.0,44200.0,,,3800.0,59592.0,1203741.0,2000.0,360800.0,,22823492.0,250069.0,,1576561.0,60005.0,157.0,112658.0,413014.0,,10500.0,8523.0,179890.0,2000.0,0.0,3400.0,561790.0,5059320.0,0.0,174000.0,,113973.0,363800.0,0.0,1237035.0,71978.0,190.0,2400.0,241.0,1084341.0,362100.0,6000.0,49300.0,482498.0,30000.0,360394.0,94280.0,,352093.0,,20500.0
1983,9959700.0,60900.0,70750.0,11800.0,170.0,0.0,166918.0,750.0,37332.0,260000.0,117600.0,61340.0,93200.0,3700.0,56600.0,11500778.0,,58986.0,0.0,3244000.0,182400.0,1007812.0,1920.0,733.0,52263.0,3010.0,,0.0,11227.0,93000.0,3592.0,13170.0,,195100.0,185199.0,79500.0,225679.0,398686.0,75800.0,222900.0,239399.0,295036.0,101935.0,292100.0,171100.0,575.0,,25300.0,,21965.0,260.0,56075.0,1700.0,1478.0,,0.0,79740.0,992096.0,144340.0,7000.0,22130.0,603706.0,368317.0,14000.0,,150391.0,20.0,0.0,26200.0,,7630.0,32250.0,165457.0,1395.0,181970.0,24230.0,,75010.0,220.0,31000.0,,178000.0,13798.0,,4000.0,1920.0,38506.0,,,,,7100.0,899900.0,2080.0,3500.0,0.0,400.0,160383.0,689000.0,1826236.0,,435765.0,435032.0,240.0,2725989.0,764821.0,0.0,,7000.0,23317.0,111107.0,2200.0,,6401.0,2200.0,692000.0,163948.0,331000.0,,,4100.0,243900.0,0.0,55794.0,3558290.0,309147.0,359260.0,80.0,515260.0,,372352.0,1462169.0,961300.0,305472.0,984700.0,3403000.0,33339.0,0.0,5300.0,,92535.0,30364268.0,21182190.0,18000.0,26773300.0,102200.0,495450.0,18985.0,82153.0,340.0,15000.0,914252.0,,7413.0,3288412.0,32600.0,16336.0,19446.0,45200.0,,,4400.0,96938.0,1156054.0,2000.0,399300.0,,21238265.0,234648.0,,2102745.0,54748.0,90.0,61611.0,396676.0,,11400.0,8212.0,175580.0,2500.0,0.0,3300.0,525385.0,5526500.0,0.0,222000.0,,116205.0,386300.0,0.0,1281791.0,48075.0,65.0,2400.0,240.0,1391994.0,362478.0,6300.0,49500.0,472088.0,30000.0,371237.0,83080.0,,355322.0,,20500.0
1984,9533665.0,62000.0,70750.0,10500.0,222.0,0.0,206900.0,800.0,37530.0,280000.0,113100.0,66400.0,106500.0,3700.0,51000.0,12929309.0,,55774.0,0.0,4416500.0,241006.0,1104112.0,2620.0,581.0,52378.0,3050.0,,0.0,14696.0,89000.0,4064.0,12170.0,,256800.0,186693.0,82500.0,203399.0,447579.0,81657.0,219100.0,262539.0,335870.0,98132.0,313000.0,169498.0,642.0,,28000.0,,39818.0,230.0,64500.0,1500.0,1191.0,,0.0,84705.0,1004666.0,156000.0,7000.0,20985.0,606432.0,403419.0,15000.0,,183926.0,19.0,0.0,20500.0,,11150.0,34556.0,193420.0,1440.0,199068.0,28200.0,,77850.0,270.0,36000.0,,176600.0,13738.0,,4000.0,2119.0,36605.0,,,,,8100.0,1003600.0,2100.0,3000.0,0.0,400.0,130453.0,732000.0,1695349.0,,532096.0,531515.0,260.0,2682660.0,807093.0,0.0,,9297.0,23950.0,142100.0,4200.0,,7464.0,2000.0,702000.0,148477.0,336000.0,,,4017.0,219563.0,0.0,79572.0,3945491.0,464034.0,333974.0,300.0,521280.0,,392519.0,1489357.0,1011400.0,307529.0,1005400.0,3707300.0,34186.0,0.0,6400.0,,106990.0,33367858.0,22075867.0,15000.0,26710300.0,104500.0,568916.0,19852.0,93450.0,300.0,15000.0,932103.0,,10040.0,3311285.0,36600.0,17387.0,20948.0,46200.0,,,3500.0,124437.0,933931.0,4000.0,449100.0,,22140367.0,216622.0,,1913044.0,65463.0,152.0,78805.0,437155.0,,12500.0,9370.0,165127.0,3000.0,0.0,3300.0,511720.0,6331025.0,0.0,271000.0,,142532.0,433600.0,0.0,1491181.0,67343.0,85.0,2300.0,233.0,1297203.0,363834.0,6800.0,55700.0,454825.0,30100.0,364954.0,81400.0,,354091.0,,21000.0
1985,9664900.0,57700.0,70800.0,8500.0,60300.0,0.0,258911.0,10800.0,40796.0,280500.0,131000.0,74800.0,131062.0,6200.0,53500.0,14185447.0,,59270.0,6250.0,4117900.0,338080.0,1086761.0,2420.0,488.0,52687.0,2800.0,,0.0,13016.0,82000.0,3338.0,13170.0,,299620.0,185291.0,93000.0,235943.0,475173.0,49639.0,228287.0,284590.0,307573.0,66603.0,245000.0,168500.0,830.0,,32380.0,,41253.0,800.0,69424.0,1400.0,808.0,,3500.0,94129.0,1006210.0,297440.0,7000.0,21118.0,621139.0,423438.0,16000.0,,219565.0,19.0,0.0,38800.0,,41130.0,35388.0,218240.0,1735.0,200303.0,33200.0,,76185.0,550.0,35000.0,,182100.0,14532.0,,4000.0,1799.0,21000.0,,,,,8900.0,1177700.0,2100.0,3000.0,1000.0,450.0,166699.0,691000.0,2074629.0,,762321.0,761833.0,4260.0,2841327.0,886046.0,1000.0,,8300.0,15500.0,143383.0,2700.0,,7927.0,2000.0,607000.0,125309.0,346000.0,,,4020.0,216707.0,0.0,96781.0,4034157.0,520945.0,357453.0,1000.0,544930.0,,456416.0,1615722.0,1205250.0,275009.0,996810.0,3553200.0,35147.0,1000.0,6400.0,,164541.0,31133000.0,23440000.0,20000.0,27127000.0,66600.0,576632.0,15476.0,102290.0,300.0,20000.0,981300.0,,7680.0,3366306.0,41575.0,17316.0,22346.0,47200.0,,,2800.0,198326.0,659472.0,4000.0,387700.0,,23509424.0,288566.0,,1903802.0,73270.0,167.0,68815.0,438315.0,,15100.0,11081.0,162327.0,3000.0,9300.0,3300.0,548380.0,6840960.0,0.0,299000.0,,134207.0,491200.0,500.0,1488603.0,84928.0,6250.0,2300.0,90.0,1332857.0,365240.0,7000.0,57800.0,444985.0,30200.0,362672.0,87450.0,,368709.0,,23400.0
1986,9578443.0,74800.0,70850.0,8800.0,60322.0,20.0,227451.0,11600.0,40918.0,283000.0,100500.0,82320.0,148213.0,6200.0,49000.0,12755343.0,,54160.0,6250.0,3990000.0,362230.0,1043093.0,2420.0,3152.0,51994.0,2800.0,,0.0,10802.0,87000.0,2647.0,13120.0,,313002.0,188823.0,91700.0,245689.0,518901.0,74400.0,196100.0,349134.0,305756.0,86114.0,295916.0,170700.0,589.0,,30170.0,,45242.0,590.0,68651.0,1300.0,645.0,,3500.0,105150.0,1022018.0,333140.0,7000.0,18694.0,596611.0,470748.0,16000.0,,239392.0,20.0,0.0,36500.0,,89050.0,32347.0,226835.0,1990.0,232281.0,36800.0,,63795.0,700.0,42500.0,,175000.0,15810.0,,4000.0,1519.0,33952.0,,,,,9900.0,986400.0,2000.0,3000.0,1000.0,450.0,191214.0,728000.0,2034071.0,,660597.0,657445.0,4270.0,2990386.0,931365.0,1000.0,,8000.0,13912.0,151054.0,2500.0,,8150.0,2000.0,650000.0,129521.0,350000.0,,,3800.0,258590.0,0.0,123158.0,4657241.0,558810.0,338047.0,900.0,496000.0,,458890.0,1741889.0,1389300.0,274241.0,987200.0,3797200.0,34844.0,1000.0,6400.0,,179314.0,28804300.0,23149000.0,20000.0,26775300.0,74300.0,586860.0,9299.0,111100.0,320.0,20000.0,915500.0,,6910.0,3381897.0,45650.0,19400.0,23514.0,48200.0,,,2400.0,416219.0,849360.0,2000.0,454581.0,,23217651.0,373721.0,,1876123.0,86300.0,70.0,110235.0,415893.0,,16500.0,15540.0,164449.0,3000.0,9300.0,3350.0,533250.0,7571100.0,930.0,305000.0,,105198.0,538486.0,610.0,1500452.0,97720.0,6310.0,2350.0,90.0,1142380.0,358161.0,7100.0,56600.0,446590.0,30200.0,370585.0,88400.0,,337064.0,,22400.0
1987,10264100.0,81000.0,70800.0,9000.0,50169.0,0.0,183700.0,12000.0,41590.0,283000.0,129200.0,79920.0,144608.0,6200.0,45000.0,11496590.0,,35980.0,7000.0,3870800.0,330950.0,1098241.0,2420.0,3794.0,52635.0,2000.0,,0.0,13749.0,85000.0,4201.0,13160.0,,320394.0,198133.0,83400.0,276687.0,502258.0,66300.0,188012.0,397408.0,279365.0,99675.0,283967.0,169259.0,461.0,,31180.0,,42753.0,580.0,80040.0,1200.0,750.0,,3500.0,84954.0,1066844.0,346480.0,7250.0,22243.0,572243.0,596596.0,16487.0,,191853.0,20.0,0.0,40800.0,,67770.0,29309.0,250791.0,2488.0,246993.0,43100.0,,54749.0,800.0,40000.0,,142200.0,16710.0,,4100.0,1214.0,37340.0,,,,,10800.0,1032100.0,1000.0,2000.0,1000.0,450.0,230972.0,789000.0,1789326.0,,546587.0,542793.0,4360.0,3006907.0,965575.0,1000.0,,8000.0,18494.0,206614.0,2100.0,,8175.0,2500.0,702000.0,172440.0,356000.0,,,3600.0,216424.0,0.0,170579.0,4429279.0,533996.0,360068.0,900.0,477610.0,,449159.0,1785598.0,1923100.0,314248.0,967160.0,3806000.0,36080.0,800.0,4400.0,,133841.0,28835437.0,23964833.0,19000.0,26401700.0,50800.0,583400.0,13957.0,81880.0,320.0,20500.0,969000.0,,6380.0,3355899.0,46875.0,14400.0,24110.0,48440.0,,,2100.0,679061.0,890366.0,6000.0,377000.0,,24044873.0,404922.0,,2101326.0,130206.0,86.0,114132.0,563162.0,,18200.0,40694.0,187021.0,3000.0,9300.0,2078.0,502730.0,6539700.0,2100.0,396000.0,,78300.0,595795.0,540.0,1627636.0,84035.0,6310.0,2380.0,90.0,1354781.0,344004.0,7400.0,55400.0,441886.0,30300.0,375519.0,84270.0,,331163.0,,23367.0
1988,10365100.0,86100.0,70800.0,7500.0,47339.0,0.0,135200.0,11800.0,45309.0,295500.0,129500.0,75920.0,153305.0,6200.0,50600.0,13456561.0,,33206.0,6000.0,4917000.0,385360.0,1097167.0,2430.0,3179.0,51677.0,2100.0,,0.0,14107.0,74000.0,3331.0,13063.0,,310614.0,204360.0,78900.0,357557.0,503685.0,83000.0,231703.0,351143.0,304751.0,100957.0,275880.0,149773.0,570.0,,29000.0,,69185.0,580.0,59991.0,1200.0,420.0,,3875.0,92298.0,1013213.0,365680.0,7300.0,24150.0,562663.0,555916.0,17018.0,,239528.0,20.0,0.0,41200.0,,85540.0,32214.0,199490.0,2816.0,222461.0,39100.0,,59154.0,900.0,36000.0,,143700.0,17684.0,,4100.0,1118.0,25197.0,,,,,12028.0,1243900.0,1300.0,2000.0,1000.0,500.0,317212.0,938000.0,1594395.0,,616628.0,613449.0,4380.0,3037409.0,1086076.0,1000.0,,6080.0,19638.0,213390.0,2300.0,,8095.0,2500.0,735000.0,87756.0,356000.0,,,3000.0,233533.0,0.0,164424.0,4609541.0,509635.0,393702.0,850.0,486490.0,,461948.0,1940247.0,1938100.0,281979.0,949530.0,4192000.0,37106.0,800.0,4400.0,,145180.0,29705100.0,23810500.0,20000.0,30009000.0,36419.0,601700.0,11921.0,98198.0,320.0,20500.0,1016200.0,,6300.0,3323993.0,43150.0,30807.0,24882.0,48200.0,,,1600.0,616092.0,957146.0,4000.0,380900.0,,23870491.0,420845.0,,2340658.0,164450.0,384.0,94996.0,643410.0,,20300.0,62795.0,184680.0,3000.0,9300.0,2556.0,532301.0,7769140.0,1500.0,362000.0,,81290.0,578090.0,540.0,1701210.0,101678.0,6310.0,2400.0,85.0,1039045.0,319668.0,7400.0,56400.0,443168.0,30300.0,412813.0,85400.0,,287976.0,,22870.0
