,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Papua New Guinea,Somalia,Micronesia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,Pakistan,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Trinidad and Tobago,Belarus,Afghanistan,Switzerland,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Western Sahara,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Togo,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Qatar,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine
1975,59765008.0,1092100.0,1100.0,205.0,250.0,1771000.0,3035.0,1427.0,506000.0,54.0,164500.0,11071752.0,,378560.0,50.0,8602943.0,782700.0,4472500.0,500.0,146587.0,386137.0,6000.0,9000.0,,117100.0,252610.0,693000.0,282853.0,360.0,1913298.0,604300.0,,335000.0,1262372.0,1854783.0,29706.0,1093438.0,3095857.0,480.0,1567000.0,31600.0,726400.0,1228770.0,30302.0,,200344.0,,910205.0,62687.0,44.0,,150.0,112295.0,1772000.0,605570.0,371405.0,62287.0,93455.0,5548028.0,3800.0,,396570.0,10.0,0.0,55000.0,,260900.0,1106.0,1617788.0,14000.0,1120000.0,947880.0,,38510.0,3100.0,1170.0,,844000.0,88016.0,,520.0,,,,414500.0,1500.0,228763.0,550147.0,,150.0,5274850.0,275707.0,,4080808.0,3934221.0,74320.0,262500.0,1380720.0,11331.0,,64650.0,0.0,18000.0,1230000.0,150000.0,1190094.0,146.0,870000.0,2495000.0,896000.0,,,364.0,164535.0,604.0,349621.0,2444870.0,6022006.0,978900.0,32.0,3699400.0,,3096.0,11174.0,5780000.0,790531.0,741951.0,8360000.0,28083.0,550138.0,42845934.0,33913475.0,,43881196.0,47000.0,1018800.0,137433.0,596510.0,83303.0,164518.0,3873200.0,,283847.0,3197670.0,582679.0,69340.0,151500.0,,,,1027737.0,50.0,1406166.0,294397.0,1270900.0,,33976162.0,2206000.0,,3869570.0,2502600.0,54594.0,23500.0,336211.0,1582716.0,,5300.0,717491.0,116910.0,2326.0,18000.0,1015957.0,6416950.0,177000.0,2620000.0,,268590.0,2100.0,267100.0,765.0,4242300.0,367640.0,140.0,8492880.0,193840.0,14.0,117220.0,1538587.0,93856.0,10.0,630700.0,,1317647.0,,
1976,62655000.0,1140500.0,1200.0,445.0,300.0,1918000.0,2685.0,1034.0,609000.0,54.0,156500.0,11362515.0,,359100.0,50.0,8394529.0,889400.0,4394778.0,540.0,126059.0,441407.0,6090.0,11000.0,,120400.0,247661.0,693000.0,354098.0,330.0,1904588.0,588400.0,,320000.0,1563400.0,1724607.0,38260.0,1249822.0,2990766.0,240.0,1351210.0,23800.0,766400.0,1190300.0,33672.0,,208592.0,,945421.0,49681.0,44.0,,150.0,115420.0,2052000.0,593622.0,422436.0,78747.0,91360.0,5422978.0,4000.0,,373438.0,10.0,0.0,55000.0,,242970.0,1084.0,1660795.0,20600.0,1120000.0,1054280.0,,32190.0,2450.0,950.0,,834000.0,84610.0,,633.0,,,,469000.0,1600.0,264134.0,414778.0,,100.0,5422600.0,281878.0,,4062939.0,3936880.0,83150.0,270000.0,1255400.0,12567.0,,66300.0,0.0,29100.0,1265000.0,191200.0,1191628.0,94.0,870000.0,3162500.0,898000.0,,,310.0,169000.0,612.0,353564.0,2095050.0,5936376.0,1105000.0,28.0,3889500.0,,2989.0,16156.0,5229300.0,782012.0,759000.0,9692000.0,28300.0,579210.0,43460189.0,33227741.0,,42500208.0,50000.0,937737.0,109588.0,671820.0,76800.0,131073.0,3935600.0,,277747.0,3248620.0,613403.0,70151.0,154000.0,,,,953200.0,100.0,1418801.0,299471.0,1351610.0,,33277422.0,1949000.0,,4030662.0,2885000.0,54479.0,29800.0,323891.0,1634432.0,,5400.0,735541.0,109850.0,176.0,23000.0,1038859.0,6169600.0,178000.0,2454000.0,,282660.0,2000.0,336600.0,765.0,4210870.0,364090.0,140.0,8472392.0,194500.0,15.0,78730.0,1357108.0,85469.0,10.0,643150.0,,1334831.0,,
1977,62574000.0,1064900.0,1200.0,260.0,600.0,1922200.0,3000.0,2410.0,608900.0,54.0,153000.0,12138453.0,,377006.0,50.0,8525759.0,817000.0,4462847.0,630.0,122249.0,534683.0,4293.0,4000.0,,131400.0,252529.0,680000.0,319526.0,330.0,1990880.0,548800.0,,362196.0,1566400.0,1664892.0,40260.0,1104664.0,2941609.0,240.0,1327500.0,25700.0,639000.0,1224250.0,34348.0,,220560.0,,781991.0,42842.0,44.0,,150.0,115770.0,2352000.0,590979.0,184301.0,71971.0,90679.0,5470316.0,4300.0,,423543.0,10.0,0.0,62000.0,,265080.0,951.0,1705263.0,9100.0,1130000.0,872520.0,,34070.0,2100.0,930.0,,833000.0,83030.0,,532.0,,,,282100.0,1700.0,294638.0,652250.0,,50.0,5192750.0,302101.0,,4674484.0,4552235.0,82780.0,290450.0,1133153.0,12666.0,,67400.0,0.0,24600.0,1150000.0,177000.0,916457.0,110.0,870000.0,3471200.0,900000.0,,,219.0,160000.0,621.0,313100.0,2566510.0,6167872.0,1164000.0,18.0,3681600.0,,4089.0,10625.0,5568205.0,583932.0,772700.0,7204000.0,28000.0,599128.0,44389057.0,32906866.0,,42519508.0,54000.0,954654.0,108723.0,680480.0,77000.0,124821.0,4018935.0,,281240.0,3174160.0,580237.0,54909.0,155500.0,,,,1003513.0,129.0,1522492.0,324100.0,1236783.0,,32949708.0,2067000.0,,4233144.0,2927700.0,46511.0,30400.0,307836.0,1345817.0,,5700.0,741073.0,106640.0,104.0,28000.0,953933.0,6298700.0,186000.0,2629813.0,,255640.0,2000.0,402900.0,765.0,4152000.0,382460.0,140.0,9208233.0,200000.0,13.0,68240.0,1400278.0,67525.0,10.0,664820.0,,1313477.0,,
1978,59929000.0,1117100.0,1200.0,400.0,600.0,1845000.0,1700.0,2845.0,568800.0,54.0,152000.0,11425354.0,,401100.0,50.0,7902550.0,965200.0,4693063.0,730.0,114420.0,540258.0,4844.0,3000.0,,150200.0,251558.0,680000.0,344852.0,330.0,1944727.0,531600.0,,414229.0,1012100.0,1652734.0,51949.0,1109881.0,2691456.0,230.0,1230000.0,34800.0,522000.0,1264448.0,34034.0,,234146.0,,864605.0,43696.0,44.0,,150.0,124015.0,2442000.0,603050.0,421052.0,60690.0,80510.0,5573669.0,5000.0,,554790.0,10.0,0.0,65000.0,,243730.0,920.0,1723181.0,10300.0,1190000.0,760430.0,,37830.0,2450.0,860.0,,834000.0,84550.0,,500.0,,,,490700.0,2000.0,279309.0,599397.0,,,4902320.0,302590.0,,4816594.0,4702174.0,68600.0,340800.0,1470794.0,11331.0,,69000.0,0.0,28250.0,965000.0,127000.0,780500.0,140.0,870000.0,3536700.0,896000.0,,,500.0,143248.0,630.0,222126.0,3024610.0,6000329.0,1190000.0,20.0,3962000.0,,4945.0,10800.0,5638521.0,613187.0,773400.0,6252000.0,26000.0,540687.0,43295642.0,33044308.0,,42402100.0,57000.0,1026802.0,114029.0,634520.0,77000.0,162963.0,4011453.0,,285575.0,3269730.0,753703.0,54909.0,154500.0,,,,1117235.0,133.0,1475108.0,338427.0,1246200.0,,33088004.0,1994709.0,,4273470.0,2985200.0,53487.0,30400.0,345196.0,1494488.0,,6200.0,767323.0,135168.0,34.0,36000.0,1029274.0,6462300.0,187000.0,2558511.0,,278600.0,2000.0,392500.0,765.0,3986750.0,368610.0,140.0,8969523.0,205000.0,44.0,118100.0,1370884.0,61780.0,10.0,695650.0,,1190264.0,,
1979,62933700.0,1136400.0,1200.0,500.0,600.0,1728000.0,1128.0,1385.0,608300.0,55.0,164800.0,11578770.0,,419091.0,50.0,7165200.0,911700.0,4658467.0,606.0,120757.0,404329.0,4085.0,14000.0,,160400.0,246753.0,680000.0,365670.0,300.0,1863500.0,567600.0,,390447.0,1031400.0,1773990.0,40378.0,1174170.0,2826570.0,220.0,1307229.0,23000.0,819000.0,1273825.0,35372.0,,229052.0,,834148.0,38999.0,45.0,,155.0,118500.0,2452500.0,581310.0,343010.0,62185.0,83215.0,5383857.0,5000.0,,531628.0,10.0,0.0,75000.0,,276270.0,1077.0,1735933.0,8200.0,1201000.0,940750.0,,35810.0,2500.0,1162.0,,815500.0,86260.0,,468.0,,,,616800.0,2000.0,232900.0,650043.0,,,5055220.0,347328.0,,4315641.0,4194884.0,78070.0,364900.0,1590661.0,10117.0,,71750.0,0.0,28190.0,607000.0,73400.0,822700.0,158.0,904545.0,3654197.0,890000.0,,,860.0,173839.0,630.0,254856.0,2593621.0,6322534.0,1065000.0,50.0,4119700.0,,3945.0,7000.0,5708400.0,525395.0,798300.0,5703000.0,26000.0,558622.0,42008350.0,32313496.0,,41417808.0,67000.0,1041860.0,97127.0,582340.0,77000.0,165518.0,4192005.0,,293740.0,3215070.0,792400.0,73432.0,185000.0,,,,998195.0,165.0,1494208.0,352096.0,772000.0,,32352495.0,1995662.0,,3399655.0,2759200.0,44626.0,30400.0,242823.0,1288343.0,,6400.0,797730.0,147552.0,50.0,43000.0,1007934.0,6117700.0,191000.0,2502048.0,,217604.0,2000.0,374300.0,765.0,4241200.0,376755.0,150.0,7055911.0,215000.0,72.0,119300.0,1500646.0,46730.0,10.0,718800.0,,1212413.0,,
1980,59662400.0,1046600.0,1250.0,805.0,,1687000.0,1134.0,1346.0,565800.0,55.0,171700.0,11715308.0,,411098.0,0.0,8110500.0,883850.0,4759807.0,500.0,105815.0,400133.0,2887.0,16000.0,,146700.0,233893.0,680000.0,385786.0,300.0,1727700.0,576600.0,,363000.0,1196200.0,1623669.0,38747.0,1285625.0,2787100.0,145.0,1628700.0,31200.0,840000.0,1220927.0,39465.0,,220500.0,,715047.0,45413.0,45.0,,160.0,131435.0,2592800.0,605250.0,283230.0,58847.0,75828.0,5363173.0,5200.0,,473283.0,10.0,0.0,101000.0,,265440.0,1158.0,1677046.0,11050.0,1011600.0,1109710.0,,33340.0,2400.0,1134.0,,795500.0,80265.0,,326.0,,,,454200.0,2300.0,233000.0,606100.0,,,5003330.0,378384.0,,4293585.0,4187770.0,65940.0,446600.0,1585622.0,10522.0,,74150.0,0.0,28310.0,620410.0,193200.0,778000.0,183.0,1020000.0,3859273.0,876000.0,,,1436.0,177909.0,630.0,256039.0,2734940.0,6237886.0,1005000.0,17.0,4542810.0,,4837.0,7000.0,5296942.0,385219.0,815100.0,6605000.0,11155.0,455178.0,41516794.0,31335300.0,,41743800.0,73000.0,1010311.0,81898.0,694267.0,78000.0,173690.0,4204431.0,,300246.0,3248690.0,861200.0,73433.0,191000.0,,,,1167659.0,190.0,1526448.0,391000.0,704000.0,,31380713.0,1802524.0,,4087137.0,2707950.0,51441.0,30500.0,257107.0,1640002.0,,6700.0,800027.0,155682.0,20.0,48000.0,1012796.0,4757300.0,195000.0,2497641.0,,210192.0,2000.0,389600.0,800.0,4155000.0,394025.0,160.0,8684438.0,225000.0,69.0,108070.0,1371096.0,44048.0,10.0,567200.0,,1079873.0,,
1981,59999108.0,1057300.0,1250.0,734.0,,1318287.0,785.0,2151.0,714000.0,55.0,164600.0,11871694.0,,391609.0,0.0,9250300.0,897100.0,4662884.0,450.0,99436.0,395996.0,3104.0,7000.0,,129900.0,230131.0,680000.0,200842.0,330.0,1950300.0,538600.0,,341000.0,1311500.0,1626405.0,35085.0,1421139.0,2865600.0,23.0,2372006.0,39900.0,727000.0,1264727.0,40455.0,,255976.0,,668472.0,41034.0,45.0,,165.0,130245.0,2503200.0,624270.0,234580.0,67655.0,91556.0,5308085.0,5300.0,,544956.0,10.0,0.0,85000.0,,260370.0,1142.0,1637110.0,6445.0,1142000.0,1022800.0,,29580.0,2450.0,1130.0,,735000.0,87630.0,,439.0,,,,515800.0,2300.0,202680.0,540912.0,2.0,,4904200.0,353165.0,,5021102.0,4921666.0,67026.0,381430.0,1740015.0,11460.0,,75800.0,0.0,30928.0,535283.0,196400.0,765005.0,205.0,1020000.0,4038900.0,875000.0,,,1005.0,190433.0,630.0,276338.0,2955039.0,6488713.0,513000.0,25.0,4159620.0,,5140.0,7000.0,4967400.0,405248.0,838100.0,4254500.0,11000.0,495449.0,43663550.0,30405008.0,,42521100.0,76000.0,941500.0,81701.0,722350.0,78000.0,186828.0,4100825.0,,293712.0,3368700.0,1009525.0,57222.0,194000.0,,,,1260834.0,203.0,1578758.0,379700.0,730000.0,,30446042.0,2163250.0,,5206859.0,2738800.0,47794.0,31500.0,309865.0,1858085.0,,6800.0,776144.0,152560.0,133.0,43000.0,1019695.0,6322900.0,196000.0,2488000.0,,261352.0,833.0,384600.0,800.0,4277250.0,429745.0,170.0,9707564.0,225000.0,135.0,137840.0,1477427.0,46820.0,10.0,603100.0,,1031251.0,,
1982,59934000.0,1026600.0,1250.0,520.0,,1372180.0,770.0,2497.0,749000.0,55.0,158500.0,13051396.0,,357700.0,0.0,8959700.0,962900.0,4722804.0,470.0,122838.0,331639.0,2376.0,10000.0,,97100.0,215548.0,680000.0,110891.0,330.0,1839200.0,546730.0,,326000.0,1449600.0,1559011.0,28252.0,1660390.0,2770200.0,20.0,1866019.0,48600.0,761000.0,1226518.0,43078.0,,259264.0,,681305.0,45226.0,45.0,,170.0,119650.0,1757870.0,666900.0,138480.0,69659.0,61779.0,5415301.0,5200.0,,534699.0,11.0,0.0,61000.0,,246300.0,1046.0,1586898.0,6280.0,1245000.0,930980.0,,32420.0,2450.0,1073.0,,690000.0,87600.0,,542.0,,,,469100.0,2300.0,238940.0,525173.0,2.0,,5072700.0,309085.0,,4677781.0,4554943.0,81810.0,326500.0,1551841.0,11000.0,,76517.0,0.0,31550.0,497950.0,66600.0,825295.0,135.0,1170000.0,4234875.0,863000.0,,,894.0,200820.0,635.0,253456.0,2061299.0,6637977.0,537000.0,33.0,3944520.0,,5161.0,8000.0,4870700.0,376925.0,862300.0,4576000.0,11000.0,530506.0,43354383.0,29336908.0,,40677296.0,90000.0,1051380.0,73729.0,699570.0,78000.0,164326.0,3846084.0,,303777.0,3163480.0,1129800.0,61104.0,192000.0,,,,1075049.0,285.0,1611750.0,355400.0,815000.0,,29382134.0,2104052.0,,4613507.0,2600500.0,48997.0,33500.0,215166.0,1899335.0,,7200.0,762654.0,152574.0,77.0,46000.0,1019543.0,6575000.0,202000.0,2367000.0,,245117.0,833.0,381400.0,800.0,4313335.0,408120.0,180.0,7220834.0,225000.0,165.0,132140.0,1480678.0,49759.0,10.0,634700.0,,1058626.0,,
1983,63230008.0,1059400.0,1250.0,807.0,,1487727.0,900.0,1624.0,554100.0,47.0,157900.0,11096533.0,,352100.0,0.0,7841400.0,872400.0,4788067.0,414.0,121550.0,359554.0,2822.0,7000.0,,141600.0,200942.0,680000.0,71353.0,400.0,2004900.0,572900.0,,360000.0,1573550.0,1540042.0,41607.0,1589558.0,2772684.0,20.0,2058044.0,39700.0,795000.0,1144383.0,43720.0,,261700.0,,702438.0,48995.0,44.0,,180.0,129515.0,1937430.0,651980.0,303730.0,81891.0,165708.0,5172843.0,4000.0,,577986.0,11.0,0.0,49000.0,,245850.0,983.0,1456051.0,6105.0,1202921.0,825610.0,,31420.0,2780.0,1036.0,,661000.0,86320.0,,417.0,,,,701400.0,2400.0,179100.0,506968.0,2.0,,5129700.0,464194.0,,5986965.0,5865415.0,91130.0,367700.0,1825536.0,10350.0,,80150.0,0.0,29794.0,585250.0,62700.0,823115.0,122.0,1170000.0,4259905.0,862000.0,,,700.0,143000.0,600.0,237694.0,3002227.0,6568221.0,811376.0,38.0,4315220.0,,4381.0,14000.0,4540400.0,372044.0,888500.0,5141000.0,15000.0,496559.0,33008100.0,29918608.0,,41801800.0,88300.0,975000.0,57902.0,617760.0,78000.0,152066.0,3798467.0,,298664.0,3273700.0,1238450.0,45267.0,194000.0,,,,860512.0,214.0,1611552.0,336300.0,843000.0,,29967603.0,2152434.0,,5012142.0,2734400.0,45148.0,43500.0,255005.0,1874648.0,,8000.0,754413.0,150155.0,35.0,47000.0,1035825.0,6383100.0,209000.0,2267000.0,,211050.0,833.0,378300.0,800.0,3994885.0,357007.0,185.0,9397261.0,229000.0,256.0,98050.0,1336092.0,48170.0,3.0,663500.0,,990305.0,,
1984,61161000.0,1038000.0,1250.0,879.0,,1177699.0,900.0,960.0,764700.0,50.0,156800.0,12408999.0,,359590.0,0.0,7940700.0,849000.0,5208389.0,414.0,164105.0,430430.0,2865.0,5115.0,,156715.0,206744.0,675000.0,42162.0,450.0,2009200.0,651050.0,,360000.0,1431699.0,1538505.0,68795.0,1364195.0,2812516.0,20.0,2189408.0,49700.0,1207000.0,1220191.0,46690.0,,271900.0,,661791.0,61086.0,44.0,,170.0,134615.0,2149560.0,737920.0,217480.0,83812.0,145579.0,5131832.0,2000.0,,598239.0,12.0,0.0,43000.0,,271160.0,1192.0,1340107.0,6661.0,1210276.0,1122620.0,,19430.0,2500.0,1050.0,,632000.0,86140.0,,748.0,,,,569400.0,2400.0,174160.0,551396.0,3.0,,5370700.0,440648.0,,5739680.0,5575575.0,80252.0,471700.0,2030738.0,11785.0,,82798.0,0.0,28563.0,549510.0,62700.0,832785.0,222.0,1200000.0,4139554.0,850000.0,,,762.0,122000.0,600.0,278675.0,3086246.0,6452590.0,670517.0,17.0,4090250.0,,3851.0,14000.0,4614200.0,384466.0,911700.0,7628000.0,20000.0,537853.0,43738008.0,28984698.0,,39344800.0,79000.0,591898.0,52261.0,664360.0,78000.0,173421.0,3880030.0,,295040.0,3227600.0,551103.0,84911.0,187000.0,,,,1092680.0,284.0,1620045.0,329500.0,885000.0,,29045784.0,1825759.0,,4844194.0,2630700.0,51036.0,46500.0,248818.0,1778886.0,,8600.0,736321.0,140784.0,5.0,46000.0,1036100.0,6279300.0,210000.0,2099000.0,,237020.0,833.0,386500.0,880.0,4303486.0,449172.0,190.0,8940008.0,254715.0,257.0,98360.0,1296108.0,51450.0,6.0,718200.0,,913963.0,,
1985,60480000.0,1097000.0,1270.0,512.0,,1637351.0,1100.0,791.0,681300.0,49.0,148000.0,12270751.0,,367850.0,0.0,7980000.0,765800.0,5474726.0,410.0,184782.0,332056.0,2988.0,3300.0,,151340.0,189583.0,675000.0,42876.0,480.0,1927100.0,589631.0,,385369.0,1405676.0,1501574.0,57711.0,1454462.0,2874825.0,140.0,2096595.0,79860.0,966000.0,1212500.0,48402.0,,266988.0,,644829.0,81732.0,44.0,,150.0,142300.0,2371270.0,793120.0,194225.0,89935.0,158885.0,5035863.0,2400.0,,620346.0,12.0,0.0,46000.0,,255510.0,1192.0,1262062.0,8730.0,1195240.0,1530230.0,,25230.0,2770.0,1050.0,,598500.0,87417.0,,1030.0,,,,901000.0,2500.0,161830.0,716287.0,4.0,,5035200.0,422259.0,,5546141.0,5361359.0,95432.0,419358.0,2218465.0,14178.0,,77700.0,0.0,26886.0,631531.0,102500.0,790000.0,153.0,1300000.0,4325251.0,843000.0,,,779.0,95300.0,610.0,263355.0,2439966.0,6320452.0,1110101.0,20.0,4154460.0,,3352.0,15000.0,4887800.0,279101.0,1032500.0,8802000.0,20000.0,512060.0,45681000.0,26857866.0,,39354500.0,67000.0,683532.0,55330.0,726720.0,78000.0,195620.0,3882300.0,,296080.0,3511100.0,1383967.0,86428.0,201000.0,,,,1445019.0,418.0,1601852.0,322000.0,778853.0,,26939598.0,2205857.0,,7297242.0,2897800.0,40095.0,49500.0,261700.0,1792240.0,,9000.0,733629.0,135736.0,5.0,49673.0,999500.0,5995200.0,194000.0,2119000.0,,264210.0,833.0,397300.0,800.0,4385370.0,515027.0,200.0,9838775.0,256000.0,571.0,163360.0,1297078.0,47980.0,5.0,647000.0,,766746.0,,
1986,60404700.0,1030900.0,1300.0,615.0,,1641636.0,1361.0,764.0,630100.0,51.0,147800.0,12916198.0,,377720.0,0.0,7932400.0,857900.0,5515862.0,250.0,175489.0,389125.0,4396.0,22716.0,,162410.0,190619.0,890000.0,74403.0,600.0,1913100.0,541152.0,,425140.0,1393321.0,1543195.0,48292.0,1615721.0,2845567.0,130.0,1993450.0,64750.0,804000.0,1176100.0,47024.0,,230127.0,,584765.0,98804.0,44.0,,150.0,150345.0,3040500.0,806810.0,203800.0,91525.0,154858.0,4930312.0,2400.0,,586887.0,12.0,0.0,43000.0,,195990.0,1142.0,1225384.0,10990.0,1242758.0,1350640.0,,25899.0,2900.0,1050.0,,578000.0,92110.0,,1816.0,,,,491000.0,2600.0,158600.0,1030855.0,6.0,,5408200.0,413241.0,,4705684.0,4530195.0,93102.0,447322.0,2007717.0,11526.0,,72800.0,0.0,29630.0,669060.0,117900.0,799768.0,177.0,1420000.0,4347086.0,826000.0,,,630.0,141173.0,610.0,548293.0,3142759.0,6212743.0,1067530.0,21.0,4213090.0,,3309.0,15000.0,4631000.0,232444.0,1110300.0,11908000.0,25000.0,562883.0,41593708.0,27879952.0,,39885100.0,63000.0,771937.0,52738.0,745230.0,78000.0,175937.0,3657500.0,,301500.0,3563100.0,1487150.0,71940.0,205000.0,,,,1093051.0,551.0,1522459.0,288400.0,871262.0,,27978756.0,2679298.0,,6566250.0,2955750.0,19855.0,50940.0,211039.0,1786480.0,,14000.0,734339.0,130839.0,5.0,50572.0,933680.0,5092555.0,200000.0,2032000.0,,213975.0,1655.0,400900.0,820.0,4336526.0,453025.0,250.0,8376248.0,259000.0,534.0,174360.0,1307115.0,45910.0,7.0,716000.0,,958372.0,,
1987,61447000.0,997600.0,1300.0,428.0,,1674795.0,2384.0,1301.0,775700.0,52.0,151500.0,14001852.0,,404040.0,0.0,8087100.0,931500.0,5581882.0,250.0,141674.0,370386.0,3500.0,34882.0,,155055.0,183698.0,950000.0,111745.0,750.0,1648700.0,564856.0,,426220.0,1422423.0,1531008.0,48346.0,1640681.0,2619582.0,650.0,2241680.0,66770.0,1054600.0,1028110.0,48428.0,,217630.0,,595521.0,102760.0,44.0,,130.0,142335.0,2775500.0,867140.0,253068.0,81955.0,129929.0,4738730.0,1436.0,,545615.0,12.0,0.0,40000.0,,160940.0,1144.0,1101436.0,13389.0,1231204.0,1208070.0,,20516.0,2300.0,1050.0,,544000.0,90950.0,,1088.0,,,,691000.0,2600.0,170100.0,1075241.0,6.0,,5677200.0,333799.0,,4898656.0,4756982.0,88331.0,494990.0,1526047.0,14500.0,,71200.0,0.0,24764.0,703082.0,126800.0,777748.0,140.0,1320000.0,4378416.0,898000.0,,,359.0,121936.0,550.0,538092.0,2626033.0,6250042.0,967176.0,25.0,4282080.0,,3388.0,17000.0,4333400.0,252486.0,1110480.0,12414000.0,25000.0,590202.0,35643404.0,28703664.0,,36636100.0,50000.0,566802.0,65512.0,810680.0,78000.0,215331.0,3585000.0,,278940.0,3682790.0,1008950.0,80045.0,208000.0,,,,1178234.0,840.0,1417271.0,278400.0,834000.0,,28806424.0,2532267.0,,4538620.0,2783100.0,45496.0,45500.0,239579.0,1728290.0,,15000.0,679986.0,138838.0,4.0,50000.0,940930.0,4707793.0,193000.0,1946700.0,,234360.0,1740.0,405600.0,820.0,4335969.0,461008.0,300.0,9063071.0,248500.0,580.0,138370.0,1294357.0,46986.0,8.0,762000.0,,869623.0,,
1988,59632008.0,1105100.0,1300.0,728.0,,1726991.0,2600.0,1260.0,851500.0,53.0,144800.0,13645305.0,,403900.0,0.0,7287400.0,986100.0,5478662.0,250.0,116236.0,393692.0,1968.0,34256.0,,151309.0,183113.0,1000000.0,168202.0,850.0,1952000.0,541030.0,,435911.0,2051200.0,1570752.0,47899.0,1911089.0,2665002.0,280.0,2394018.0,64500.0,994000.0,1038100.0,53646.0,,228891.0,,564040.0,110384.0,44.0,,120.0,154000.0,2604570.0,933540.0,236093.0,66729.0,114204.0,4629645.0,1457.0,,660176.0,14.0,0.0,50000.0,,177190.0,1345.0,1278647.0,13972.0,1264625.0,784920.0,,20410.0,2890.0,1050.0,,531000.0,102710.0,,985.0,,,,192200.0,2700.0,193300.0,1033915.0,7.0,,5252600.0,307230.0,,4619006.0,4502770.0,87544.0,571800.0,1969566.0,15000.0,,60600.0,0.0,37815.0,817108.0,287800.0,786188.0,141.0,1320000.0,5008384.0,880000.0,,,440.0,119128.0,500.0,518110.0,3405751.0,6260350.0,1066404.0,28.0,4396980.0,,3728.0,18000.0,4485756.0,231061.0,1226960.0,11604000.0,25000.0,619885.0,33015808.0,28018408.0,,38744204.0,36014.0,759661.0,82719.0,697840.0,78000.0,251569.0,3483600.0,,299660.0,3745235.0,1370450.0,106043.0,223000.0,,,,1138613.0,928.0,1496215.0,265500.0,949000.0,,28128792.0,2867723.0,,8023456.0,2998400.0,55862.0,59500.0,255591.0,1891790.0,,15500.0,674406.0,143438.0,6.0,46401.0,992649.0,4057640.0,209309.0,2015000.0,,248220.0,1760.0,510500.0,840.0,4290271.0,453636.0,500.0,8643178.0,256373.0,691.0,189120.0,1240120.0,49660.0,9.0,781000.0,,913931.0,,
