,Bhutan,Côte d'Ivoire,Zambia,Australia,Sierra Leone,Argentina,Tunisia,Qatar,United Kingdom,Bosnia and Herzegovina,Austria,Sri Lanka,Swaziland,Jordan,Macedonia,Trinidad and Tobago,Yemen,Switzerland,Belarus,Panama,Niger,Mauritius,India,Fiji,Afghanistan,Morocco,Slovenia,Djibouti,Tanzania,Ghana,Mongolia,Maldives,Nepal,Congo,Nicaragua,Greece,Haiti,Ireland,Saudi Arabia,Burundi,Mozambique,Lebanon,Norway,Brazil,Saint Vincent and the Grenadines,Serbia,Sao Tome and Principe,South Korea,Honduras,Iceland,Tonga,Uganda,Cambodia,Madagascar,Solomon Islands,Ukraine,Mexico,Spain,Nigeria,Romania,Israel,Turkey,Namibia,Mauritania,Chile,Kuwait,Papua New Guinea,Gabon,Iraq,Rwanda,Venezuela,Liberia,Egypt,Chad,Uzbekistan,Lesotho,Zimbabwe,Sudan,Vietnam,China,"Congo, Democratic Republic of",Estonia,Italy,Bahrain,Uruguay,Cameroon,Cyprus,Sweden,Myanmar,Belgium,Guinea-Bissau,Thailand,Bulgaria,Hong Kong,Lithuania,Gambia,Togo,Denmark,Canada,Kenya,Finland,France,United States,Mali,Costa Rica,Kazakhstan,Syria,Suriname,Paraguay,Vanuatu,Senegal,Burkina Faso,Oman,Armenia,Slovakia,Dominican Republic,Libya,South Africa,Brunei Darussalam,Malaysia,Peru,Lao People's Democratic Republic,Albania,Portugal,Russian Federation,Eritrea,Angola,Philippines,Equatorial Guinea,Malawi,Benin,Central African Republic,The Netherlands,Ethiopia,Cape Verde,Montenegro,New Zealand,Iran,Germany,Guinea,Botswana,Japan,Moldova,Hungary,Azerbaijan,Colombia,Kyrgyzstan,Pakistan,Algeria,Latvia,Singapore,Bolivia,Croatia,Comoros,Poland,United Arab Emirates,Tajikistan,Georgia,Czech Republic,Bangladesh,Indonesia
10,1890.0,,,,,,,,,,,0.000912869,,0.00707616,,,,,,,,,,,,,0.01685651,0.007606315059,,,,0.007696769999999999,,,,,,,,,,,0.00854333,,,,,,,,,,,,,,0.002440156,,,,,0.01477118,,,,,,,,0.01814061,,,0.014209999999999999,,,,,,,,,,,,,,,0.01886118,,,,,,,,,0.007347559999999999,,,,0.0107648,,,,,,,,,0.03107779,,,,0.01889064,,,,,,,,,,0.03256586,,,,,,,,,,,,,,,,,0.01011705,0.013151,,,,,,0.01676735,,0.00616667,,,,,,,0.01241231,,,,0.007585496
11,1891.0,,,,,,,,,,,0.00085424,,0.00341152,,,,,,,,,,,,,0.02047247,0.0077944627549999985,,,,0.0077484200000000015,,,,,,,,,,,0.00855611,,,,,,,,,,,,,,0.002592035,,,,,0.01435682,,,,,,,,0.01884581,,,0.01372,,,,,,,,,,,,,,,0.01843021,,,,,,,,,0.007334163,,,,0.01073979,,,,,,,,,0.02804604,,,,0.01780213,,,,,,,,,,0.01866398,,,,,,,,,,,,,,,,,0.00980502,0.013633000000000001,,,,,,0.01352241,,0.00619048,,,,,,,0.01228362,,,,0.007103173000000001
12,1892.0,,,,,,,,,,,0.00080848,,0.0069256000000000005,,,,,,,,,,,,,0.01855354,0.007595422308000001,,,,0.00596961,,,,,,,,,,,0.008570399999999999,,,,,,,,,,,,,,0.002350551,,,,,0.01520661,,,,,,,,0.01874444,,,0.0106,,,,,,,,,,,,,,,0.01918939,,,,,,,,,0.008054945999999999,,,,0.00913419,,,,,,,,,0.0253591,,,,0.01776164,,,,,,,,,,0.018765160000000003,,,,,,,,,,,,,,,,,0.01016057,0.0137482,,,,,,0.01550647,,0.00655738,,,,,,,0.01225244,,,,0.006955227
13,1893.0,,,,,,,,,,,0.0008067419999999999,,0.00748827,,,,,,,,,,,,,0.01969472,0.007744473342,,,,0.00602237,,,,,,,,,,,0.008983050000000001,,,,,,,,,,,,,,0.002701713,,,,,0.015693949999999998,,,,,,,,0.01813089,,,0.007809999999999998,,,,,,,,,,,,,,,0.01883982,,,,,,,,,0.008548707000000001,,,,0.00863073,,,,,,,,,0.02127769,,,,0.017856,,,,,,,,,,0.01679785,,,,,,,,,,,,,,,,,0.01004381,0.0131976,,,,,,0.01513436,,0.00677419,,,,,,,0.01098471,,,,0.006889999999999999
14,1894.0,,,,,,,,,,,0.0013657370000000001,,0.00789069,,,,,,,,,,,,,0.01949537,0.007779231771,,,,0.00622033,,,,,,,,,,,0.00866109,,,,,,,,,,,,,,0.002902198,,,,,0.01558015,,,,,,,,0.01903634,,,0.00836,,,,,,,,,,,,,,,0.01947767,,,,,,,,,0.008496935,,,,0.00905482,,,,,,,,,0.02135868,,,,0.0165842,,,,,,,,,,0.01805555,,,,,,,,,,,,,,,,,0.01034603,0.014031,,,,,,0.01424615,,0.00734375,,,,,,,0.01305931,,,,0.0068888890000000005
15,1895.0,,,,,,,,,,,0.0016171760000000001,,0.0082886,,,,,,,,,,,,,0.01764196,0.0071503086419999985,,,,0.006559440000000001,,,,,,,,,,,0.00888811,,,,,,,,,,,,,,0.0025017679999999997,,,,,0.01597217,,,,,,,,0.01823252,,,0.01187,,,,,,,,,,,,,,,0.01954104,,,,,,,,,0.009333052,,,,0.00906658,,,,,,,,,0.01905823,,,,0.01815093,,,,,,,,,,0.016454879999999998,,,,,,,,,,,,,,,,,0.01079063,0.0142904,,,,,,0.01421908,,0.00818182,,,,,,,0.01117188,,,,0.00694899
16,1896.0,,,,,,,,,,,0.001127771,,0.00803683,,,,,,,,,,,,,0.01889618,0.008479107981,,,,0.006998000000000001,,,,,,,,,,,0.00876973,,,,,,,,,,,,,,0.002534095,,,,,0.01510886,,,,,,,,0.0185867,,,0.01554,,,,,,,,,,,,,,,0.01909013,,,,,,,,,0.009772454,,,,0.00984307,,,,,,,,,0.02117591,,,,0.017926269999999998,,,,,,,,,,0.01724468,,,,,,,,,,,,,,,,,0.01097626,0.013789,,,,,,0.01368142,,0.00736111,,,,,,,0.01370378,,,,0.006864965
17,1897.0,,,,,,,,,,,0.001405984,,0.00746164,,,,,,,,,,,,,0.020204080000000003,0.006966109012000001,,,,0.005998809999999999,,,,,,,,,,,0.00902391,,,,,,,,,,,,,,0.002534321,,,,,0.01452664,,,,,,,,0.01843522,,,0.01122,,,,,,,,,,,,,,,0.01904197,,,,,,,,,0.009614254,,,,0.00926662,,,,,,,,,0.02648667,,,,0.01872293,,,,,,,,,,0.01675109,,,,,,,,,,,,,,,,,0.01253628,0.012995600000000001,,,,,,0.01406686,,0.00675,,,,,,,0.01378232,,,,0.007575931
18,1898.0,,,,,,,,,,,0.001529255,,0.00777229,,,,,,,,,,,,,0.01928169,0.006856081755,,,,0.00627956,,,,,,,,,,,0.00874382,,,,,,,,,,,,,,0.0029008090000000003,,,,,0.01385584,,,,,,,,0.01947424,,,0.01204,,,,,,,,,,,,,,,0.017647950000000003,,,,,,,,,0.010545592,,,,0.00916389,,,,,,,,,0.05599628,,,,0.01927623,,,,,,,,,,0.02844344,,,,,,,,,,,,,,,,,0.015965339999999998,0.0132476,,,,,,0.01387265,,0.0107955,,,,,,,0.01319749,,,,0.007139155
19,1899.0,,,,,,,,,,,0.001784688,,0.00737288,,,,,,,,,0.004041722,,,,0.01820823,0.007106287564,,,,0.00679863,,,,,,,,,,,0.00953714,,,,,,,,,,,,,,0.0034838679999999998,,,,,0.01373307,,,,,,,,0.01818451,,,0.0113,,,,,,,,,,,,,,,0.0176133,,,,,,,,,0.007967327,,,,0.00978512,,,,,,,,,0.02235231,,,,0.0224315,,,,,,,,,,0.016491,,,,,,,,,,,,,,,,,0.01222263,0.013646,,,,,,0.01346899,,0.00744445,,,,,,,0.01176167,,,,0.006918654000000001
20,1900.0,,,,,,,,,,,0.0011124700000000002,,0.00730659,,,,,,,,,0.0041996640000000005,,,,0.0188302,0.0077243352859999986,,,,0.00718408,,,,,,,,,,,0.01187848,,,,,,,,,,,,,,0.0029083509999999996,,,,,0.01410414,,0.00359116,,,,,,0.01936725,,,0.01163,,,,,,,,,,,,,,,0.01679464,,,,,,,,,0.010527443000000001,,,,0.00918094,,,,,,,,,0.0256465,,,,0.02605726,,,,,,,,,,0.018236730000000003,,,,,,,,,,,,,,,,,0.01127859,0.0134994,,,,,,0.01346779,,0.00680412,,,,0.004707670000000001,,,0.01151297,,,,0.0064901709999999994
21,1901.0,,,,,,,,,,,0.001332546,,0.00730797,,,,,,,,,0.00423542,,,,0.01956811,0.008520257827,,,,0.00632316,,,,,,,,,,,0.01186094,,,,,,,,,,,,,,0.002574705,,,,,0.01497833,,0.00367454,,,,,,0.02044823,,,0.01338,,,,,,,,,,,,,,,0.01640171,0.00116945,,,,,,,,0.010286561999999999,,,,0.00953724,,,,,,,,,0.02381429,,,,0.02376857,,,,,,,,,,0.01659151,,,,,,,,,,,,,,,,,0.01186569,0.013252600000000002,,,,,,0.01252842,,0.0119149,,,,0.00383314,,,0.012201,,,,0.00612245
22,1902.0,,,,,,,,,,,0.0014443479999999998,,0.006270095999999999,,,,,,,,,0.004097325,,,,0.01935849,0.009011878453000001,,,,0.00642853,,,,,,,,,,,0.011941799999999999,,,,,,,,,,,,,,0.002317271,,,,,0.01434129,,0.00358974,,,,,,0.02100092,,,0.012709999999999999,,,,,,,,,,,,,,,0.017099589999999998,0.00254504,,,,,,,,0.010319214,,,,0.00961851,,,,,,,,,0.02663942,,,,0.02090204,,,,,,,,,,0.01304429,,,,,,,,,,,,,,,,,0.01214106,0.0145858,,,,,,0.01286034,,0.0118478,,,,0.00442584,,,0.01280944,,,,0.006131808999999999
23,1903.0,,,,,,,,,,,0.00135726,,0.006874895000000001,,,,,,,,,0.003957023,,,,0.01919191,0.008469529564,,,,0.00720442,,,,,,,,,,,0.00981541,,,,,,,,,,,,,,0.002248628,,,,,0.01309488,,0.0035461,,,,,,0.02007989,,,0.01174,,,,,,,,,,,,,,,0.016061250000000003,0.0028271000000000004,,,,,,,,0.010306572,,,,0.00989502,,,,,,,,,0.02282921,,,,0.01944233,,,,,,,,,,0.01570293,,,,,,,,,,,,,,,,,0.01228069,0.013904699999999999,,,,,,0.01319205,,0.010198,,,,0.006455079999999999,,,0.01309064,,,,0.005964436
24,1904.0,,,,,,,,,,,0.0026038660000000003,,0.007223424,,,,,,,,,0.004124404,,,,0.02017007,0.00908065199,,,,0.006647,,,,,,,,,,,0.00929104,,,,,,,,,,,,,,0.002615697,,,,,0.01367664,,0.00423163,,,,,,0.01840395,,,0.01261,,,,,,,,,,,,,,,0.01622818,0.00258929,,,,,,,,0.009649122,,,,0.00939593,,,,,,,,,0.02362445,,,,0.01818846,,,,,,,,,,0.01845684,,,,,,,,,,,,,,,,,0.01003557,0.0134425,,,,,,0.01294832,,0.0115385,,,,0.00593682,,,0.01158459,,,,0.007241376
25,1905.0,,,,,,,,,,,0.003267905,,0.006742563000000001,,,,,,,,,0.00396933,,,,0.01780012,0.009106327543,,,,0.00731352,,,,,,,,,,,0.00886364,,,,,,,,,,,,,,0.002310371,,,,,0.01368356,,0.00425963,,,,,,0.01793291,,,0.01205,,,,,,,,,,,,,,,0.01836997,0.00259009,,,,,,,,0.010140275,,,,0.00990741,,,,,,,,,0.02250867,,,,0.01701874,,,,,,,,,,0.01689345,,,,,,,,,,,,,,,,,0.01107238,0.0134939,,,,,,0.01232553,,0.011009200000000002,0.0054,,,0.00435548,,,0.011880400000000001,,,,0.006007696999999999
26,1906.0,,,,,,,,,,,0.003206901,,0.004672655,,,,,,,,,0.0040845759999999995,,,,0.01694882,0.008274623023,,,,0.00578254,,,,,,,,,,,0.00849259,,,,,,,,,,,,,,0.001972952,,,,,0.01323322,,0.00453686,,,,,,0.018693940000000003,,,0.014519999999999998,,,,,,,,,,,,,,,0.016579280000000002,0.00248434,,,,,,,,0.01025931,,,,0.00979691,,,,,,,,,0.02371472,,,,0.01837178,,,,,,,,,,0.016051179999999998,,,,,,,,,,,,,,,,,0.01211703,0.0125823,,,,,,0.01183486,,0.00965517,0.006999999999999999,,,0.00460081,,,0.01201038,,,,0.007486171999999999
27,1907.0,,,,,,,,,,,0.0030139100000000003,,0.00701886,,,,,,,,,0.004188111,,,,0.02054695,0.008332764391,,,,0.005961350000000001,,,,,,,,,,,0.00823735,,,,,,,,,,,,,,0.001955396,,,,,0.01218345,,0.00485611,,,,,,0.01924795,,,0.01441,,,,,,,,,,,,,,,0.01401621,0.00237477,,,,,,,,0.009530197,,,,0.01060288,,,,,,,,,0.02219234,,,,0.01704276,,,,,,,,,,0.01687394,,,,,,,,,,,,,,,,,0.01178758,0.012053399999999999,,,,,,0.01179855,,0.0105691,0.0105,,,0.0044757,,,0.01169824,,,,0.005905697
28,1908.0,,,,,,,,,,,0.002561383,,0.008652805000000001,,,,,,,,,0.004547631,,,,0.0194815,0.009692596349,,,,0.00585463,,,,,,,,,,,0.00841174,,,,,,,,,,,,,,0.002594423,,,,,0.01302572,,0.0054945,,,,,,0.02000561,,,0.01153,,,,,,,,,,,,,,,0.01626949,0.00276119,,,,,,,,0.01195303,,,,0.01026789,,,,,,,,,0.02383601,,,,,,,,,,,,,,0.01615869,,,,,,,,,,,,,,,,,0.01176386,0.011915,,,,,,0.01231085,,0.01344,0.0092,,,0.004318939999999999,,,0.01169776,,,,0.006565143000000001
29,1909.0,,,,,,,,,,,0.0024469170000000003,,0.006908554999999999,,,,,,,,,0.005268371,,,,0.02489348,0.01003214286,,,,0.00532258,,,,,,,,,,,0.0088364,,,,,,,,,,,,,,0.0023353420000000002,,,,,0.01253331,,0.00450751,,,,,,0.02155282,,,0.011909999999999999,,,,,,,,,,,,,,,0.01530465,0.00242583,,,,,,,,0.010487766,,,,0.01070425,,,,,,,,,0.02230406,,,,,,,,,,,,,,0.01485409,,,,0.00798153,,,,,,,,,,,,,0.01262836,0.0137379,,,,,,0.01226889,,0.013798500000000002,0.0085,,,0.00404843,,,0.01222568,,,,0.007505474999999998
30,1910.0,,,,,,,,,,,0.0034304960000000003,,0.006629425,,,,,,,,,0.0043320780000000005,,,,0.01999204,0.009094751727999999,,,,0.00595809,,,,,,,,,,,0.009176411999999998,,,,,,,,,,,,,,0.002261892,,,,,0.01259469,,0.00439024,,,,,,0.02124395,,,0.01281,,,,,,,,,,,,,,,0.01652421,0.00266453,,,,,,,,0.00937596,,,,0.00952461,,,,,,,,,0.02397669,,,,,,,,,,,,,,0.01497917,,,,0.00737408,,,,,,,,,,,,,0.012254600000000001,0.0135414,,,,,,0.01203407,,0.0117293,0.005900000000000001,,,0.00364516,,,0.01329683,,,,0.007039539
31,1911.0,,,,,,,,,,,0.002359358,,0.006640699,,,,,,,,,0.0025645729999999997,,,,0.01975892,0.00891089566,,,,0.00541615,,,,,,,,,,,0.008978275,,,,,,,,,,,,,,0.002185827,,,,,0.01193194,,0.004870129999999999,,,,,,0.02082529,,,0.01323,,,,,,,,,,,,,,,0.01589085,0.00267544,,,,,,,,0.009849544,,,,0.01008234,,,,,,,,,0.02290438,,,,,,,,,,,,,,0.01445931,,,,0.00722656,,,,,,,,,,,,,0.01164205,0.0122923,,,,,,0.01064842,,0.0113475,0.0053,,,0.0036775999999999996,,,0.01228307,,,,0.0065285180000000005
32,1912.0,,,,,,,,,,,0.00221766,,0.006243233000000001,,,,,,,,,0.002618266,,,,0.01975321,0.007780340156,,,,0.005469300000000001,,,,,,,,,,,0.009242975,,,,,,,,,,,,,,0.002036234,,,,,0.011288500000000002,,0.00557229,,,,,,0.01915872,,,0.01486,,,,,,,,,,,,,,,0.0161791,0.00287466,,,,,,,,0.010609286,,,,0.01104413,,,,,,,,,0.02365891,,,,,,,,,,,,,,0.01591477,,,,0.00768789,,,,,,,,,,,,,0.012006729999999998,0.013025899999999998,,,,,,0.01085595,,0.0109211,0.005,,,0.0044541500000000005,,,0.0127015,,,,0.0061232019999999995
33,1913.0,,,,,,,,,,,0.0023421630000000004,,0.007459927000000002,,,,,,,,,0.0026413990000000004,,,,,0.007284131182,,,,0.006266418,,,,,,,,,,,0.008988951,,,,,,,,,,,,,0.01881766,0.002009378,,,,,0.01189203,,0.0086262,,,,,,0.03923553,,,0.01232,,,,,,,,,,,,,,,0.01544095,0.002890272,,,,,,,,0.010551053999999999,,,,0.00999958,,,,,,,,,0.02020392,,,,,,,,,,,,,,0.01579156,,,,0.00658338,,,,,,,,,,,,,0.01226711,0.01549521,,,,,,0.01105003,,0.0115625,0.0056,,,0.00306884,,,0.01417801,,,,0.005910476
34,1914.0,,,,,,,,,,,0.0022374720000000003,,0.010704083,,,,,,,,,,,,,,0.007610911493000001,,,,0.005718063000000001,,,,,,,,,,,0.02702808,,,,,,,,,,,,,0.02563031,0.002183487,,,,,,,0.00652866,,,,,,,,,0.01189,,,,,,,,,,,,,,,0.02613259,0.002995372,,,,,,,,0.007081815,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016319200000000002,,,,0.00737823,,,,,,,,,,,,,,0.01579098,,,,,,0.000790895,,0.011847100000000001,0.0056,,,,,,0.01388773,,,,0.00486754
35,1915.0,,,,,,,,,,,0.002051542,,0.013363853,,,,,,,,,,,,,,0.010019110909999998,,,,0.005441201999999999,,,,,,,,,,,0.04431614,,,,,,,,,,,,,0.0271596,0.002134852,,,,,,,0.00420792,,,,,,,,,0.01005,,,,,,,,,,,,,,,0.03993779,0.005013127,,,,,,,,0.006761755,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153111,,,,0.00584109,,,,,,,,,,,,,,0.01468279,,,,,,0.00080615,,0.0115029,0.0041,,,,,,0.01852466,,,,0.005891926
36,1916.0,,,,,,,,,,,0.00174555,,0.016421520000000002,,,,,,,,,,,,,,0.008449107793,,,,0.005267081,,,,,,,,,,,0.07132956,,,,,,,,,,,,,0.01904958,0.00164646,,,,,,,0.00329973,,,,,,,,,0.007909999999999999,,,,,,,,,,,,,,,0.04194165,0.007187818,,,,,,,,0.004381294,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143125,,,,0.00664764,,,,,,,,,,,,,,0.01387428,,,,,,0.0008828330000000001,,0.0110288,0.0063,,,,,,0.01365171,,,,0.005338466
37,1917.0,,,,,,,,,,,0.001493424,,0.01556403,,,,,,,,,,,,,,0.01066178206,,,,0.01218894,,,,,,,,,,,0.07013218,,,,,,,,,,,,,0.01924267,0.0038012759999999997,,,,,,,0.0039312,,,,,,,,,0.006840000000000001,,,,,,,,,,,,,,,0.04373682,0.008874758,,,,,,,,0.005656046,,,,0.0113152,,,,,,,,,,,,,,,,,,,,,,,0.0145636,,,,0.0151535,,,,,,,,,,,,,,0.01445148,,,,,,0.0010204200000000002,,0.012944299999999999,0.0045,,,0.00283656,,,0.015941399999999998,,,,0.006839873000000001
38,1918.0,,,,,,,,,,,0.0014696910000000002,,0.01813916,,,,,,,,,,,,,,0.01887380701,,,,0.0061216180000000005,,,,,,,,,,,0.05700904,,,,,,,,,,,,,0.01967305,0.019256361,,,,,,,0.0036961,,,,,,,,,0.006790000000000001,,,,,,,,,,,,,,,0.03928714,0.008874768,,,,,,,,0.010398175,,,,0.014113,,,,,,,,,,,,,,,,,,,,,,,0.0157636,,,,0.0107942,,,,,,,,,,,,,,0.01515192,,,,,,0.000999785,,0.020855563,0.0051,,,0.00355004,,,0.01186919,,,,0.008260594
39,1919.0,,,,,,,,,,,0.0017932520000000004,,0.01981727,,,,,,,,,,,,,,0.008469777694,,,,0.006163719000000001,,,,,,,,,,,0.03773251,,,,,,,,,,,,,0.01839842,0.024959682,,,,,,,0.00426908,,,,,,,,,0.00732,,,,,,,,,,,,,,,0.029606200000000006,0.009727507,,,,,,,,0.010432608000000001,,,,0.014874685,,,,,,,,,,,,,,,,,,,,,,,0.0112289,,,,0.00781524,,,,,,,,,,,,,,0.01709057,,,,,,0.0010949100000000002,,0.02089274,0.004,,,0.00341325,,,0.01587235,,,,0.011202568000000001
