,Kenya,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,China,Syrian Arab Republic,Brazil,Belgium,Bhutan,United Republic of Tanzania,Thailand,Ethiopia,Indonesia,Maldives,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Iran (Islamic Republic of),Malawi,Australia & New Zealand,Melanesia,South Africa,Yemen,Rwanda,Portugal,Bahamas,Barbados,Mongolia,Guatemala,Algeria,Slovenia,Senegal,Madagascar,Tajikistan,Latvia,Haiti,Luxembourg,Botswana,Zambia,Fiji,Cabo Verde,Chad,Switzerland,Sri Lanka,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,Réunion,Germany,Yugoslav SFR,Malta,Colombia,Libya,Sudan (former),Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Mauritius,France,Namibia,Micronesia,Poland,"China, mainland",Russian Federation,Mali,Uganda,Paraguay,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Cuba,Armenia,Dominican Republic,Uzbekistan,South Sudan,El Salvador,Benin,Denmark,Canada,Republic of Korea,Japan,Bermuda,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Philippines,Morocco,Niger,Guyana,Bulgaria,United States of America,Bangladesh,Democratic Republic of the Congo,Sudan,Somalia,Pakistan,Kuwait,Nigeria,Republic of Moldova,Czechia,Argentina,Ghana,Costa Rica,Georgia,India,Guadeloupe,Austria,Bahrain,Mozambique,Czechoslovakia,Ethiopia PDR,Congo,Qatar,Mexico,USSR,Romania,Honduras,Jordan,Israel,Viet Nam,Ireland,Nicaragua,Albania,Slovakia,Jamaica,Brunei Darussalam,Italy,Panama,Spain,Australia,Montserrat,Lithuania,Ukraine,Finland,Netherlands,Oman,Turkey,New Zealand,Guam,Belgium-Luxembourg
1971,3800.0,24002.0,-1.0,-1.0,84282.0,22400.0,3049002.0,90361.0,287555.0,-1.0,-1.0,49680.0,140400.0,-1.0,147600.0,10.0,-1.0,125083.0,21300.0,2100.0,250000.0,9072.0,92963.0,-1,105000.0,-1.0,-1.0,66500.0,1240.0,907.0,-1.0,15500.0,54361.0,-1.0,10000.0,4240.0,-1.0,-1.0,2200.0,-1.0,1050.0,16000.0,-1,350.0,10000.0,-1,41613.0,16000.0,-1.0,600000.0,-1.0,-1.0,78012.0,251000.0,3586.0,210000.0,17797.0,35000.0,8000.0,35568.0,-1.0,229932.0,-1.0,90000.0,145774.0,-1.0,-1.0,-1.0,2500.0,175270.0,-1.0,26.0,336800.0,3025000.0,-1.0,3880.0,14000.0,19400.0,-1.0,38000.0,157737.0,17000.0,-1.0,4783.0,-1.0,10188.0,-1.0,19000.0,-1.0,-1,7000.0,2000.0,26604.0,103083.0,89690.0,1041600.0,60.0,98099.0,-1.0,46466.0,2642.0,30.0,32800.0,100000.0,36000.0,-1.0,104946.0,1360910.0,178800.0,14275.0,-1.0,-1.0,246900.0,1761.0,400000.0,-1.0,-1.0,208300.0,17500.0,2688.0,-1.0,1900000.0,-1.0,21533.0,700.0,3500.0,139331.0,27000.0,-1.0,-1.0,226536.0,1046300.0,291900.0,1278.0,638.0,36050.0,109000.0,11000.0,4700.0,-1.0,-1.0,263.0,-1,466800.0,3200.0,936700.0,92963.0,2.0,-1.0,-1.0,6300.0,386342.0,5950.0,570000.0,-1,26.0,25180.0
1972,3800.0,32887.0,-1.0,-1.0,105704.0,14566.0,2782887.0,80788.0,281633.0,-1.0,-1.0,43007.0,157700.0,-1.0,213600.0,10.0,-1.0,125021.0,20300.0,2200.0,258000.0,9072.0,102778.0,-1,98000.0,-1.0,-1.0,61300.0,1270.0,1134.0,-1.0,16500.0,66222.0,-1.0,15000.0,4265.0,-1.0,-1.0,2200.0,-1.0,860.0,16000.0,-1,300.0,8000.0,-1,43679.0,17000.0,-1.0,519000.0,-1.0,-1.0,93898.0,242982.0,4466.0,220000.0,27735.0,20000.0,5650.0,29521.0,-1.0,194066.0,-1.0,90000.0,170519.0,-1.0,-1.0,-1.0,1735.0,143040.0,-1.0,26.0,326100.0,2750000.0,-1.0,2800.0,16300.0,18000.0,-1.0,40000.0,149947.0,18000.0,-1.0,6500.0,-1.0,6265.0,-1.0,20000.0,-1.0,-1,6000.0,2600.0,19470.0,80005.0,119628.0,1103600.0,27.0,78298.0,-1.0,48484.0,2743.0,20.0,30727.0,100000.0,20300.0,-1.0,78512.0,1296700.0,159500.0,6596.0,-1.0,-1.0,252559.0,1208.0,400000.0,-1.0,-1.0,228000.0,18000.0,2635.0,-1.0,1920000.0,-1.0,22366.0,800.0,3500.0,147805.0,28000.0,-1.0,-1.0,266573.0,1042200.0,283200.0,1471.0,495.0,46500.0,112000.0,8000.0,5000.0,-1.0,-1.0,181.0,-1,416900.0,2853.0,965300.0,102778.0,2.0,-1.0,-1.0,5300.0,335700.0,6000.0,575000.0,-1,26.0,22870.0
1973,3800.0,21204.0,-1.0,-1.0,117252.0,42940.0,3031204.0,98605.0,306648.0,-1.0,-1.0,40000.0,242900.0,-1.0,175700.0,8.0,-1.0,137162.0,21300.0,2200.0,307000.0,8165.0,93234.0,-1,126000.0,-1.0,-1.0,98621.0,1310.0,816.0,-1.0,17000.0,74573.0,-1.0,18000.0,4155.0,-1.0,-1.0,2244.0,-1.0,860.0,16000.0,-1,300.0,7000.0,-1,46011.0,17200.0,-1.0,539000.0,-1.0,-1.0,56464.0,276827.0,3814.0,210000.0,39000.0,16000.0,6500.0,31203.0,-1.0,223429.0,-1.0,90000.0,143834.0,-1.0,-1.0,-1.0,1124.0,154690.0,-1.0,29.0,362400.0,3010000.0,-1.0,2800.0,19700.0,17000.0,-1.0,42800.0,136347.0,19000.0,-1.0,6920.0,-1.0,9740.0,-1.0,21000.0,-1.0,-1,5000.0,1300.0,14216.0,94805.0,91476.0,994500.0,79.0,81922.0,-1.0,35433.0,2337.0,14.0,37904.0,120000.0,29043.0,-1.0,76307.0,1361180.0,155455.0,14307.0,-1.0,-1.0,186624.0,1332.0,400000.0,-1.0,-1.0,228000.0,16000.0,3037.0,-1.0,1980000.0,-1.0,23390.0,800.0,4000.0,143674.0,29000.0,-1.0,-1.0,341497.0,1407800.0,263700.0,1558.0,1633.0,52450.0,113000.0,7900.0,5000.0,-1.0,-1.0,477.0,-1,442600.0,2345.0,943900.0,93234.0,9.0,-1.0,-1.0,5500.0,379000.0,7000.0,610000.0,-1,29.0,25460.0
1974,3800.0,25675.0,-1.0,-1.0,86518.0,152003.0,3065675.0,133122.0,336221.0,-1.0,-1.0,40000.0,176900.0,-1.0,194700.0,8.0,-1.0,142273.0,28000.0,2300.0,305000.0,9600.0,93820.0,-1,108000.0,-1.0,-1.0,66075.0,1340.0,823.0,-1.0,17000.0,78510.0,-1.0,20000.0,5550.0,-1.0,-1.0,2300.0,-1.0,900.0,17000.0,-1,200.0,9000.0,-1,52798.0,17300.0,-1.0,748000.0,-1.0,-1.0,94721.0,290866.0,4295.0,200000.0,42320.0,25000.0,9800.0,39026.0,-1.0,243900.0,-1.0,115000.0,195255.0,-1.0,-1.0,-1.0,1553.0,130440.0,-1.0,31.0,351700.0,3040000.0,-1.0,3000.0,10900.0,22259.0,-1.0,45130.0,149136.0,20000.0,-1.0,7171.0,-1.0,9949.0,-1.0,19002.0,-1.0,-1,4000.0,2000.0,26246.0,98869.0,128043.0,1031000.0,80.0,100329.0,-1.0,32739.0,2032.0,4.0,45742.0,145000.0,44147.0,-1.0,110095.0,1503703.0,148916.0,17000.0,-1.0,-1.0,239788.0,1153.0,400000.0,-1.0,-1.0,286000.0,17000.0,2679.0,-1.0,2000000.0,-1.0,24616.0,980.0,4000.0,175207.0,30000.0,-1.0,-1.0,336090.0,1401000.0,296500.0,1493.0,398.0,52400.0,110000.0,7900.0,5200.0,-1.0,-1.0,1383.0,-1,492400.0,3688.0,862300.0,93820.0,5.0,-1.0,-1.0,5000.0,386200.0,7000.0,630000.0,-1,31.0,25960.0
1975,3800.0,27003.0,-1.0,-1.0,91210.0,50489.0,3157003.0,133145.0,346484.0,-1.0,-1.0,30000.0,164400.0,-1.0,147800.0,7.0,-1.0,137727.0,20000.0,2300.0,330000.0,10000.0,108102.0,-1,118000.0,1260.0,-1.0,76100.0,1380.0,817.0,-1.0,17000.0,106472.0,-1.0,23100.0,5025.0,-1.0,-1.0,2500.0,-1.0,1000.0,17000.0,-1,200.0,10000.0,-1,55680.0,17400.0,-1.0,603000.0,-1.0,-1.0,62822.0,217105.0,4483.0,271400.0,53180.0,29000.0,7450.0,30000.0,-1.0,173500.0,-1.0,135905.0,110514.0,-1.0,-1.0,-1.0,1252.0,131747.0,-1.0,14.0,329927.0,3130000.0,-1.0,3100.0,15300.0,23395.0,-1.0,46000.0,141554.0,21000.0,-1.0,15737.0,-1.0,9343.0,-1.0,16782.0,-1.0,-1,3762.0,4000.0,14216.0,100040.0,94882.0,1032000.0,82.0,87911.0,-1.0,42148.0,1727.0,6.0,62853.0,155000.0,70770.0,-1.0,74200.0,1443960.0,145578.0,20000.0,-1.0,-1.0,302893.0,1322.0,400000.0,-1.0,-1.0,331000.0,20000.0,2858.0,-1.0,2100000.0,-1.0,28548.0,1400.0,3500.0,131239.0,32000.0,-1.0,-1.0,243076.0,1371300.0,225900.0,1548.0,450.0,56900.0,110000.0,9600.0,5233.0,-1.0,-1.0,2165.0,-1,475000.0,3121.0,820800.0,108102.0,10.0,-1.0,-1.0,5200.0,369400.0,7300.0,670000.0,-1,14.0,23460.0
1976,3950.0,34997.0,-1.0,-1.0,93576.0,74449.0,3164997.0,100302.0,430781.0,-1.0,-1.0,37000.0,126900.0,-1.0,186600.0,7.0,-1.0,137898.0,23100.0,2400.0,340000.0,10500.0,94553.0,-1,141000.0,2360.0,-1.0,73400.0,1450.0,681.0,-1.0,17000.0,72200.0,-1.0,25000.0,6890.0,-1.0,-1.0,2600.0,-1.0,1000.0,18000.0,-1,300.0,11000.0,-1,58407.0,17500.0,-1.0,671000.0,-1.0,-1.0,56667.0,267002.0,4959.0,301000.0,56187.0,59000.0,10470.0,20000.0,-1.0,151400.0,-1.0,137541.0,116945.0,-1.0,-1.0,-1.0,1264.0,113000.0,-1.0,4.0,331815.0,3130000.0,-1.0,3200.0,14200.0,27754.0,-1.0,46500.0,153862.0,22000.0,-1.0,40382.0,-1.0,14687.0,-1.0,16470.0,-1.0,-1,3551.0,4000.0,15945.0,86854.0,124102.0,1123000.0,109.0,75565.0,-1.0,52650.0,2540.0,14.0,54278.0,165000.0,79400.0,-1.0,67882.0,1621820.0,149975.0,22000.0,-1.0,-1.0,322709.0,1664.0,400000.0,-1.0,-1.0,289700.0,20000.0,3617.0,-1.0,1950000.0,-1.0,29110.0,1677.0,3500.0,86509.0,34000.0,-1.0,-1.0,289460.0,1513300.0,321000.0,1606.0,7.0,54000.0,110000.0,12000.0,5338.0,-1.0,-1.0,3211.0,-1,495200.0,3152.0,860000.0,94553.0,15.0,-1.0,-1.0,5370.0,326400.0,7400.0,760000.0,-1,4.0,12700.0
1977,3750.0,37789.0,-1.0,-1.0,120656.0,106082.0,3347789.0,161493.0,487661.0,-1.0,-1.0,36966.0,141800.0,-1.0,172100.0,7.0,-1.0,126288.0,24000.0,2400.0,392000.0,11000.0,105298.0,-1,139000.0,2820.0,-1.0,67771.0,1500.0,693.0,-1.0,17000.0,90594.0,-1.0,26000.0,2330.0,-1.0,-1.0,3000.0,-1.0,1000.0,18000.0,-1,300.0,12000.0,-1,61496.0,17500.0,-1.0,723734.0,-1.0,-1.0,119688.0,317600.0,3464.0,295120.0,59364.0,47000.0,12900.0,25000.0,-1.0,305800.0,-1.0,139287.0,161842.0,-1.0,-1.0,-1.0,1019.0,146000.0,-1.0,8.0,367132.0,3310000.0,-1.0,3300.0,15000.0,32242.0,-1.0,46875.0,157403.0,28000.0,-1.0,37800.0,-1.0,9255.0,-1.0,13620.0,-1.0,-1,1910.0,4000.0,26574.0,105337.0,257709.0,1121000.0,109.0,81257.0,-1.0,48965.0,2794.0,8.0,75350.0,175000.0,62700.0,-1.0,94651.0,1569430.0,138347.0,24000.0,-1.0,-1.0,331529.0,2028.0,400000.0,-1.0,-1.0,250000.0,20000.0,3659.0,-1.0,2230000.0,-1.0,35879.0,2682.0,4000.0,156415.0,35000.0,-1.0,800.0,315335.0,1424800.0,358200.0,1666.0,860.0,73200.0,113000.0,16000.0,5445.0,-1.0,-1.0,3231.0,-1,517300.0,2753.0,1195500.0,105298.0,31.0,-1.0,-1.0,5370.0,455000.0,7600.0,845000.0,-1,8.0,31190.0
1978,3950.0,38120.0,-1.0,-1.0,135565.0,95032.0,3538120.0,159561.0,488498.0,-1.0,-1.0,36932.0,139500.0,-1.0,200877.0,2.0,-1.0,144722.0,32800.0,2600.0,506000.0,11500.0,106750.0,-1,133000.0,3810.0,-1.0,74607.0,1528.0,743.0,-1.0,18000.0,90128.0,-1.0,27000.0,2845.0,-1.0,-1.0,3000.0,-1.0,1000.0,18000.0,-1,300.0,13000.0,-1,58426.0,17500.0,-1.0,600771.0,-1.0,-1.0,120830.0,289464.0,3832.0,285100.0,56022.0,30000.0,12560.0,25000.0,-1.0,230500.0,-1.0,250000.0,189151.0,-1.0,-1.0,-1.0,1684.0,146000.0,-1.0,10.0,430574.0,3500000.0,-1.0,3500.0,14000.0,26107.0,-1.0,36680.0,140816.0,33000.0,-1.0,5794.0,-1.0,8216.0,-1.0,21465.0,-1.0,-1,1044.0,4000.0,24435.0,134168.0,165241.0,1114000.0,110.0,70187.0,-1.0,51081.0,2337.0,16.0,84748.0,200000.0,78400.0,-1.0,126208.0,1651660.0,147732.0,21000.0,-1.0,-1.0,325371.0,1343.0,400000.0,-1.0,-1.0,263000.0,20000.0,2756.0,-1.0,2200000.0,-1.0,32586.0,750.0,4000.0,150549.0,34000.0,-1.0,800.0,354021.0,1958700.0,442257.0,1728.0,1.0,86900.0,120000.0,12000.0,5500.0,-1.0,-1.0,6173.0,-1,519100.0,2254.0,996200.0,106750.0,22.0,-1.0,-1.0,12670.0,487000.0,7700.0,880000.0,-1,10.0,29328.0
1979,10000.0,25659.0,-1.0,-1.0,107599.0,101048.0,3465659.0,161437.0,691071.0,-1.0,-1.0,36899.0,127900.0,-1.0,218588.0,2.0,-1.0,142044.0,21200.0,2700.0,515000.0,12000.0,105297.0,-1,151000.0,27867.0,-1.0,70628.0,1540.0,545.0,-1.0,18000.0,113660.0,-1.0,28000.0,4550.0,-1.0,-1.0,3200.0,-1.0,1000.0,20000.0,-1,300.0,13000.0,-1,67900.0,17700.0,-1.0,561192.0,-1.0,-1.0,108902.0,292400.0,6409.0,277500.0,56683.0,46000.0,10600.0,22000.0,-1.0,213800.0,-1.0,264000.0,129621.0,-1.0,-1.0,-1.0,1934.0,143930.0,-1.0,12.0,334045.0,3440000.0,-1.0,3800.0,13000.0,24037.0,-1.0,33275.0,146935.0,35000.0,-1.0,6066.0,-1.0,10012.0,-1.0,17900.0,-1.0,-1,1000.0,5000.0,24174.0,114933.0,393099.0,1254000.0,93.0,80700.0,-1.0,73487.0,2185.0,127.0,40803.0,200000.0,104286.0,-1.0,101222.0,1756760.0,135527.0,25000.0,-1.0,-1.0,389671.0,1570.0,400000.0,-1.0,-1.0,270100.0,21000.0,3394.0,-1.0,2499700.0,-1.0,34442.0,750.0,4000.0,113564.0,35000.0,-1.0,880.0,385317.0,2019400.0,359732.0,1287.0,988.0,56900.0,125000.0,13000.0,5200.0,-1.0,-1.0,2610.0,-1,487800.0,3404.0,891300.0,105297.0,14.0,-1.0,-1.0,7500.0,493000.0,1967.0,1000000.0,-1,12.0,26456.0
1980,18000.0,42032.0,-1.0,-1.0,152817.0,59478.0,3282032.0,151056.0,694585.0,-1.0,-1.0,36865.0,119400.0,-1.0,217723.0,2.0,-1.0,145588.0,22400.0,2800.0,631000.0,13000.0,119940.0,-1,142000.0,29778.0,-1.0,74031.0,1550.0,472.0,-1.0,16500.0,117918.0,-1.0,29000.0,4502.0,-1.0,-1.0,3200.0,-1.0,1000.0,20000.0,-1,300.0,13000.0,-1,66891.0,18783.0,-1.0,710000.0,-1.0,-1.0,127773.0,315000.0,4501.0,277500.0,64730.0,18000.0,10120.0,17000.0,-1.0,224800.0,-1.0,255000.0,145041.0,-1.0,-1.0,-1.0,2196.0,140000.0,-1.0,15.0,301359.0,3240000.0,-1.0,4200.0,12000.0,24700.0,-1.0,31835.0,128481.0,35000.0,-1.0,10000.0,-1.0,9609.0,-1.0,12473.0,-1.0,-1,1000.0,5000.0,24200.0,106230.0,274918.0,1152000.0,163.0,128000.0,-1.0,92500.0,1727.0,61.0,40581.0,150000.0,107800.0,-1.0,65895.0,1523200.0,141652.0,30000.0,-1.0,-1.0,434084.0,2526.0,400000.0,-1.0,-1.0,277800.0,22000.0,4155.0,-1.0,2504300.0,-1.0,36191.0,1150.0,4000.0,135826.0,36000.0,-1.0,207.0,378165.0,1912000.0,281800.0,2400.0,2151.0,31400.0,130000.0,8900.0,5400.0,-1.0,-1.0,2214.0,-1,525400.0,3023.0,905900.0,119940.0,10.0,-1.0,-1.0,6320.0,433000.0,3122.0,960000.0,-1,15.0,18700.0
1981,25000.0,30021.0,-1.0,-1.0,107451.0,14060.0,3770021.0,175434.0,778403.0,-1.0,-1.0,36831.0,124300.0,-1.0,230000.0,3.0,-1.0,147096.0,18300.0,2900.0,675726.0,13000.0,114755.0,-1,152000.0,25086.0,-1.0,55339.0,1550.0,396.0,-1.0,30600.0,125820.0,-1.0,30000.0,4790.0,-1.0,-1.0,3200.0,-1.0,1000.0,21000.0,-1,300.0,13000.0,-1,59100.0,18000.0,-1.0,654000.0,-1.0,-1.0,147678.0,337000.0,2202.0,275000.0,72030.0,35000.0,11838.0,25000.0,-1.0,230000.0,-1.0,276000.0,138741.0,-1.0,-1.0,-1.0,2295.0,149400.0,-1.0,15.0,423530.0,3740000.0,-1.0,4700.0,14000.0,7800.0,-1.0,37080.0,125820.0,35000.0,-1.0,13000.0,-1.0,16206.0,-1.0,12189.0,-1.0,-1,1000.0,5000.0,31649.0,130702.0,281420.0,1042000.0,170.0,149600.0,-1.0,60134.0,1829.0,67.0,34452.0,120000.0,110000.0,-1.0,66341.0,1595900.0,95088.0,33000.0,-1.0,-1.0,447578.0,1510.0,400000.0,-1.0,-1.0,193000.0,22000.0,2908.0,-1.0,2647900.0,-1.0,33561.0,1142.0,4000.0,119680.0,37000.0,-1.0,974.0,337815.0,1897000.0,240581.0,2800.0,7449.0,53800.0,134000.0,6300.0,5700.0,-1.0,-1.0,1572.0,-1,540900.0,3909.0,1053100.0,114755.0,12.0,-1.0,-1.0,10850.0,497400.0,4018.0,1090000.0,-1,15.0,18960.0
1982,37285.0,40346.0,-1.0,-1.0,138653.0,16482.0,4040346.0,187172.0,670624.0,-1.0,-1.0,36797.0,153100.0,-1.0,160646.0,3.0,-1.0,144089.0,24200.0,2900.0,964874.0,14000.0,127449.0,-1,151000.0,25900.0,-1.0,70376.0,1600.0,476.0,-1.0,31500.0,112887.0,-1.0,30000.0,4935.0,-1.0,-1.0,3200.0,-1.0,1000.0,21500.0,-1,300.0,13000.0,-1,67543.0,18000.0,-1.0,635000.0,-1.0,-1.0,133526.0,316000.0,4369.0,270800.0,70611.0,43000.0,11373.0,28750.0,-1.0,231300.0,-1.0,273000.0,147793.0,-1.0,-1.0,-1.0,2190.0,197600.0,-1.0,2.0,421508.0,4000000.0,-1.0,5300.0,17000.0,16500.0,-1.0,39750.0,135167.0,46000.0,-1.0,15000.0,-1.0,15055.0,-1.0,14739.0,-1.0,-1,950.0,5000.0,26480.0,131880.0,439414.0,1257000.0,175.0,113200.0,-1.0,80431.0,2235.0,39.0,53776.0,200000.0,116000.0,-1.0,96052.0,1898800.0,131607.0,37000.0,-1.0,-1.0,451815.0,1600.0,400000.0,-1.0,-1.0,293200.0,25000.0,3743.0,-1.0,2426600.0,-1.0,34967.0,912.0,4000.0,138622.0,38000.0,-1.0,584.0,472055.0,2100000.0,290282.0,2700.0,7646.0,57300.0,138000.0,5000.0,5750.0,-1.0,-1.0,1429.0,-1,492600.0,4562.0,1051000.0,127449.0,30.0,-1.0,-1.0,10140.0,564300.0,8720.0,1025000.0,-1,2.0,17700.0
1983,14183.0,22670.0,-1.0,-1.0,140022.0,7464.0,4022670.0,159400.0,725269.0,-1.0,-1.0,36763.0,159200.0,-1.0,281260.0,3.0,-1.0,145617.0,23000.0,3000.0,736318.0,15000.0,129003.0,-1,166000.0,30086.0,-1.0,59165.0,1650.0,764.0,-1.0,31200.0,121429.0,-1.0,30000.0,5100.0,-1.0,-1.0,3250.0,-1.0,1000.0,22000.0,-1,300.0,14000.0,-1,95300.0,19000.0,-1.0,779000.0,-1.0,-1.0,137708.0,311000.0,3441.0,261000.0,78042.0,44000.0,9548.0,29000.0,-1.0,174600.0,-1.0,280000.0,142508.0,-1.0,-1.0,-1.0,1685.0,179600.0,-1.0,6.0,410704.0,4000000.0,-1.0,6000.0,21000.0,17600.0,-1.0,18463.0,120233.0,50000.0,-1.0,16000.0,-1.0,10102.0,-1.0,13424.0,-1.0,-1,900.0,5700.0,27263.0,115730.0,542244.0,1170000.0,180.0,71600.0,-1.0,69964.0,2500.0,47.0,42498.0,151000.0,116000.0,-1.0,77730.0,1776540.0,140438.0,40000.0,-1.0,-1.0,474842.0,1700.0,400000.0,-1.0,-1.0,306800.0,26000.0,3968.0,-1.0,2699100.0,12.0,33658.0,552.0,4000.0,131172.0,39000.0,-1.0,367.0,471045.0,2030000.0,355687.0,1891.0,19952.0,46800.0,145000.0,4480.0,5800.0,-1.0,-1.0,1846.0,-1,497600.0,5289.0,958500.0,129003.0,30.0,-1.0,-1.0,9680.0,409800.0,9710.0,1000000.0,-1,6.0,17450.0
1984,13000.0,37788.0,-1.0,-1.0,188768.0,19844.0,4037788.0,136200.0,717230.0,-1.0,-1.0,36729.0,167100.0,-1.0,274820.0,2.0,-1.0,141707.0,40000.0,3100.0,843895.0,16000.0,115925.0,-1,173000.0,35598.0,-1.0,62497.0,1700.0,549.0,-1.0,27700.0,195555.0,-1.0,30000.0,5150.0,-1.0,-1.0,3300.0,-1.0,1000.0,23000.0,-1,400.0,13000.0,-1,36700.0,20000.0,-1.0,693000.0,-1.0,-1.0,175799.0,318381.0,3000.0,304150.0,82185.0,35000.0,14650.0,27000.0,-1.0,237947.0,-1.0,325000.0,187028.0,-1.0,-1.0,-1.0,3635.0,205300.0,-1.0,5.0,469550.0,4000000.0,-1.0,5800.0,22000.0,21100.0,-1.0,28369.0,111023.0,65000.0,-1.0,16200.0,-1.0,14090.0,-1.0,16054.0,-1.0,-1,900.0,6849.0,31000.0,148750.0,171318.0,1099000.0,185.0,96900.0,-1.0,61752.0,2770.0,28.0,52524.0,224210.0,63000.0,-1.0,61536.0,1953530.0,135878.0,42000.0,-1.0,-1.0,503381.0,2317.0,400000.0,-1.0,-1.0,297300.0,27000.0,4825.0,-1.0,3098900.0,13.0,44855.0,392.0,4000.0,167814.0,40000.0,-1.0,449.0,502053.0,2200000.0,392600.0,4000.0,5819.0,57700.0,148000.0,4114.0,5850.0,-1.0,-1.0,3831.0,-1,495600.0,7283.0,1155246.0,115925.0,30.0,-1.0,-1.0,10003.0,457300.0,8953.0,1100000.0,-1,5.0,18240.0
1985,15000.0,33001.0,-1.0,-1.0,183105.0,16770.0,4533001.0,143300.0,639569.0,-1.0,-1.0,36696.0,162750.0,-1.0,361000.0,2.0,-1.0,149108.0,50000.0,3200.0,719251.0,17000.0,151744.0,-1,176000.0,41393.0,-1.0,64734.0,1700.0,776.0,-1.0,26300.0,164200.0,-1.0,31000.0,5300.0,-1.0,-1.0,3500.0,-1.0,1000.0,24000.0,-1,400.0,14000.0,-1,41700.0,21000.0,-1.0,784000.0,-1.0,-1.0,192367.0,321088.0,3000.0,393630.0,85000.0,40000.0,16879.0,36000.0,-1.0,267495.0,-1.0,221460.0,175734.0,-1.0,-1.0,-1.0,2595.0,221900.0,-1.0,5.0,460551.0,4500000.0,-1.0,6000.0,24999.0,22402.0,-1.0,35368.0,124029.0,70000.0,-1.0,16400.0,-1.0,31695.0,-1.0,18775.0,-1.0,-1,900.0,7014.0,38711.0,149190.0,439818.0,1326000.0,190.0,174600.0,-1.0,62676.0,2600.0,23.0,53134.0,206440.0,44000.0,-1.0,76729.0,2043840.0,140695.0,45000.0,-1.0,-1.0,514641.0,10618.0,400000.0,-1.0,-1.0,326800.0,27500.0,7242.0,-1.0,2862700.0,30.0,54223.0,605.0,4000.0,151211.0,40000.0,-1.0,599.0,569479.0,1960000.0,366100.0,4300.0,11500.0,60200.0,152000.0,4995.0,5900.0,-1.0,-1.0,4031.0,-1,482400.0,9673.0,1248758.0,151744.0,30.0,-1.0,-1.0,7779.0,436600.0,10000.0,1270000.0,-1,5.0,16900.0
1986,16000.0,26797.0,-1.0,-1.0,234699.0,11492.0,4626797.0,146000.0,628898.0,-1.0,-1.0,36662.0,165936.0,-1.0,382117.0,2.0,-1.0,140388.0,43000.0,3300.0,823740.0,17000.0,158818.0,-1,174000.0,31963.0,-1.0,65689.0,1750.0,468.0,-1.0,33727.0,164900.0,-1.0,32000.0,4960.0,-1.0,-1.0,3500.0,-1.0,1000.0,25000.0,-1,400.0,14000.0,-1,57124.0,21500.0,-1.0,826000.0,-1.0,-1.0,185993.0,318253.0,3000.0,517368.0,88000.0,41000.0,18323.0,46000.0,-1.0,247424.0,-1.0,222000.0,121775.0,-1.0,-1.0,-1.0,2955.0,227600.0,-1.0,3.0,526596.0,4600000.0,-1.0,6000.0,31892.0,35750.0,-1.0,35996.0,132078.0,75000.0,-1.0,16800.0,-1.0,18168.0,-1.0,14767.0,-1.0,-1,800.0,6684.0,36000.0,113940.0,378948.0,1252000.0,190.0,157300.0,-1.0,62262.0,3500.0,28.0,54178.0,326300.0,63000.0,-1.0,87563.0,1978340.0,136615.0,47000.0,-1.0,-1.0,524678.0,13568.0,500000.0,-1.0,-1.0,323040.0,28000.0,7242.0,-1.0,2532600.0,75.0,49611.0,810.0,5500.0,128670.0,41000.0,-1.0,494.0,534610.0,2700000.0,299400.0,4500.0,13757.0,50300.0,155000.0,2892.0,6100.0,-1.0,-1.0,1680.0,-1,495660.0,6007.0,1165900.0,158818.0,30.0,-1.0,-1.0,9331.0,497000.0,10500.0,1300000.0,-1,3.0,15900.0
