,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Philippines,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,Bhutan,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Uganda,Iran (Islamic Republic of),Malawi,South Africa,Eritrea,Yemen,Rwanda,Portugal,Australia & New Zealand,Barbados,Mozambique,Guatemala,Algeria,Slovenia,Madagascar,Tajikistan,Latvia,Haiti,Luxembourg,Belgium,Chad,Lesotho,Switzerland,Sri Lanka,Grenada,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,Réunion,China,Yugoslav SFR,Malta,Colombia,Libya,Sudan (former),Sweden,Lebanon,Kyrgyzstan,Chile,Hungary,Montenegro,Kazakhstan,Estonia,France,Togo,Kenya,Poland,"China, mainland",Russian Federation,Nicaragua,Timor-Leste,Thailand,Paraguay,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Germany,Armenia,Dominican Republic,South Sudan,Namibia,Benin,Canada,Japan,Pakistan,Iraq,Venezuela (Bolivarian Republic of),Cyprus,Spain,Belize,Bulgaria,United States of America,Bangladesh,Democratic Republic of the Congo,Sudan,Djibouti,Somalia,Morocco,Cuba,Czechia,Argentina,Cambodia,Ghana,Costa Rica,Georgia,India,El Salvador,Austria,Niger,Czechoslovakia,Ethiopia PDR,Congo,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Puerto Rico,Viet Nam,Ireland,Côte d'Ivoire,Albania,Slovakia,Jamaica,Italy,Australia,Panama,Lithuania,Ukraine,Netherlands,Mauritania,Angola,Turkey,Swaziland,Republic of Moldova,Belgium-Luxembourg
1971,284831.0,21687.0,-1.0,-1.0,157000.0,16252.0,3714.0,2687989.0,1000.0,-1.0,133584.0,9500.0,-1.0,312000.0,-1.0,49400.0,-1.0,24000.0,222000.0,45000.0,52000.0,62000.0,-1.0,-1.0,144445.0,58829.0,6504.0,-1.0,-1.0,65342.0,2494.0,-1.0,62475.0,-1.0,-1.0,42000.0,-1.0,-1.0,36000.0,4000.0,-1,2010.0,60.0,2000.0,-1.0,12000.0,-1.0,1000.0,1681687.0,172892.0,392.0,48500.0,258.0,4000.0,2600.0,1259.0,-1.0,72178.0,12881.0,-1.0,-1.0,-1.0,40430.0,14000.0,100000.0,37000.0,1660000.0,-1.0,56869.0,3027.0,153400.0,32400.0,1300.0,58271.0,210000.0,-1.0,52964.0,-1.0,10492.0,-1.0,28109.0,-1.0,-1.0,30919.0,64910.0,166800.0,56100.0,9990.0,35286.0,864.0,119900.0,1837.0,65608.0,722977.0,60604.0,80500.0,-1.0,-1.0,7000.0,4000.0,11000.0,-1.0,59000.0,27600.0,-1.0,8925.0,-1.0,2032800.0,34500.0,367.0,-1.0,1978.0,48000.0,3200.0,28673.0,953785.0,83000.0,93400.0,30148.0,40103.0,400.0,28000.0,-1.0,-1.0,13079.0,-1.0,163.0,138500.0,6504.0,3298.0,-1.0,-1.0,9594.0,-1.0,70000.0,153000.0,870.0,-1.0,1541.0
1972,256348.0,26714.0,-1.0,-1.0,161700.0,17439.0,4858.0,2676225.0,1000.0,-1.0,161520.0,10500.0,-1.0,329000.0,-1.0,40148.0,-1.0,24000.0,237000.0,44340.0,53000.0,62000.0,-1.0,-1.0,131404.0,53769.0,1799.0,-1.0,-1.0,58563.0,3397.0,-1.0,58944.0,-1.0,-1.0,43000.0,-1.0,-1.0,37000.0,2000.0,-1,2450.0,60.0,2000.0,-1.0,13000.0,-1.0,1000.0,1626714.0,153977.0,305.0,61100.0,255.0,5000.0,3000.0,1213.0,-1.0,82901.0,11402.0,-1.0,-1.0,-1.0,29660.0,12887.0,100000.0,34000.0,1600000.0,-1.0,43235.0,7762.0,204200.0,25605.0,1500.0,59805.0,220000.0,-1.0,56642.0,-1.0,5284.0,-1.0,30116.0,-1.0,-1.0,24100.0,83660.0,252100.0,46200.0,9886.0,29568.0,762.0,123800.0,1129.0,47567.0,815691.0,70000.0,82900.0,-1.0,-1.0,9400.0,1860.0,14000.0,-1.0,58000.0,17600.0,-1.0,14203.0,-1.0,1747400.0,27402.0,537.0,-1.0,1563.0,53000.0,3300.0,26318.0,869509.0,73000.0,89500.0,26038.0,37508.0,400.0,29000.0,-1.0,-1.0,12000.0,-1.0,200.0,116500.0,1799.0,3307.0,-1.0,-1.0,4843.0,-1.0,70000.0,159000.0,1334.0,-1.0,1569.0
1973,291097.0,32322.0,-1.0,-1.0,154500.0,19122.0,4659.0,2232033.0,1000.0,-1.0,145000.0,10000.0,-1.0,348000.0,-1.0,45645.0,-1.0,25000.0,170000.0,50000.0,54000.0,55000.0,-1.0,-1.0,133059.0,54008.0,2539.0,-1.0,-1.0,72788.0,2213.0,-1.0,55655.0,-1.0,-1.0,43800.0,-1.0,-1.0,35000.0,4000.0,-1,4580.0,54.0,2100.0,-1.0,12000.0,-1.0,1000.0,1732322.0,197564.0,320.0,56900.0,260.0,4000.0,1990.0,861.0,-1.0,64970.0,15250.0,-1.0,-1.0,-1.0,32130.0,13144.0,120000.0,30000.0,1700000.0,-1.0,34164.0,6466.0,209341.0,32800.0,1800.0,60374.0,230000.0,-1.0,63346.0,-1.0,5445.0,-1.0,33919.0,-1.0,-1.0,20000.0,83390.0,222000.0,54000.0,7216.0,25139.0,406.0,123100.0,1134.0,68263.0,738172.0,80000.0,84700.0,-1.0,-1.0,5900.0,3480.0,6000.0,-1.0,72900.0,18000.0,-1.0,11031.0,-1.0,2670300.0,37476.0,566.0,-1.0,1634.0,55000.0,3400.0,26770.0,1008887.0,91000.0,83000.0,31961.0,34148.0,400.0,25000.0,-1.0,-1.0,11000.0,-1.0,181.0,117300.0,2539.0,3121.0,-1.0,-1.0,12407.0,-1.0,72000.0,148000.0,814.0,-1.0,2759.0
1974,232878.0,26933.0,-1.0,-1.0,153100.0,16064.0,5687.0,2238012.0,1000.0,-1.0,130000.0,11000.0,-1.0,401500.0,-1.0,38733.0,-1.0,26000.0,196300.0,52500.0,55000.0,85000.0,-1.0,-1.0,114816.0,44715.0,2829.0,-1.0,-1.0,77509.0,3916.0,-1.0,58150.0,-1.0,-1.0,41000.0,-1.0,-1.0,37000.0,7500.0,-1,6547.0,61.0,2100.0,-1.0,14000.0,-1.0,1000.0,1726933.0,178309.0,315.0,67100.0,280.0,4000.0,1600.0,2830.0,-1.0,74835.0,13757.0,-1.0,-1.0,-1.0,25860.0,14822.0,150000.0,13000.0,1700000.0,-1.0,46584.0,5406.0,187900.0,34186.0,2250.0,61653.0,240000.0,-1.0,68698.0,-1.0,5496.0,-1.0,43730.0,-1.0,-1.0,18300.0,90360.0,201000.0,54400.0,9206.0,32894.0,508.0,113200.0,1247.0,53473.0,922148.0,90000.0,87700.0,-1.0,-1.0,5300.0,2090.0,5000.0,-1.0,115300.0,17000.0,-1.0,13750.0,-1.0,2175100.0,33681.0,509.0,-1.0,1962.0,51100.0,3500.0,34656.0,971576.0,81000.0,91300.0,28001.0,33299.0,400.0,27000.0,-1.0,-1.0,13300.0,-1.0,194.0,110900.0,2829.0,3497.0,-1.0,-1.0,14635.0,-1.0,72000.0,145000.0,778.0,-1.0,3472.0
1975,294008.0,25480.0,-1.0,-1.0,156200.0,21678.0,7151.0,2282466.0,1000.0,-1.0,134000.0,13000.0,-1.0,316400.0,-1.0,45468.0,-1.0,26000.0,325000.0,56300.0,57000.0,67000.0,-1.0,-1.0,152744.0,46234.0,6064.0,-1.0,-1.0,86868.0,3480.0,-1.0,60195.0,-1.0,-1.0,44300.0,-1.0,-1.0,38000.0,13384.0,-1,7370.0,70.0,2200.0,-1.0,17000.0,-1.0,1000.0,1725480.0,166479.0,308.0,89900.0,226.0,6000.0,1090.0,350.0,-1.0,74052.0,18047.0,-1.0,-1.0,-1.0,29102.0,15900.0,160000.0,9359.0,1700000.0,-1.0,44270.0,5500.0,120572.0,42413.0,2390.0,57530.0,250000.0,-1.0,75000.0,-1.0,6460.0,-1.0,35709.0,-1.0,-1.0,19685.0,96510.0,155600.0,61700.0,6900.0,37129.0,813.0,108300.0,1134.0,71098.0,791152.0,100000.0,91400.0,-1.0,-1.0,9400.0,2990.0,4000.0,-1.0,108700.0,15000.0,-1.0,14625.0,-1.0,2767400.0,39643.0,0.0,-1.0,3774.0,32750.0,3550.0,35323.0,1027303.0,65000.0,81561.0,26103.0,32406.0,400.0,20900.0,-1.0,-1.0,10000.0,-1.0,184.0,104500.0,6064.0,4055.0,-1.0,-1.0,13913.0,-1.0,70000.0,155000.0,1209.0,-1.0,3852.0
1976,300600.0,29716.0,-1.0,-1.0,130500.0,24445.0,10021.0,1840315.0,1000.0,-1.0,146000.0,12500.0,-1.0,230000.0,-1.0,43881.0,-1.0,27000.0,337000.0,57500.0,59000.0,73000.0,-1.0,-1.0,163401.0,36700.0,5937.0,-1.0,-1.0,78119.0,2055.0,-1.0,59990.0,-1.0,-1.0,40000.0,-1.0,-1.0,40000.0,8650.0,-1,6986.0,75.0,2500.0,-1.0,17000.0,-1.0,1000.0,1679716.0,140338.0,539.0,67600.0,297.0,6000.0,1420.0,150.0,-1.0,70320.0,7848.0,-1.0,-1.0,-1.0,20370.0,13169.0,180000.0,11739.0,1650000.0,-1.0,54156.0,5500.0,124786.0,49984.0,2400.0,59610.0,260000.0,-1.0,80000.0,-1.0,4290.0,-1.0,36735.0,-1.0,-1.0,23293.0,90500.0,143800.0,54573.0,7643.0,33549.0,660.0,99000.0,1089.0,57059.0,809023.0,110000.0,92900.0,-1.0,-1.0,9800.0,1200.0,3000.0,-1.0,170500.0,18000.0,-1.0,16212.0,-1.0,2463300.0,40024.0,-1.0,-1.0,870.0,45920.0,3580.0,42172.0,739812.0,81000.0,76400.0,32000.0,30968.0,400.0,32400.0,-1.0,-1.0,14500.0,-1.0,195.0,107600.0,5937.0,4197.0,-1.0,-1.0,6289.0,-1.0,70000.0,159000.0,1018.0,-1.0,1849.0
1977,307000.0,39377.0,-1.0,-1.0,162700.0,25254.0,10672.0,2290007.0,1500.0,-1.0,195820.0,13000.0,-1.0,264000.0,-1.0,40260.0,-1.0,27000.0,253000.0,46800.0,61000.0,92000.0,-1.0,-1.0,171598.0,42389.0,8223.0,-1.0,-1.0,61601.0,1461.0,-1.0,49595.0,-1.0,-1.0,46556.0,-1.0,-1.0,38000.0,20865.0,-1,19511.0,83.0,2500.0,-1.0,12971.0,-1.0,1000.0,1639377.0,170000.0,321.0,74900.0,393.0,4000.0,1760.0,350.0,-1.0,112380.0,12579.0,-1.0,-1.0,-1.0,43540.0,9233.0,190000.0,21185.0,1600000.0,-1.0,41165.0,5700.0,206931.0,52304.0,2240.0,56109.0,270000.0,-1.0,85000.0,-1.0,6200.0,-1.0,35873.0,-1.0,-1.0,30012.0,50200.0,171900.0,58010.0,5422.0,28375.0,508.0,70000.0,1002.0,74833.0,750918.0,115000.0,92800.0,-1.0,-1.0,10200.0,6000.0,6000.0,-1.0,155000.0,20000.0,-1.0,14059.0,-1.0,2746500.0,33743.0,-1.0,-1.0,3465.0,31870.0,3610.0,43601.0,770093.0,109000.0,83100.0,26000.0,29529.0,400.0,38700.0,-1.0,-1.0,16500.0,-1.0,148.0,96600.0,8223.0,3298.0,-1.0,-1.0,10383.0,-1.0,65000.0,160000.0,694.0,-1.0,1827.0
1978,276300.0,54526.0,-1.0,-1.0,203040.0,26177.0,9470.0,2193977.0,1650.0,-1.0,275818.0,12000.0,-1.0,287600.0,-1.0,41361.0,-1.0,20000.0,291000.0,50800.0,62000.0,107000.0,-1.0,-1.0,170231.0,46990.0,4970.0,-1.0,-1.0,80500.0,1295.0,-1.0,44740.0,-1.0,-1.0,45637.0,-1.0,-1.0,36000.0,10783.0,-1,17112.0,61.0,2600.0,-1.0,12419.0,-1.0,1170.0,1709526.0,133000.0,347.0,74800.0,320.0,10000.0,1999.0,600.0,-1.0,112060.0,14437.0,-1.0,-1.0,-1.0,45800.0,12462.0,210000.0,37464.0,1655000.0,-1.0,55480.0,5500.0,258972.0,70655.0,3845.0,54452.0,277000.0,-1.0,90000.0,-1.0,7400.0,-1.0,41542.0,-1.0,-1.0,39757.0,74920.0,147300.0,54478.0,5200.0,33909.0,427.0,97700.0,980.0,71826.0,858870.0,124000.0,89800.0,-1.0,-1.0,10100.0,7000.0,7000.0,-1.0,133000.0,17000.0,-1.0,14010.0,-1.0,2550600.0,42918.0,-1.0,-1.0,3169.0,14800.0,3000.0,32131.0,948744.0,91000.0,92136.0,18760.0,41796.0,400.0,43800.0,-1.0,-1.0,17000.0,-1.0,186.0,92700.0,4970.0,4033.0,-1.0,-1.0,10752.0,-1.0,40000.0,156000.0,575.0,-1.0,2738.0
1979,273700.0,54592.0,-1.0,-1.0,204090.0,29011.0,6465.0,2186343.0,1800.0,-1.0,252889.0,13000.0,-1.0,332000.0,-1.0,46000.0,-1.0,23000.0,182000.0,56800.0,60000.0,82000.0,-1.0,-1.0,180700.0,43500.0,1535.0,-1.0,-1.0,63128.0,696.0,-1.0,50595.0,-1.0,-1.0,51879.0,-1.0,-1.0,34000.0,8350.0,-1,15788.0,50.0,2600.0,-1.0,11137.0,-1.0,960.0,1739592.0,154000.0,457.0,74700.0,400.0,3000.0,2331.0,1000.0,-1.0,116290.0,17480.0,-1.0,-1.0,-1.0,33000.0,16616.0,220000.0,40707.0,1685000.0,-1.0,28873.0,5400.0,250682.0,64670.0,3650.0,54865.0,280000.0,-1.0,95000.0,-1.0,7915.0,-1.0,49696.0,-1.0,-1.0,37117.0,82480.0,128800.0,65909.0,4100.0,30797.0,356.0,100000.0,1016.0,56537.0,932220.0,114000.0,98800.0,-1.0,-1.0,8200.0,7100.0,8000.0,-1.0,235000.0,12000.0,-1.0,11321.0,-1.0,1986400.0,46521.0,-1.0,-1.0,4338.0,26560.0,2000.0,39641.0,640514.0,72000.0,80750.0,23196.0,34493.0,400.0,37000.0,-1.0,-1.0,18500.0,-1.0,181.0,84200.0,1535.0,3266.0,-1.0,-1.0,11200.0,-1.0,43833.0,165000.0,1130.0,-1.0,2191.0
1980,290000.0,52443.0,-1.0,-1.0,274769.0,32794.0,12316.0,1968165.0,1630.0,-1.0,250000.0,12500.0,-1.0,371000.0,-1.0,42040.0,-1.0,23000.0,133000.0,56300.0,62000.0,89000.0,-1.0,-1.0,181200.0,46000.0,2152.0,-1.0,-1.0,59719.0,681.0,-1.0,44335.0,-1.0,-1.0,50790.0,-1.0,-1.0,32000.0,3585.0,-1,18436.0,50.0,2600.0,-1.0,9905.0,-1.0,960.0,1752443.0,134000.0,685.0,83700.0,400.0,4000.0,2174.0,2000.0,-1.0,84240.0,17210.0,-1.0,-1.0,-1.0,29000.0,15081.0,230000.0,36640.0,1700000.0,-1.0,28395.0,5000.0,261041.0,57830.0,3890.0,50843.0,280000.0,-1.0,98000.0,-1.0,5660.0,-1.0,49342.0,-1.0,-1.0,28368.0,86700.0,89400.0,65700.0,3700.0,33285.0,345.0,80800.0,1394.0,37860.0,1212400.0,109000.0,104400.0,-1.0,-1.0,9300.0,7200.0,9383.0,-1.0,146000.0,10000.0,-1.0,11504.0,-1.0,2751600.0,39000.0,-1.0,-1.0,4440.0,25531.0,1297.0,34480.0,935174.0,57000.0,83800.0,26275.0,35861.0,400.0,55500.0,-1.0,-1.0,18000.0,-1.0,176.0,75700.0,2152.0,2667.0,-1.0,-1.0,5500.0,-1.0,43180.0,165000.0,322.0,-1.0,1628.0
1981,294000.0,50879.0,-1.0,-1.0,238103.0,25253.0,10510.0,2340947.0,1800.0,-1.0,250000.0,13000.0,-1.0,343000.0,-1.0,34990.0,-1.0,18933.0,240000.0,72600.0,64000.0,99000.0,-1.0,-1.0,191836.0,34732.0,5745.0,-1.0,-1.0,81100.0,977.0,-1.0,40570.0,-1.0,-1.0,50300.0,-1.0,-1.0,30000.0,3517.0,-1,26258.0,50.0,2600.0,-1.0,8626.0,-1.0,997.0,1750879.0,143000.0,650.0,73900.0,420.0,4000.0,1196.0,1200.0,-1.0,138240.0,13849.0,-1.0,-1.0,-1.0,28000.0,19828.0,250000.0,37793.0,1700000.0,-1.0,59152.0,5100.0,283650.0,42751.0,6310.0,55910.0,280000.0,-1.0,100000.0,-1.0,5240.0,-1.0,52387.0,-1.0,-1.0,28025.0,64700.0,88200.0,64400.0,6200.0,32694.0,483.0,78100.0,1728.0,60379.0,1485560.0,98000.0,107500.0,-1.0,-1.0,12600.0,6000.0,8177.0,-1.0,224000.0,21000.0,-1.0,12289.0,-1.0,2943900.0,38264.0,-1.0,-1.0,4295.0,19653.0,1350.0,40672.0,1331287.0,50000.0,126763.0,29699.0,42167.0,400.0,63000.0,-1.0,-1.0,20000.0,-1.0,222.0,75100.0,5745.0,3357.0,-1.0,-1.0,9418.0,-1.0,40000.0,160000.0,883.0,-1.0,1331.0
1982,290000.0,49023.0,-1.0,-1.0,272500.0,26190.0,11541.0,2902657.0,1800.0,-1.0,250000.0,13000.0,-1.0,292000.0,-1.0,31700.0,-1.0,48730.0,237000.0,73900.0,66000.0,84000.0,-1.0,-1.0,213881.0,40926.0,4940.0,-1.0,-1.0,84000.0,540.0,-1.0,43045.0,-1.0,-1.0,46700.0,-1.0,-1.0,28000.0,4898.0,-1,26690.0,50.0,2700.0,-1.0,12182.0,-1.0,350.0,1749023.0,157000.0,473.0,72900.0,450.0,2000.0,695.0,1440.0,-1.0,162460.0,16940.0,-1.0,-1.0,-1.0,32000.0,26500.0,280000.0,21498.0,1700000.0,-1.0,47384.0,4900.0,281256.0,42596.0,7386.0,54481.0,260000.0,-1.0,103000.0,-1.0,6880.0,-1.0,58075.0,-1.0,-1.0,28982.0,68100.0,152100.0,75926.0,6300.0,30265.0,559.0,73300.0,1770.0,62713.0,1159500.0,98000.0,110500.0,-1.0,-1.0,15000.0,5200.0,12177.0,-1.0,254000.0,18000.0,-1.0,15775.0,-1.0,2862100.0,38180.0,-1.0,-1.0,5471.0,11752.0,1400.0,47487.0,979802.0,65000.0,194527.0,28539.0,30629.0,400.0,74000.0,-1.0,-1.0,20000.0,-1.0,179.0,74600.0,4940.0,1996.0,-1.0,-1.0,11096.0,-1.0,40000.0,165000.0,404.0,-1.0,2460.0
1983,280000.0,44141.0,-1.0,-1.0,280300.0,24856.0,12400.0,1580546.0,1800.0,-1.0,281900.0,14000.0,-1.0,625000.0,-1.0,32233.0,-1.0,45000.0,314000.0,72400.0,68000.0,53000.0,-1.0,-1.0,256956.0,43307.0,15095.0,-1.0,-1.0,89000.0,630.0,-1.0,43670.0,-1.0,-1.0,47200.0,-1.0,-1.0,26000.0,1624.0,-1,27981.0,50.0,2800.0,-1.0,13000.0,-1.0,496.0,1744141.0,158000.0,605.0,81800.0,470.0,3833.0,557.0,2000.0,-1.0,84390.0,10031.0,-1.0,-1.0,-1.0,21000.0,20643.0,250000.0,29302.0,1700000.0,-1.0,56400.0,4600.0,288337.0,43856.0,4214.0,42443.0,270000.0,-1.0,105000.0,-1.0,6720.0,-1.0,61139.0,-1.0,-1.0,28568.0,38600.0,93400.0,81135.0,3200.0,30047.0,800.0,76600.0,1542.0,57006.0,703970.0,93900.0,113900.0,-1.0,-1.0,13000.0,5200.0,12736.0,-1.0,216500.0,20000.0,-1.0,13889.0,-1.0,3501700.0,42241.0,-1.0,-1.0,3529.0,36683.0,1300.0,36366.0,1285171.0,133000.0,191743.0,20282.0,30543.0,410.0,73600.0,-1.0,-1.0,19000.0,-1.0,213.0,71800.0,15095.0,3311.0,-1.0,-1.0,10660.0,-1.0,40000.0,175000.0,534.0,-1.0,1930.0
1984,241000.0,36122.0,-1.0,-1.0,358000.0,25086.0,10200.0,2625676.0,1800.0,-1.0,280200.0,14000.0,-1.0,614000.0,-1.0,31163.0,-1.0,45000.0,295000.0,75800.0,72000.0,70000.0,-1.0,-1.0,227300.0,45841.0,18912.0,-1.0,-1.0,91100.0,824.0,-1.0,43900.0,-1.0,-1.0,47550.0,-1.0,-1.0,24000.0,1338.0,-1,22909.0,50.0,2900.0,-1.0,9000.0,-1.0,430.0,1836122.0,124800.0,1000.0,80155.0,490.0,3752.0,1147.0,1300.0,-1.0,94110.0,9281.0,-1.0,-1.0,-1.0,15900.0,32971.0,300000.0,40506.0,1800000.0,-1.0,57950.0,4100.0,352354.0,46658.0,9572.0,51702.0,280000.0,-1.0,52674.0,-1.0,7850.0,-1.0,67253.0,-1.0,-1.0,42673.0,45100.0,168400.0,91900.0,3600.0,23502.0,900.0,75830.0,1285.0,46179.0,955720.0,89400.0,116900.0,-1.0,-1.0,15700.0,5100.0,11694.0,-1.0,191200.0,16000.0,-1.0,20096.0,-1.0,3115200.0,48576.0,-1.0,-1.0,3536.0,41826.0,1400.0,30550.0,930692.0,138000.0,215500.0,26055.0,32817.0,280.0,84200.0,-1.0,-1.0,18000.0,-1.0,300.0,72400.0,18912.0,2903.0,-1.0,-1.0,7884.0,-1.0,40000.0,164000.0,652.0,-1.0,1656.0
1985,301000.0,30639.0,-1.0,-1.0,337100.0,25287.0,12269.0,2548738.0,1490.0,-1.0,270000.0,10260.0,-1.0,600000.0,-1.0,28691.0,-1.0,47000.0,266815.0,89200.0,74000.0,87000.0,-1.0,-1.0,313600.0,47001.0,18918.0,-1.0,-1.0,122200.0,905.0,-1.0,41500.0,-1.0,-1.0,48195.0,-1.0,-1.0,22000.0,2478.0,-1,24228.0,65.0,2900.0,-1.0,10000.0,-1.0,430.0,1630639.0,120019.0,1000.0,98964.0,500.0,2000.0,1670.0,2000.0,-1.0,100671.0,11705.0,-1.0,-1.0,-1.0,17000.0,26558.0,300000.0,38527.0,1600000.0,-1.0,46358.0,3900.0,323402.0,48924.0,12858.0,50423.0,290000.0,-1.0,56923.0,-1.0,11240.0,-1.0,48018.0,-1.0,-1.0,33923.0,58500.0,140700.0,97500.0,6300.0,37576.0,1000.0,70768.0,1063.0,42595.0,1011400.0,77500.0,120200.0,-1.0,-1.0,24000.0,5100.0,10996.0,-1.0,198300.0,21000.0,-1.0,22140.0,-1.0,3128000.0,34555.0,-1.0,-1.0,3860.0,26940.0,1500.0,29846.0,911908.0,147000.0,189200.0,24924.0,38634.0,200.0,81700.0,-1.0,-1.0,16000.0,-1.0,278.0,60600.0,18918.0,4400.0,-1.0,-1.0,9039.0,-1.0,40000.0,170000.0,1545.0,-1.0,2194.0
1986,313000.0,23278.0,-1.0,-1.0,362200.0,25919.0,5862.0,2219478.0,1450.0,-1.0,230000.0,13660.0,-1.0,576000.0,-1.0,27000.0,-1.0,48000.0,267093.0,97800.0,76000.0,98000.0,-1.0,-1.0,270970.0,33900.0,23889.0,-1.0,-1.0,101200.0,1041.0,-1.0,48010.0,-1.0,-1.0,48703.0,-1.0,-1.0,20000.0,3779.0,-1,24992.0,60.0,3000.0,-1.0,18000.0,-1.0,378.0,1523278.0,171174.0,700.0,103943.0,480.0,2000.0,6700.0,2950.0,-1.0,89218.0,15242.0,-1.0,-1.0,-1.0,16000.0,23084.0,320000.0,31904.0,1500000.0,-1.0,59340.0,3600.0,301120.0,28050.0,12439.0,58050.0,300000.0,-1.0,61964.0,-1.0,14783.0,-1.0,49170.0,-1.0,-1.0,43378.0,41800.0,127900.0,94100.0,6100.0,39583.0,1260.0,76800.0,1818.0,45536.0,1041400.0,80000.0,119600.0,-1.0,-1.0,12700.0,5000.0,13201.0,-1.0,210500.0,16000.0,-1.0,28038.0,-1.0,3076600.0,49680.0,-1.0,-1.0,4274.0,23338.0,1600.0,37495.0,1085536.0,66000.0,172500.0,21489.0,39981.0,180.0,95000.0,-1.0,-1.0,21000.0,-1.0,184.0,59800.0,23889.0,3992.0,-1.0,-1.0,9421.0,-1.0,41000.0,170000.0,2970.0,-1.0,2224.0
1987,320600.0,21771.0,-1.0,-1.0,362400.0,25267.0,10900.0,2006055.0,2360.0,-1.0,270000.0,15960.0,-1.0,524000.0,-1.0,26471.0,-1.0,45000.0,299000.0,95089.0,78000.0,99000.0,-1.0,-1.0,264900.0,33952.0,21382.0,-1.0,-1.0,109066.0,900.0,-1.0,46060.0,-1.0,-1.0,54711.0,-1.0,-1.0,19000.0,3344.0,-1,26450.0,65.0,3100.0,-1.0,28000.0,-1.0,332.0,1475771.0,131000.0,720.0,90425.0,430.0,3000.0,5540.0,3681.0,-1.0,81179.0,13074.0,-1.0,-1.0,-1.0,15600.0,36210.0,350000.0,30866.0,1454000.0,-1.0,34044.0,3200.0,267290.0,56838.0,10500.0,60438.0,305000.0,-1.0,40278.0,-1.0,8444.0,-1.0,52169.0,-1.0,-1.0,42541.0,125200.0,131700.0,78300.0,7800.0,41967.0,2100.0,72324.0,2415.0,30380.0,1180750.0,87000.0,110000.0,-1.0,-1.0,15600.0,5000.0,12544.0,-1.0,134200.0,23000.0,-1.0,31125.0,-1.0,3244600.0,24564.0,-1.0,-1.0,3871.0,33929.0,1800.0,42219.0,1023734.0,63000.0,120200.0,21803.0,35957.0,130.0,96200.0,-1.0,-1.0,18000.0,-1.0,176.0,51200.0,21382.0,3175.0,-1.0,-1.0,3371.0,-1.0,41000.0,210000.0,3000.0,-1.0,2896.0
1988,324700.0,15742.0,-1.0,-1.0,323900.0,26573.0,9200.0,2802983.0,1990.0,-1.0,240000.0,15380.0,-1.0,600000.0,-1.0,24557.0,300.0,46000.0,338000.0,77547.0,80000.0,97000.0,-1.0,2466.0,223900.0,34129.0,20708.0,-1.0,-1.0,93690.0,597.0,-1.0,45000.0,-1.0,-1.0,55589.0,-1.0,-1.0,19779.0,7417.0,-1,28840.0,65.0,2900.0,-1.0,18500.0,-1.0,407.0,1690742.0,104132.0,720.0,95900.0,400.0,3000.0,4273.0,3866.0,-1.0,99774.0,7219.0,-1.0,-1.0,-1.0,14600.0,18000.0,380000.0,35050.0,1675000.0,-1.0,56497.0,3500.0,332623.0,58032.0,10700.0,56882.0,315000.0,-1.0,59095.0,-1.0,7800.0,-1.0,53694.0,-1.0,-1.0,44102.0,99000.0,131600.0,73300.0,7400.0,43362.0,840.0,61200.0,2255.0,28520.0,873300.0,79000.0,120900.0,-1.0,-1.0,9200.0,5100.0,14840.0,-1.0,172300.0,22000.0,-1.0,27920.0,-1.0,4036300.0,57040.0,-1.0,-1.0,3228.0,47239.0,2000.0,47288.0,862428.0,75000.0,134900.0,25572.0,52353.0,100.0,95000.0,5800.0,-1.0,18000.0,-1.0,132.0,51700.0,20708.0,4309.0,-1.0,-1.0,6000.0,-1.0,36000.0,211000.0,4132.0,-1.0,2298.0
