,USSR,Cambodia,Eritrea,Fiji,Australia,Panama,Pakistan,Slovakia,Thailand,Belize,Ethiopia,Kenya,Guyana,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Nigeria,Botswana,Papua New Guinea,Peru,Suriname,Togo,Tunisia,Albania,Tonga,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Spain,Central African Republic,Tajikistan,India,Syrian Arab Republic,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Antigua and Barbuda,Belgium-Luxembourg,Angola,Ethiopia PDR,Egypt,Melanesia,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,Republic of Korea,Democratic Republic of the Congo,New Zealand,Paraguay,Mali,Congo,Republic of Moldova,Dominican Republic,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,Gambia,Ghana,"China, mainland",Madagascar,Cyprus,Sri Lanka,Guinea-Bissau,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,South Sudan,Saint Kitts and Nevis,Cuba,Austria,United States of America,Bhutan,Turkmenistan,Norway,Philippines,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Lebanon,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Sudan,Belarus,Denmark,Switzerland,Somalia,Namibia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Polynesia,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Grenada,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),Latvia,Guinea,Ukraine,South Africa,Mauritania,Guadeloupe,Ireland,Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory,Liberia,Sierra Leone
1971,247460.0,552.0,,7.0,2121.0,1.0,17987.0,,4297.0,0.0,,531.0,1.0,268.0,6272.0,,147.0,2986.0,50083.0,62.0,50.0,973.0,6.0,547.0,24.0,979.0,23.0,48482.0,6266.0,9569.0,7573.0,2268.0,4200.0,,434.0,1831.0,18335.0,2227.0,2177.0,3368.0,,200633.0,3396.0,570.0,4.0,16337.0,12021.0,20581.0,14684.0,3.0,423.0,1026.0,5623.0,9687.0,58.0,,126.0,3587.0,417.0,96.0,2902.0,12075.0,147.0,1661.0,6343.0,492.0,,938.0,,9365.0,1093.0,2252.0,,1530.0,2220.0,274664.0,1565.0,12.0,242.0,1680.0,220.0,,9307.0,233.0,309.0,,0.0,338.0,9.0,299806.0,5.0,,4.0,10194.0,472.0,144.0,128.0,2456.0,306.0,,781.0,1648.0,,,1.0,2503.0,176.0,35336.0,3243.0,9329.0,0.0,2023.0,2.0,,280405.0,2540.0,,8874.0,898.0,6.0,333.0,19.0,1952.0,1116.0,4130.0,128.0,39.0,6192.0,149.0,5741.0,362.0,5.0,1995.0,,,583.0,0.0,422.0,0.0,,34.0,,12.0,525.0,23.0,1717.0,,,930.0,389.0,0.0,4.0,341.0,,1773.0,,7679.0,42.0,1.0,0.0,1561.0,25.0,,4489.0,19346.0,0.0,87.0,281.0
1972,258718.0,515.0,,8.0,1984.0,1.0,17138.0,,4586.0,0.0,,573.0,2.0,309.0,8422.0,,149.0,3115.0,52225.0,62.0,36.0,1022.0,8.0,552.0,18.0,1042.0,24.0,54713.0,6237.0,9746.0,6578.0,2131.0,4258.0,,520.0,2137.0,14805.0,2228.0,2827.0,3518.0,,200667.0,2853.0,846.0,2.0,15742.0,13225.0,24148.0,13614.0,3.0,349.0,1448.0,5803.0,9888.0,44.0,,154.0,3156.0,510.0,143.0,3154.0,12426.0,147.0,1674.0,5200.0,545.0,,836.0,,9296.0,1359.0,2332.0,,1887.0,1924.0,270299.0,1239.0,10.0,271.0,1680.0,235.0,,9736.0,210.0,392.0,,1.0,338.0,5.0,315643.0,5.0,,7.0,12543.0,419.0,133.0,120.0,2679.0,306.0,,770.0,1658.0,,,4.0,2491.0,179.0,39278.0,3426.0,8050.0,0.0,1662.0,1.0,,273836.0,3824.0,,8048.0,878.0,4.0,207.0,30.0,1497.0,1295.0,4018.0,130.0,39.0,6012.0,177.0,3537.0,345.0,5.0,1738.0,,,875.0,0.0,353.0,0.0,,68.0,,13.0,690.0,24.0,1683.0,,,1079.0,525.0,0.0,4.0,399.0,,1790.0,,5984.0,36.0,1.0,0.0,1727.0,37.0,,4169.0,18288.0,0.0,89.0,281.0
1973,255905.0,512.0,,8.0,2519.0,1.0,18675.0,,4823.0,0.0,,621.0,2.0,314.0,10215.0,,141.0,2792.0,49878.0,69.0,36.0,1124.0,9.0,592.0,21.0,1072.0,24.0,64011.0,6487.0,9422.0,4658.0,2585.0,4308.0,,584.0,1967.0,15421.0,2075.0,3338.0,3591.0,,204005.0,3006.0,1135.0,2.0,16361.0,11018.0,23919.0,14448.0,2.0,476.0,1429.0,5001.0,10169.0,44.0,,145.0,3116.0,545.0,183.0,2993.0,12683.0,66.0,2192.0,6020.0,581.0,,771.0,,9885.0,1231.0,2668.0,,1886.0,2693.0,269267.0,1337.0,13.0,332.0,1680.0,286.0,,9402.0,259.0,453.0,,1.0,338.0,4.0,366690.0,5.0,,7.0,10883.0,374.0,166.0,129.0,2633.0,292.0,,772.0,1866.0,,,5.0,2487.0,175.0,39848.0,3443.0,6937.0,0.0,1511.0,4.0,,272687.0,4063.0,,8225.0,1049.0,4.0,178.0,43.0,1339.0,1643.0,5416.0,101.0,68.0,6027.0,154.0,3419.0,361.0,5.0,1702.0,,,933.0,0.0,304.0,0.0,,122.0,,11.0,838.0,24.0,1650.0,,,739.0,551.0,0.0,1.0,448.0,,1808.0,,8254.0,42.0,1.0,0.0,1814.0,39.0,,4379.0,19659.0,0.0,92.0,292.0
1974,231932.0,512.0,,8.0,2282.0,1.0,17330.0,,4331.0,0.0,,819.0,4.0,248.0,6636.0,,97.0,2813.0,37701.0,74.0,18.0,1019.0,9.0,611.0,24.0,1092.0,24.0,79623.0,7118.0,9434.0,5810.0,2450.0,4358.0,,571.0,2582.0,15872.0,2439.0,3418.0,3169.0,,204343.0,3030.0,662.0,2.0,14434.0,13017.0,24511.0,12830.0,2.0,488.0,1083.0,6152.0,9839.0,26.0,,192.0,2834.0,588.0,269.0,2939.0,12938.0,169.0,2399.0,5459.0,612.0,,608.0,,10892.0,1214.0,2567.0,,1778.0,2533.0,268591.0,1124.0,14.0,386.0,1890.0,363.0,,11974.0,208.0,485.0,,1.0,338.0,5.0,334323.0,5.0,,9.0,8599.0,384.0,164.0,169.0,2394.0,291.0,,719.0,2107.0,,,2.0,2810.0,204.0,44033.0,3150.0,6817.0,0.0,1404.0,3.0,,271784.0,3739.0,,9036.0,922.0,2.0,257.0,39.0,1899.0,1600.0,5787.0,76.0,92.0,5940.0,130.0,3193.0,369.0,6.0,1784.0,,,1379.0,0.0,458.0,0.0,,193.0,,10.0,853.0,24.0,1494.0,,,945.0,607.0,0.0,3.0,460.0,,1826.0,,5866.0,84.0,0.0,0.0,1838.0,39.0,,4059.0,19826.0,0.0,93.0,303.0
1975,248063.0,489.0,,8.0,1522.0,1.0,17668.0,,4385.0,0.0,,842.0,5.0,276.0,7689.0,,177.0,4949.0,27407.0,75.0,18.0,767.0,7.0,679.0,23.0,1097.0,26.0,79649.0,7078.0,9324.0,2999.0,1643.0,4416.0,,510.0,2540.0,8472.0,2982.0,2746.0,3263.0,,203596.0,2789.0,752.0,0.0,15389.0,16476.0,23702.0,12283.0,2.0,472.0,1083.0,5210.0,10952.0,26.0,,165.0,3072.0,605.0,353.0,2740.0,13219.0,121.0,2721.0,5724.0,633.0,,699.0,,6763.0,1236.0,2647.0,,1937.0,2277.0,262384.0,1709.0,29.0,429.0,1890.0,368.0,,11240.0,212.0,386.0,,2.0,338.0,4.0,346710.0,5.0,,11.0,12915.0,349.0,162.0,126.0,3517.0,287.0,,721.0,2447.0,,,12.0,2763.0,259.0,48969.0,3134.0,6028.0,0.0,1779.0,2.0,,265510.0,3700.0,,7455.0,843.0,1.0,330.0,25.0,2698.0,1690.0,6059.0,70.0,103.0,5969.0,216.0,3127.0,400.0,6.0,1736.0,,,861.0,0.0,405.0,0.0,,237.0,,11.0,712.0,26.0,2122.0,,,1030.0,569.0,0.0,3.0,356.0,,1854.0,,4792.0,95.0,0.0,4.0,1916.0,39.0,,4133.0,19772.0,0.0,101.0,303.0
1976,250449.0,442.0,,7.0,2687.0,1.0,17910.0,,4234.0,0.0,,880.0,8.0,211.0,8008.0,,184.0,2955.0,29531.0,86.0,18.0,852.0,8.0,645.0,25.0,1061.0,28.0,88072.0,6804.0,8969.0,3164.0,2795.0,4416.0,,594.0,3110.0,16573.0,2504.0,2754.0,2973.0,,205933.0,2766.0,708.0,0.0,14327.0,16202.0,29980.0,13235.0,2.0,524.0,1093.0,4904.0,13849.0,25.0,,162.0,3679.0,653.0,412.0,2768.0,13434.0,108.0,3678.0,5634.0,651.0,,651.0,,12005.0,1419.0,2399.0,,1897.0,2193.0,259209.0,1593.0,26.0,383.0,1680.0,405.0,,11373.0,219.0,543.0,,3.0,338.0,5.0,330041.0,6.0,,9.0,15973.0,286.0,160.0,92.0,3211.0,303.0,,682.0,2246.0,,,55.0,2934.0,422.0,48122.0,3486.0,6162.0,0.0,1765.0,3.0,,262032.0,3771.0,,8276.0,1251.0,2.0,240.0,49.0,1898.0,1690.0,5808.0,70.0,117.0,6208.0,139.0,2823.0,508.0,6.0,1507.0,,,750.0,0.0,521.0,0.0,,274.0,,8.0,944.0,28.0,2220.0,,,483.0,597.0,0.0,1.0,352.0,,1872.0,,5214.0,95.0,0.0,4.0,1947.0,42.0,,4246.0,18412.0,0.0,104.0,345.0
1977,250005.0,294.0,,7.0,2850.0,1.0,17469.0,,4382.0,0.0,,1131.0,8.0,231.0,8924.0,,340.0,3951.0,27146.0,72.0,18.0,906.0,7.0,616.0,31.0,1049.0,29.0,92933.0,6561.0,9077.0,3815.0,2988.0,4416.0,,683.0,2990.0,20003.0,2635.0,2303.0,2685.0,,211794.0,2459.0,660.0,0.0,16170.0,14090.0,41197.0,12459.0,2.0,449.0,1093.0,4986.0,16074.0,25.0,,150.0,3226.0,650.0,594.0,2803.0,13549.0,138.0,4456.0,4448.0,547.0,,664.0,,11763.0,1676.0,2474.0,,1912.0,1808.0,274614.0,1286.0,23.0,286.0,1785.0,393.0,,12509.0,187.0,551.0,,3.0,338.0,7.0,362493.0,6.0,,9.0,14105.0,315.0,162.0,115.0,3588.0,283.0,,783.0,2021.0,,,43.0,3271.0,188.0,50848.0,3714.0,7054.0,0.0,1957.0,3.0,,277141.0,3561.0,,7820.0,1232.0,2.0,232.0,84.0,2551.0,1600.0,4836.0,79.0,123.0,6190.0,185.0,2527.0,568.0,4.0,2041.0,,,907.0,0.0,510.0,0.0,,317.0,,11.0,991.0,29.0,2208.0,,,350.0,710.0,0.0,1.0,337.0,,1890.0,,6522.0,99.0,0.0,4.0,2055.0,42.0,,4566.0,18632.0,0.0,106.0,303.0
1978,238482.0,253.0,,6.0,2923.0,1.0,18897.0,,4008.0,0.0,,980.0,14.0,210.0,12114.0,,398.0,1508.0,20744.0,69.0,18.0,1053.0,8.0,1293.0,28.0,1017.0,30.0,94586.0,5982.0,8995.0,2627.0,3008.0,4416.0,,816.0,2309.0,27340.0,2022.0,2500.0,3102.0,,209948.0,2313.0,762.0,0.0,15843.0,8286.0,43369.0,12722.0,2.0,383.0,1098.0,4940.0,13699.0,24.0,,159.0,2776.0,744.0,670.0,2458.0,13121.0,86.0,5316.0,5144.0,442.0,,388.0,,15020.0,1694.0,1842.0,,1744.0,2286.0,285359.0,1322.0,14.0,412.0,1785.0,427.0,,10917.0,127.0,553.0,,3.0,338.0,10.0,403082.0,6.0,,10.0,14619.0,365.0,187.0,109.0,3259.0,319.0,,791.0,2181.0,,,49.0,4226.0,156.0,53312.0,3788.0,3856.0,0.0,2224.0,4.0,,287992.0,3597.0,,8200.0,1251.0,1.0,293.0,67.0,2382.0,1505.0,5320.0,79.0,137.0,6184.0,216.0,2633.0,724.0,5.0,2023.0,,,1240.0,0.0,541.0,0.0,,366.0,,8.0,846.0,30.0,2019.0,,,210.0,917.0,0.0,1.0,218.0,,1909.0,,7412.0,25.0,0.0,4.0,2358.0,42.0,,4486.0,18832.0,0.0,110.0,303.0
1979,241525.0,217.0,,5.0,2212.0,1.0,19170.0,,4406.0,0.0,,1329.0,11.0,156.0,13937.0,,390.0,1119.0,21570.0,77.0,18.0,1169.0,6.0,1480.0,31.0,1036.0,31.0,99511.0,6203.0,9024.0,3429.0,2248.0,4416.0,,811.0,2695.0,18383.0,2374.0,2744.0,3099.0,,203092.0,2265.0,728.0,0.0,16269.0,13362.0,46132.0,14651.0,1.0,381.0,570.0,5192.0,14027.0,23.0,,163.0,2949.0,711.0,645.0,2215.0,13855.0,35.0,6179.0,4880.0,416.0,,459.0,,11398.0,1165.0,1311.0,,1485.0,2076.0,301767.0,1369.0,12.0,467.0,1801.0,453.0,,11602.0,142.0,539.0,,3.0,338.0,9.0,433565.0,17.0,,11.0,11899.0,294.0,165.0,122.0,3253.0,327.0,,687.0,2537.0,,,30.0,4259.0,169.0,54774.0,4653.0,3057.0,0.0,1981.0,4.0,,304183.0,2591.0,,7833.0,1243.0,0.0,323.0,68.0,2086.0,1276.0,3934.0,76.0,146.0,6175.0,179.0,2416.0,666.0,5.0,2015.0,,,1958.0,0.0,556.0,0.0,,453.0,,8.0,485.0,31.0,2378.0,,,245.0,961.0,0.0,1.0,244.0,,1921.0,,8399.0,29.0,0.0,4.0,3083.0,42.0,,4612.0,16043.0,0.0,111.0,261.0
1980,232210.0,473.0,,5.0,2143.0,1.0,20461.0,,4956.0,0.0,,1031.0,11.0,234.0,12307.0,,413.0,1508.0,22976.0,69.0,18.0,1261.0,9.0,1535.0,32.0,1209.0,33.0,95390.0,5933.0,9184.0,3767.0,2180.0,4416.0,,672.0,5184.0,15085.0,2473.0,2622.0,3125.0,,210582.0,2187.0,748.0,1.0,16351.0,11421.0,36373.0,13917.0,1.0,333.0,609.0,5587.0,14562.0,23.0,,205.0,2669.0,680.0,662.0,2259.0,14161.0,37.0,5530.0,4729.0,443.0,,382.0,,13050.0,1461.0,1939.0,,1665.0,2909.0,338204.0,1186.0,11.0,476.0,1809.0,489.0,,10394.0,130.0,490.0,,2.0,338.0,9.0,394801.0,22.0,,12.0,12664.0,247.0,168.0,91.0,3157.0,373.0,,701.0,2819.0,,,33.0,4531.0,176.0,54242.0,5420.0,2747.0,0.0,1946.0,4.0,,340541.0,2976.0,,8059.0,1430.0,109.0,139.0,47.0,1303.0,1432.0,5188.0,28.0,156.0,6199.0,197.0,2336.0,686.0,4.0,2169.0,,,2464.0,0.0,587.0,0.0,,618.0,,16.0,755.0,33.0,2828.0,,,168.0,918.0,0.0,3.0,223.0,,1941.0,,7544.0,42.0,0.0,6.0,3184.0,40.0,,4766.0,18373.0,0.0,113.0,409.0
1981,236439.0,362.0,,4.0,1894.0,1.0,21156.0,,4762.0,0.0,,789.0,11.0,252.0,11004.0,,420.0,1114.0,19408.0,35.0,18.0,1068.0,9.0,1031.0,36.0,1226.0,31.0,94106.0,4520.0,8342.0,3437.0,1930.0,4566.0,,501.0,4522.0,19298.0,1242.0,2911.0,3239.0,,216335.0,2334.0,616.0,0.0,16527.0,10465.0,39064.0,13734.0,1.0,403.0,623.0,5929.0,13578.0,22.0,,138.0,2814.0,727.0,698.0,2164.0,15247.0,35.0,6521.0,4444.0,444.0,,382.0,,8849.0,1445.0,1998.0,,1773.0,2820.0,353724.0,1095.0,31.0,694.0,1809.0,482.0,,10382.0,192.0,372.0,,2.0,338.0,8.0,388654.0,28.0,,14.0,13631.0,236.0,168.0,72.0,3313.0,343.0,,715.0,3336.0,,,17.0,4427.0,216.0,49210.0,5007.0,3073.0,0.0,1563.0,2.0,,355873.0,3566.0,,6947.0,1569.0,148.0,96.0,50.0,879.0,1382.0,4369.0,25.0,166.0,6168.0,230.0,2150.0,988.0,4.0,2142.0,,,2896.0,0.0,595.0,0.0,,860.0,,16.0,571.0,31.0,3220.0,,,228.0,1048.0,0.0,3.0,235.0,,1960.0,,6153.0,42.0,0.0,10.0,3321.0,40.0,,4409.0,21041.0,0.0,113.0,305.0
1982,237855.0,509.0,,4.0,2558.0,1.0,20907.0,,4993.0,0.0,,816.0,9.0,252.0,11192.0,,410.0,1444.0,21282.0,21.0,18.0,688.0,9.0,1107.0,39.0,1227.0,31.0,86537.0,5233.0,8000.0,2879.0,2569.0,4638.0,,373.0,3665.0,17962.0,1171.0,2937.0,3231.0,,223154.0,2585.0,373.0,1.0,16438.0,10091.0,41734.0,14221.0,0.0,384.0,632.0,5977.0,9904.0,22.0,,102.0,3628.0,788.0,726.0,2204.0,15656.0,11.0,7283.0,4025.0,476.0,,419.0,,12513.0,1371.0,1892.0,,1980.0,2338.0,325921.0,1095.0,34.0,596.0,1809.0,469.0,,9628.0,162.0,307.0,,3.0,338.0,9.0,356906.0,45.0,,14.0,12889.0,240.0,168.0,72.0,3624.0,329.0,,763.0,3845.0,,,15.0,4365.0,526.0,48210.0,5860.0,3273.0,0.0,1558.0,1.0,,327997.0,3199.0,,7341.0,1131.0,155.0,74.0,36.0,445.0,1363.0,3796.0,23.0,176.0,3681.0,138.0,2076.0,946.0,4.0,2134.0,,,3106.0,0.0,631.0,0.0,,1097.0,,18.0,542.0,31.0,3411.0,,,168.0,625.0,0.0,1.0,216.0,,1965.0,,6132.0,44.0,0.0,10.0,3414.0,39.0,,4512.0,20560.0,0.0,113.0,306.0
1983,221231.0,310.0,,5.0,2764.0,1.0,20317.0,,5291.0,0.0,,1077.0,10.0,237.0,11453.0,,419.0,1621.0,22349.0,48.0,18.0,791.0,13.0,1321.0,44.0,1107.0,34.0,97398.0,5199.0,8448.0,2587.0,2771.0,4710.0,,555.0,2751.0,25141.0,1652.0,3251.0,2530.0,,217837.0,2576.0,629.0,0.0,16727.0,15681.0,48676.0,16172.0,1.0,507.0,609.0,6143.0,8290.0,23.0,,46.0,4610.0,828.0,762.0,2236.0,16031.0,7.0,7981.0,3465.0,492.0,,457.0,,10104.0,1486.0,2209.0,,1773.0,3627.0,334822.0,1139.0,37.0,422.0,1809.0,526.0,,10992.0,184.0,341.0,,2.0,338.0,9.0,386008.0,58.0,,18.0,13370.0,279.0,168.0,76.0,3686.0,347.0,,882.0,4233.0,,,13.0,4652.0,737.0,46408.0,6025.0,3812.0,0.0,2018.0,1.0,,336712.0,2694.0,,7207.0,1214.0,219.0,78.0,46.0,680.0,1348.0,3254.0,24.0,195.0,3736.0,125.0,1889.0,872.0,5.0,2116.0,,,3657.0,0.0,634.0,0.0,,1385.0,,23.0,631.0,34.0,3924.0,,,267.0,993.0,0.0,1.0,242.0,,1985.0,,6462.0,48.0,0.0,19.0,3067.0,39.0,,4415.0,21014.0,0.0,113.0,433.0
1984,226840.0,460.0,,7.0,3627.0,1.0,21088.0,,5356.0,0.0,,1342.0,10.0,120.0,12648.0,,251.0,1701.0,20511.0,31.0,18.0,1235.0,14.0,1617.0,48.0,1155.0,34.0,107477.0,5526.0,7937.0,2152.0,3630.0,4854.0,,640.0,2447.0,24393.0,1944.0,3158.0,2216.0,,218419.0,2544.0,717.0,8.0,18017.0,18376.0,51643.0,16680.0,5.0,557.0,552.0,6472.0,10579.0,25.0,,41.0,5347.0,764.0,763.0,1956.0,16093.0,3.0,9052.0,3979.0,509.0,,339.0,,11038.0,1571.0,2048.0,,1186.0,2869.0,370786.0,1171.0,43.0,315.0,1055.0,586.0,,10998.0,170.0,381.0,,2.0,338.0,12.0,362859.0,48.0,,14.0,8808.0,299.0,168.0,75.0,3692.0,370.0,,1001.0,5373.0,,,27.0,4575.0,1468.0,47786.0,6099.0,3435.0,0.0,2444.0,2.0,,372889.0,3889.0,,5993.0,1254.0,151.0,180.0,44.0,658.0,1372.0,3159.0,29.0,227.0,3570.0,112.0,2103.0,645.0,5.0,1903.0,,,4150.0,0.0,717.0,0.0,,1546.0,,20.0,590.0,34.0,4741.0,,,244.0,1187.0,0.0,1.0,320.0,,2006.0,,6135.0,48.0,0.0,19.0,2782.0,39.0,,4626.0,23497.0,0.0,113.0,475.0
1985,219150.0,333.0,,8.0,3106.0,1.0,22346.0,,5558.0,0.0,,1181.0,19.0,226.0,12219.0,,232.0,1800.0,25398.0,28.0,18.0,1308.0,17.0,1567.0,52.0,1064.0,34.0,96400.0,5328.0,8288.0,2166.0,3109.0,4912.0,,724.0,2275.0,25057.0,2030.0,2812.0,2873.0,,216909.0,2229.0,915.0,8.0,15935.0,20108.0,54782.0,17120.0,4.0,401.0,588.0,6122.0,10649.0,26.0,,31.0,5442.0,736.0,771.0,1848.0,15767.0,3.0,7344.0,4144.0,503.0,,482.0,,9314.0,1890.0,1980.0,,1474.0,3959.0,373831.0,1250.0,63.0,331.0,1133.0,573.0,,11161.0,112.0,410.0,,2.0,338.0,18.0,354776.0,43.0,,13.0,12015.0,328.0,168.0,83.0,3705.0,392.0,,1171.0,6159.0,,,12.0,4477.0,3504.0,32259.0,4419.0,4263.0,0.0,2526.0,2.0,,376030.0,4950.0,,6387.0,1217.0,142.0,322.0,31.0,751.0,1325.0,3305.0,34.0,238.0,4497.0,128.0,2199.0,741.0,7.0,1860.0,,,4319.0,0.0,554.0,3.0,,1645.0,,20.0,462.0,34.0,4984.0,,,260.0,1076.0,0.0,2.0,378.0,,1895.0,,6267.0,48.0,0.0,10.0,2839.0,39.0,,4229.0,22769.0,0.0,120.0,447.0
1986,235119.0,330.0,,4.0,2822.0,2.0,22776.0,,5767.0,0.0,,994.0,24.0,240.0,13674.0,,269.0,4589.0,22273.0,26.0,18.0,972.0,18.0,1610.0,56.0,977.0,34.0,85353.0,5590.0,8447.0,2896.0,2824.0,4998.0,,536.0,2692.0,22930.0,2314.0,2946.0,2439.0,,213747.0,2104.0,1376.0,7.0,19668.0,19378.0,55964.0,18932.0,4.0,516.0,557.0,5897.0,11973.0,22.0,,45.0,5466.0,803.0,690.0,2204.0,15324.0,2.0,8201.0,4791.0,526.0,,410.0,,11253.0,2161.0,1603.0,,1737.0,3666.0,385165.0,1137.0,40.0,275.0,654.0,565.0,,11092.0,151.0,321.0,,2.0,338.0,91.0,339645.0,39.0,,12.0,16585.0,344.0,174.0,67.0,3862.0,404.0,,1201.0,7892.0,,,8.0,4363.0,6841.0,29704.0,4447.0,3564.0,0.0,2148.0,2.0,,387518.0,4755.0,,7080.0,1413.0,179.0,249.0,29.0,820.0,1132.0,4512.0,42.0,280.0,5215.0,142.0,2353.0,741.0,8.0,1832.0,,,4778.0,0.0,727.0,6.0,,2141.0,,15.0,345.0,34.0,5254.0,,,223.0,1205.0,0.0,2.0,293.0,,1678.0,,5754.0,50.0,0.0,27.0,2654.0,20.0,,4300.0,20996.0,0.0,142.0,415.0
1987,240262.0,445.0,,8.0,3146.0,2.0,23255.0,,6057.0,0.0,,787.0,22.0,144.0,15384.0,,237.0,3162.0,25345.0,18.0,18.0,1070.0,17.0,1691.0,65.0,1102.0,34.0,100559.0,5695.0,8766.0,1442.0,3148.0,4998.0,,444.0,3215.0,25439.0,2345.0,2804.0,2543.0,,254945.0,2620.0,1419.0,10.0,18544.0,18356.0,63808.0,18928.0,4.0,559.0,464.0,5880.0,11937.0,26.0,,37.0,5604.0,853.0,641.0,1992.0,15302.0,2.0,9587.0,6209.0,544.0,,343.0,,7629.0,1945.0,1908.0,,1792.0,3197.0,380546.0,1150.0,31.0,299.0,344.0,521.0,,11256.0,139.0,382.0,,2.0,338.0,180.0,322971.0,30.0,,11.0,14796.0,340.0,175.0,155.0,3595.0,413.0,,1212.0,7773.0,,,8.0,4594.0,5999.0,37055.0,4447.0,4091.0,0.0,2652.0,0.0,,383177.0,5453.0,,7339.0,2026.0,169.0,302.0,28.0,697.0,1131.0,5074.0,47.0,314.0,4441.0,168.0,2631.0,603.0,8.0,1798.0,,,3808.0,0.0,686.0,4.0,,2134.0,,16.0,367.0,34.0,4905.0,,,350.0,1399.0,0.0,2.0,483.0,,1235.0,,6857.0,50.0,0.0,19.0,3480.0,27.0,,3815.0,20764.0,0.0,142.0,434.0
1988,243628.0,329.0,,8.0,2789.0,2.0,23800.0,,6498.0,0.0,,970.0,22.0,221.0,18399.0,,261.0,2727.0,32735.0,27.0,18.0,1336.0,14.0,1606.0,68.0,1035.0,34.0,108052.0,5685.0,8705.0,1115.0,2793.0,4998.0,,489.0,3087.0,25061.0,2107.0,3186.0,2313.0,,266004.0,2363.0,1413.0,10.0,20186.0,22172.0,65601.0,19115.0,4.0,603.0,471.0,6089.0,11522.0,26.0,,30.0,5651.0,906.0,605.0,2084.0,16666.0,4.0,10383.0,5795.0,493.0,,310.0,,8711.0,1781.0,2223.0,,1554.0,3874.0,371824.0,1179.0,39.0,263.0,395.0,435.0,,11046.0,182.0,333.0,,1.0,338.0,188.0,349297.0,30.0,,11.0,11936.0,447.0,176.0,171.0,3472.0,398.0,,1153.0,7717.0,,,7.0,4730.0,6141.0,32916.0,4122.0,4354.0,0.0,2519.0,0.0,,373698.0,4371.0,,7476.0,1630.0,1.0,271.0,27.0,956.0,1158.0,5574.0,49.0,314.0,3601.0,151.0,1874.0,619.0,8.0,1948.0,,,4391.0,0.0,620.0,3.0,,2073.0,,13.0,299.0,34.0,4664.0,,,286.0,1767.0,0.0,2.0,359.0,,1369.0,,5716.0,84.0,0.0,15.0,3180.0,29.0,,3791.0,20530.0,0.0,143.0,467.0
1989,245283.0,368.0,,7.0,2275.0,2.0,24306.0,,6132.0,2.0,,1059.0,21.0,163.0,7783.0,,266.0,3170.0,30729.0,29.0,15.0,1104.0,15.0,1682.0,78.0,935.0,27.0,101799.0,6921.0,8576.0,1180.0,2278.0,5350.0,,676.0,2720.0,25653.0,2706.0,3401.0,2364.0,,263061.0,2354.0,1519.0,5.0,20966.0,19439.0,72058.0,17627.0,4.0,615.0,499.0,6490.0,9995.0,21.0,,32.0,5371.0,1054.0,570.0,1930.0,17877.0,3.0,11100.0,8159.0,527.0,,317.0,,7760.0,1869.0,2571.0,,1659.0,3140.0,374930.0,1175.0,41.0,278.0,419.0,344.0,,11121.0,179.0,382.0,,1.0,348.0,234.0,332063.0,34.0,,9.0,12247.0,637.0,178.0,143.0,3697.0,370.0,,1103.0,8588.0,,,6.0,4750.0,6743.0,28104.0,3756.0,4705.0,0.0,2719.0,0.0,,376052.0,4584.0,,6161.0,1920.0,125.0,181.0,16.0,633.0,977.0,5577.0,50.0,342.0,1405.0,178.0,1122.0,465.0,9.0,1757.0,,,5159.0,0.0,579.0,3.0,,2870.0,,17.0,377.0,27.0,4571.0,,,337.0,1960.0,0.0,2.0,321.0,,1592.0,,4629.0,55.0,0.0,23.0,3468.0,29.0,,4373.0,20266.0,0.0,126.0,470.0
