,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Morocco,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Marshall Islands,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),British Virgin Islands,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Guam,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Pacific Islands Trust Territory,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1984,2925668.0,32566.0,48870.0,6760.0,30460.0,0.0,17482.0,5348.0,92331.0,60886.0,269290.0,20603.0,38155.0,19017.0,7581.0,27428.0,3377337.0,,23255.0,3120.0,1779577.0,182994.0,,425.0,62418.0,16803.0,1322.0,,0.0,7593.0,55200.0,1804.0,4817.0,,364318.0,143043.0,21205.0,,51473.0,303399.0,26640.0,120135.0,163137.0,70621.0,35174.0,141490.0,145514.0,3146.0,,5454.0,,100412.0,323.0,39583.0,1035.0,904.0,,2106.0,27112.0,115232.0,33472.0,30952.0,52491.0,153478.0,372991.0,6591.0,,79392.0,2.0,0.0,9034.0,,6504.0,4.0,180868.0,11578.0,35307.0,44422.0,,36965.0,167.0,12870.0,,32231.0,16323.0,1043.0,325.0,1376.0,4701.0,,,,,107265.0,265861.0,328.0,1170.0,356.0,260.0,50285.0,120094.0,334368.0,,156873.0,156447.0,2849.0,456869.0,399044.0,364.0,,1763.0,4955.0,28408.0,641.0,,8874.0,351.0,107020.0,9557.0,80480.0,,1252245.0,,1690.0,45780.0,0.0,94996.0,2911821.0,359610.0,43128.0,6.0,113233.0,,411196.0,4383014.0,957138.0,76306.0,319107.0,926014.0,24082.0,297.0,7675.0,,35146.0,11289428.0,8465686.0,8840.0,5199444.0,22570.0,159949.0,17930.0,29678.0,195.0,7042.0,460911.0,,7068.0,845953.0,9245.0,2141.0,6647.0,19660.0,,,2145.0,164952.0,536888.0,5700.0,59988.0,8.0,,8505269.0,61073.0,,250620.0,7.0,11009.0,16175.0,55147.0,,5784.0,5997.0,68364.0,1482.0,4290.0,2380.0,158220.0,2577239.0,0.0,351898.0,,28955.0,142568.0,195.0,666770.0,19147.0,3045.0,611.0,154.0,455999.0,85398.0,1.0,1290.0,72411.0,198777.0,20800.0,257379.0,39220.0,,206177.0,,,39850.0
1985,3246247.0,33934.0,42370.0,5460.0,28013.0,0.0,20561.0,5451.0,102519.0,63521.0,283060.0,28068.0,41028.0,29650.0,7302.0,26252.0,4066847.0,,24913.0,3120.0,1895755.0,204702.0,,404.0,71460.0,17895.0,1117.0,,0.0,5575.0,52538.0,1184.0,5255.0,,512596.0,137023.0,21248.0,,63730.0,334274.0,19082.0,99443.0,182647.0,71573.0,26400.0,140180.0,141372.0,3256.0,,6726.0,,72255.0,369.0,41410.0,955.0,729.0,,2106.0,28084.0,111029.0,61324.0,32360.0,44153.0,166788.0,455840.0,6760.0,,82814.0,2.0,0.0,12846.0,,27448.0,4.0,207356.0,8279.0,41667.0,60158.0,,46109.0,220.0,13000.0,,30702.0,14852.0,978.0,260.0,1170.0,3644.0,,,,,118470.0,305631.0,328.0,1235.0,356.0,273.0,55026.0,186035.0,409362.0,,266203.0,265799.0,2799.0,528839.0,440484.0,377.0,,1530.0,2848.0,27451.0,749.0,,9917.0,325.0,105100.0,16989.0,78100.0,,843547.0,,1690.0,44873.0,0.0,111364.0,3150684.0,416832.0,54009.0,26.0,116819.0,,418654.0,4880326.0,1205765.0,73335.0,330427.0,1078950.0,24340.0,375.0,7285.0,,47066.0,12341169.0,9270071.0,14170.0,4853587.0,19040.0,183519.0,14294.0,32263.0,208.0,7029.0,370981.0,,4788.0,1179993.0,10904.0,2258.0,7098.0,23170.0,,,1755.0,192605.0,936870.0,5320.0,56212.0,10.0,,9311481.0,91222.0,,220520.0,7.0,4386.0,20424.0,76113.0,,6232.0,8062.0,63376.0,1482.0,4420.0,2380.0,164890.0,2917921.0,0.0,340160.0,,23048.0,161935.0,195.0,655844.0,20962.0,3052.0,598.0,18.0,499617.0,83156.0,2.0,1350.0,73458.0,278727.0,23400.0,277684.0,47644.0,,159496.0,,,39850.0
1986,3252513.0,47082.0,45156.0,5720.0,33771.0,8.0,20965.0,5691.0,117016.0,57601.0,281670.0,22137.0,42328.0,28742.0,7407.0,21491.0,3011419.0,,19302.0,3250.0,2067368.0,231790.0,,2950.0,83164.0,23817.0,1162.0,,0.0,5804.0,55500.0,878.0,5370.0,,427856.0,149286.0,21761.0,,72722.0,423141.0,24044.0,148555.0,281492.0,73717.0,36674.0,165599.0,142362.0,3094.0,,6186.0,,98028.0,243.0,38987.0,920.0,709.0,,1794.0,29333.0,127048.0,60195.0,30600.0,53051.0,155769.0,542550.0,6942.0,,68296.0,2.0,0.0,12464.0,,61072.0,4.0,235150.0,12196.0,54625.0,72208.0,,39732.0,261.0,14300.0,,31750.0,15266.0,952.0,260.0,1065.0,4206.0,,,,,128610.0,217915.0,312.0,1040.0,356.0,286.0,65270.0,174604.0,404742.0,,223436.0,220486.0,2751.0,566134.0,468944.0,390.0,,1440.0,2803.0,24215.0,446.0,,8018.0,299.0,107868.0,19058.0,79680.0,,951324.0,,1690.0,60596.0,0.0,155616.0,3436089.0,500602.0,50869.0,18.0,113621.0,,419888.0,5340081.0,1211647.0,72717.0,330432.0,1204640.0,24598.0,395.0,9625.0,,50127.0,11250033.0,8963988.0,14300.0,4689302.0,23910.0,185158.0,9475.0,34688.0,208.0,7351.0,445777.0,,4017.0,1530709.0,12109.0,2664.0,7470.0,24860.0,,,1495.0,264851.0,738288.0,2280.0,62623.0,6.0,,9002975.0,89006.0,,271880.0,7.0,7000.0,39418.0,66941.0,,8101.0,10232.0,68053.0,1491.0,4420.0,2300.0,164882.0,3291506.0,212.0,364360.0,,19467.0,178559.0,273.0,814612.0,32597.0,3224.0,611.0,18.0,419165.0,81965.0,2.0,1380.0,75169.0,306956.0,23400.0,310820.0,51593.0,,214862.0,,,35450.0
1987,3650743.0,34086.0,44502.0,5980.0,24698.0,0.0,23004.0,5202.0,157766.0,40158.0,281060.0,22966.0,43888.0,30797.0,7420.0,21409.0,3540277.0,,16473.0,3640.0,2014328.0,232087.0,,2967.0,84016.0,25758.0,882.0,,0.0,8021.0,57580.0,2257.0,4748.0,,427673.0,163692.0,20482.0,,70962.0,393405.0,23218.0,101698.0,287172.0,64850.0,39469.0,162764.0,95076.0,2096.0,,6257.0,,80238.0,243.0,44985.0,867.0,660.0,,1820.0,27403.0,132021.0,63268.0,16960.0,55588.0,146121.0,635064.0,6058.0,,60792.0,2.0,0.0,13962.0,,54828.0,5.0,211560.0,16609.0,51783.0,69892.0,,30966.0,315.0,15600.0,,28351.0,18656.0,1043.0,273.0,819.0,4162.0,,,,,113450.0,305709.0,260.0,650.0,356.0,312.0,65249.0,224925.0,399028.0,,179530.0,176563.0,2723.0,593482.0,491008.0,390.0,,1188.0,4278.0,25653.0,363.0,,5619.0,286.0,109870.0,12940.0,82468.0,,1297956.0,,1560.0,52943.0,0.0,173011.0,3614030.0,456615.0,50404.0,18.0,118346.0,,391977.0,5297021.0,2170370.0,76369.0,345909.0,1200990.0,25049.0,262.0,6360.0,,47305.0,11445640.0,9633071.0,14950.0,4839721.0,20500.0,179607.0,13993.0,31473.0,208.0,7655.0,395094.0,,4170.0,1432522.0,12121.0,2124.0,7658.0,22130.0,,,1300.0,301926.0,1239072.0,6080.0,62082.0,5.0,,9678057.0,77134.0,,317100.0,7.0,4515.0,33908.0,80046.0,,9012.0,36929.0,75392.0,1243.0,4680.0,1964.0,149770.0,2530622.0,476.0,518170.0,,19510.0,194814.0,221.0,811934.0,27923.0,3024.0,618.0,18.0,479180.0,79064.0,1.0,1410.0,74485.0,231564.0,23400.0,321185.0,45839.0,,179364.0,,,32914.0
1988,3821572.0,46018.0,40030.0,4680.0,22540.0,0.0,24640.0,5131.0,163210.0,43856.0,245740.0,23175.0,40606.0,31506.0,7420.0,15554.0,3840607.0,,16939.0,2990.0,2003323.0,288429.0,,2461.0,80958.0,27178.0,882.0,,0.0,7637.0,57986.0,1675.0,5053.0,,459211.0,182023.0,19586.0,,97209.0,353363.0,27352.0,172550.0,235211.0,77916.0,33104.0,187526.0,109060.0,4384.0,,5760.0,,55418.0,240.0,36144.0,823.0,338.0,,2015.0,27964.0,120923.0,71390.0,17891.0,69263.0,148692.0,647138.0,6253.0,,70020.0,2.0,0.0,13064.0,,68370.0,4.0,191702.0,10423.0,46155.0,61071.0,,34011.0,371.0,17388.0,,28271.0,19344.0,1030.0,286.0,763.0,3350.0,,,,,63119.0,349336.0,204.0,1040.0,356.0,325.0,90264.0,294129.0,364061.0,,218847.0,216386.0,2678.0,590486.0,567298.0,416.0,,706.0,3958.0,27363.0,446.0,,3783.0,260.0,111588.0,4540.0,83200.0,,998142.0,,1625.0,57213.0,0.0,167046.0,3939822.0,461844.0,53838.0,17.0,125315.0,,353791.0,5878209.0,1928302.0,85695.0,366142.0,1357400.0,25660.0,262.0,4640.0,,59449.0,9436265.0,8685201.0,12090.0,6760458.0,18722.0,187863.0,11239.0,36779.0,208.0,7811.0,369660.0,,3447.0,1101330.0,13828.0,4084.0,7704.0,20830.0,,,1040.0,228898.0,946235.0,4560.0,68064.0,4.0,,8721345.0,88693.0,,347600.0,7.0,15630.0,28347.0,123152.0,,9572.0,57349.0,66172.0,1326.0,4810.0,2022.0,151837.0,3398248.0,342.0,405350.0,,16599.0,197138.0,221.0,951385.0,33858.0,2894.0,637.0,17.0,406720.0,72320.0,2.0,1410.0,74127.0,196509.0,18200.0,288705.0,40312.0,,160655.0,,,31230.0
1989,4225372.0,47614.0,31933.0,3900.0,25259.0,0.0,27754.0,5503.0,193985.0,48279.0,246860.0,24342.0,34236.0,27809.0,7420.0,20549.0,4846487.0,,17081.0,3380.0,1697296.0,321910.0,,987.0,85252.0,12003.0,882.0,,0.0,8762.0,58436.0,1594.0,4697.0,,469611.0,193501.0,18726.0,,89748.0,362806.0,33807.0,84686.0,243189.0,75724.0,42678.0,194369.0,160398.0,2492.0,,4596.0,,94017.0,234.0,28511.0,867.0,260.0,,2015.0,29944.0,109474.0,73526.0,18590.0,80567.0,145284.0,735238.0,6435.0,,59413.0,2.0,0.0,14792.0,,59016.0,3.0,249056.0,11994.0,23637.0,55206.0,,29627.0,374.0,10888.0,,26703.0,21037.0,1017.0,299.0,738.0,4875.0,,,,,146970.0,394691.0,224.0,650.0,333.0,338.0,112330.0,276248.0,286103.0,,210244.0,209257.0,2630.0,617711.0,641981.0,162.0,,716.0,4948.0,24211.0,536.0,,4837.0,260.0,112620.0,8522.0,78288.0,,1059658.0,,1690.0,60407.0,0.0,216920.0,4358446.0,610357.0,70886.0,14.0,131337.0,,354020.0,7050909.0,1671274.0,82703.0,378957.0,1405730.0,26449.0,174.0,4410.0,,64077.0,11086302.0,8290908.0,11700.0,7077263.0,19405.0,224646.0,11584.0,32078.0,208.0,7672.0,353435.0,,3762.0,1089530.0,19360.0,4967.0,6825.0,20700.0,,,910.0,263231.0,1151892.0,3800.0,76383.0,2.0,,8319419.0,85010.0,,192128.0,5.0,5660.0,29501.0,106170.0,,7439.0,63768.0,65370.0,1674.0,4940.0,2044.0,135374.0,2806408.0,290.0,372140.0,,16567.0,208495.0,221.0,844087.0,54044.0,2769.0,650.0,17.0,472580.0,79215.0,2.0,1964.0,71577.0,250195.0,18200.0,298436.0,39231.0,,199748.0,,,30092.0
1990,3920300.0,44460.0,46924.0,5200.0,32748.0,0.0,29308.0,5482.0,164333.0,47827.0,251990.0,22012.0,31501.0,36942.0,7782.0,11678.0,4133134.0,,17825.0,3900.0,1914629.0,365986.0,,935.0,89811.0,10659.0,1029.0,,-1.0,11227.0,58856.0,1877.0,4420.0,,302514.0,192178.0,17560.0,,105051.0,347271.0,39611.0,164129.0,232676.0,94431.0,26400.0,174936.0,160360.0,2941.0,,5740.0,,71402.0,202.0,30657.0,761.0,117.0,,1469.0,28990.0,132800.0,72052.0,19280.0,83538.0,148664.0,835300.0,8511.0,,67021.0,2.0,-1.0,15262.0,,33506.0,4.0,301445.0,16080.0,15584.0,66332.0,,33434.0,383.0,7638.0,,25436.0,16892.0,1004.0,286.0,826.0,4884.0,,,,,185762.0,429384.0,208.0,559.0,16.0,351.0,110316.0,346877.0,302597.0,,173052.0,172116.0,2602.0,671285.0,647061.0,840.0,,704.0,5173.0,23622.0,599.0,,3343.0,130.0,105641.0,5936.0,84780.0,,1320728.0,,1820.0,54497.0,-1.0,206598.0,4961790.0,470286.0,58813.0,14.0,138812.0,,381309.0,7116121.0,1825027.0,74603.0,392083.0,1480674.0,27864.0,176.0,3730.0,,55288.0,11339984.0,9711818.0,13650.0,7117588.0,17830.0,237427.0,13315.0,39094.0,213.0,6996.0,271073.0,,3544.0,1620421.0,36443.0,5669.0,7265.0,17971.0,,,871.0,223170.0,727515.0,7600.0,108326.0,1.0,,9742475.0,83963.0,,138550.0,3.0,14051.0,20405.0,103743.0,,9586.0,65776.0,56171.0,1651.0,5044.0,2051.0,146377.0,3899782.0,627.0,502540.0,,20630.0,205923.0,222.0,830921.0,51869.0,2645.0,637.0,16.0,408939.0,87138.0,3.0,1562.0,70799.0,254777.0,18607.0,359696.0,37522.0,,171449.0,,,28092.0
1991,3382076.0,36062.0,34533.0,5460.0,26429.0,0.0,32094.0,6122.0,169043.0,51074.0,283594.0,17440.0,18609.0,29716.0,6821.0,10285.0,3260086.0,,17556.0,3250.0,2189553.0,410098.0,,976.0,87998.0,13238.0,722.0,,-1.0,14491.0,59868.0,1888.0,4281.0,,523666.0,245766.0,15564.0,,118248.0,405745.0,44445.0,122283.0,250812.0,72775.0,29562.0,168595.0,109820.0,1690.0,,5340.0,,115205.0,208.0,37049.0,666.0,65.0,,1723.0,28192.0,136452.0,67365.0,21950.0,87034.0,150152.0,1189617.0,8446.0,,65807.0,2.0,-1.0,18872.0,,37945.0,3.0,275940.0,12473.0,24206.0,42729.0,,28026.0,388.0,10238.0,,28843.0,19839.0,991.0,289.0,700.0,4222.0,,,,2990.0,296046.0,352448.0,390.0,520.0,27.0,364.0,75489.0,334068.0,313852.0,,270464.0,269488.0,2571.0,843327.0,634446.0,1007.0,,548.0,5391.0,22721.0,685.0,,3347.0,260.0,113788.0,14705.0,82240.0,,1108448.0,,1950.0,46764.0,-1.0,216716.0,5270636.0,402281.0,95340.0,11.0,142865.0,,397581.0,7120925.0,2002849.0,62276.0,392712.0,1579260.0,26403.0,157.0,3700.0,,50762.0,12225833.0,10072914.0,11050.0,7381676.0,17967.0,213654.0,12348.0,41336.0,234.0,6395.0,296932.0,-1.0,2231.0,1543375.0,17524.0,5115.0,7575.0,13037.0,,,559.0,228190.0,1289359.0,8740.0,108407.0,0.0,,10109963.0,72804.0,,153720.0,3.0,8972.0,29905.0,105670.0,,12526.0,88249.0,51130.0,1541.0,5148.0,2215.0,157217.0,3978889.0,294.0,553355.0,,21653.0,236139.0,222.0,679549.0,89272.0,3036.0,653.0,15.0,406530.0,98343.0,2.0,1486.0,72480.0,220110.0,,359546.0,30263.0,,191762.0,,,40856.0
1992,,50388.0,34328.0,5590.0,31745.0,0.0,27814.0,6298.0,156665.0,61273.0,331697.0,8344.0,20227.0,38162.0,6984.0,6225.0,3995232.0,,17145.0,2600.0,1926206.0,375183.0,,1011.0,94534.0,18766.0,673.0,82280.0,-1.0,9123.0,61771.0,2176.0,4087.0,16804.0,496762.0,216249.0,13194.0,,105201.0,355539.0,42095.0,205597.0,,78914.0,21040.0,189208.0,107540.0,4556.0,109468.0,7920.0,3248.0,61488.0,214.0,34351.0,628.0,49.0,131573.0,1764.0,25696.0,137579.0,63787.0,26200.0,86171.0,159474.0,1091707.0,8603.0,1389.0,62909.0,3.0,-1.0,19204.0,21.0,36312.0,3.0,154535.0,25712.0,11396.0,74722.0,,39471.0,391.0,10563.0,23118.0,30685.0,17815.0,1004.0,293.0,643.0,5961.0,3077.0,4117.0,1476967.0,4160.0,153166.0,369795.0,245.0,455.0,34.0,377.0,63175.0,135848.0,265934.0,,254089.0,253078.0,2534.0,651586.0,673905.0,971.0,,584.0,6736.0,10632.0,519.0,16626.0,3582.0,277.0,108466.0,18272.0,75307.0,2095.0,1278446.0,,1820.0,49849.0,-1.0,215154.0,6033473.0,292085.0,88853.0,11.0,132770.0,868.0,460863.0,7401080.0,1598162.0,62188.0,398766.0,1613239.0,25666.0,148.0,4203.0,,41394.0,12850635.0,9853465.0,11180.0,8405560.0,17635.0,201639.0,6863.0,46600.0,239.0,4928.0,349661.0,-1.0,2908.0,1586446.0,33068.0,1917.0,7537.0,16690.0,,,455.0,183937.0,860086.0,6840.0,112914.0,1.0,401825.0,9887815.0,84494.0,164462.0,300500.0,3.0,18098.0,30964.0,43526.0,7598.0,12038.0,98241.0,49320.0,1802.0,5265.0,2433.0,170546.0,3835180.0,240.0,539690.0,31566.0,17838.0,244418.0,224.0,755229.0,83763.0,3425.0,611.0,15.0,324914.0,104979.0,3.0,1456.0,69532.0,230296.0,,374763.0,34331.0,37692.0,254311.0,,953031.0,40928.0
1993,,48412.0,34310.0,5200.0,26055.0,-1.0,30239.0,7101.0,122451.0,62046.0,362523.0,11740.0,19452.0,37940.0,6817.0,6392.0,4463451.0,,16891.0,3120.0,2745118.0,394447.0,,1350.0,92338.0,22366.0,720.0,81242.0,-1.0,9641.0,61308.0,2126.0,4171.0,8209.0,457468.0,,12862.0,,104814.0,308348.0,43581.0,163721.0,,79584.0,27939.0,198981.0,137180.0,3056.0,81270.0,4560.0,2762.0,85074.0,221.0,36477.0,575.0,39.0,115360.0,1967.0,29531.0,129051.0,67397.0,30690.0,95849.0,167305.0,1185241.0,8332.0,1765.0,74176.0,3.0,-1.0,18960.0,-1.0,16327.0,2.0,158607.0,14086.0,25493.0,59639.0,51767.0,31172.0,382.0,10563.0,17601.0,29533.0,19585.0,1017.0,299.0,553.0,6371.0,1327.0,1760.0,1313822.0,3250.0,236009.0,404305.0,234.0,650.0,35.0,390.0,65601.0,208743.0,313009.0,6993.0,261750.0,260400.0,2715.0,588238.0,685610.0,960.0,60512.0,605.0,6525.0,26293.0,544.0,50699.0,3558.0,292.0,110005.0,9314.0,71920.0,1700.0,1170138.0,,1905.0,49693.0,-1.0,221486.0,6267335.0,230184.0,75786.0,11.0,,818.0,486838.0,8615223.0,1316809.0,52309.0,414478.0,1693769.0,26429.0,148.0,5620.0,,47537.0,11207342.0,10875777.0,11050.0,8104741.0,18139.0,207329.0,5829.0,43940.0,244.0,5796.0,314953.0,-1.0,5738.0,1596921.0,43451.0,2682.0,7696.0,16939.0,,160943.0,481.0,197181.0,910772.0,3420.0,120038.0,1.0,414933.0,10912253.0,93697.0,174331.0,274757.0,4.0,7127.0,26665.0,82536.0,7340.0,13435.0,112695.0,30148.0,1654.0,5395.0,2311.0,215251.0,3411947.0,440.0,479470.0,26646.0,20206.0,264638.0,222.0,646085.0,108864.0,3688.0,681.0,16.0,317028.0,114117.0,2.0,1336.0,69453.0,217972.0,,373412.0,36155.0,39302.0,184716.0,,890893.0,40998.0
1994,,41002.0,34325.0,3900.0,24772.0,20.0,33006.0,8298.0,141191.0,61381.0,343822.0,11646.0,20097.0,43139.0,6683.0,7053.0,4917664.0,,13071.0,2340.0,3653004.0,435081.0,,1955.0,91466.0,23402.0,701.0,61885.0,-1.0,11845.0,62722.0,1978.0,3895.0,8018.0,546949.0,,13099.0,,129208.0,306912.0,49806.0,187002.0,,116226.0,29165.0,218865.0,81320.0,3181.0,85841.0,6141.0,2011.0,73493.0,228.0,37897.0,610.0,38.0,132800.0,1820.0,26573.0,122165.0,76681.0,35150.0,100930.0,157053.0,1243986.0,6959.0,1299.0,71993.0,4.0,-1.0,15630.0,-1.0,13551.0,2.0,141047.0,20331.0,14012.0,49904.0,61859.0,27074.0,490.0,10563.0,16421.0,29479.0,14125.0,1030.0,300.0,549.0,6381.0,3191.0,6385.0,1209187.0,3445.0,82533.0,413751.0,195.0,455.0,35.0,398.0,70619.0,226096.0,300738.0,8462.0,249634.0,247679.0,2452.0,623303.0,719535.0,898.0,63716.0,602.0,6554.0,22346.0,755.0,51112.0,3151.0,299.0,107870.0,21894.0,75733.0,2259.0,1049898.0,,1937.0,55011.0,-1.0,255109.0,6901048.0,294662.0,84854.0,11.0,,876.0,466237.0,8397487.0,1588617.0,53148.0,405477.0,1765168.0,27363.0,148.0,5645.0,,55816.0,15093038.0,11863486.0,11180.0,8539491.0,18752.0,219021.0,5725.0,50080.0,249.0,5749.0,334868.0,-1.0,4990.0,1616803.0,36011.0,2400.0,5862.0,16940.0,,194679.0,416.0,213955.0,975820.0,6460.0,116146.0,1.0,392086.0,11901383.0,96143.0,137737.0,366080.0,4.0,21325.0,30046.0,82202.0,10018.0,12962.0,141342.0,35614.0,1544.0,5840.0,2446.0,182509.0,3978868.0,635.0,505240.0,27523.0,35086.0,265663.0,215.0,815063.0,150037.0,1351.0,703.0,16.0,337355.0,115956.0,4.0,1396.0,78564.0,263191.0,,372674.0,36115.0,33269.0,254611.0,,665785.0,42122.0
1995,,48602.0,36279.0,2600.0,25425.0,30.0,31451.0,10236.0,104406.0,69118.0,337448.0,13332.0,27739.0,40260.0,6447.0,9263.0,5056796.0,,14856.0,2145.0,3361112.0,469409.0,,2104.0,90466.0,22562.0,694.0,95505.0,-1.0,13695.0,59668.0,2078.0,3727.0,9678.0,616403.0,,13028.0,,119492.0,371458.0,48768.0,170748.0,,91411.0,27528.0,215523.0,76408.0,3322.0,82063.0,3958.0,1699.0,88322.0,211.0,41395.0,636.0,34.0,124800.0,1729.0,27648.0,138920.0,78924.0,41460.0,105616.0,160619.0,1244441.0,9413.0,822.0,92009.0,5.0,-1.0,14555.0,-1.0,15317.0,2.0,119282.0,14841.0,21328.0,41830.0,93904.0,36180.0,396.0,10563.0,22341.0,27207.0,18406.0,962.0,302.0,542.0,7341.0,2947.0,9637.0,1864256.0,5460.0,71916.0,490197.0,232.0,520.0,28.0,407.0,78427.0,277709.0,377591.0,10703.0,364506.0,362402.0,2410.0,757929.0,778954.0,892.0,72019.0,611.0,8586.0,21929.0,928.0,39115.0,2656.0,303.0,117228.0,35924.0,73400.0,767.0,644502.0,,1966.0,59037.0,-1.0,221074.0,7470484.0,530982.0,111058.0,9.0,,2740.0,470236.0,9079614.0,1945958.0,56944.0,371188.0,1887057.0,26598.0,150.0,5721.0,,67345.0,13061789.0,12496519.0,12090.0,8715417.0,18686.0,216445.0,4900.0,54517.0,254.0,5793.0,407236.0,5200.0,4940.0,1739207.0,37016.0,2402.0,6841.0,19541.0,,279512.0,468.0,250293.0,1138957.0,4940.0,117780.0,1.0,393145.0,12537913.0,89500.0,146217.0,444240.0,4.0,14300.0,53609.0,53997.0,14415.0,12913.0,134297.0,37795.0,1544.0,6262.0,2302.0,205811.0,4819667.0,349.0,497270.0,23732.0,27975.0,290836.0,238.0,744695.0,184371.0,976.0,722.0,19.0,333981.0,119952.0,2.0,1611.0,71193.0,276549.0,,366058.0,39838.0,38200.0,326143.0,,1202951.0,41273.0
1996,,33972.0,37711.0,2600.0,28032.0,30.0,34005.0,14666.0,229237.0,69264.0,425875.0,12468.0,29852.0,47351.0,6605.0,6793.0,4573415.0,,14711.0,1950.0,2717852.0,491772.0,,2113.0,93624.0,24950.0,675.0,130061.0,-1.0,14418.0,68942.0,2092.0,4305.0,10198.0,570934.0,,12990.0,,117506.0,426962.0,49874.0,236931.0,,105180.0,18291.0,201548.0,53967.0,3140.0,56970.0,2760.0,1847.0,86011.0,225.0,38250.0,698.0,26.0,41856.0,1792.0,29701.0,147982.0,82272.0,45440.0,109664.0,158746.0,822416.0,9662.0,1031.0,99460.0,4.0,11355.0,18773.0,-1.0,16457.0,2.0,96132.0,23775.0,28561.0,81930.0,99745.0,39043.0,396.0,13000.0,20454.0,26672.0,18230.0,887.0,304.0,471.0,8157.0,1829.0,10248.0,1273516.0,4615.0,347337.0,520509.0,232.0,585.0,35.0,417.0,90637.0,416498.0,434557.0,7218.0,394671.0,392558.0,2369.0,713878.0,805804.0,657.0,107741.0,612.0,8586.0,32112.0,2074.0,28604.0,1441.0,325.0,125790.0,60936.0,75520.0,509.0,1544305.0,,2054.0,57128.0,-1.0,226473.0,7925914.0,177382.0,120799.0,9.0,,3815.0,562936.0,9691235.0,1985438.0,52949.0,356238.0,2032891.0,26533.0,148.0,5991.0,,72910.0,14057357.0,12163930.0,11389.0,9322525.0,18364.0,272780.0,3360.0,68069.0,260.0,6317.0,473252.0,5233.0,4940.0,1625581.0,41319.0,4040.0,5941.0,20842.0,,221402.0,494.0,207010.0,887889.0,3800.0,116320.0,1.0,338296.0,12202180.0,106354.0,195814.0,490570.0,4.0,19576.0,50517.0,94174.0,19767.0,12285.0,72588.0,44638.0,1809.0,6744.0,2264.0,224082.0,4858218.0,346.0,568150.0,23549.0,31746.0,315001.0,205.0,959471.0,185504.0,1041.0,737.0,21.0,356421.0,126384.0,4.0,1607.0,74439.0,255056.0,,393477.0,40821.0,26160.0,225162.0,,887724.0,39301.0
