,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,Syrian Arab Republic,Brazil,Australia & New Zealand,United Republic of Tanzania,Nepal,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Malawi,Melanesia,South Africa,Eritrea,New Caledonia,Rwanda,Portugal,Mozambique,Yugoslav SFR,Mongolia,Guatemala,Algeria,Slovenia,United Arab Emirates,Madagascar,Tajikistan,Latvia,Norway,Uganda,Luxembourg,Botswana,Zambia,Belgium,Chad,Lesotho,Switzerland,Uruguay,Azerbaijan,Egypt,Mauritania,China,Malta,Colombia,Libya,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,France,Kenya,Poland,"China, mainland",Russian Federation,Mali,Ukraine,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Germany,Armenia,Uzbekistan,South Sudan,Namibia,United Kingdom,Canada,Republic of Korea,Japan,Afghanistan,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Spain,Morocco,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Thailand,Somalia,Pakistan,Kuwait,Nigeria,Czechia,Bhutan,Paraguay,Georgia,India,Sudan (former),Austria,Niger,Czechoslovakia,Ethiopia PDR,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Oman,Ireland,Albania,Slovakia,Yemen,Italy,Swaziland,Australia,Sudan,Lithuania,Finland,Netherlands,Bosnia and Herzegovina,Angola,Turkey,New Zealand,Republic of Moldova,Belgium-Luxembourg
1971,5110.0,2346.0,-1.0,-1.0,40099.0,41908.0,846276.0,2011334.0,8931646.0,60000.0,193360.0,-1.0,585206.0,-1.0,1946000.0,660000.0,87184.0,111800.0,665.0,20.0,1670000.0,-1.0,20.0,1235.0,808510.0,13600.0,5605000.0,316400.0,38031.0,1317392.0,-1.0,-1.0,-1.0,-1.0,-1.0,10431.0,7000.0,-1.0,500.0,100.0,-1.0,6500.0,57903.0,378000.0,301599.0,-1.0,1732000.0,200.0,32577354.0,2383.0,53200.0,17726.0,40971.0,-1.0,-1.0,1367900.0,3921939.0,-1.0,-1.0,-1.0,5440000.0,15241000.0,205743.0,5455700.0,32575008.0,-1.0,2000.0,-1.0,47100.0,122225.0,91000.0,-1.0,-1.0,-1.0,9631772.0,-1.0,-1.0,-1,700.0,4816560.0,14412287.0,196465.0,440300.0,1915000.0,822300.0,-1.0,609.0,96520.0,5449700.0,2188100.0,3094544.0,44052800.0,3700000.0,2000.0,-1.0,-1.0,6475693.0,-1.0,20000.0,-1.0,6600.0,54800.0,-1.0,23832496.0,163000.0,974281.0,290.0,3878116.0,839500.0,994930.0,14.0,1830845.0,92834000.0,5595400.0,68493.0,700.0,168079.0,199500.0,2000.0,380200.0,259431.0,-1.0,51700.0,9993900.0,789.0,8606000.0,-1.0,-1.0,443400.0,705799.0,-1.0,12782.0,13594000.0,325646.0,-1.0,953936.0
1972,4599.0,1546.0,-1.0,-1.0,26904.0,38954.0,1808000.0,982901.0,6978663.0,88000.0,223194.0,-1.0,592215.0,-1.0,1768000.0,965000.0,82037.0,115012.0,855.0,50.0,1746000.0,-1.0,50.0,2298.0,620975.0,9000.0,4844000.0,169700.0,46715.0,1655854.0,-1.0,-1.0,-1.0,-1.0,-1.0,11596.0,6900.0,-1.0,500.0,99.0,-1.0,8210.0,24000.0,409700.0,186543.0,-1.0,1618000.0,200.0,35986554.0,2390.0,69200.0,41585.0,63686.0,-1.0,-1.0,1195135.0,4094570.0,-1.0,-1.0,-1.0,7900000.0,17996000.0,164383.0,5146800.0,35985008.0,-1.0,2000.0,-1.0,53590.0,120080.0,87000.0,-1.0,-1.0,-1.0,9351589.0,-1.0,-1.0,-1,700.0,4781540.0,14513966.0,148997.0,283900.0,2450000.0,2625000.0,-1.0,639.0,81280.0,4562500.0,2160770.0,3581633.0,42081632.0,4546000.0,1655.0,-1.0,-1.0,6890851.0,-1.0,20000.0,-1.0,6800.0,17600.0,-1.0,26409904.0,124000.0,863310.0,370.0,4016814.0,876000.0,1130090.0,15.0,1809018.0,80833008.0,6040800.0,50640.0,700.0,211412.0,301400.0,2000.0,270400.0,285000.0,-1.0,45000.0,9255000.0,1147.0,6590000.0,-1.0,-1.0,461900.0,673482.0,-1.0,15070.0,12275000.0,388663.0,-1.0,985250.0
1973,5122.0,921.0,-1.0,-1.0,26695.0,63719.0,593462.0,2031338.0,12363111.0,85000.0,312494.0,-1.0,542247.0,-1.0,1682000.0,890000.0,83921.0,90963.0,605.0,67.0,1871000.0,-1.0,67.0,2380.0,533200.0,8000.0,4751000.0,339600.0,47104.0,1158077.0,-1.0,-1.0,-1.0,-1.0,-1.0,19833.0,6900.0,-1.0,517.0,100.0,-1.0,7000.0,36000.0,345100.0,296844.0,-1.0,1938112.0,150.0,35225929.0,2098.0,72400.0,67327.0,55138.0,-1.0,-1.0,746684.0,4502385.0,-1.0,-1.0,-1.0,6560000.0,17851008.0,136284.0,5806500.0,35225008.0,-1.0,2000.0,-1.0,57000.0,122635.0,98000.0,-1.0,-1.0,-1.0,9995657.0,-1.0,-1.0,-1,700.0,5004535.0,16159170.0,99746.0,202300.0,2700000.0,957000.0,-1.0,682.0,4064.0,3967300.0,1574000.0,3258147.0,46560784.0,4600000.0,1324.0,-1.0,-1.0,7442570.0,-1.0,15000.0,-1.0,7000.0,23000.0,-1.0,24734608.0,152000.0,939152.0,772.0,4645797.0,644800.0,1311930.0,17.0,2090845.0,103196000.0,5489500.0,45189.0,700.0,50420.0,241500.0,3000.0,228900.0,333000.0,-1.0,76070.0,8811400.0,1431.0,11987000.0,-1.0,-1.0,462000.0,724577.0,-1.0,11527.0,10080000.0,376111.0,-1.0,1048963.0
1974,4098.0,738.0,-1.0,-1.0,24654.0,153385.0,1629896.0,2858530.0,11571582.0,82000.0,308389.0,-1.0,591572.0,-1.0,2153000.0,857000.0,97383.0,110929.0,544.0,65.0,1596000.0,-1.0,65.0,2793.0,546295.0,6000.0,6283000.0,250200.0,51106.0,1091111.0,-1.0,-1.0,-1.0,-1.0,-1.0,62095.0,8000.0,-1.0,550.0,1284.0,-1.0,7200.0,57000.0,411400.0,526499.0,-1.0,1886000.0,150.0,40865746.0,1780.0,58800.0,38682.0,75560.0,-1.0,-1.0,939050.0,4970811.0,-1.0,-1.0,-1.0,5970000.0,19007008.0,172332.0,6408400.0,40865008.0,-1.0,2000.0,-1.0,62460.0,127364.0,102000.0,-1.0,-1.0,-1.0,10914574.0,-1.0,-1.0,-1,800.0,6131587.0,13303500.0,74198.0,231700.0,2750000.0,1339000.0,-1.0,627.0,96520.0,4534600.0,1853000.0,3034078.0,48496688.0,4700000.0,3400.0,-1.0,-1.0,7628503.0,-1.0,18000.0,-1.0,7200.0,35245.0,-1.0,21778000.0,235000.0,1101762.0,1650.0,5059080.0,652800.0,1793100.0,20.0,2788677.0,78878000.0,5006700.0,54989.0,500.0,244465.0,274000.0,3000.0,245000.0,330000.0,-1.0,101984.0,9576700.0,1134.0,11357000.0,-1.0,-1.0,593100.0,745883.0,-1.0,16985.0,11080000.0,214582.0,-1.0,1077990.0
1975,5173.0,3042.0,-1.0,-1.0,63570.0,132038.0,1550061.0,1788180.0,12161874.0,69000.0,330815.0,-1.0,519381.0,-1.0,2120000.0,935000.0,121083.0,116714.0,635.0,72.0,1792000.0,-1.0,72.0,2303.0,610815.0,3000.0,4403800.0,365700.0,45382.0,1847793.0,-1.0,-1.0,-1.0,-1.0,-1.0,51819.0,14000.0,-1.0,550.0,3487.0,-1.0,5000.0,45337.0,355500.0,455662.0,-1.0,2033265.0,150.0,45313042.0,2337.0,38900.0,75134.0,65000.0,-1.0,-1.0,1003070.0,4007324.0,-1.0,-1.0,-1.0,8570000.0,15013000.0,158059.0,5206500.0,45310000.0,-1.0,2000.0,-1.0,61750.0,126324.0,106000.0,-1.0,-1.0,-1.0,9749836.0,-1.0,-1.0,-1,800.0,4488000.0,17080608.0,96933.0,240700.0,2850000.0,845400.0,-1.0,532.0,32512.0,4302900.0,1574820.0,2996135.0,57886448.0,5507000.0,3500.0,-1.0,-1.0,7673440.0,-1.0,18000.0,-1.0,7400.0,17872.0,-1.0,24104400.0,269000.0,945188.0,1800.0,4202464.0,698900.0,1454630.0,16.0,2798219.0,62250000.0,4860190.0,64647.0,500.0,50016.0,243300.0,3000.0,195000.0,310000.0,-1.0,88134.0,9480000.0,442.0,11982000.0,-1.0,-1.0,621500.0,527793.0,-1.0,13000.0,14830000.0,179874.0,-1.0,723572.0
1976,5600.0,1224.0,-1.0,-1.0,56556.0,92540.0,1790109.0,3215745.0,12188178.0,64000.0,387007.0,-1.0,592557.0,-1.0,2376000.0,810000.0,141433.0,218174.0,919.0,50.0,2248000.0,-1.0,50.0,3008.0,694137.0,3000.0,5979300.0,280000.0,47864.0,1629687.0,-1.0,-1.0,260.0,-1.0,-1.0,65268.0,12000.0,-1.0,570.0,3948.0,-1.0,6000.0,44640.0,399600.0,504938.0,-1.0,1960000.0,250.0,50386232.0,3106.0,45300.0,133101.0,40000.0,-1.0,-1.0,866470.0,5148100.0,-1.0,-1.0,-1.0,11582000.0,16126000.0,200274.0,5744775.0,50385008.0,-1.0,2000.0,-1.0,69815.0,127497.0,108000.0,-1.0,370.0,-1.0,9416595.0,-1.0,-1.0,-1,800.0,4740000.0,23587200.0,81621.0,222400.0,2936000.0,1302400.0,-1.0,560.0,34544.0,4436200.0,2188940.0,3510835.0,58481200.0,6044000.0,3600.0,-1.0,-1.0,8690713.0,-1.0,18000.0,-1.0,7600.0,29251.0,-1.0,28846304.0,263000.0,1233520.0,1000.0,4806956.0,532490.0,1764640.0,28.0,3363299.0,91086000.0,6724200.0,65000.0,500.0,66654.0,205500.0,2000.0,200000.0,485000.0,-1.0,85674.0,9105800.0,194.0,11800000.0,-1.0,-1.0,654100.0,709585.0,-1.0,13000.0,16577500.0,388178.0,-1.0,939250.0
1977,6000.0,1287.0,-1.0,-1.0,76393.0,124610.0,1217214.0,2066039.0,9724371.0,55000.0,361853.0,-1.0,605645.0,-1.0,1766516.0,750000.0,164540.0,259456.0,407.0,54.0,1879000.0,-1.0,54.0,3692.0,229477.0,2000.0,5595100.0,318000.0,55752.0,827123.0,-1.0,14.0,483.0,-1.0,-1.0,77998.0,13000.0,-1.0,600.0,5324.0,-1.0,4000.0,61381.0,323300.0,173235.0,-1.0,1697000.0,300.0,41076295.0,3454.0,29400.0,48117.0,50000.0,-1.0,-1.0,1219320.0,5319049.0,-1.0,-1.0,-1.0,5653100.0,17450000.0,178160.0,5308265.0,41075008.0,-1.0,2000.0,-1.0,55610.0,115385.0,115000.0,-1.0,787.0,-1.0,10149096.0,-1.0,-1.0,-1,800.0,5274163.0,19858208.0,44661.0,236400.0,2652000.0,695700.0,-1.0,558.0,23368.0,4064100.0,1287600.0,3384211.0,55671056.0,5517200.0,3500.0,-1.0,-1.0,9143873.0,-1.0,20000.0,-1.0,7800.0,28261.0,-1.0,29009904.0,289000.0,1071848.0,1900.0,5213632.0,605210.0,1522330.0,54.0,2455774.0,86668000.0,6435000.0,39800.0,500.0,62485.0,220000.0,500.0,250000.0,490000.0,-1.0,88332.0,6238300.0,1300.0,9370336.0,-1.0,-1.0,294900.0,661173.0,-1.0,10000.0,16720000.0,354035.0,-1.0,795361.0
1978,2742.0,2395.0,-1.0,-1.0,93692.0,119928.0,1650696.0,2690888.0,18418756.0,70000.0,411270.0,-1.0,642428.0,-1.0,2704452.0,750000.0,203052.0,347997.0,500.0,60.0,1692000.0,-1.0,60.0,3657.0,254700.0,3000.0,5355000.0,279000.0,59616.0,1083019.0,-1.0,242.0,420.0,-1.0,-1.0,79806.0,13900.0,-1.0,600.0,5341.0,-1.0,5000.0,57906.0,407800.0,174269.0,-1.0,1933000.0,180.0,53842395.0,2983.0,37700.0,99295.0,45000.0,-1.0,-1.0,892620.0,5677255.0,-1.0,-1.0,-1.0,8469400.0,20967712.0,175121.0,6029398.0,53840000.0,-1.0,2000.0,-1.0,56590.0,104401.0,111000.0,-1.0,1000.0,-1.0,11265143.0,-1.0,-1.0,-1,800.0,6610000.0,21136800.0,35705.0,366700.0,2813000.0,909800.0,-1.0,571.0,20320.0,4806100.0,1876450.0,3466215.0,48322656.0,5660000.0,3600.0,-1.0,-1.0,8367200.0,-1.0,20000.0,-1.0,8000.0,37801.0,-1.0,31749200.0,312000.0,1194808.0,2062.0,5600588.0,428910.0,1290060.0,105.0,2784660.0,113552000.0,6102000.0,28904.0,1000.0,53320.0,167000.0,275.0,253000.0,490000.0,-1.0,59000.0,9190500.0,1300.0,18090000.0,-1.0,-1.0,240600.0,792250.0,-1.0,10000.0,16764000.0,328756.0,-1.0,1021690.0
1979,4600.0,2521.0,-1.0,-1.0,41640.0,150426.0,1319959.0,2926764.0,16483028.0,87000.0,415230.0,-1.0,589886.0,-1.0,2407000.0,680000.0,161963.0,494031.0,500.0,70.0,2087000.0,-1.0,70.0,2976.0,252160.0,2523.0,4512400.0,240000.0,56764.0,1080435.0,-1.0,785.0,147.0,-1.0,-1.0,67001.0,5000.0,-1.0,600.0,6528.0,-1.0,6000.0,33629.0,422800.0,435281.0,-1.0,1856000.0,200.0,62732521.0,3345.0,41970.0,110000.0,40000.0,-1.0,-1.0,995140.0,3708866.0,-1.0,-1.0,-1.0,8317800.0,19544000.0,207268.0,4187394.0,62730000.0,-1.0,2000.0,-1.0,67755.0,102060.0,115000.0,-1.0,1548.0,-1.0,11177128.0,-1.0,-1.0,-1,1000.0,7168000.0,17196000.0,41980.0,541300.0,2663000.0,684800.0,-1.0,415.0,13208.0,4082300.0,1796000.0,3354760.0,58080576.0,6025148.0,2900.0,-1.0,-1.0,9950000.0,-1.0,22000.0,-1.0,8200.0,58253.0,-1.0,35507808.0,165000.0,849921.0,980.0,3736134.0,491400.0,1003050.0,120.0,2286525.0,84886000.0,4569000.0,31248.0,700.0,16465.0,133200.0,150.0,252000.0,490530.0,-1.0,88000.0,8980300.0,1300.0,16188000.0,-1.0,-1.0,208400.0,835600.0,-1.0,8000.0,17569008.0,295028.0,-1.0,1014501.0
1980,5600.0,2839.0,-1.0,-1.0,90852.0,141732.0,2225800.0,2701613.0,11161768.0,90000.0,439990.0,-1.0,652372.0,-1.0,2970000.0,869000.0,191234.0,822706.0,500.0,250.0,1472000.0,-1.0,250.0,2175.0,432775.0,3000.0,5091000.0,229800.0,58128.0,1511426.0,-1.0,906.0,323.0,-1.0,-1.0,65000.0,17000.0,-1.0,600.0,9765.0,-1.0,6000.0,28194.0,394400.0,306577.0,-1.0,1736440.0,210.0,55212839.0,4352.0,45690.0,140500.0,20000.0,-1.0,-1.0,966000.0,6077330.0,-1.0,-1.0,-1.0,7974700.0,23781008.0,215674.0,4175486.0,55210000.0,-1.0,2000.0,-1.0,60140.0,77148.0,99000.0,-1.0,1518.0,-1.0,11253864.0,-1.0,-1.0,-1,1500.0,8470000.0,19292000.0,91957.0,582800.0,2550000.0,975600.0,-1.0,437.0,13208.0,6039500.0,1811000.0,3846572.0,64799504.0,5849800.0,3100.0,-1.0,-1.0,10856500.0,-1.0,24000.0,-1.0,8500.0,83679.0,-1.0,31830000.0,231000.0,1200599.0,1000.0,5386000.0,537446.0,1193320.0,127.0,2784914.0,92500000.0,6264000.0,31113.0,700.0,133535.0,253200.0,359.0,272000.0,495900.0,-1.0,73000.0,9156000.0,1300.0,10856000.0,-1.0,-1.0,356700.0,882174.0,-1.0,7000.0,16554000.0,305768.0,-1.0,906472.0
1981,7000.0,2710.0,-1.0,-1.0,116763.0,187231.0,2086953.0,2209631.0,16685723.0,95000.0,477190.0,-1.0,834765.0,-1.0,2932000.0,963000.0,183516.0,1092513.0,688.0,260.0,2356000.0,-1.0,260.0,1042.0,318631.0,10000.0,4270000.0,295500.0,55300.0,1218380.0,-1.0,757.0,300.0,-1.0,-1.0,57700.0,8000.0,-1.0,1000.0,11835.0,-1.0,5600.0,16993.0,408600.0,387768.0,-1.0,1938327.0,300.0,59642710.0,4845.0,62300.0,123110.0,22000.0,-1.0,-1.0,685970.0,4613863.0,-1.0,-1.0,-1.0,8369600.0,23762000.0,214400.0,4203256.0,59640000.0,-1.0,2000.0,-1.0,66620.0,116678.0,114000.0,-1.0,1518.0,-1.0,11254906.0,-1.0,-1.0,-1,2000.0,8710000.0,24802000.0,57128.0,587400.0,2470000.0,902000.0,-1.0,420.0,10668.0,3408500.0,892000.0,4442757.0,75806304.0,5652852.0,3100.0,-1.0,-1.0,11474600.0,-1.0,26000.0,-1.0,9300.0,98895.0,-1.0,36312608.0,218000.0,1025011.0,1700.0,4324783.0,613227.0,1066310.0,130.0,3193234.0,76650000.0,5281000.0,41431.0,700.0,50613.0,215000.0,359.0,286000.0,488700.0,-1.0,84581.0,8830300.0,1300.0,16360000.0,-1.0,-1.0,235000.0,882055.0,-1.0,6000.0,17050000.0,325723.0,-1.0,925978.0
1982,6000.0,2314.0,-1.0,-1.0,123913.0,416735.0,1556441.0,1826945.0,9167623.0,58000.0,525930.0,-1.0,1206971.0,-1.0,3039000.0,916000.0,191880.0,967389.0,700.0,580.0,2444000.0,-1.0,580.0,2370.0,427530.0,8000.0,5218200.0,440100.0,48600.0,977070.0,-1.0,1780.0,300.0,-1.0,-1.0,75500.0,10000.0,-1.0,1000.0,14130.0,-1.0,4900.0,14462.0,434200.0,363144.0,-1.0,2016992.0,310.0,68472314.0,7814.0,70700.0,188000.0,23000.0,-1.0,-1.0,650000.0,5761862.0,-1.0,-1.0,-1.0,15097700.0,25358000.0,247500.0,4475712.0,68470000.0,-1.0,1500.0,-1.0,66000.0,102711.0,121000.0,-1.0,900.0,-1.0,11370906.0,-1.0,-1.0,-1,2500.0,10320000.0,26715008.0,65812.0,741800.0,2391000.0,965100.0,-1.0,347.0,10160.0,4410300.0,2183400.0,4912580.0,75251296.0,6660072.0,3200.0,-1.0,-1.0,11304200.0,-1.0,26000.0,-1.0,10000.0,139071.0,-1.0,37451808.0,142000.0,1236355.0,2200.0,4606334.0,706597.0,1490410.0,255.0,4391421.0,79757008.0,6122000.0,38538.0,700.0,52250.0,147000.0,1141.0,400000.0,524000.0,-1.0,82384.0,8968300.0,1300.0,8875571.0,-1.0,-1.0,435400.0,967300.0,-1.0,5000.0,17542000.0,292052.0,-1.0,1062748.0
1983,6000.0,1570.0,-1.0,-1.0,130041.0,817497.0,1611988.0,2236700.0,22316825.0,74000.0,656630.0,-1.0,1547845.0,-1.0,2059000.0,618000.0,124250.0,1095370.0,700.0,381.0,1784000.0,-1.0,381.0,3300.0,329411.0,6000.0,5525000.0,647600.0,69600.0,789786.0,-1.0,1276.0,300.0,-1.0,-1.0,96800.0,12000.0,-1.0,1000.0,10936.0,-1.0,10000.0,14810.0,445600.0,418723.0,-1.0,1996000.0,320.0,81391570.0,7738.0,77800.0,209737.0,20000.0,-1.0,-1.0,585950.0,5985098.0,-1.0,-1.0,-1.0,13111400.0,24745008.0,253000.0,5165083.0,81390000.0,-1.0,1500.0,-1.0,45647.0,83720.0,124000.0,-1.0,400.0,-1.0,12548219.0,-1.0,-1.0,-1,3000.0,10800000.0,26465008.0,111637.0,695300.0,2306000.0,841000.0,-1.0,303.0,9100.0,4267900.0,1970200.0,3608421.0,65857904.0,5956162.0,3400.0,-1.0,-1.0,12414400.0,-1.0,26000.0,-1.0,11000.0,102138.0,-1.0,42793904.0,176000.0,1417365.0,2500.0,5819981.0,916614.0,1721250.0,158.0,3463296.0,73748000.0,4935000.0,26914.0,650.0,100800.0,335000.0,1141.0,387000.0,583000.0,-1.0,50162.0,8717400.0,1300.0,22016000.0,-1.0,-1.0,549500.0,1042914.0,-1.0,4000.0,16437000.0,300825.0,-1.0,1062000.0
1984,8000.0,2360.0,-1.0,-1.0,213557.0,1401644.0,1067600.0,1983157.0,18980588.0,83000.0,633700.0,-1.0,2445877.0,-1.0,2316000.0,711330.0,99000.0,1211132.0,1644.0,244.0,2346000.0,-1.0,244.0,3070.0,467860.0,6000.0,5595000.0,460400.0,90700.0,886469.0,-1.0,1536.0,300.0,-1.0,-1.0,170400.0,7000.0,-1.0,1000.0,13221.0,-1.0,1248.0,17127.0,596800.0,348861.0,-1.0,1815176.0,500.0,87817368.0,5000.0,59300.0,183634.0,18000.0,-1.0,-1.0,988280.0,7391963.0,-1.0,-1.0,-1.0,13678600.0,32977008.0,144590.0,6010201.0,87815008.0,-1.0,1500.0,-1.0,78490.0,87442.0,132000.0,-1.0,270.0,-1.0,14125965.0,-1.0,-1.0,-1,3500.0,14970000.0,21187904.0,17237.0,740500.0,2194000.0,470900.0,-1.0,291.0,9000.0,6052300.0,1989480.0,4835576.0,70618000.0,6206681.0,3400.0,-1.0,-1.0,10881900.0,-1.0,27000.0,-1.0,12071.0,120764.0,-1.0,45476000.0,157000.0,1501000.0,8330.0,6170309.0,666052.0,1775700.0,173.0,4505245.0,64960000.0,7388000.0,25172.0,650.0,49716.0,130000.0,1141.0,602000.0,600000.0,-1.0,52252.0,10057300.0,1300.0,18666032.0,-1.0,-1.0,478300.0,1131329.0,-1.0,3000.0,17235008.0,314556.0,-1.0,1329992.0
1985,8000.0,2125.0,-1.0,-1.0,206272.0,2134930.0,1713866.0,4320267.0,16308591.0,72000.0,533720.0,-1.0,1972165.0,-1.0,1807000.0,1380000.0,207200.0,1463630.0,787.0,367.0,1693000.0,-1.0,367.0,5000.0,397267.0,5000.0,4858535.0,688500.0,53800.0,1478018.0,-1.0,1300.0,300.0,-1.0,-1.0,169900.0,8000.0,-1.0,1000.0,17156.0,-1.0,5300.0,18434.0,549300.0,246143.0,-1.0,1872000.0,500.0,85807133.0,5000.0,76100.0,149000.0,22500.0,-1.0,-1.0,1164690.0,6578346.0,-1.0,-1.0,-1.0,8742800.0,28784000.0,250735.0,6460793.0,85805008.0,-1.0,1444.0,-1.0,74333.0,92303.0,127000.0,-1.0,359.0,-1.0,13801524.0,-1.0,-1.0,-1,4000.0,12046000.0,24252000.0,10517.0,874200.0,2081000.0,1405500.0,-1.0,314.0,9000.0,5328688.0,2358000.0,3067514.0,65975008.0,6630522.0,3400.0,-1.0,1300.0,11703000.0,5.0,113000.0,-1.0,11000.0,201090.0,-1.0,44068800.0,79000.0,1562776.0,6900.0,6023006.0,675620.0,1338000.0,140.0,5214315.0,73200000.0,5532000.0,18464.0,600.0,62827.0,127700.0,251.0,495000.0,603000.0,-1.0,73000.0,8460700.0,1300.0,15999000.0,-1.0,-1.0,472100.0,851034.0,-1.0,3000.0,17032000.0,309591.0,-1.0,1215493.0
1986,8000.0,3693.0,-1.0,-1.0,189934.0,2289995.0,1969000.0,5638470.0,16498700.0,71640.0,598000.0,-1.0,2177228.0,-1.0,2389000.0,630000.0,248346.0,1041825.0,1287.0,572.0,2333000.0,-1.0,572.0,5504.0,501894.0,5000.0,4776213.0,663700.0,52744.0,1228800.0,-1.0,1175.0,563.0,-1.0,-1.0,158500.0,8333.0,-1.0,1000.0,17998.0,-1.0,640.0,11009.0,491700.0,231730.0,-1.0,1928000.0,500.0,90043693.0,5000.0,81700.0,190000.0,30000.0,-1.0,-1.0,1625809.0,5793015.0,-1.0,-1.0,-1.0,8756500.0,26474784.0,258840.0,7501702.0,90040000.0,-1.0,1013.0,-1.0,81200.0,121143.0,143000.0,-1.0,400.0,-1.0,14601295.0,-1.0,-1.0,-1,5922.0,13911000.0,31378000.0,4545.0,875700.0,1925000.0,1036000.0,-1.0,297.0,6500.0,4392000.0,3809100.0,4326575.0,56897008.0,7556390.0,8260.0,210.0,1300.0,13923000.0,7.0,132000.0,-1.0,11000.0,241543.0,-1.0,47051808.0,199000.0,1414599.0,8000.0,5305006.0,775257.0,1730510.0,130.0,4769411.0,86573008.0,6278000.0,33006.0,600.0,30842.0,168500.0,289.0,424000.0,576000.0,-1.0,95462.0,9102100.0,1300.0,16119000.0,-1.0,-1.0,529100.0,940129.0,-1.0,2400.0,19032000.0,379700.0,-1.0,1324314.0
1987,8200.0,4702.0,-1.0,-1.0,191755.0,2648773.0,1656350.0,6099111.0,12623823.0,72000.0,701040.0,-1.0,2284719.0,-1.0,2314000.0,1359900.0,214548.0,1090990.0,1669.0,240.0,3154000.0,-1.0,240.0,6740.0,534224.0,3000.0,5345000.0,543332.0,45418.0,1174800.0,-1.0,874.0,337.0,-1.0,-1.0,249000.0,10000.0,-1.0,1000.0,27668.0,-1.0,1071.0,18547.0,461500.0,307824.0,-1.0,2721000.0,520.0,85904702.0,4800.0,74200.0,172000.0,49218.0,-1.0,-1.0,1874117.0,5747761.0,-1.0,-1.0,-1.0,9101200.0,27414576.0,233645.0,7941554.0,85900000.0,-1.0,1425.0,-1.0,76655.0,130690.0,133000.0,-1.0,400.0,-1.0,13971181.0,-1.0,-1.0,-1,4960.0,11940000.0,25945000.0,3734.0,863700.0,2300000.0,722200.0,-1.0,306.0,13500.0,5791000.0,2427360.0,4148650.0,57361808.0,7601280.0,6510.0,400.0,1370.0,12015900.0,15.0,139000.0,-1.0,8000.0,270528.0,-1.0,44322896.0,157000.0,1450734.0,6000.0,6154228.0,780210.0,1557800.0,206.0,4415391.0,77331008.0,6632000.0,31368.0,650.0,79806.0,298000.0,369.0,402000.0,593000.0,-1.0,112527.0,9381000.0,1300.0,12287000.0,-1.0,-1.0,281100.0,768850.0,-1.0,2400.0,18932000.0,336823.0,-1.0,1114686.0
1988,8300.0,2957.0,-1.0,-1.0,156866.0,3267391.0,2067138.0,5745670.0,14140984.0,76000.0,744600.0,-1.0,2080441.0,-1.0,2514000.0,360000.0,256910.0,1048015.0,1869.0,66.0,3620000.0,-1.0,66.0,8100.0,405818.0,5000.0,6300470.0,672187.0,49895.0,614420.0,-1.0,544.0,1000.0,-1.0,-1.0,148300.0,13000.0,-1.0,1000.0,37123.0,-1.0,2450.0,19237.0,564500.0,413575.0,-1.0,2838000.0,530.0,85432957.0,4700.0,62500.0,161011.0,51490.0,-1.0,-1.0,1734199.0,7025775.0,-1.0,-1.0,-1.0,8596900.0,29038496.0,244525.0,7582141.0,85430000.0,-1.0,1115.0,-1.0,62650.0,152804.0,128000.0,-1.0,400.0,-1.0,15620731.0,-1.0,-1.0,-1,4609.0,11720000.0,15913000.0,2473.0,1021000.0,1900000.0,929200.0,-1.0,319.0,13000.0,6514100.0,4019340.0,4743133.0,49320000.0,7260230.0,6590.0,330.0,1370.0,12675100.0,23.0,50000.0,-1.0,4100.0,452006.0,-1.0,46169408.0,181000.0,1559993.0,2000.0,6547075.0,778763.0,1295500.0,163.0,3665126.0,78826000.0,8528000.0,34198.0,680.0,78773.0,211000.0,700.0,455000.0,637000.0,-1.0,142452.0,7951900.0,1300.0,13935000.0,-1.0,-1.0,284600.0,827139.0,-1.0,2400.0,20523008.0,205984.0,-1.0,1319644.0
