,Luxembourg,Kenya,Bolivia (Plurinational State of),Peru,"China, Taiwan Province of",Belarus,Croatia,Serbia,Norway,Israel,Malta,Tunisia,Philippines,Brazil,United Kingdom,Denmark,Canada,The former Yugoslav Republic of Macedonia,Japan,South Africa,Zimbabwe,Réunion,Republic of Korea,Venezuela (Bolivarian Republic of),Austria,Netherlands,Greece,Morocco,Bulgaria,Australia & New Zealand,United States of America,Iran (Islamic Republic of),Serbia and Montenegro,Guatemala,Algeria,Slovenia,Kuwait,Republic of Moldova,Kyrgyzstan,Ukraine,Argentina,Yugoslav SFR,Costa Rica,Georgia,Germany,Paraguay,Belgium,Czechoslovakia,Poland,Sweden,Switzerland,Mexico,USSR,Romania,Ecuador,Spain,Jordan,Bosnia and Herzegovina,China,Ireland,Uzbekistan,Colombia,Latvia,Cyprus,Portugal,Slovakia,Lebanon,Czechia,Occupied Palestinian Territory,Chile,Hungary,Saint Pierre and Miquelon,Kazakhstan,Estonia,Australia,France,Egypt,Lithuania,Finland,"China, mainland",Russian Federation,Turkey,New Zealand,Italy,Belgium-Luxembourg
1996,-1.0,700.0,1500.0,15249.0,4668.0,22200.0,2929.0,-1.0,11086.0,13460.0,-1.0,3000.0,1440.0,2410.0,40200.0,3666.0,27900.0,2800.0,208100.0,3302.0,250.0,750.0,170089.0,4500.0,10966.0,30000.0,9000.0,20000.0,5443.0,16308.0,737492.0,17059.0,25000.0,5750.0,-1.0,1191.0,269.0,600.0,110.0,22752.0,8300.0,-1.0,1500.0,-1.0,77233.0,2240.0,-1.0,-1.0,181213.0,11700.0,8274.0,119148.0,-1.0,11735.0,590.0,229200.0,300.0,5894.0,829668.0,5800.0,996.0,15260.0,5400.0,1300.0,4065.0,7386.0,12471.0,16396.0,4059.0,15800.0,12531.0,-1.0,4800.0,796.0,10808.0,77000.0,36994.0,-1.0,11955.0,825000.0,121000.0,107000.0,5500.0,168500.0,43000.0
1997,-1.0,900.0,1600.0,17001.0,4444.0,20300.0,2838.0,-1.0,7489.0,14800.0,-1.0,4400.0,1280.0,2453.0,32800.0,3362.0,26190.0,5503.0,200000.0,3820.0,214.0,764.0,151199.0,2728.0,15551.0,30000.0,9000.0,30000.0,5437.0,17242.0,738354.0,16984.0,19000.0,5980.0,-1.0,463.0,287.0,1000.0,500.0,24404.0,8356.0,-1.0,1500.0,-1.0,78877.0,2227.0,-1.0,-1.0,162509.0,11300.0,8446.0,98398.0,-1.0,13499.0,48.0,273734.0,300.0,6072.0,904444.0,4700.0,1003.0,15300.0,3700.0,1700.0,3408.0,6209.0,21700.0,16606.0,5000.0,26000.0,12914.0,-1.0,5600.0,1387.0,11242.0,80700.0,45938.0,-1.0,10389.0,900000.0,125000.0,110000.0,6000.0,161557.0,35750.0
1998,-1.0,1565.0,1600.0,6831.0,3436.0,15600.0,3574.0,-1.0,8208.0,15500.0,400.0,8000.0,1098.0,2500.0,34900.0,3100.0,26805.0,5203.0,181100.0,3834.0,210.0,704.0,155521.0,6028.0,12993.0,50000.0,9000.0,40000.0,7845.0,20034.0,743750.0,21813.0,22000.0,6325.0,-1.0,480.0,493.0,1000.0,300.0,31390.0,8426.0,-1.0,1500.0,-1.0,81545.0,2215.0,-1.0,-1.0,149858.0,9500.0,8300.0,118805.0,-1.0,13000.0,64.0,308300.0,800.0,6490.0,1003436.0,4000.0,1000.0,14472.0,2300.0,2200.0,3782.0,4883.0,11600.0,12854.0,4362.0,28000.0,13432.0,-1.0,4500.0,1296.0,13434.0,73700.0,52321.0,-1.0,9163.0,1000000.0,128000.0,120000.0,6600.0,178000.0,48100.0
1999,-1.0,1990.0,1700.0,12449.0,5503.0,11900.0,4842.0,-1.0,9431.0,15500.0,389.0,8627.0,1143.0,2543.0,42000.0,3000.0,26620.0,5200.0,203100.0,4623.0,230.0,700.0,152481.0,7888.0,18326.0,35000.0,10000.0,58200.0,10160.0,20901.0,831258.0,22628.0,23500.0,6736.0,-1.0,1115.0,460.0,400.0,750.0,22371.0,8500.0,-1.0,2500.0,-1.0,109194.0,2255.0,-1.0,-1.0,178211.0,12500.0,8104.0,137736.0,-1.0,15800.0,340.0,377527.0,950.0,7177.0,1105503.0,4000.0,1000.0,15734.0,2200.0,1800.0,3868.0,5156.0,12600.0,14169.0,4563.0,20000.0,14132.0,-1.0,6500.0,2512.0,14201.0,67700.0,53684.0,1700.0,10585.0,1100000.0,150000.0,129000.0,6700.0,185852.0,48773.0
2000,50.0,421.0,1800.0,12536.0,6108.0,13000.0,3960.0,-1.0,8996.0,15400.0,403.0,10000.0,1116.0,2600.0,37300.0,3300.0,23810.0,5200.0,205300.0,7257.0,210.0,672.0,180501.0,7255.0,19651.0,34000.0,9000.0,105000.0,9066.0,21272.0,862828.0,25361.0,25057.0,6577.0,-1.0,1878.0,464.0,700.0,2000.0,32072.0,8667.0,-1.0,2500.0,-1.0,104276.0,1843.0,46000.0,-1.0,171314.0,11100.0,8177.0,141130.0,-1.0,11700.0,502.0,344865.0,1100.0,7221.0,1186108.0,4000.0,1000.0,19142.0,4600.0,1740.0,3791.0,4638.0,2200.0,12547.0,5480.0,21000.0,12056.0,0.0,5340.0,2715.0,14772.0,57819.0,70612.0,1400.0,11910.0,1180000.0,160000.0,130000.0,6500.0,195661.0,-1.0
2001,35.0,98.0,1810.0,10254.0,6137.0,17700.0,4039.0,-1.0,9316.0,16600.0,437.0,6000.0,1138.0,2641.0,36600.0,3500.0,23740.0,3300.0,208600.0,5514.0,208.0,658.0,202966.0,8612.0,18448.0,34000.0,9000.0,90000.0,15556.0,22056.0,748885.0,21844.0,34696.0,6700.0,-1.0,1862.0,563.0,2611.0,2550.0,34518.0,8824.0,-1.0,2500.0,-1.0,110130.0,3094.0,41300.0,-1.0,242118.0,9300.0,8160.0,130688.0,-1.0,18400.0,571.0,314079.0,1140.0,6967.0,1256137.0,1900.0,1000.0,22934.0,3900.0,1700.0,3859.0,454.0,2300.0,10589.0,5574.0,22500.0,12665.0,3.0,4800.0,3354.0,15556.0,52737.0,68137.0,2400.0,13002.0,1250000.0,175000.0,117000.0,6500.0,181000.0,-1.0
2002,40.0,120.0,1815.0,18199.0,5949.0,26500.0,4843.0,-1.0,9546.0,16410.0,457.0,7500.0,1150.0,2700.0,41400.0,3618.0,25068.0,2980.0,210500.0,4102.0,200.0,650.0,209938.0,9155.0,16836.0,35000.0,9000.0,70000.0,15574.0,26678.0,854845.0,32000.0,34811.0,6790.0,-1.0,1870.0,241.0,2974.0,2200.0,36600.0,9000.0,-1.0,3160.0,-1.0,105297.0,3249.0,40000.0,-1.0,153083.0,9845.0,7968.0,142245.0,-1.0,16850.0,1704.0,279441.0,1200.0,5900.0,1400349.0,1500.0,2000.0,23362.0,2900.0,1750.0,3821.0,412.0,1900.0,10407.0,4015.0,24000.0,4631.0,4.0,12520.0,1883.0,20088.0,49693.0,60017.0,2000.0,11597.0,1394400.0,194500.0,145000.0,6590.0,150901.0,-1.0
2003,42.0,221.0,1817.0,24927.0,6605.0,20800.0,4272.0,-1.0,9213.0,16000.0,536.0,8500.0,1167.0,2725.0,47100.0,4105.0,24521.0,2522.0,202900.0,4794.0,211.0,626.0,205427.0,12212.0,16050.0,36000.0,8000.0,90500.0,11212.0,28434.0,977945.0,27000.0,30069.0,6885.0,-1.0,1226.0,254.0,1522.0,1300.0,32900.0,8956.0,-1.0,3160.0,-1.0,95278.0,3661.0,41000.0,-1.0,131332.0,9845.0,8174.0,150261.0,-1.0,14900.0,1820.0,264237.0,1100.0,4809.0,1704505.0,1702.0,2500.0,26591.0,3352.0,1600.0,3854.0,583.0,3100.0,7515.0,5658.0,25000.0,3205.0,1.0,12358.0,1608.0,22834.0,45483.0,79771.0,2989.0,7899.0,1697900.0,198500.0,150000.0,5600.0,154861.0,-1.0
2004,44.0,250.0,878.0,20649.0,7001.0,26500.0,4400.0,-1.0,11387.0,17760.0,323.0,8000.0,595.0,2750.0,52500.0,4625.0,24619.0,2600.0,198200.0,5807.0,215.0,610.0,202500.0,10824.0,17602.0,37000.0,7797.0,106100.0,11504.0,25081.0,1004163.0,33722.0,33855.0,6953.0,-1.0,1701.0,250.0,1733.0,1500.0,36400.0,8833.0,-1.0,1700.0,-1.0,119384.0,3509.0,44000.0,-1.0,185583.0,11500.0,9240.0,177230.0,-1.0,14533.0,1303.0,334892.0,632.0,5000.0,1865501.0,1929.0,3000.0,23228.0,3284.0,1732.0,3773.0,891.0,3000.0,7883.0,7568.0,25200.0,4261.0,2.0,13659.0,2293.0,20219.0,53457.0,104971.0,2794.0,9593.0,1858500.0,207000.0,155000.0,4862.0,167727.0,-1.0
2005,40.0,278.0,900.0,17430.0,5750.0,35200.0,3221.0,-1.0,9535.0,17280.0,379.0,9000.0,590.0,2793.0,68600.0,5781.0,22299.0,2840.0,196200.0,4988.0,217.0,600.0,201995.0,12112.0,16291.0,39000.0,7332.0,118600.0,6563.0,28637.0,1053242.0,38494.0,32299.0,7025.0,-1.0,2157.0,270.0,1118.0,1300.0,46200.0,8911.0,-1.0,1900.0,-1.0,146500.0,3600.0,42000.0,-1.0,184627.0,12137.0,8543.0,162627.0,-1.0,18158.0,1637.0,320853.0,977.0,6846.0,1962950.0,2148.0,3500.0,17913.0,4033.0,1850.0,3833.0,576.0,3300.0,7375.0,6021.0,28000.0,3925.0,2.0,14000.0,2323.0,23737.0,51491.0,100000.0,10181.0,10050.0,1957200.0,221000.0,200000.0,4900.0,146769.0,-1.0
2006,32.0,234.0,922.0,16601.0,6328.0,47800.0,3669.0,35457.0,10633.0,17783.0,369.0,8000.0,561.0,2800.0,73900.0,6070.0,24982.0,2500.0,190700.0,4278.0,210.0,565.0,205307.0,11993.0,14488.0,39200.0,6998.0,112000.0,8761.0,31923.0,1090436.0,38500.0,-1.0,7100.0,-1.0,2048.0,260.0,1086.0,1700.0,47800.0,8850.0,-1.0,1900.0,-1.0,173230.0,3380.0,40500.0,-1.0,193666.0,11700.0,7561.0,191843.0,-1.0,21612.0,1650.0,330485.0,2546.0,8409.0,1880528.0,2363.0,4595.0,32884.0,2184.0,1906.0,2650.0,602.0,2700.0,18205.0,5259.0,33000.0,6605.0,4.0,6410.0,1523.0,27336.0,51192.0,128349.0,3460.0,10377.0,1874200.0,227000.0,211127.0,4587.0,143315.0,-1.0
2007,35.0,234.0,936.0,12607.0,6096.0,41800.0,3118.0,33129.0,9135.0,19528.0,393.0,7900.0,484.0,2875.0,92100.0,6000.0,23902.0,2600.0,191400.0,4639.0,216.0,450.0,203227.0,13699.0,14612.0,43000.0,9419.0,120000.0,5964.0,33559.0,1109215.0,35408.0,-1.0,7300.0,-1.0,1762.0,250.0,498.0,1600.0,40700.0,9000.0,-1.0,1900.0,-1.0,158658.0,3500.0,41000.0,-1.0,174578.0,11800.0,7798.0,176396.0,-1.0,16496.0,1750.0,269139.0,783.0,13344.0,1881833.0,1400.0,5000.0,40710.0,1446.0,1867.0,2600.0,587.0,2600.0,11993.0,4000.0,40000.0,4616.0,1.0,5890.0,1500.0,28559.0,46900.0,174414.0,5063.0,9697.0,1875737.0,230400.0,250316.0,5000.0,160558.0,-1.0
2008,13.0,240.0,956.0,25334.0,6106.0,47400.0,2385.0,37924.0,9607.0,25885.0,504.0,7900.0,657.0,2948.0,104900.0,6200.0,20366.0,3530.0,190700.0,6954.0,214.0,600.0,192296.0,16393.0,19363.0,42200.0,22000.0,130000.0,8599.0,29806.0,1148350.0,28469.0,-1.0,7382.0,-1.0,1872.0,250.0,757.0,1700.0,52900.0,10170.0,-1.0,4020.0,-1.0,150854.0,1750.0,37400.0,-1.0,200723.0,11700.0,6994.0,207485.0,-1.0,21233.0,1800.0,281240.0,1801.0,7927.0,1877906.0,1939.0,5300.0,43920.0,1984.0,1715.0,3800.0,691.0,2600.0,12543.0,3150.0,41000.0,6684.0,2.0,5020.0,1512.0,24506.0,44142.0,200254.0,5105.0,11151.0,1871800.0,180000.0,261078.0,5300.0,155583.0,-1.0
2009,19.0,245.0,976.0,19977.0,5290.0,54000.0,2548.0,35799.0,9119.0,23591.0,480.0,10000.0,654.0,3007.0,109900.0,5931.0,19530.0,4391.0,184700.0,6021.0,220.0,450.0,203772.0,15000.0,17108.0,43000.0,33000.0,355020.0,8599.0,34146.0,1270640.0,33605.0,-1.0,7725.0,-1.0,2054.0,186.0,1674.0,1800.0,57900.0,11234.0,-1.0,4620.0,-1.0,158563.0,2011.0,33000.0,-1.0,198907.0,11700.0,6862.0,233041.0,-1.0,21969.0,1900.0,266772.0,2868.0,9250.0,2005290.0,2308.0,6000.0,48709.0,657.0,1642.0,5500.0,1209.0,3000.0,2580.0,3000.0,40869.0,6597.0,3.0,4640.0,1790.0,28246.0,49142.0,242776.0,4990.0,11578.0,2000000.0,185000.0,291996.0,5900.0,163044.0,-1.0
2010,17.0,465.0,2066.0,22996.0,5473.0,59000.0,2572.0,32973.0,8329.0,22130.0,690.0,10000.0,611.0,3065.0,102900.0,5390.0,19093.0,4001.0,177500.0,5736.0,221.0,490.0,231803.0,24949.0,16426.0,42700.0,42500.0,140600.0,5727.0,35114.0,1294180.0,37209.0,-1.0,7807.0,-1.0,1790.0,126.0,987.0,2200.0,57200.0,12500.0,-1.0,3720.0,-1.0,156911.0,3508.0,35000.0,-1.0,153410.0,11500.0,7362.0,226657.0,-1.0,21434.0,1895.0,275355.0,2798.0,10298.0,2211473.0,2607.0,7000.0,43255.0,607.0,1788.0,6670.0,1418.0,1751.0,2654.0,2872.0,40830.0,3844.0,2.0,5250.0,1275.0,29334.0,50358.0,238432.0,2634.0,10286.0,2206000.0,165000.0,299940.0,5780.0,153875.0,-1.0
2011,19.0,214.0,3050.0,24169.0,7348.0,50000.0,2771.0,36161.0,7549.0,20633.0,762.0,8910.0,605.0,3122.0,101859.0,7090.0,20388.0,4661.0,177300.0,5648.0,223.0,488.0,171519.0,37058.0,14239.0,47000.0,43700.0,110716.0,7027.0,36475.0,1317234.0,37307.0,-1.0,7920.0,-1.0,1993.0,217.0,772.0,3500.0,56000.0,12723.0,-1.0,4690.0,1800.0,154418.0,2051.0,37500.0,-1.0,166159.0,12893.0,8216.0,228900.0,-1.0,18909.0,1699.0,262730.0,5416.0,8817.0,2498116.0,2631.0,5600.0,45024.0,783.0,1513.0,12700.0,846.0,1730.0,2172.0,3319.0,40613.0,3595.0,3.0,6060.0,1292.0,30897.0,52481.0,240284.0,3100.0,12764.0,2490768.0,184000.0,302416.0,5578.0,46000.0,-1.0
2012,19.0,477.0,4170.0,30481.0,7951.0,47000.0,2293.0,26507.0,9110.0,24176.0,932.0,9500.0,613.0,3200.0,94843.0,6700.0,21923.0,3934.0,163200.0,6481.0,220.0,474.0,192140.0,40342.0,9918.0,49700.0,42900.0,139683.0,4770.0,36185.0,1526000.0,38301.0,-1.0,8032.0,-1.0,2190.0,296.0,520.0,2100.0,60000.0,13200.0,-1.0,5710.0,1200.0,155828.0,2051.0,40500.0,-1.0,150151.0,16300.0,8494.0,360426.0,-1.0,15800.0,1661.0,290843.0,3596.0,8683.0,2768815.0,3241.0,6000.0,43445.0,942.0,1440.0,3091.0,663.0,1995.0,1801.0,3472.0,41644.0,4630.0,3.0,6610.0,1648.0,30809.0,55406.0,242297.0,4400.0,14150.0,2760864.0,174000.0,353173.0,5376.0,132292.0,-1.0
2013,19.0,410.0,4635.0,30776.0,8732.0,65200.0,4800.0,28929.0,6397.0,25688.0,720.0,9625.0,672.0,3200.0,93888.0,6200.0,20886.0,3577.0,165600.0,7755.0,220.0,460.0,216803.0,52051.0,14946.0,51000.0,46900.0,145233.0,3841.0,38227.0,1382096.0,39296.0,-1.0,8145.0,-1.0,2144.0,351.0,595.0,2200.0,70700.0,13308.0,-1.0,6190.0,700.0,149680.0,2376.0,35900.0,-1.0,192647.0,13800.0,8743.0,379464.0,-1.0,23190.0,1633.0,312466.0,4957.0,9213.0,3006236.0,7900.0,5500.0,42451.0,1011.0,1479.0,2757.0,2842.0,1886.0,2211.0,3378.0,42675.0,6360.0,3.0,6580.0,1618.0,32405.0,56033.0,262432.0,3600.0,13229.0,2997504.0,188000.0,372498.0,5822.0,147185.0,-1.0
2014,19.0,3940.0,4856.0,35023.0,9036.0,63800.0,3339.0,23307.0,8316.0,26939.0,855.0,9857.0,781.0,3257.0,104411.0,7313.0,20210.0,4762.0,164000.0,6941.0,228.0,446.0,209901.0,49775.0,14470.0,57700.0,49780.0,137388.0,4203.0,44701.0,1371573.0,40291.0,-1.0,8258.0,-1.0,1597.0,261.0,3750.0,2200.0,66860.0,12605.0,-1.0,7437.0,1400.0,168791.0,2850.0,39300.0,-1.0,202511.0,16020.0,10906.0,458972.0,-1.0,21935.0,1620.0,291870.0,2022.0,8473.0,3122036.0,6800.0,5500.0,44844.0,922.0,1433.0,4697.0,973.0,1791.0,3510.0,3335.0,43706.0,5070.0,3.0,6375.0,1533.0,38394.0,58924.0,283471.0,4100.0,12940.0,3113000.0,189000.0,376070.0,6307.0,135320.0,-1.0
