,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Trinidad and Tobago,Belarus,Afghanistan,Switzerland,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Western Sahara,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Qatar,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1961,117968000.0,1029808.0,700.0,13060.0,245.0,1105697.0,107461.0,115.0,659.0,521000.0,164.0,373973.0,347764.0,11168641.0,,297088.0,40.0,16985264.0,1158170.0,6929785.0,630.0,124375.0,302521.0,9712.0,20000.0,,311000.0,528292.0,657000.0,273500.0,270.0,,1772952.0,,452000.0,1564005.0,3324307.0,93320.0,2161829.0,5454763.0,15872.0,5063000.0,83994.0,534518.0,1383378.0,141673.0,,156078.0,,1889916.0,826020.0,114.0,,110.0,888000.0,1260100.0,1715000.0,489000.0,103000.0,8639332.0,7138919.0,10200.0,,531800.0,10.0,0.0,2270080.0,,1024480.0,3649.0,1536555.0,90400.0,878200.0,2708623.0,,154875.0,3800.0,5340.0,,3313500.0,180255.0,,119.0,,,,1125063.0,,111600.0,449443.0,,677.0,6092600.0,4519316.0,,8565998.0,8441623.0,192200.0,7858558.0,6427204.0,8129.0,,68300.0,0.0,630000.0,932380.0,181860.0,1199277.0,26340.0,731500.0,2107164.0,14821.0,1432000.0,,,1050.0,153500.0,150.0,504534.0,9319000.0,9045900.0,1275850.0,,5882000.0,,15584.0,523153.0,9140300.0,2073629.0,719700.0,10621000.0,7000.0,719295.0,64869558.0,89712000.0,92239016.0,97000.0,814452.0,521762.0,694998.0,275000.0,271059.0,7029100.0,,228117.0,5195460.0,2039339.0,106902.0,137397.0,,,,961167.0,0.0,6387203.0,435435.0,992094.0,,90552841.0,1777392.0,,1843005.0,3772884.0,377707.0,316421.0,873465.0,1377015.0,,5850.0,902089.0,4868480.0,179.0,24400.0,1723824.0,10287500.0,85600.0,3060601.0,,243500.0,2600.0,5004200.0,380.0,12865300.0,431159.0,100.0,2836.0,7708027.0,343985.0,,246050.0,2480163.0,539171.0,50.0,471000.0,,2521386.0,,,200000.0
1962,121446108.0,1059191.0,700.0,12857.0,353.0,1260197.0,100060.0,120.0,728.0,515000.0,207.0,388664.0,332882.0,11522315.0,,302463.0,40.0,18340807.0,1196700.0,7252920.0,630.0,125583.0,318926.0,8579.0,20000.0,,380000.0,522291.0,654000.0,273600.0,270.0,,1758547.0,,453000.0,1601500.0,3344059.0,91000.0,2268047.0,5499763.0,9489.0,4983000.0,89125.0,520000.0,1373709.0,137794.0,,177538.0,,2003216.0,840209.0,157.0,,110.0,941000.0,1241100.0,1724500.0,563000.0,112000.0,8855818.0,7145685.0,10100.0,,585468.0,10.0,0.0,2387069.0,,1013290.0,3699.0,1541998.0,91435.0,876100.0,2911300.0,,131626.0,3800.0,5585.0,,3425500.0,184650.0,,114.0,,,,1116346.0,,115200.0,553440.0,,700.0,6207500.0,5001403.0,,9280209.0,9154626.0,182700.0,8090856.0,6870641.0,5419.0,,70400.0,0.0,602000.0,934554.0,49768.0,1233668.0,27730.0,702600.0,2317458.0,11295.0,1436000.0,,,950.0,154000.0,180.0,567973.0,10458000.0,8777800.0,1277450.0,,6093000.0,,15355.0,550684.0,9408120.0,2112667.0,701700.0,10634000.0,7100.0,745816.0,60548008.0,88910008.0,93852008.0,101000.0,909688.0,509284.0,715445.0,294072.0,274700.0,6663626.0,,229522.0,5110820.0,2451402.0,104139.0,127800.0,,,,988000.0,0.0,6485855.0,432097.0,998093.0,,89761512.0,1872821.0,,1991247.0,3285652.0,400547.0,288000.0,816183.0,1352412.0,,5980.0,897794.0,4755130.0,240.0,29000.0,1975708.0,8699220.0,88400.0,3201027.0,,251500.0,2600.0,5150880.0,358.0,12965000.0,441960.0,100.0,2831.0,7652725.0,349445.0,,246050.0,2492956.0,568096.0,50.0,574000.0,,2451390.0,,,210000.0
1963,119150108.0,1056400.0,700.0,12263.0,50.0,1369115.0,81519.0,125.0,737.0,520000.0,123.0,427890.0,298725.0,12565288.0,,277880.0,24.0,18556188.0,1119160.0,7228312.0,630.0,140382.0,314969.0,8619.0,20000.0,,394000.0,498118.0,645000.0,287289.0,270.0,,1644087.0,,453000.0,1641059.0,3173391.0,91400.0,2478681.0,5439355.0,9519.0,4783000.0,78530.0,497756.0,1378086.0,138730.0,,96643.0,,2009667.0,837689.0,73.0,,115.0,950000.0,1437150.0,1725500.0,503000.0,108450.0,9170275.0,7168885.0,11350.0,,553182.0,10.0,0.0,2348000.0,,991550.0,3513.0,1569717.0,72900.0,890561.0,2891420.0,,131758.0,3800.0,5475.0,,3426500.0,175300.0,,114.0,,,,1592000.0,,116100.0,502522.0,,720.0,6612300.0,5227904.0,,9331566.0,9191184.0,197400.0,8212602.0,6897698.0,5550.0,,72600.0,0.0,610000.0,957356.0,48460.0,1267863.0,27948.0,716700.0,2385998.0,7877.0,1476000.0,,,900.0,155000.0,240.0,598034.0,9290000.0,8838100.0,1252300.0,,6113700.0,,14725.0,562184.0,9159745.0,2178119.0,660300.0,10741000.0,9600.0,724960.0,62420208.0,90371008.0,93571016.0,101000.0,903695.0,488375.0,778597.0,263000.0,274700.0,6708715.0,,232243.0,4985020.0,1817699.0,84012.0,141460.0,,,,1082000.0,0.0,6299467.0,402746.0,984982.0,,91216574.0,1940525.0,,2042662.0,4326300.0,289041.0,298877.0,751016.0,1253451.0,,5740.0,888269.0,4609500.0,292.0,27100.0,1944683.0,11468110.0,88450.0,3261715.0,,223100.0,2700.0,4769270.0,376.0,13016700.0,475397.0,100.0,2821.0,8440920.0,350145.0,,252600.0,2488089.0,582457.0,50.0,586000.0,,2425275.0,,,239000.0
1964,122678116.0,1124700.0,700.0,10319.0,57.0,1432536.0,149581.0,130.0,862.0,511000.0,133.0,453100.0,342158.0,13107902.0,,267679.0,12.0,18664782.0,1256100.0,7048402.0,630.0,137402.0,350988.0,5960.0,20000.0,,413000.0,499021.0,644000.0,294300.0,270.0,,1766280.0,,459000.0,1265985.0,3276286.0,96600.0,2349417.0,5421928.0,12094.0,5057000.0,80559.0,514672.0,1379055.0,140469.0,,125565.0,,1888672.0,802621.0,83.0,,115.0,987885.0,1408250.0,1742000.0,503000.0,127400.0,9364054.0,7285822.0,11700.0,,556454.0,10.0,0.0,2504000.0,,987443.0,3434.0,1567605.0,93100.0,898056.0,2805810.0,,161125.0,3800.0,5370.0,,3446500.0,174285.0,,25.0,,,,1437000.0,,180800.0,536912.0,,500.0,6389300.0,5338487.0,,9959434.0,9822032.0,219600.0,8533549.0,6860640.0,7291.0,,74500.0,0.0,928000.0,980145.0,41698.0,1291962.0,30913.0,713400.0,2245960.0,8638.0,1479000.0,,,850.0,131500.0,280.0,650732.0,10626000.0,8767700.0,1212024.0,,6156100.0,,12861.0,564713.0,9226542.0,2271775.0,662700.0,11291000.0,9650.0,781750.0,60977008.0,92086008.0,94306008.0,120000.0,887702.0,481317.0,795959.0,178969.0,274200.0,6692900.0,,242754.0,5122420.0,2179046.0,83290.0,149900.0,,,,1166000.0,0.0,6244904.0,387957.0,1043983.0,,92897267.0,1934100.0,,1988734.0,3938680.0,396330.0,298951.0,843744.0,1253793.0,,5894.0,896099.0,4418130.0,343.0,24300.0,1907398.0,12281330.0,99450.0,3427053.0,,244900.0,2800.0,5244800.0,284.0,12930000.0,479702.0,100.0,2600.0,8994221.0,363095.0,,252600.0,2525700.0,573881.0,50.0,618000.0,,2448730.0,,,255000.0
1965,121264716.0,1131000.0,700.0,8287.0,57.0,1569770.0,120530.0,135.0,762.0,507000.0,82.0,524855.0,323238.0,14247927.0,,317394.0,16.0,18625128.0,1439697.0,7093770.0,630.0,131282.0,344171.0,4816.0,35000.0,,418200.0,517591.0,603000.0,305300.0,270.0,,1779520.0,,460000.0,1221450.0,3229923.0,103000.0,2001153.0,5160950.0,10158.0,6397000.0,80761.0,480680.0,1393007.0,143975.0,,122197.0,,1864134.0,812933.0,52.0,,120.0,982650.0,1401160.0,1786000.0,455069.0,110480.0,9492394.0,7229500.0,13700.0,,519948.0,10.0,0.0,2480500.0,,957810.0,2966.0,1596967.0,97500.0,1110250.0,2862350.0,,155437.0,3800.0,5060.0,,3444500.0,173683.0,,180.0,,,,1545000.0,,180000.0,570859.0,,250.0,6412300.0,5221590.0,,9978046.0,9846764.0,238500.0,8872528.0,6862581.0,7842.0,,76600.0,0.0,931000.0,991094.0,35172.0,1287314.0,33838.0,731000.0,2289447.0,8538.0,1460000.0,,,800.0,112000.0,330.0,640901.0,9834000.0,8505800.0,1214842.0,,6228600.0,,10684.0,590253.0,9377274.0,2375066.0,693909.0,12245000.0,9800.0,777380.0,60379266.0,91089016.0,93277016.0,100000.0,875932.0,484309.0,759650.0,145000.0,286700.0,6766565.0,,240291.0,5215260.0,2480608.0,83507.0,150750.0,,,,1228453.0,0.0,6056518.0,377250.0,1161700.0,,91910487.0,1963000.0,,2027871.0,3956110.0,371808.0,332400.0,922903.0,1218923.0,,5876.0,866741.0,4303013.0,394.0,20745.0,1625595.0,9866080.0,114450.0,3657704.0,,270200.0,2800.0,5103700.0,300.0,12960000.0,432772.0,100.0,2510.0,9350458.0,357310.0,,307600.0,2456245.0,472886.0,30.0,613000.0,,2310600.0,,,257000.0
1966,118879500.0,1131900.0,700.0,8571.0,100.0,1419048.0,138360.0,138.0,878.0,502000.0,61.0,647800.0,328443.0,13523268.0,,334946.0,20.0,19599536.0,1390770.0,6954614.0,620.0,135954.0,325472.0,5985.0,39000.0,,398500.0,550260.0,609000.0,311500.0,290.0,,1716990.0,,462000.0,1337555.0,3173221.0,104000.0,1275734.0,5236700.0,8901.0,7457000.0,81000.0,594200.0,1377911.0,143145.0,,182777.0,,1674915.0,840524.0,59.0,,120.0,1101740.0,1771160.0,1794700.0,498997.0,122700.0,9208509.0,7207233.0,15000.0,,493391.0,10.0,0.0,2270900.0,,1009247.0,3254.0,1604664.0,89924.0,1128600.0,1921790.0,,130234.0,4300.0,4950.0,,3446500.0,171400.0,,181.0,,,,1173000.0,,166817.0,584300.0,,243.0,6120300.0,4951091.0,,11640308.0,11504354.0,239900.0,8667751.0,8008240.0,8128.0,,78600.0,0.0,943000.0,1016041.0,80619.0,1181900.0,29624.0,784000.0,2302681.0,9469.0,1484000.0,,,750.0,106000.0,470.0,591684.0,11469000.0,8380900.0,1068544.0,12.0,6290300.0,,11037.0,580838.0,9194306.0,2273410.0,766207.0,10102000.0,11000.0,807950.0,61141626.0,92863000.0,92729816.0,95000.0,884051.0,462031.0,747690.0,140000.0,279500.0,6820400.0,,232131.0,5254020.0,2382202.0,97312.0,155802.0,,,,1121438.0,0.0,5991218.0,338713.0,1178424.0,,93712993.0,2018500.0,,1956722.0,4653000.0,283580.0,352300.0,814721.0,1293393.0,,5850.0,900828.0,4194810.0,465.0,22087.0,1817474.0,11122075.0,125400.0,3791421.0,,274300.0,3000.0,4948800.0,400.0,12973750.0,428936.0,120.0,2448.0,10068011.0,351795.0,,257480.0,2553170.0,583713.0,2.0,624000.0,,2328375.0,,,133000.0
1967,116712008.0,1180800.0,750.0,9819.0,55.0,1623708.0,117929.0,140.0,936.0,535000.0,70.0,533743.0,332935.0,14493244.0,,323746.0,20.0,19802974.0,1249700.0,7207501.0,620.0,145195.0,322018.0,3590.0,45000.0,,406900.0,534118.0,632200.0,311619.0,300.0,,1690617.0,,468000.0,1542300.0,3184112.0,108625.0,1944724.0,5221822.0,7478.0,6630000.0,72500.0,639305.0,1395251.0,141941.0,,189575.0,,1631911.0,835607.0,66.0,,125.0,1122410.0,1651350.0,1821090.0,598108.0,127900.0,10036709.0,7286316.0,14100.0,,543196.0,10.0,0.0,2137000.0,,968900.0,3211.0,1637727.0,85135.0,972100.0,2600270.0,,147828.0,3000.0,4730.0,,3124500.0,168900.0,,268.0,,,,1103800.0,,204820.0,740236.0,,448.0,6877300.0,5148430.0,,12029448.0,11884253.0,242300.0,9031397.0,7019560.0,8102.0,,80900.0,0.0,974000.0,1027120.0,206775.0,1146200.0,34016.0,824000.0,2412528.0,6309.0,1490000.0,,,710.0,123000.0,480.0,706492.0,10063000.0,8409200.0,1084300.0,8.0,6348600.0,,12355.0,604166.0,9303635.0,2282468.0,797745.0,10635000.0,11000.0,836815.0,65847777.0,91965000.0,96062008.0,83500.0,830487.0,437597.0,789864.0,146367.0,290900.0,6603919.0,,228473.0,5551900.0,2472043.0,103299.0,155124.0,,,,1344165.0,0.0,5768719.0,356167.0,1185086.0,,92806916.0,2288401.0,,2694291.0,4839060.0,284792.0,373900.0,598729.0,1468786.0,,5850.0,902756.0,4092940.0,308.0,24700.0,1894358.0,12185670.0,136400.0,3826331.0,,305300.0,3100.0,5025800.0,430.0,13013600.0,392107.0,125.0,3480.0,9529213.0,358570.0,,257480.0,2578429.0,584108.0,4.0,698200.0,,2213008.0,,,134000.0
1968,116420016.0,1191900.0,800.0,10898.0,20.0,1811404.0,115822.0,868.0,987.0,515000.0,79.0,428552.0,323150.0,15119971.0,,340795.0,26.0,19840692.0,1276875.0,7382517.0,620.0,211306.0,324851.0,3980.0,25000.0,,410300.0,528850.0,653000.0,378866.0,300.0,,1708430.0,,463000.0,1322190.0,3281413.0,118736.0,1625577.0,5254481.0,3400.0,7535000.0,85637.0,608229.0,1445593.0,143145.0,,174838.0,,1708524.0,835314.0,74.0,,125.0,1150785.0,1695350.0,1909470.0,631341.0,125400.0,9931197.0,7431223.0,12200.0,,508454.0,10.0,0.0,2437100.0,,1008340.0,2980.0,1685196.0,86904.0,1174300.0,3017870.0,,150647.0,3000.0,4580.0,,3041500.0,169410.0,,205.0,,,,1159000.0,1095.0,224914.0,752529.0,,253.0,6961300.0,5162886.0,,14332822.0,14121516.0,228900.0,9536762.0,7576759.0,8410.0,,83900.0,0.0,670000.0,1048636.0,99160.0,1126500.0,35576.0,757589.0,2511118.0,9955.0,1483000.0,,,642.0,114000.0,500.0,587030.0,11240780.0,8457800.0,1077780.0,12.0,6424300.0,,14195.0,669178.0,9307842.0,2243090.0,920806.0,11039000.0,11500.0,709050.0,63042026.0,89643008.0,98822912.0,76000.0,838210.0,419849.0,780814.0,173900.0,312439.0,6657193.0,,232640.0,5588250.0,2424096.0,107470.0,157700.0,,,,1164745.0,0.0,5954460.0,362476.0,1203000.0,,90488277.0,1733214.0,,1854151.0,4712400.0,290790.0,343900.0,893847.0,1220540.0,,5850.0,911199.0,4017000.0,204.0,23500.0,2054000.0,12408430.0,143400.0,3813396.0,,328300.0,3100.0,5132800.0,610.0,13131500.0,444767.0,125.0,3480.0,9735738.0,354640.0,2.0,258138.0,2627510.0,606910.0,5.0,712700.0,,2166840.0,,,140000.0
1969,116320000.0,1156900.0,800.0,10813.0,45.0,1783814.0,114202.0,1024.0,1349.0,519000.0,94.0,322000.0,322299.0,15774034.0,,318623.0,28.0,18334919.0,1143960.0,7350702.0,600.0,218508.0,327876.0,3710.0,16000.0,,414000.0,521931.0,721000.0,323918.0,305.0,,1635540.0,,480000.0,1350740.0,3252292.0,115600.0,1931088.0,5157646.0,3820.0,7136000.0,83709.0,649182.0,1486969.0,138060.0,,171526.0,,1631285.0,829052.0,84.0,,130.0,1124060.0,1701150.0,1951485.0,629299.0,113800.0,10545400.0,7499085.0,12300.0,,493091.0,10.0,0.0,2046200.0,,951251.0,2715.0,1704169.0,55215.0,1184300.0,3012480.0,,145915.0,2500.0,4265.0,,3081500.0,175385.0,,446.0,,,,954400.0,1266.0,176049.0,766311.0,,400.0,6772300.0,5028697.0,,13000208.0,12781700.0,228200.0,9706300.0,7974893.0,8785.0,,85700.0,0.0,678773.0,1073112.0,161765.0,1100918.0,32686.0,811436.0,2886242.0,8067.0,1508000.0,,,590.0,127000.0,500.0,614933.0,10448440.0,8669300.0,983533.0,20.0,6499800.0,,14576.0,693311.0,9375548.0,2224792.0,908800.0,14400000.0,10500.0,826697.0,59258754.0,91280008.0,100872596.0,69000.0,939792.0,406193.0,782095.0,222300.0,311127.0,6563321.0,,244494.0,5615430.0,2164583.0,110564.0,152102.0,,,,1207337.0,0.0,5922142.0,357940.0,1370000.0,,92117127.0,2140460.0,,2493008.0,4642400.0,221975.0,332484.0,807290.0,1688981.0,,5630.0,957929.0,3925820.0,106.0,21000.0,1920028.0,11884800.0,149400.0,3699550.0,,338025.0,3100.0,5172000.0,730.0,13304450.0,464910.0,135.0,3650.0,9273880.0,369020.0,3.0,288012.0,2666740.0,582000.0,10.0,731050.0,,2154263.0,,,147000.0
1970,114191008.0,1196900.0,850.0,11548.0,175.0,1635144.0,112100.0,708.0,1475.0,480250.0,104.0,397011.0,327282.0,16821700.0,,342020.0,25.0,13531041.0,1044713.0,7432455.0,600.0,195634.0,330744.0,3663.0,3000.0,,418100.0,507091.0,632000.0,339000.0,310.0,,1601300.0,,483000.0,1194900.0,3010051.0,112928.0,2551385.0,4900018.0,2260.0,7288000.0,86327.0,999200.0,1539265.0,152107.0,,200340.0,,1614753.0,819064.0,94.0,,130.0,1107060.0,1748150.0,1994890.0,375537.0,113000.0,10146201.0,7470600.0,12300.0,,493826.0,10.0,0.0,2485200.0,,967700.0,2559.0,1738944.0,57987.0,1120300.0,3228170.0,,130705.0,2500.0,4096.0,,3178000.0,171620.0,,517.0,,,,1272700.0,1420.0,239309.0,722679.0,,450.0,6855800.0,5154905.0,,10793758.0,10598124.0,158060.0,9837847.0,7639240.0,11892.0,,87700.0,0.0,679693.0,1101213.0,182379.0,1082721.0,39261.0,685893.0,2923200.0,6861.0,1510000.0,,,545.0,129400.0,520.0,595413.0,11073690.0,8346400.0,958400.0,25.0,6580200.0,,15126.0,712396.0,9318100.0,2159730.0,916343.0,12424000.0,9000.0,867040.0,59229150.0,92886508.0,100377004.0,69000.0,923573.0,361706.0,757427.0,303300.0,301455.0,5900835.0,,257570.0,5625250.0,2086907.0,112262.0,154623.0,,,,1121847.0,0.0,5863821.0,377288.0,1212621.0,,93712433.0,2061898.0,,2963831.0,4513200.0,264027.0,349112.0,758691.0,1527059.0,,5865.0,961847.0,3445920.0,269.0,23100.0,1911633.0,11221810.0,149400.0,3717376.0,,340353.0,3200.0,4958100.0,660.0,13159450.0,453355.0,135.0,3456.0,9739619.0,376730.0,4.0,258398.0,2625929.0,763084.0,10.0,714300.0,,2172992.0,,,154000.0
